motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
WW,EM_vs_CM,-0.8775928299146654,-0.8673381636557899,-0.0102546662588755,0.060789730192504124,-0.16869076777281017,0.8660398809589329,,,,0.9413476966944923
14-3-3,Naive_vs_CM,,-0.2665684629081092,0.03932245051920308,0.04956277191230983,0.7933868305181822,0.42755248119590183,-0.22724601238890613,,,0.7641766450202933
Arc,Naive_vs_CM,,-0.4796066937172329,-0.1931562482423233,0.07541884950296426,-2.561113693927822,0.010433720499459596,-0.6727629419595562,,,0.13042150624324494
BIR,Naive_vs_CM,,-0.051134234744147355,0.06210441742615219,0.06769705998339905,0.9173872165405956,0.358939769050556,0.010970182682004836,,,0.7641766450202933
BRCT,Naive_vs_CM,,-0.31951206007669264,-0.10573213962095473,0.06978320190163136,-1.5151517376631436,0.12973398195799157,-0.4252441996976474,,,0.46333564984996994
CYCLIN,Naive_vs_CM,,-0.18048675695223956,-0.04033061059597806,0.06813783465117704,-0.5918974502557277,0.5539192613174204,-0.22081736754821762,,,0.8157573438509202
FHA,Naive_vs_CM,,-0.3333896224675124,-2.7564615330544218e-05,0.05184018797126639,-0.0005317229047437585,0.9995757465236712,-0.33341718708284296,,,0.9995757465236711
LIR,Naive_vs_CM,,0.16962845986191533,0.04499146144828753,0.05675555228417659,0.792723524616835,0.42793892121136423,0.21461992131020285,,,0.7641766450202933
MAPK,Naive_vs_CM,,-0.10052727891908547,-0.08717242540213199,0.05468124497695787,-1.5941924043402007,0.11089294725623736,-0.18769970432121746,,,0.46333564984996994
NRBOX,Naive_vs_CM,,-0.1246370817590241,0.014579528951140286,0.09768920991948307,0.1492440051788417,0.8813610976848222,-0.11005755280788382,,,0.9995757465236711
PCNA,Naive_vs_CM,,-0.43979104476637765,-0.052338953362978,0.09644407903559787,-0.5426870564408572,0.5873452875726626,-0.49212999812935565,,,0.8157573438509202
PDZ,Naive_vs_CM,,-0.14080334116101903,0.030380949200911486,0.05410385277980239,0.5615302356480804,0.5744361243466597,-0.11042239196010754,,,0.8157573438509202
PP1,Naive_vs_CM,,-0.06942226616743237,-0.008093017850756015,0.084570070607551,-0.09569600442113636,0.9237620143471708,-0.07751528401818839,,,0.9995757465236711
PP2A,Naive_vs_CM,,-0.4818854023150582,-0.012735831882278836,0.10646125103022945,-0.11962880164410733,0.9047772031480379,-0.49462123419733706,,,0.9995757465236711
PP4,Naive_vs_CM,,-0.601017074194053,-0.0306556635313453,0.10315074220382199,-0.2971928546163135,0.7663192767606923,-0.6316727377253983,,,0.9578990959508655
PTB,Naive_vs_CM,,0.25137774047380546,-0.0033032179867372724,0.10168927090206639,-0.03248344645836328,0.9740865168762033,0.24807452248706818,,,0.9995757465236711
Pex14,Naive_vs_CM,,-0.45235152886582736,0.13446597857341447,0.06114546669405001,2.199116072598383,0.027869669965737264,-0.3178855502924129,,,0.2322472497144772
SH2,Naive_vs_CM,,-0.7864697942748213,-0.05541523304865903,0.057181890205191974,-0.9691046037444118,0.33249300095711687,-0.8418850273234804,,,0.7641766450202933
SH3,Naive_vs_CM,,-0.3349252365771849,0.05195846102954693,0.06483660086365077,0.8013754628934644,0.42291431574787985,-0.282966775547638,,,0.7641766450202933
SUMO,Naive_vs_CM,,-0.071595910853966,-0.03836098711699448,0.0882233339352547,-0.43481679285830244,0.6636954147100023,-0.10995689797096048,,,0.8732834404078978
TRAF4,Naive_vs_CM,,-0.5040938503152258,0.4754851041267897,0.111387680633662,4.268740505429784,1.9657979680824527e-05,-0.028608746188436146,,,0.0004914494920206132
TYR,Naive_vs_CM,,-0.20964343341701674,-0.20274666174163758,0.11854449068709706,-1.7103001629725292,0.08721038167474934,-0.4123900951586543,,,0.46333564984996994
UBA3,Naive_vs_CM,,0.4743619085300389,0.07113247408430667,0.08487164518234626,0.8381182423349866,0.4019642984354419,0.5454943826143456,,,0.7641766450202933
USP7,Naive_vs_CM,,-0.7635405641416761,0.0738985494280997,0.048751777991773715,1.515812396433402,0.1295667965879396,-0.6896420147135764,,,0.46333564984996994
WD40,Naive_vs_CM,,-1.0860162272291403,0.03029834365287032,0.05302215910599544,0.5714279494409416,0.5677095877158764,-1.05571788357627,,,0.8157573438509202
WW,Naive_vs_CM,,-0.8673381636557899,0.06825062330074017,0.06079300215041113,1.1226723617280447,0.2615766703057385,-0.7990875403550497,,,0.7641766450202933
14-3-3,Naive_vs_EM,-0.16042122938824513,,-0.066824783000661,0.04955666224465763,-1.3484520541506995,0.17751303125492235,-0.22724601238890613,,,0.5405965051290377
Arc,Naive_vs_EM,-0.6696933725463555,,-0.00306956941320069,0.07540745903495066,-0.0407064427376869,0.9675299252925949,-0.6727629419595562,,,0.9872072565349106
BIR,Naive_vs_EM,0.07514079917414784,,-0.064170616492143,0.06768585096267972,-0.9480654461672511,0.34309613767432956,0.010970182682004836,,,0.6598002647583261
BRCT,Naive_vs_EM,-0.2693276966517086,,-0.1559165030459388,0.06976841963323172,-2.2347718905714395,0.025432328153703023,-0.4252441996976474,,,0.21193606794752518
CYCLIN,Naive_vs_EM,-0.30506882761876125,,0.08425146007054363,0.06813198049223688,1.2365919713744917,0.21623860205161505,-0.22081736754821762,,,0.5405965051290377
FHA,Naive_vs_EM,-0.39247486223873806,,0.059057675155895106,0.05183308888500941,1.1393817429424915,0.2545439674244634,-0.33341718708284296,,,0.5785090168737804
LIR,Naive_vs_EM,0.14114505289781537,,0.07347486841238748,0.05674844375380885,1.2947468432992224,0.19540757473880388,0.21461992131020285,,,0.5405965051290377
MAPK,Naive_vs_EM,-0.14993462341616035,,-0.03776508090505712,0.05467565247450384,-0.690711115384816,0.4897471027031286,-0.18769970432121746,,,0.7851460812748994
NRBOX,Naive_vs_EM,-0.056404137885796096,,-0.05365341492208772,0.09767935815451212,-0.5492809938126042,0.5828126285648276,-0.11005755280788382,,,0.8284365039465399
PCNA,Naive_vs_EM,-0.41068269970942606,,-0.08144729841992959,0.09643512414674676,-0.8445812575093492,0.3983446771892796,-0.49212999812935565,,,0.7113297806951421
PDZ,Naive_vs_EM,-0.11128976718860853,,0.0008673752285009856,0.05409595310649315,0.016034013242977214,0.9872072565349106,-0.11042239196010754,,,0.9872072565349106
PP1,Naive_vs_EM,-0.24019996562025364,,0.16268468160206526,0.08455960251378648,1.9239054674546439,0.054366433798553646,-0.07751528401818839,,,0.33979021124096026
PP2A,Naive_vs_EM,-0.041212492988745936,,-0.4534087412085911,0.10640871146345098,-4.261011480853491,2.035037775325044e-05,-0.49462123419733706,,,0.000508759443831261
PP4,Naive_vs_EM,-0.5770714589238146,,-0.05460127880158372,0.10312295400112673,-0.5294774507815897,0.5964742828415087,-0.6316727377253983,,,0.8284365039465399
PTB,Naive_vs_EM,0.09537271652735928,,0.1527018059597089,0.10168252463412901,1.5017507335617002,0.13316149611524777,0.24807452248706818,,,0.5405965051290377
Pex14,Naive_vs_EM,-0.33585656923130947,,0.017971018938896577,0.06113519607623802,0.29395536601348266,0.7687920100362134,-0.3178855502924129,,,0.8736272841320608
SH2,Naive_vs_EM,-0.7815092457717877,,-0.06037578155169265,0.05717379204334264,-1.0560044977587393,0.29096615998250286,-0.8418850273234804,,,0.6061794999635476
SH3,Naive_vs_EM,-0.30479984552925643,,0.021833069981618436,0.06482522057763672,0.3367990079643534,0.7362684209610171,-0.282966775547638,,,0.8736272841320608
SUMO,Naive_vs_EM,-0.05080703588186791,,-0.059149862089092564,0.0882081254214816,-0.6705715806390736,0.5024934920159356,-0.10995689797096048,,,0.7851460812748994
TRAF4,Naive_vs_EM,-0.34938558708593825,,0.32077684089750214,0.11136378047064216,2.880441374581978,0.003971187989450946,-0.028608746188436146,,,0.049639849868136826
TYR,Naive_vs_EM,-0.43904537871582605,,0.026655283557171727,0.11852870645824361,0.22488462376464133,0.822069031397745,-0.4123900951586543,,,0.8935532949975489
UBA3,Naive_vs_EM,0.5082600446715654,,0.037234337942780193,0.08486483966536089,0.4387486983962106,0.6608436365351773,0.5454943826143456,,,0.8657724825287705
USP7,Naive_vs_EM,-0.765388923746551,,0.07574690903297454,0.0487470314163057,1.5538773712410614,0.12021367037082235,-0.6896420147135764,,,0.5405965051290377
WD40,Naive_vs_EM,-1.0347594222706586,,-0.020958461305611298,0.053018489433110896,-0.3953047612201943,0.6926179860230164,-1.05571788357627,,,0.8657724825287705
WW,Naive_vs_EM,-0.8775928299146654,,0.07850528955961567,0.060782698615848896,1.2915729532802556,0.19650507558736974,-0.7990875403550497,,,0.5405965051290377
14-3-3,PD1Low_vs_PD1High,,,-0.02933083736982353,0.04046507484617568,-0.7248432748814145,0.46854818397516207,,-0.2239990104758005,-0.19466817310597698,0.6165107683883712
Arc,PD1Low_vs_PD1High,,,0.05380583729108335,0.061574378555208,0.8738348409450966,0.3822082035339949,,-0.5946174716582151,-0.6484233089492984,0.5809913728240745
BIR,PD1Low_vs_PD1High,,,0.014045083766589264,0.05526924985094737,0.2541211216809833,0.7994019861240639,,0.025063553191631262,0.011018469425041998,0.8689152023087651
BRCT,PD1Low_vs_PD1High,,,0.023676214814839558,0.056971050103536494,0.4155832615304005,0.6777149771022468,,-0.3432527341422938,-0.36692894895713335,0.8068035441693414
CYCLIN,PD1Low_vs_PD1High,,,-0.1543150021554579,0.055632279899330096,-2.7738392608517937,0.005539904311321327,,-0.32347114022746914,-0.16915613807201124,0.0346244019457583
FHA,PD1Low_vs_PD1High,,,-0.07996774555344976,0.04232415333964321,-1.889411582831296,0.05883670004749634,,-0.3846896196236526,-0.30472187407020285,0.16343527790971205
LIR,PD1Low_vs_PD1High,,,-0.11790684234639073,0.046337381140235716,-2.5445296960041137,0.010942500697593678,,0.11993815886556708,0.2378450012119578,0.04559375290664033
MAPK,PD1Low_vs_PD1High,,,0.09904813668809705,0.04464445999133174,2.2185986056798184,0.026514044499735198,,-0.09209797857191702,-0.19114611526001407,0.08285638906167249
NRBOX,PD1Low_vs_PD1High,,,0.26823701862252114,0.0797599694059453,3.3630531784347295,0.0007708551292552625,,0.032725347203690566,-0.23551167141883056,0.009635689115690781
PCNA,PD1Low_vs_PD1High,,,-0.009600495654846997,0.07874257876497803,-0.12192254565984527,0.9029603599772207,,-0.4561826244180257,-0.4465821287631787,0.9248520338624536
PDZ,PD1Low_vs_PD1High,,,0.035766161179344044,0.04417191142905359,0.8097037239782936,0.41811047720179817,,-0.10365075651340074,-0.13941691769274478,0.5809913728240745
PP1,PD1Low_vs_PD1High,,,0.03961547687600338,0.06904690595710394,0.573747314624277,0.5661388055048329,,-0.1042047907250485,-0.14382026760105188,0.7076735068810411
PP2A,PD1Low_vs_PD1High,,,-0.03062056795830681,0.08689236679146041,-0.35239652329640686,0.7245409089865527,,-0.32674241147998606,-0.29612184352167925,0.8233419420301735
PP4,PD1Low_vs_PD1High,,,0.11811131483563386,0.08421065199435904,1.4025697704317228,0.1607451714872321,,-0.5501879671727687,-0.6682992820084026,0.30912532978313867
PTB,PD1Low_vs_PD1High,,,-0.12431173814178506,0.08302664975838446,-1.4972510453395889,0.1343279477529524,,0.13552815332886362,0.2598398914706487,0.28185384672449537
Pex14,PD1Low_vs_PD1High,,,-0.15103450314206113,0.049920333485978845,-3.025510700654319,0.0024821362143734368,,-0.4370721844467158,-0.2860376813046547,0.020684468453111973
SH2,PD1Low_vs_PD1High,,,0.1651331233372042,0.04668497005626731,3.5371795920223708,0.0004044245619341009,,-0.7138049990708878,-0.878938122408092,0.009635689115690781
SH3,PD1Low_vs_PD1High,,,-0.04908430926855589,0.05293342455929731,-0.927283841489803,0.35377918165777866,,-0.32818974207714646,-0.27910543280859057,0.5809913728240745
SUMO,PD1Low_vs_PD1High,,,0.10757467454395658,0.07202552977336728,1.493563114113105,0.13528984642775777,,-0.023085509519033428,-0.13066018406299001,0.28185384672449537
TRAF4,PD1Low_vs_PD1High,,,-0.07360233190724355,0.09094004027219646,-0.8093501134037473,0.41831378843333367,,-0.31008071524903164,-0.23647838334178808,0.5809913728240745
TYR,PD1Low_vs_PD1High,,,0.2158747876789952,0.09678603669513852,2.230433180759001,0.025718698828144277,,-0.27605968957129573,-0.49193447725029094,0.08285638906167249
UBA3,PD1Low_vs_PD1High,,,0.006536052705522932,0.06929386324910937,0.09432368753963129,0.9248520338624536,,0.5108555745850749,0.504319521879552,0.9248520338624536
USP7,PD1Low_vs_PD1High,,,-0.060805973043168704,0.03980347506730878,-1.5276548829051764,0.12659824749114706,,-0.7647716850623905,-0.7039657120192218,0.28185384672449537
WD40,PD1Low_vs_PD1High,,,0.0526621398970184,0.04329078396648758,1.216474618195536,0.22380417420153387,,-1.0342094067779304,-1.0868715466749488,0.3996503110741676
WW,PD1Low_vs_PD1High,,,-0.1310842785862949,0.04963255582592931,-2.641094668709628,0.008263862446392295,,-0.9102470998145595,-0.7791628212282646,0.041319312231961475
