ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
NRP,EM_vs_CM,0.0066488174921909855,0.04738955823293173,-0.040740740740740744,1.0,1.0
PCNA,EM_vs_CM,-0.03776899429073344,0.2098155467720685,-0.24758454106280195,0.11727056185560114,0.33111688053346205
PDZ,EM_vs_CM,0.025461796221624852,-0.05223850993130227,0.07770030615292711,0.08128558594413726,0.2890410396997071
PP1,EM_vs_CM,-0.016014049964667248,0.06695556386914411,-0.08296961383381136,0.5564456486740221,0.861593262463002
PP2A,EM_vs_CM,-0.04073246738920604,0.0007928628554093944,-0.04152533024461543,0.7409239489658297,0.9611986364962114
PP2B,EM_vs_CM,0.038590064905854385,0.061483837799627274,-0.02289377289377289,1.0,1.0
PP4,EM_vs_CM,-0.06146416900093371,0.006353583099906629,-0.06781775210084034,0.6277926016471009,0.8855636570136304
PTB,EM_vs_CM,-0.06302231718898385,-0.11089743589743589,0.04787511870845204,0.024521861907485842,0.14713117144491505
Pex14,EM_vs_CM,0.025027995520716686,0.03817344780390693,-0.013145452283190247,0.67841741145985,0.9045565486131335
REV1ctd,EM_vs_CM,-0.02342353576921478,-0.24292305773787254,0.21949952196865777,2.0844545141507353e-05,0.0005002690833961765
SH2,EM_vs_CM,0.03449893375429268,0.029300985931095605,0.005197947823197074,0.4252654681493684,0.7290265168274886
SH3,EM_vs_CM,-0.021130407291121575,0.0006023242630385488,-0.021732731554160126,0.2100413299016175,0.46396851531224537
SUMO,EM_vs_CM,-0.009902085994040015,0.031030225627926775,-0.04093231162196679,0.6393389992267124,0.8855636570136304
TRAF2like,EM_vs_CM,0.016864409956515225,0.032501124606387766,-0.01563671464987254,0.6419465872617989,0.8855636570136304
TRAF4,EM_vs_CM,0.01302936829252619,0.08482745324850588,-0.0717980849559797,0.5397132798507593,0.861593262463002
TRAF6,EM_vs_CM,0.0698744769874477,-0.05960018596001859,0.1294746629474663,0.4208999277721748,0.7290265168274886
TRFH,EM_vs_CM,0.0750334672021419,0.05394912985274431,0.021084337349397596,0.9059354073183536,1.0
TYR,EM_vs_CM,0.14377513025257674,0.07519077755125156,0.06858435270132518,4.8290242797843774e-06,0.00023179316542965012
UBA3,EM_vs_CM,-0.032880242756785964,0.05631417051170137,-0.08919441326848734,0.8117432863453211,1.0
USP7,EM_vs_CM,0.00711952177388524,-0.006327112223264866,0.013446633997150105,1.0,1.0
WD40,EM_vs_CM,0.03189476708762601,0.05065965298548798,-0.018764885897861974,0.02315594104988672,0.14713117144491505
WRC,EM_vs_CM,0.09840029761904762,0.045704219187675074,0.05269607843137254,0.0908261486578903,0.29064367570524896
WW,EM_vs_CM,-0.009289442846489826,0.05572067753275807,-0.0650101203792479,0.03626575664412268,0.17407563189178887
deltaCOP1,EM_vs_CM,0.029004908522980807,0.12083891120035697,-0.09183400267737617,0.19197087922193723,0.46073011013264936
eIF4E,EM_vs_CM,-0.0540775014459225,-0.09096459096459097,0.036887089518668474,0.6457234999057722,0.8855636570136304
14-3-3,Naive_vs_CM,-0.007588469780046639,0.03704622802041974,-0.04463469780046638,0.3640215870390837,0.6989214471150408
ANK,Naive_vs_CM,0.026452359617682202,0.12027703106332138,-0.09382467144563918,0.38137391805759613,0.7040749256447929
APCC,Naive_vs_CM,0.030846346635820317,-0.04824561403508772,0.07909196067090804,1.0,1.0
Actin,Naive_vs_CM,0.0022133687472332894,-0.015714918105356357,0.017928286852589646,1.0,1.0
Arc,Naive_vs_CM,-0.0286863610984214,-0.05446677833612507,0.025780417237703673,0.05965331020050901,0.20452563497317375
BIR,Naive_vs_CM,-0.00830669379056476,0.04917244433373466,-0.05747913812429942,0.11173867195005727,0.28228717124224995
