ELM,n_with,n_without,u_stat,pvalue,cliff_delta,n_pairs,mean_with,mean_without,median_with,median_without,phenotype,qvalue,sig_stars
SH3,98,156,289287.5,0.09173370945246592,0.051251162858305714,550368,1.8583636430337018,0.399751526222064,-1.193490821661349,-2.0415975272724225,Naive_Low,0.565705747317755,
SUMO,29,225,123381.0,0.27772717510768863,0.05049808429118774,234900,2.56135588478468,0.7564513531075066,-1.4793080084825543,-1.590763323157475,Naive_Low,0.8506219101211221,
TRAF2like,26,228,110445.0,0.4725986883136586,0.035059604138551505,213408,2.6107021007868676,0.7745728968749394,-1.1747334518888974,-1.7062558302603412,Naive_Low,0.8506219101211221,
TRAF4,7,247,33709.0,0.35775916093515003,0.08312447786131996,62244,-0.5181807090263902,1.004486397049107,-0.5846641859986045,-1.639769233228399,Naive_Low,0.8506219101211221,
TRAF6,15,239,70866.0,0.11772961197966224,0.09818688981868898,129060,4.768182413218748,0.7236742213793453,-1.3181984182543403,-1.590763323157475,Naive_Low,0.6278912638915319,
TRFH,5,249,19409.0,0.20867175427093054,-0.13391343150379295,44820,-3.314643601532339,1.0484100125124756,-3.1672912109724445,-1.5353792041524557,Naive_Low,0.8346870170837222,
TYR,36,218,151290.5,0.09428429121962584,0.07097703590440593,282528,2.510295159446488,0.7069277493939045,-1.0964395115740997,-1.9526486972422445,Naive_Low,0.565705747317755,
UBA3,11,243,54018.0,0.0913798217439522,0.1227085671530116,96228,8.67914803138919,0.6132108920274223,-0.6650031656779343,-1.5781854653798124,Naive_Low,0.565705747317755,
USP7,115,139,284250.0,0.6840970684017509,-0.012094672088416223,575460,0.3071389379573241,1.5047474621787946,-1.3955974823577697,-1.6961980342872542,Naive_Low,0.8638770482593179,
WD40,136,118,287172.5,0.8435534865748135,-0.005855696798493409,577728,0.794545950497348,1.1561239477991985,-1.5781854653798124,-1.5403066541064026,Naive_Low,0.8999527271613756,
WRC,16,238,69223.5,0.8707728743817653,0.009913340336134453,137088,1.7176899872685591,0.9117556105531419,-1.068529411402614,-1.6298504006232277,Naive_Low,0.8999527271613756,
WW,105,149,287988.0,0.45095785455907145,0.022648343453712583,563220,1.385479119183637,0.6644668966017641,-1.2414169889092066,-2.1621258856022685,Naive_Low,0.8506219101211221,
deltaCOP1,5,249,20577.0,0.4425895716585362,-0.08179384203480589,44820,-2.5428670891332463,1.0329124921831765,-3.555135658723409,-1.4838345705682858,Naive_Low,0.8506219101211221,
eIF4E,7,247,33643.0,0.37015838741326856,0.08100379153010732,62244,4.634356181294693,0.8584630843679426,-1.9544850227186605,-1.5716932551053757,Naive_Low,0.8506219101211221,
14-3-3,82,172,267971.0,0.0792392016003276,0.055535860591164055,507744,0.7939302756400689,-1.1626504322303137,-1.8025211727633508,-3.04013639909022,CM_High,0.4134731214171257,
ANK,6,248,29872.0,0.23667398617895385,0.11529271206690561,53568,0.11442020498555963,-0.5466133587542003,-1.210786859514228,-2.6739776797486323,CM_High,0.5307674049179744,
APCC,7,247,31252.0,0.9632748693116469,0.004177109440267335,62244,-0.29575012201505596,-0.5376653477207406,-3.195474690378612,-2.5554680036221824,CM_High,0.9632748693116469,
Actin,3,251,12201.0,0.46618984526834417,-0.09982293050022134,27108,-7.0420488073287295,-0.4531770729846301,-1.282415518370903,-2.6057580611436757,CM_High,0.754265709875235,
Arc,55,199,194969.0,0.7730721227877753,-0.01035988020912644,394020,-0.3550443252170546,-0.5796289138401522,-2.766237511547309,-2.5712061197104856,CM_High,0.9507416245790843,
BIR,37,217,143438.0,0.85811571694787,-0.007500588145749436,289044,-0.48689718839282553,-0.5385179528598792,-3.269664072117153,-2.4878615145137513,CM_High,0.9510569280451197,
BRCT,28,226,129384.0,0.0040157435694970845,0.1359039190897598,227808,1.2863302962256893,-0.7561541594488833,-0.4547277218205751,-2.9804583774430267,CM_High,0.06425189711195335,
CDC14,3,251,9524.0,0.02993181459751967,-0.2973292017116718,27108,-7.783855751225922,-0.4443108545316754,-8.474623463755815,-2.512388466143026,CM_High,0.2052467286687063,
CKS1,20,234,76801.0,0.10793182095036818,-0.08830721747388413,168480,-2.7049940404120005,-0.3451867988584972,-3.054858097048863,-2.512388466143026,CM_High,0.4134731214171257,
CSL,5,249,25300.0,0.2260040616580754,0.12896028558679162,44820,1.041167364148123,-0.5625679861922447,-0.7303515938371554,-2.692928735876288,CM_High,0.5307674049179744,
CYCLIN,24,230,106060.5,0.18245166594068263,0.06743659420289855,198720,0.8965030690520828,-0.6799550669494709,-1.884463709826705,-2.7017589351838396,CM_High,0.5177744643232884,
Clathr,3,251,19279.0,0.002040906388943326,0.4223845359303527,27108,22.4068816734074,-0.8051563217583686,1.5898011901617113,-2.692928735876288,CM_High,0.04898175333463983,*
DLG,3,251,12720.0,0.6533822612689388,-0.061531651173085435,27108,-4.003985674231266,-0.4894885845355957,-3.2759250177259007,-2.602019272914862,CM_High,0.9224220159090901,
EVH1,8,246,35178.0,0.9347922597904718,-0.006944444444444444,70848,0.07766067771597888,-0.5507921835888461,-2.225360775445279,-2.602019272914862,CM_High,0.9603860926266093,
FHA,116,138,296597.0,0.32330400680314064,0.02933602643122883,576288,-0.20314060020375774,-0.8065890008513945,-2.323863916916376,-2.8113327149325347,CM_High,0.6466080136062813,
GBD,3,251,13292.0,0.8879572297250719,-0.019330087059170723,27108,-2.9573216824242112,-0.5019985127245247,-2.9901365339700012,-2.594617600940355,CM_High,0.9510569280451197,
IRF7,3,251,14426.0,0.6386823408925213,0.0643352515862476,27108,-2.5405394587470003,-0.5069799735652882,-0.6359302392590175,-2.6057580611436757,CM_High,0.9224220159090901,
Integrin,2,252,8182.0,0.5580228248373799,-0.09810405643738977,18144,-0.8654758305548228,-0.5283438098413439,-7.181540706342638,-2.5745415185106983,CM_High,0.8640353416836849,
LIR,141,113,300521.5,0.10787956984387634,0.047865366778942375,573588,0.34028327342386977,-1.618172861007911,-2.111924261471205,-3.269664072117153,CM_High,0.4134731214171257,
LYPXL,2,252,7089.5,0.19180862165378343,-0.21852954144620812,18144,-11.682312052727937,-0.44249590331616045,-3.1107033065659406,-2.602019272914862,CM_High,0.5177744643232884,
MAPK,47,207,174622.5,0.9403780490302216,-0.0028522972556275054,350244,-0.6279399717521231,-0.5089875027477225,-1.8412829413565452,-2.7589475433093176,CM_High,0.9603860926266093,
MSH2,7,247,33318.0,0.43502526093570104,0.07056101792943899,62244,2.7470432654582986,-0.6238983587017668,-2.5920997327751185,-2.602019272914862,CM_High,0.7457575901754875,
MYND,5,249,23203.0,0.7398425195555733,0.03538598839803659,44820,-1.8613162651172177,-0.5042851823917359,-1.4585777765789096,-2.6057580611436757,CM_High,0.9507416245790843,
NRP,5,249,23333.0,0.6991022485741645,0.04118697010263275,44820,-0.6339558334866862,-0.5289309741915459,-2.944631558128239,-2.594617600940355,CM_High,0.9507416245790843,
PCNA,1,253,5450.0,0.4052073086614624,0.19675010979358806,9108,1.41905556117939,-0.5387061158193981,5.239197743234605,-2.6057580611436757,CM_High,0.7203685487314886,
PDZ,62,192,195457.5,0.010790636221471705,-0.08780661962365591,428544,-2.752022322663353,0.18620725137499752,-3.2818217291016687,-2.1809343335810514,CM_High,0.10359010772612835,
PP1,11,243,48591.0,0.8916158700422996,0.009913954358398803,96228,0.9029275759343558,-0.5959086217136059,-3.410659244099177,-2.5554680036221824,CM_High,0.9510569280451197,
PP2A,17,237,68514.0,0.35060066533191747,-0.05526598825184082,145044,0.47018352980348804,-0.6028131297375007,-3.5838952353027747,-2.5745415185106983,CM_High,0.6472627667666168,
PP2B,7,247,31905.0,0.7808420297436351,0.02515905147484095,62244,-1.5812446061249021,-0.5012343299524453,-2.509533350738055,-2.6057580611436757,CM_High,0.9507416245790843,
PP4,16,238,66442.0,0.6146242690995606,-0.03066643323996265,137088,-0.8481029094363693,-0.5096804419754052,-3.4141715890415654,-2.594617600940355,CM_High,0.9219364036493409,
PTB,20,234,76694.0,0.10295722142250763,-0.08957739791073124,168480,-1.4838484240720726,-0.44955821905849075,-5.690958772655302,-2.494455824595145,CM_High,0.4134731214171257,
Pex14,19,235,79519.0,0.8507373930411835,-0.010588528057732985,160740,-1.0387640682078785,-0.48994499763905813,-2.598356389169169,-2.602019272914862,CM_High,0.9510569280451197,
REV1ctd,11,243,36117.0,0.0006024330112831984,-0.24934530490086046,96228,-9.132694850150592,-0.1416211867879498,-9.30775112840972,-2.4404009065660097,CM_High,0.028916784541593524,*
SH2,136,118,298935.0,0.23987872805857402,0.03486415752741775,577728,-0.23544598429378177,-0.8716350667557119,-2.0853720723816354,-3.360064995672248,CM_High,0.5307674049179744,
SH3,98,156,267374.5,0.3504396081465849,-0.028379193557764987,550368,-0.6625455245508254,-0.44835980984068863,-2.38998237113705,-2.7589475433093176,CM_High,0.6472627667666168,
SUMO,29,225,126014.0,0.11703331926293654,0.07291613452532993,234900,2.469466485494282,-0.9177249769798336,-2.0157483550055333,-2.707041593935533,CM_High,0.4134731214171257,
TRAF2like,26,228,113466.0,0.19416542412123317,0.06337156995051732,213408,0.4276177754714692,-0.6403142715060813,-1.5817593665345462,-2.8191515596505576,CM_High,0.5177744643232884,
TRAF4,7,247,33148.0,0.4714160686720219,0.06509864404601247,62244,-0.3773655446102631,-0.5353523600358562,-0.892214137419014,-2.692928735876288,CM_High,0.754265709875235,
TRAF6,15,239,58243.0,0.120596327079995,-0.09742755307608864,129060,-2.818565278728291,-0.3874272492058742,-4.115377204352341,-2.494455824595145,CM_High,0.4134731214171257,
TRFH,5,249,21781.0,0.7922846871492369,-0.028067826863007586,44820,-3.792929442632551,-0.4654977691886168,-1.6904763873912316,-2.6057580611436757,CM_High,0.9507416245790843,
TYR,36,218,155243.5,0.019652002346093423,0.09896010306943029,282528,-0.6722708084487077,-0.5076690029219029,-1.1449400368203166,-3.07015603574564,CM_High,0.15721601876874738,
UBA3,11,243,53189.0,0.146751191146936,0.10547865486137091,96228,3.422476464712229,-0.7099622751150735,-1.7791337098735793,-2.651917526609792,CM_High,0.46960381167019516,
USP7,115,139,286354.0,0.872215143007308,-0.004782261147603656,575460,-1.1878247861393285,0.012419127085571307,-2.3761732515742793,-2.7465945670797796,CM_High,0.9510569280451197,
WD40,136,118,291797.5,0.7321256350080766,0.010155297994904177,577728,-0.7740247221297292,-0.25090025026682333,-2.4732803021150533,-2.7913843026434755,CM_High,0.9507416245790843,
WRC,16,238,76479.5,0.05729009006233476,0.11577235060690944,137088,2.485164579146726,-0.7337656512919157,-1.0502152987945603,-2.719276156763671,CM_High,0.34374054037400853,
WW,105,149,303299.0,0.010360003822375898,0.07701786158161997,563220,0.594158016813656,-1.3238938490373304,-1.5655261949407226,-3.4942903930591047,CM_High,0.10359010772612835,
deltaCOP1,5,249,25131.0,0.2543260481898627,0.1214190093708166,44820,0.48788230306972624,-0.5514578444035219,0.23652602407835285,-2.6300785080735496,CM_High,0.5307674049179744,
eIF4E,7,247,27850.0,0.24474892455542474,-0.10513463145042093,62244,-1.91287591307836,-0.491835871860647,-5.189901970041097,-2.456171638296053,CM_High,0.5307674049179744,
14-3-3,82,172,258583.0,0.557600983992645,0.018556595449675427,507744,-0.44092013445849093,0.963086983158457,-1.929423936694208,-2.9816241666995196,CM_Low,0.8364014759889675,
ANK,6,248,30139.0,0.19855693916169792,0.12526135005973715,53568,0.04001268814573168,0.521191265922516,-1.2027589457483852,-2.7533343169310855,CM_Low,0.553826288667789,
APCC,7,247,27989.0,0.2653750966533156,-0.10066833751044277,62244,-4.579990828671849,0.654070631086483,-4.049099331915015,-2.650494649672908,CM_Low,0.553826288667789,
Actin,3,251,14481.0,0.6176564596693749,0.06839309428950863,27108,-0.6352826947219636,0.5235113870989013,-0.6339580264342788,-2.7206463857382346,CM_Low,0.8378865406413238,
Arc,55,199,177590.0,0.006063655761397514,-0.0985736764631237,394020,-0.1991372958957656,0.7057691525222385,-3.7425308344790587,-2.3368701680589075,CM_Low,0.07276386913677016,
BIR,37,217,159819.0,0.01160731191456107,0.10584547681321875,289044,6.132699891100925,-0.448914220705419,-1.7483156364309038,-2.817963211678351,CM_Low,0.09285849531648856,
BRCT,28,226,121487.0,0.1587654845899188,0.06657360584351735,227808,-0.3313348824373355,0.6140393220615209,-1.4454052997297802,-2.8305493959942494,CM_Low,0.5080495506877402,
CDC14,3,251,15763.0,0.23409226392034588,0.16297771875461117,27108,27.260594005715177,0.19009453410562863,-1.1103254914218832,-2.7206463857382346,CM_Low,0.553826288667789,
CKS1,20,234,96230.0,0.009567230090292686,0.14233143399810066,168480,6.365372093356802,0.009350718848386012,-1.0241179393520967,-2.901739390886887,CM_Low,0.09184540886680978,
CSL,5,249,27548.0,0.03134690195117736,0.22927264614011603,44820,1.9775806621811653,0.4803518344046285,-0.465018486023982,-2.8045502649735763,CM_Low,0.18808141170706416,
CYCLIN,24,230,108204.0,0.07844462281729357,0.0890096618357488,198720,1.0089750316144621,0.45773960573439676,-1.6617437654614897,-2.7533343169310855,CM_Low,0.41837132169223235,
