motif,Naive,CM,EM,PD1_Low
Integrin,-0.36072530864197533,-0.06156305114638448,-0.07705026455026455,-0.17361111111111113
Clathr,0.05042791795779844,0.27445772465692786,-0.07566032167625793,-0.08211598052235501
REV1ctd,-0.16684333042357735,-0.24292305773787254,-0.02342353576921478,-0.11252442116639645
PCNA,0.1240667545015371,0.2098155467720685,-0.03776899429073344,0.1679109939979505
CDC14,-0.18503762726870296,-0.06717574147853032,-0.18105356352368304,-0.04879248438345385
CSL,0.025769745649263723,0.1791164658634538,0.07126282909415439,0.09952402201398186
DLG,0.04437804338202744,-0.1385568835768039,0.1693227091633466,-0.009935566376469432
TYR,0.05912865273530411,0.07519077755125156,0.14377513025257674,0.07257569751198702
MYND,0.0605979473449353,0.10156180276662204,0.1394466755912539,0.12958500669344042
GBD,0.12428065515714919,-0.020104766120702375,-0.03238896266784713,0.070876985883626
NRP,0.12385095939312807,0.04738955823293173,0.0066488174921909855,0.08158560166592295
deltaCOP1,-0.0033690316822846955,0.12083891120035697,0.029004908522980807,0.07438643462739848
ANK,0.026452359617682202,0.12027703106332138,0.09985439068100357,0.10370619275189168
PTB,-0.05107431149097816,-0.11089743589743589,-0.06302231718898385,-0.05261554289332066
BRCT,0.02103525776092148,0.10123876246663857,0.07504126281781148,0.06475335955424451
LYPXL,0.017002865961199293,-0.10121803350970018,0.08110119047619048,0.03990299823633157
WRC,0.005977911998132586,0.045704219187675074,0.09840029761904762,0.014579442888266417
IRF7,0.09823668289803747,0.015973144459200235,0.09565441935959865,0.05853130687128031
eIF4E,-0.031344386607544496,-0.09096459096459097,-0.0540775014459225,-0.030717820191504402
EVH1,0.08831583107497742,0.05813855013550135,0.03761574074074074,0.03355540499849443
TRAF4,0.06699440909967225,0.08482745324850588,0.01302936829252619,0.034123770965876224
CYCLIN,0.006675221417069244,0.07822312801932367,0.003801831723027376,0.021910225442834136
MSH2,0.01982520403573035,0.010217852323115485,-0.07571814150761519,0.009435983120193647
TRFH,-0.028268630075858996,0.05394912985274431,0.0750334672021419,0.010293023947642421
MAPK,0.033235401605737715,0.0712403353090988,-0.007450520208768745,0.07490777857722045
Actin,0.0022133687472332894,-0.015714918105356357,0.04445182234026856,0.07336087747774335
PP2A,-0.07151622955792725,0.0007928628554093944,-0.04073246738920604,0.00335530367796439
TRAF6,0.05471098713776538,-0.05960018596001859,0.0698744769874477,0.03659279921483547
PP1,0.018767926175333585,0.06695556386914411,-0.016014049964667248,0.05877014313228305
PP2B,-0.0034862798020692757,0.061483837799627274,0.038590064905854385,0.02345607608765504
PP4,-0.008549253034547153,0.006353583099906629,-0.06146416900093371,0.010800848117024586
LIR,0.04173291630926727,0.023781006576148733,0.05970051674721229,0.060676536701139726
UBA3,-0.04237851768715967,0.05631417051170137,-0.032880242756785964,0.04680550359562705
WW,0.031747807251162954,0.05572067753275807,-0.009289442846489826,0.016988033095415644
Arc,-0.0286863610984214,-0.05446677833612507,-0.026935180955281458,-0.03646515405309376
SH3,0.052831014884586316,0.0006023242630385488,-0.021130407291121575,0.006331521212473591
SH2,0.028085881245153425,0.029300985931095605,0.03449893375429268,0.05268684686680699
Pex14,0.0035834266517357216,0.03817344780390693,0.025027995520716686,0.05236199245157811
PDZ,-0.02103517958482676,-0.05223850993130227,0.025461796221624852,-0.014934289127837513
BIR,-0.00830669379056476,0.04917244433373466,-0.04545328738877126,0.05098877679522842
WD40,-0.013341053229201285,0.05065965298548798,0.03189476708762601,0.028886719471215985
APCC,0.030846346635820317,-0.04824561403508772,0.03741726110147163,0.019257545573335047
FHA,-0.01233931645288467,0.014470195457826643,0.04298198123160642,0.005232337534936235
CKS1,-0.017746913580246913,0.027012108262108266,-0.0091820987654321,0.04097024374802153
14-3-3,-0.007588469780046639,0.03704622802041974,0.03987245541060062,0.0011265519631940499
TRAF2like,0.026395449092817512,0.032501124606387766,0.016864409956515225,0.0018368571000149947
SUMO,0.021251596424010217,0.031030225627926775,-0.009902085994040015,0.0178771108273024
USP7,-0.025117297466374727,-0.006327112223264866,0.00711952177388524,2.8962337376475567e-05
