ELM,tsubset,cliff_delta,pvalue,qvalue
MYND,Naive,0.0605979473449353,0.6895086263804675,0.987740460425505
MYND,CM,0.10156180276662204,0.2952734582598934,0.5736185411348358
MYND,EM,0.1394466755912539,0.1525931383397231,0.48936674110301864
NRP,Naive,0.12385095939312807,0.1428145397049868,0.5940422188212546
NRP,CM,0.04738955823293173,0.7928353507415483,0.8649112917180527
NRP,EM,0.0066488174921909855,0.8944489116969393,0.9333379948141974
PCNA,Naive,0.1240667545015371,0.42302669467401677,0.8828383193196873
PCNA,CM,0.2098155467720685,0.41541184918066565,0.5864637870785868
PCNA,EM,-0.03776899429073344,0.05863528092780057,0.48936674110301864
PDZ,Naive,-0.02103517958482676,0.6498263075941323,0.9747394613911984
PDZ,CM,-0.05223850993130227,0.04064279297206863,0.15563748291522692
PDZ,EM,0.025461796221624852,0.34208821947765666,0.6315474821125969
PP1,Naive,0.018767926175333585,0.9109410102522176,0.987740460425505
PP1,CM,0.06695556386914411,0.27822282433701107,0.5736185411348358
PP1,EM,-0.016014049964667248,0.7861149427072179,0.8778497255838061
PP2A,Naive,-0.07151622955792725,0.16821103693147932,0.5940422188212546
PP2A,CM,0.0007928628554093944,0.37046197448291485,0.5736185411348358
PP2A,EM,-0.04073246738920604,0.5102171240475921,0.8655536855089798
PP2B,Naive,-0.0034862798020692757,0.9620441699564194,0.987740460425505
PP2B,CM,0.061483837799627274,0.550080316403877,0.6948382944048973
PP2B,EM,0.038590064905854385,0.6873790088428822,0.8778497255838061
PP4,Naive,-0.008549253034547153,0.5542576730906865,0.9579402959302692
PP4,CM,0.006353583099906629,0.6524186393636646,0.7456213021299024
PP4,EM,-0.06146416900093371,0.31389630082355047,0.6162687237713269
PTB,Naive,-0.05107431149097816,0.22866127059691455,0.7054993650582324
PTB,CM,-0.11089743589743589,0.012260930953742921,0.08407495511138004
PTB,EM,-0.06302231718898385,0.1816055486192285,0.5371774334518338
Pex14,Naive,0.0035834266517357216,0.8390248759049281,0.987740460425505
Pex14,CM,0.03817344780390693,0.339208705729925,0.5736185411348358
Pex14,EM,0.025027995520716686,0.7605961855492833,0.8778497255838061
REV1ctd,Naive,-0.16684333042357735,0.0019018689535413857,0.04564485488499326
REV1ctd,CM,-0.24292305773787254,1.0422272570753677e-05,0.0005002690833961765
REV1ctd,EM,-0.02342353576921478,0.8693690100708862,0.9333379948141974
SH2,Naive,0.028085881245153425,0.005494122294878334,0.06592946753854001
SH2,CM,0.029300985931095605,0.33395722350131063,0.5736185411348358
SH2,EM,0.03449893375429268,0.2126327340746842,0.5371774334518338
SH3,Naive,0.052831014884586316,0.04040755129287321,0.2770803517225592
