motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
LIR,Naive_vs_CM,,0.20258024768791455,-0.037387893648489184,0.05494093401469582,-0.6805107033398544,0.49618114695371707,0.16519235403942537,,,0.8333650067090543
MAPK,Naive_vs_CM,,0.006472456821644675,-0.016477223414630857,0.05222906236264921,-0.31547997741606565,0.7523972511681571,-0.010004766592986183,,,0.8882704851199039
MSH2,Naive_vs_CM,,-0.8190213873748458,0.2650759685372972,0.14592469366398303,1.8165257838243656,0.06928975643418907,-0.5539454188375486,,,0.4355356118720456
MYND,Naive_vs_CM,,-0.18549554971829255,0.3389570904815402,0.1546219306465544,2.192166978281703,0.028367451899424127,0.15346154076324764,,,0.24963357671493233
NRBOX,Naive_vs_CM,,-0.22532361381085697,-0.03893350609289431,0.11702583205698515,-0.33269155543312723,0.7393671245769081,-0.2642571199037513,,,0.8882704851199039
NRP,Naive_vs_CM,,-0.46329197017884766,-0.03666928241294698,0.12383483635490966,-0.2961144334850422,0.7671426916944625,-0.49996125259179464,,,0.8882704851199039
PCNA,Naive_vs_CM,,-0.29460338499800204,-0.054980022911544746,0.10370608839005564,-0.5301523156939045,0.5960063291836266,-0.3495834079095468,,,0.8459444672283732
PDZ,Naive_vs_CM,,-0.4634591316520938,0.1319833774635497,0.056200096385255346,2.3484546460346793,0.018851494888987668,-0.3314757541885441,,,0.20736644377886435
PP1,Naive_vs_CM,,-0.25690081242730134,-0.06127383420547122,0.08375258957456493,-0.7316052496611957,0.4644095431161471,-0.31817464663277256,,,0.8276304769700182
PP2A,Naive_vs_CM,,-0.7605979537133528,-0.12143116301766277,0.11353729748906223,-1.0695266287218173,0.2848324364932159,-0.8820291167310156,,,0.6952365702974495
PP2B,Naive_vs_CM,,-0.1669980122599926,-0.3703814021561756,0.14091219175398118,-2.628455334814642,0.00857736186710288,-0.5373794144161682,,,0.17305380755246658
PP4,Naive_vs_CM,,-0.9330512384605424,0.06179014318173626,0.10124898306260306,0.6102791486165438,0.5416769070718397,-0.8712610952788061,,,0.8333650067090543
PTB,Naive_vs_CM,,0.4531695448519137,-0.07942844880957223,0.12221143020412034,-0.6499265140495369,0.5157396906070235,0.37374109604234146,,,0.8333650067090543
Pex14,Naive_vs_CM,,-0.3478417071051137,0.030862357824571085,0.06505460075215018,0.47440699762577554,0.635209703982339,-0.3169793492805426,,,0.8734133429757162
REV1ctd,Naive_vs_CM,,0.4550047362786114,-0.004568206548517972,0.14271548377370927,-0.03200918658385627,0.9744647248181895,0.4504365297300934,,,0.9744647248181895
SH2,Naive_vs_CM,,-0.3606521284306064,-0.012853040735053445,0.05119928403812284,-0.2510394622995725,0.8017835993570819,-0.37350516916565984,,,0.8957868668428155
SH3,Naive_vs_CM,,-0.4332583176747453,0.06084315286159031,0.06535661349916347,0.9309410265323658,0.35188407077328376,-0.372415164813155,,,0.7037681415465675
SUMO,Naive_vs_CM,,-0.556411016515135,0.13149178571738906,0.08068201633041944,1.6297533415487149,0.10315363864104436,-0.42491923079774596,,,0.5043066778006613
TRAF2like,Naive_vs_CM,,-0.41804605561332014,-0.03070273126052353,0.1514380485330895,-0.20274119719533315,0.8393373210978532,-0.4487487868738437,,,0.9007522470318425
