ELM,phenotype,effect,se,pip,significant
LIR,CM_High,-0.012001310398731053,0.061869285842599396,0.09589720067210428,False
LIR,CM_Low,0.027444500378750847,0.0663606178233403,0.09591506056443264,False
LIR,EM_High,-0.018979749331584757,0.0650222378860277,0.0959071070104009,False
LIR,EM_Low,-0.01513593159575715,0.05826708754172468,0.0958906283945236,False
LYPXL,Naive_High,-0.0005273890243083938,0.37591261787429664,0.09596633919521012,False
LYPXL,CM_High,-0.013229589085549996,0.37159689600034057,0.09596629495721666,False
LYPXL,CM_Low,0.009571214470165195,0.47330603074251837,0.09596707983939326,False
LYPXL,EM_High,0.0014297448874080884,0.4189793564543933,0.0959667301463236,False
LYPXL,EM_Low,0.005662893146151579,0.3604711894582181,0.09596616430581267,False
MAPK,Naive_High,-0.04084999478089301,0.05911209035309025,0.09592599910723798,False
MAPK,CM_High,-0.05185070776235671,0.06144169520836915,0.09594671872602643,False
MAPK,CM_Low,0.006407533237440733,0.06482760342128123,0.09590166506622076,False
MAPK,EM_High,-0.004688444519749599,0.06460860125403164,0.09590090779435856,False
MAPK,EM_Low,-0.023239637684489927,0.05741518776711327,0.09589656643381377,False
MSH2,Naive_High,-0.014319238360472117,0.2766899223769296,0.09596465359397956,False
MSH2,CM_High,-0.014220091218167351,0.2905201974249732,0.09596499562035678,False
MSH2,CM_Low,-0.011665328973892115,0.29815220629247063,0.09596516207807464,False
MSH2,EM_High,0.016761933104458945,0.42761114654399257,0.09596679700052946,False
MSH2,EM_Low,0.015774833936006413,0.32405981587978816,0.09596565273783804,False
MYND,Naive_High,0.004207156761335211,0.33532031161456,0.09596582486836727,False
MYND,CM_High,0.002556100365372874,0.35551535445370447,0.09596610268058504,False
MYND,CM_Low,-0.0044345837829731435,0.3593319019123011,0.0959661502559388,False
MYND,EM_High,0.00035397662483692004,0.3555882019694006,0.09596610348516213,False
MYND,EM_Low,-0.0058681785229306675,0.3222807813748248,0.0959656173874466,False
NRBOX,Naive_High,-0.0022993194353040495,0.33660310287036577,0.09596584375414774,False
NRBOX,CM_High,-0.0038134662377686448,0.33096910545900454,0.09596575813711548,False
NRBOX,CM_Low,0.006929590617578876,0.455323534032761,0.09596697778194971,False
NRBOX,EM_High,-0.002291820824988599,0.36772798500649173,0.09596624904352566,False
NRBOX,EM_Low,-0.004846245230927083,0.33176701671315934,0.09596577076683974,False
NRP,Naive_High,-0.022756047351685984,0.10042189170590678,0.09594170582628159,False
NRP,CM_High,-0.011904418812872722,0.10398473564225531,0.09594249810840236,False
NRP,CM_Low,-0.011902138337829394,0.11158969790848529,0.09594586034254503,False
NRP,EM_High,-0.012123725002195225,0.1100562012881934,0.0959452473857855,False
NRP,EM_Low,0.039515813611305024,0.09846399762361639,0.09594383924184711,False
PCNA,Naive_High,-0.014579723275171297,0.1436568795720677,0.09595476091124758,False
PCNA,CM_High,-0.0019785230447863576,0.15080527920086995,0.0959558917371418,False
PCNA,CM_Low,0.0027473690291800372,0.16156712950590146,0.09595749633454168,False
PCNA,EM_High,-0.0005930845380850078,0.15912314036594255,0.09595715753970954,False
PCNA,EM_Low,0.005142044724481707,0.1440214491150246,0.09595470636075312,False
PDZ,Naive_High,-0.024362522395551426,0.07932387152000094,0.0959275946530709,False
PDZ,CM_High,-0.052128793642195706,0.08182966509618128,0.09594321239631036,False
PDZ,CM_Low,-0.013440184999050019,0.08872308741569403,0.09593320097514894,False
PDZ,EM_High,0.030615893320656885,0.08672379703079623,0.09593538840771919,False
PDZ,EM_Low,0.03557387095812166,0.07748896990630799,0.09593112849173098,False
PP1,Naive_High,0.009278007485026461,0.09439472512074538,0.09593687311494141,False
PP1,CM_High,0.01571722116816545,0.09951488519917498,0.09594046358950316,False
PP1,CM_Low,0.012246458346995967,0.10570493635693876,0.09594334014511344,False
PP1,EM_High,-0.016699214996509545,0.10351584721454014,0.09594260476886685,False
PP1,EM_Low,-0.04596053189861312,0.09237986897697456,0.09594337399709388,False
PP2A,Naive_High,0.00026019699174513076,0.20279877940056812,0.09596145642214063,False
PP2A,CM_High,0.0014512471028125908,0.21168927471076357,0.09596202302161562,False
PP2A,CM_Low,0.010373187849400363,0.2318935492603127,0.09596308668513202,False
PP2A,EM_High,-0.010684798483790258,0.22033481174287672,0.09596252272973516,False
PP2A,EM_Low,0.0017221706366120232,0.19883813988489463,0.09596117986481847,False
PP2B,Naive_High,-0.014573347013655182,0.23221828595526547,0.0959631115537741,False
PP2B,CM_High,-0.017411906272958758,0.23848444642627695,0.09596338981199976,False
PP2B,CM_Low,0.0029721198887248984,0.27416297670370937,0.09596457560764206,False
PP2B,EM_High,-0.005160988462161806,0.2564115870860008,0.09596403706469564,False
PP2B,EM_Low,0.030149631485045975,0.2381417886416632,0.09596342897792462,False
PP4,Naive_High,0.032055012391920365,0.1337463349314406,0.09595342008116396,False
PP4,CM_High,-0.01993048020130097,0.13865776358088192,0.09595391664949846,False
