motif,Naive,CM,EM,PD1_Low
14-3-3,0.0958346395113401,0.09597078954598728,0.09595093396125426,0.09606405693562617
WD40,0.09586996656731762,0.09598539149728796,0.09586743286866942,0.09589533673345618
SH2,0.09597932429003458,0.09587178781859908,0.09595079818220442,0.0959483482942474
GBD,0.09596721586683658,0.09596729586575087,0.09596721202729938,0.09596716813559453
CDC14,0.09596702888856165,0.0959671682649576,0.09596705158401068,0.09596701268601122
LYPXL,0.09596633919521012,0.09596668739830497,0.09596644722606815,0.09596662207260297
EVH1,0.09596644864524008,0.09596666684738944,0.09596646446006193,0.09596652683522697
TRFH,0.0959663566416963,0.09596653500763946,0.09596647131144907,0.0959665632500188
Clathr,0.09596645454493412,0.0959660927388705,0.09596620061516647,0.09596595159752733
NRBOX,0.09596584375414774,0.09596636795953259,0.0959660099051827,0.09596637427439472
MSH2,0.09596465359397956,0.09596507884921571,0.09596622486918374,0.09596540740795634
MYND,0.09596582486836727,0.09596612646826191,0.09596586043630437,0.0959658838216927
TRAF2like,0.09596522495502588,0.09596588676569393,0.09596516660090174,0.09596533914577704
TRAF6,0.09596531088884132,0.09596568960925694,0.09596552813071085,0.09596560231379128
REV1ctd,0.09596498183308176,0.09596564137888401,0.0959652185226058,0.09596533878088218
APCC,0.0959649216599459,0.09596538058677492,0.09596513100856405,0.09596518961210648
DLG,0.09596429688525236,0.09596483176561328,0.0959646708781399,0.0959648271011665
Integrin,0.09596397977806422,0.09596449284139058,0.0959643236082894,0.09596433498875037
PP2B,0.0959631115537741,0.0959639827098209,0.09596373302131013,0.09596400229278335
IRF7,0.09596337913747803,0.09596377847053489,0.09596342787894831,0.0959635073606895
ANK,0.09596266206111942,0.09596366577610432,0.09596344203054274,0.09596343441091804
WW,0.09593943055946043,0.09593592066196019,0.09596349222018727,0.09596332002085026
eIF4E,0.09596256281958856,0.09596331594976164,0.09596305432630041,0.09596291647625826
PP2A,0.09596145642214063,0.09596255485337382,0.09596185129727682,0.09596213327497524
TYR,0.09595963709061911,0.0959610950060425,0.09596084833510793,0.09596068516485753
CKS1,0.09595996029983724,0.09596093597424304,0.09595992477283251,0.09596023201915418
USP7,0.09595968844373479,0.09586516316266099,0.09586206338549569,0.09587322396400796
WRC,0.09595845958753807,0.095959378285709,0.09595854750338749,0.09595897997618959
Arc,0.09595614686653932,0.09595708527876678,0.0959560813376237,0.09595590218047736
PCNA,0.09595476091124758,0.09595669403584173,0.09595593195023133,0.0959561013476474
TRAF4,0.09595450649281996,0.09595654957522795,0.09595584683283548,0.09595586871019979
Actin,0.0959539208475598,0.09595625299070654,0.09595507635170666,0.09595562016802
PP4,0.09595342008116396,0.0959547306885348,0.09595242311159882,0.09595310511823574
Pex14,0.09594777986477333,0.09595058739941398,0.09594887421542456,0.09594872576568422
BRCT,0.09594694732492642,0.09594997302372543,0.0959484666170442,0.09594766888492733
NRP,0.09594170582628159,0.09594417922547369,0.0959445433138163,0.09594484979219607
UBA3,0.09591385881953915,0.09592312743006753,0.09594159568505597,0.09594419065185662
PP1,0.09593687311494141,0.0959419018673083,0.09594298938298036,0.09594335707110366
SUMO,0.09594232360564672,0.09593372149254695,0.09592988083330922,0.09593078521446913
PDZ,0.0959275946530709,0.09593820668572965,0.09593325844972508,0.09593216473343996
SH3,0.09593322097028696,0.09593572858586859,0.09593279125754361,0.09593287706673956
LIR,0.09593528345320336,0.09590613061826846,0.09589886770246225,0.09590284447947811
CYCLIN,0.09593024077229728,0.09592584090211666,0.09591904064900356,0.09592369690800218
MAPK,0.09592599910723798,0.0959241918961236,0.09589873711408617,0.09589911575001726
FHA,0.09586010188314019,0.0959161024855282,0.09588386271497604,0.09586920012336839
BIR,0.09589325542531006,0.09590965501849005,0.09591476068812577,0.0959145193304755
