motif,Naive,CM,EM,PD1_Low
WD40,-0.011652401840423593,-0.050920000657539405,-0.021433873861825756,-0.02073329605196487
14-3-3,-0.001434013573562252,-0.028435781257424252,-0.03158900034958029,-0.04266374497164338
WW,-0.019837208594371044,0.0046096456662620845,0.04235328195421701,0.03866246389775035
UBA3,-0.007941704177818292,0.023987905535596057,-0.03490796736007603,-0.013910334311809264
PDZ,-0.012181261197775713,-0.03278448932062286,0.03309488213938927,0.007377895319690547
BIR,0.001972397134486298,0.014219872593140701,-0.032023640589063866,0.0010485790047499155
FHA,0.005758922750626897,-0.03177639018311583,-0.024230973263557838,-0.010136637566824815
PP1,0.004639003742513231,0.01398183975758071,-0.03132987344756133,-0.011238024517205717
SH2,-0.026191806614388025,-0.007751859755351443,-0.021021630834394994,-0.021465777925562465
SUMO,0.02559444259048137,-0.01418390809191341,-0.017009169768666697,-0.007645068944388895
CYCLIN,-0.019440699479261882,0.023212985290820692,-0.004642116140768786,0.007305570998539926
LIR,-0.022865015502238108,0.007721594990009897,-0.017057840463670954,0.004102856260997899
MAPK,-0.020424997390446505,-0.022721587262457987,-0.013964041102119764,-0.005610701482349731
USP7,-0.021921949573597978,-0.011811988824537116,-0.019854024905839065,-0.016447959992097593
CKS1,-0.0208823792397004,0.017306526402224305,0.013038824380411172,0.020998100885317908
Actin,0.0011522165273331057,0.015673676059776334,-0.018335462609826204,-0.008398398855739229
PP4,0.016027506195960183,-0.018125937933349642,-0.009202167321443959,-0.008556906213657135
MSH2,-0.007159619180236059,-0.012942710096029732,0.01626838352023268,0.0013698349873714326
Pex14,0.004501002808493935,-0.01584633890004074,-0.013526143207973669,0.003423576588774314
NRP,-0.011378023675842992,-0.011903278575351058,0.0136960443045549,0.009204558424491876
PP2B,-0.007286673506827591,-0.00721989319211693,0.012494321511442084,0.011040583791256957
BRCT,0.004660584543922631,0.012001189701893978,-0.0016807715713306054,-0.0037346764111797263
Arc,0.0076064897715232395,-0.009935845136557788,-0.0024607843049338687,-0.00026238929140831217
PCNA,-0.007289861637585648,0.0003844229921968398,0.00227448009319835,0.002629804584553915
SH3,0.0032701405483778574,-0.006771204173422545,-0.001412056468922309,0.006012281154219599
WRC,0.006428894864407395,-0.0063158828573568766,-0.0022305276484996216,0.0030307097210615086
TRAF6,-0.0028571637242018285,-0.005595765936057163,0.006065885893228423,0.00489624519482876
PP2A,0.00013009849587256538,0.005912217476106477,-0.004481313923589117,0.004031786162004129
ANK,-0.0055297543909544125,0.002014937549438411,0.005678401781542609,0.002518141224549698
DLG,-0.0009092930005354124,-0.005595556609081492,0.00525668867723676,0.005483999110888475
LYPXL,-0.0002636945121541969,-0.0018291873076924006,0.0035463190167798336,0.005078035872105592
TYR,-0.004908151785361331,0.001929729452973798,0.00272567652723766,-4.439090554139301e-05
TRFH,-0.001782704589648176,-0.00483939797908035,0.0003151579778357559,0.0015472082082671563
REV1ctd,-0.0012956351341207094,0.0031956426265843793,-0.0047388662410098,7.287554230358574e-05
TRAF2like,0.0017209943784666953,0.00367091681472982,-0.004706175037243628,-0.0027386978570628473
APCC,-0.002213174908699751,-0.004691800105690761,0.004685286048618415,0.004580111523896744
Clathr,0.0021345041572620655,-0.004524089101428401,0.0006176271752660098,-0.004046509774590015
eIF4E,-0.0012792848172148367,-0.0012397110696469634,-0.0009525146795849359,-0.0040765694832539156
Integrin,-0.0012911440305524995,-0.004041793927056633,0.003765302306203827,0.001633211671263364
EVH1,0.0016670993426332013,-0.0009461545420979172,-0.003720624321182887,-0.0014405882355067307
NRBOX,-0.0011496597176520248,0.0015580621899051158,-0.003569033027957841,0.0006944484622172644
MYND,0.0021035783806676056,-0.0009392417088001349,-0.002757100949046874,-0.003434254101967937
IRF7,-0.0008184689745217236,-0.0004224118825632658,-0.0031840830457178044,-0.00224276565119047
CDC14,0.002947851263709499,-0.00034581435960440187,-0.0019026117330915094,-0.0026511520401425897
GBD,-0.0028586127718094653,0.002669077478344885,0.00023791871278622072,0.0017374973556822458
TRAF4,-0.001336093607525813,-0.002361333723595621,0.0007864155647208618,-0.0002397409299684524
