ELM,n_with,n_without,u_stat,pvalue,cliff_delta,n_pairs,mean_with,mean_without,median_with,median_without,phenotype,qvalue,sig_stars
LIR,18,15,4708.0,0.7059102228077694,-0.031275720164609055,9720,0.5309819973963679,1.0283185243674402,-1.9349261618860898,-1.2490641981457158,Naive_Low,0.8823877785097117,
LYPXL,1,32,659.0,0.5505777356182187,0.1440972222222222,1152,14.657326055530357,0.32266024259737064,-2.6321689612962182,-1.7242124343101246,Naive_Low,0.749615971699686,
MAPK,7,26,3192.0,0.8000209371235861,-0.02564102564102564,6552,0.8770825614720573,0.7247259957054542,-2.432522940127874,-1.7242124343101246,Naive_Low,0.8944307191169248,
MSH2,1,32,663.0,0.5314231911932448,0.15104166666666666,1152,-0.5690911545696483,0.7984857804129959,-0.6904055622138223,-1.865599083706667,Naive_Low,0.749615971699686,
NRBOX,1,32,690.0,0.4115424350920053,0.19791666666666666,1152,0.10454937664680146,0.7774345138124817,-0.19412676266468035,-2.010752320049564,Naive_Low,0.749615971699686,
NRP,1,32,802.0,0.10278233472331592,0.3923611111111111,1152,11.04096870998309,0.4356714096457229,4.748987649801958,-2.010752320049564,Naive_Low,0.5310569370518297,
PDZ,7,26,3365.0,0.7883230414540325,0.027167277167277168,6552,0.9343345004426598,0.7093120121364459,-2.3261676659829815,-1.6877216498655723,Naive_Low,0.8944307191169248,
PP1,1,32,426.0,0.2794101173652619,-0.2604166666666667,1152,-5.290353663875057,0.9460252338287898,-8.758820820738165,-1.709169866294269,Naive_Low,0.749615971699686,
PP2A,6,27,3384.0,0.13276423426295741,0.16049382716049382,5832,4.53834947756652,-0.083246038768626,-1.2054180001919852,-2.345790458668624,Naive_Low,0.5310569370518297,
PP2B,3,30,1223.0,0.08716067008729576,-0.24506172839506174,3240,-6.3206858063198395,1.4648170412535249,-5.260679817229248,-1.7990734407820503,Naive_Low,0.5310569370518297,
PP4,5,28,2727.0,0.47504769418287796,0.08214285714285714,5040,4.567415136946212,0.07662064763982686,-2.1306965169798544,-1.7990734407820503,Naive_Low,0.749615971699686,
Pex14,4,29,1799.0,0.27294075304649523,-0.13840996168582376,4176,-2.894883414122191,1.2607581887977581,-5.742027072565453,-1.709169866294269,Naive_Low,0.749615971699686,
REV1ctd,1,32,446.0,0.3487875263604614,-0.22569444444444445,1152,-3.3734610257629924,0.886122338887788,-9.666011849406978,-1.7242124343101246,Naive_Low,0.749615971699686,
SH2,22,11,4954.0,0.11595357815273953,0.13728191000918274,8712,0.913543556080106,0.44404505317126286,-0.9021119673725406,-3.3563035159570878,Naive_Low,0.5310569370518297,
SH3,6,27,3205.0,0.35356380379430996,0.09910836762688614,5832,6.19247320863355,-0.4508290901168552,-2.3135738938135173,-1.7242124343101246,Naive_Low,0.749615971699686,
SUMO,8,25,4047.0,0.19629259128314536,0.12416666666666666,7200,3.113155481442224,0.003088398684336795,-0.7643771845813491,-2.4870731651124967,Naive_Low,0.7137912410296194,
TRAF2like,2,31,1164.0,0.8049876472052323,0.043010752688172046,2232,5.169099732327779,0.4723953017416339,-2.2495355039570484,-1.7990734407820503,Naive_Low,0.8944307191169248,
TRAF6,3,30,1905.0,0.21967907468706582,0.17592592592592593,3240,4.612329662496268,0.37151549437191356,0.0,-2.097930169767996,Naive_Low,0.7322635822902194,
TRFH,2,31,1136.0,0.9192663789699417,0.017921146953405017,2232,0.3952402277696205,0.7803862375195798,-2.7818844237324694,-1.7242124343101246,Naive_Low,0.9233934746090993,
TYR,2,31,1097.0,0.9233934746090993,-0.017025089605734768,2232,-1.2205073012625283,0.8846280135861699,-2.653966922592445,-1.7990734407820503,Naive_Low,0.9233934746090993,
UBA3,4,29,2585.0,0.059197110867469926,0.23802681992337166,4176,5.514104218562203,0.1008978256688758,3.033468814484995,-2.097930169767996,Naive_Low,0.4735768869397594,
USP7,13,20,4743.0,0.8739526990645379,0.013461538461538462,9360,-0.07959280284660009,1.300858012782601,-1.5656488326392441,-2.3135738938135173,Naive_Low,0.9233934746090993,
WD40,20,13,5637.0,0.015189757145450972,0.20448717948717948,9360,2.4419055782622876,-1.8350505958922707,-0.7643771845813491,-4.039094767276711,Naive_Low,0.15189757145450972,
WRC,4,29,2493.0,0.12426352126250877,0.1939655172413793,4176,3.97712092715341,0.31289552103560575,0.0,-2.2465636794770862,Naive_Low,0.5310569370518297,
WW,12,21,4244.0,0.4523226388141759,-0.06437389770723104,9072,-0.17156907547069256,1.2876801297283114,-2.432522940127874,-1.6877216498655723,Naive_Low,0.749615971699686,
14-3-3,6,27,3236.0,0.30424049920951,0.10973936899862825,5832,0.8261308871044106,-0.6154821848152605,-0.6648885088599109,-2.1255867245228943,CM_High,0.793070609525857,
ANK,2,31,1073.0,0.8251639292632794,-0.03853046594982079,2232,1.1639691026526522,-0.4512636087964798,-1.7441661828405364,-1.6080329769384987,CM_High,0.9643612371593898,
APCC,1,32,720.0,0.29916071084710183,0.25,1152,0.0,-0.36441355210579873,0.0,-1.7614880283562981,CM_High,0.793070609525857,
Actin,2,31,933.0,0.3428211871325334,-0.1639784946236559,2232,3.227338303071018,-0.5843842023718582,-8.336368754720551,-1.5129770615668532,CM_High,0.793070609525857,
Arc,2,31,1352.0,0.2209178251708539,0.2114695340501792,2232,3.132722653421547,-0.5782799669106019,1.4850151979991215,-1.6562884875222088,CM_High,0.793070609525857,
BIR,5,28,2525.0,0.9875809112843196,0.001984126984126984,5040,-0.4768172297635187,-0.331326697091714,-0.9482238319393681,-1.7614880283562981,CM_High,0.9937791492061248,
BRCT,4,29,2431.0,0.19308109284416042,0.164272030651341,4176,2.998322746323248,-0.8156732638854676,-0.5701618884686854,-2.088274685125029,CM_High,0.793070609525857,
CDC14,1,32,735.0,0.25148033317913365,0.2760416666666667,1152,11.674547489427527,-0.7292431611504093,5.428814124030239,-1.6562884875222088,CM_High,0.793070609525857,
CKS1,1,32,661.0,0.5409581014921041,0.14756944444444445,1152,1.5371353650726103,-0.41244903226431795,-1.8133108080108329,-1.595972285494145,CM_High,0.793070609525857,
CYCLIN,6,27,2732.0,0.5551494266680999,-0.06310013717421124,5832,-2.1495300238217196,0.045775795390545965,-2.2325684666255707,-1.1876113788961207,CM_High,0.793070609525857,
Clathr,2,31,936.0,0.3508136750535674,-0.16129032258064516,2232,-4.038717875339638,-0.11560638440988012,-2.34898286569779,-1.560623536847241,CM_High,0.793070609525857,
EVH1,2,31,1118.0,0.9937791492061248,0.0017921146953405018,2232,-1.2698566028768274,-0.29424259553651316,-2.035124842711012,-1.5129770615668532,CM_High,0.9937791492061248,
FHA,15,18,4550.0,0.44076680178555094,-0.06378600823045268,9720,-0.4498880303056717,-0.27293962293336105,-1.7614880283562981,-0.9482238319393681,CM_High,0.793070609525857,
IRF7,1,32,319.0,0.06348211984037848,-0.4461805555555556,1152,-8.229340002820086,-0.10724667701767092,-12.670329515201027,-1.5129770615668532,CM_High,0.793070609525857,
Integrin,1,32,643.0,0.6304218022771562,0.11631944444444445,1152,0.610151831043813,-0.3834807968259178,-1.185975720094825,-1.6080329769384987,CM_High,0.8362634995104906,
LIR,18,15,4852.0,0.985095655068645,-0.0016460905349794238,9720,-0.002607651881969513,-0.7742863955673414,-1.6080329769384987,-1.5902730875174502,CM_High,0.9937791492061248,
LYPXL,1,32,471.0,0.4496093104231357,-0.18229166666666666,1152,-2.9691236878463982,-0.27162843686059884,-2.6673978041257285,-1.4435093432048207,CM_High,0.793070609525857,
MAPK,7,26,3032.0,0.4600748447559644,-0.07448107448107448,6552,-1.9080066916185683,0.06518512207478508,-2.5316567786518562,-1.1876113788961207,CM_High,0.793070609525857,
MSH2,1,32,653.0,0.5799319600744076,0.13368055555555555,1152,0.15190425214080894,-0.36916055998519887,-1.3182159326645206,-1.6562884875222088,CM_High,0.7999061518267692,
NRBOX,1,32,661.0,0.5409581014921041,0.14756944444444445,1152,1.5371353650726103,-0.41244903226431795,-1.8133108080108329,-1.595972285494145,CM_High,0.793070609525857,
NRP,1,32,407.0,0.22280166550127156,-0.2934027777777778,1152,-10.390711290166756,-0.03970382428808783,-4.409726394707741,-1.560623536847241,CM_High,0.793070609525857,
PDZ,7,26,2870.0,0.21862418059013533,-0.12393162393162394,6552,-2.2163080722964468,0.14818933994959785,-2.365178645992373,-1.1826535540106218,CM_High,0.793070609525857,
PP1,1,32,727.0,0.27620658683734456,0.2621527777777778,1152,9.507316182480688,-0.6615171828083205,-0.28306851241117903,-1.6861750733815484,CM_High,0.793070609525857,
PP2A,6,27,3249.0,0.28498632259700885,0.11419753086419752,5832,1.058606719053566,-0.6671434808039619,-1.4226157343755435,-1.815046363169136,CM_High,0.793070609525857,
PP2B,3,30,1282.0,0.14538348465786607,-0.20864197530864198,3240,-6.594893869132377,0.27078159800038554,-3.80781486914573,-1.6080329769384987,CM_High,0.793070609525857,
PP4,5,28,2393.0,0.6616997185647842,-0.0503968253968254,5040,-1.0853942190432704,-0.22265223472032947,-2.259164698974466,-1.108528392907533,CM_High,0.8362634995104906,
Pex14,4,29,2823.0,0.005252285923782256,0.35201149425287354,4176,8.248308220767614,-1.5398091913950356,0.0,-2.2347055336883583,CM_High,0.21009143695129023,
REV1ctd,1,32,583.0,0.9624908624855366,0.012152777777777778,1152,1.856058520097978,-0.4224153808588607,-3.243598449778775,-1.6080329769384987,CM_High,0.9937791492061248,
SH2,22,11,4880.0,0.16842033381286992,0.12029384756657484,8712,0.8580157106593432,-2.776143572899193,-1.108528392907533,-3.045870500050463,CM_High,0.793070609525857,
SH3,6,27,2711.0,0.5108022895572549,-0.07030178326474623,5832,-0.28321686185785605,-0.3689604628236458,-2.3612592312818563,-1.1876113788961207,CM_High,0.793070609525857,
SUMO,8,25,3668.0,0.8451210451257501,0.01888888888888889,7200,0.1005116066670051,-0.49861306082886414,-1.353148016013511,-1.7614880283562981,CM_High,0.9643612371593898,
TRAF2like,2,31,960.0,0.41893859822483004,-0.13978494623655913,2232,-1.4561775969912845,-0.28222188623880623,-3.268028360066479,-1.4435093432048207,CM_High,0.793070609525857,
TRAF6,3,30,1457.0,0.4832699725806482,-0.10061728395061728,3240,-4.10524432398954,0.021816643486101208,-1.8728994533593026,-1.6080329769384987,CM_High,0.793070609525857,
TRFH,2,31,1326.0,0.27617709359030285,0.1881720430107527,2232,2.3473949291042904,-0.52761366211594,-0.5196156116665562,-1.6562884875222088,CM_High,0.793070609525857,
TYR,2,31,1251.0,0.4844836571420864,0.12096774193548387,2232,5.18588542583528,-0.710742081259875,-0.6191454933433105,-1.6080329769384987,CM_High,0.793070609525857,
UBA3,4,29,1975.0,0.6690107996083925,-0.05411877394636015,4176,-0.2825757195986629,-0.3631355444479631,-2.5123978350840637,-1.560623536847241,CM_High,0.8362634995104906,
USP7,13,20,4756.0,0.8480266880123124,0.01623931623931624,9360,0.3070879221204495,-0.7826688327475708,-1.353148016013511,-1.990437608382131,CM_High,0.9643612371593898,
WD40,20,13,4400.0,0.4780533210984589,-0.05982905982905983,9360,-0.6039964906990688,0.032207395891984736,-2.088274685125029,-0.7745508222823889,CM_High,0.793070609525857,
WRC,4,29,2426.0,0.1996609712484554,0.16187739463601533,4176,2.5496005021155885,-0.7537805405464806,-0.7742814227014436,-1.6861750733815484,CM_High,0.793070609525857,
WW,12,21,4601.0,0.8679251134434508,0.014329805996472662,9072,0.09462309402317626,-0.6093671807458899,-1.990437608382131,-1.353148016013511,CM_High,0.9643612371593898,
14-3-3,6,27,3523.0,0.05114540847277373,0.20816186556927296,5832,3.523832295565041,-0.5228375783204239,-0.6812667410047091,-2.281537297377419,CM_Low,0.4973489289330987,
ANK,2,31,741.0,0.05158380166397313,-0.33602150537634407,2232,-10.632270270183474,0.912610312874379,-8.565342851322702,-1.8895640237673201,CM_Low,0.4973489289330987,
APCC,1,32,792.0,0.11895825210676855,0.375,1152,0.0,0.21957434871058767,0.0,-2.0327244373670528,CM_Low,0.4973489289330987,
Actin,2,31,854.0,0.17407212512658454,-0.23476702508960573,2232,-0.5974852198089216,0.2652048257534402,-8.648214561170246,-1.8136070837470164,CM_Low,0.4973489289330987,
Arc,2,31,1215.0,0.6086599748951167,0.08870967741935484,2232,-2.6687380611271245,0.39883404132235656,-0.737057487996186,-1.9926131227846775,CM_Low,0.798513274071084,
BIR,5,28,2977.0,0.11432492973928896,0.18134920634920634,5040,6.899651211884144,-0.9811384607386403,-1.0681389602621878,-2.0327244373670528,CM_Low,0.4973489289330987,
BRCT,4,29,2199.0,0.6745541863172344,0.05316091954022988,4176,-0.034337759781166634,0.24702517923667114,-1.3918116652678214,-1.9926131227846775,CM_Low,0.798513274071084,
CDC14,1,32,352.0,0.10586925743993687,-0.3888888888888889,1152,-13.654172314339755,0.6462672335337047,-10.205209878528514,-1.918598202369094,CM_Low,0.4973489289330987,
CKS1,1,32,780.0,0.1409290660466366,0.3541666666666667,1152,0.4089918703497662,0.20679335276215727,0.43311239046192673,-2.0197299623560934,CM_Low,0.4973489289330987,
CYCLIN,6,27,3574.0,0.03449366279136319,0.22565157750342935,5832,5.95134325838843,-1.062284458947844,-1.43831866267035,-2.281537297377419,CM_Low,0.4973489289330987,
Clathr,2,31,1380.0,0.17080220930809087,0.23655913978494625,2232,6.164690137597382,-0.17106455214374086,-0.03343466651674698,-2.0327244373670528,CM_Low,0.4973489289330987,
EVH1,2,31,1198.0,0.6718401087497197,0.07347670250896057,2232,-1.4451060724893345,0.319890042055402,-1.885781296835942,-1.9569237457094415,CM_Low,0.798513274071084,
FHA,15,18,5061.0,0.6174954598182717,0.04135802469135803,9720,-0.758351173802354,1.0223137092096726,-1.7268848788963653,-2.4597491323575396,CM_Low,0.798513274071084,
IRF7,1,32,650.0,0.5948791740139013,0.1284722222222222,1152,11.915746148743063,-0.1527927184376335,0.38645514197835773,-1.9569237457094415,CM_Low,0.798513274071084,
Integrin,1,32,714.0,0.31982168838995706,0.23958333333333334,1152,-0.11985443583814485,0.22331979983052927,-0.7282514687609567,-1.9926131227846775,CM_Low,0.6481634089625778,
LIR,18,15,5805.0,0.01864520271359383,0.19444444444444445,9720,2.145921183559933,-2.1066801430226674,-1.2884064877917165,-3.1602471266770245,CM_Low,0.4973489289330987,
LYPXL,1,32,521.0,0.6933505517567318,-0.0954861111111111,1152,-2.7850622896438693,0.3066075452619583,-2.2810770461724514,-1.8895640237673201,CM_Low,0.798513274071084,
MAPK,7,26,3490.0,0.5171722530221698,0.06532356532356533,6552,3.9598550938942276,-0.7958694807123387,-2.0708383029791655,-1.8197961741995066,CM_Low,0.7868032279339021,
MSH2,1,32,766.0,0.17035972295664503,0.3298611111111111,1152,0.41363412645169956,0.2066482822589717,-0.03343466651674698,-2.0327244373670528,CM_Low,0.4973489289330987,
NRBOX,1,32,780.0,0.1409290660466366,0.3541666666666667,1152,0.4089918703497662,0.20679335276215727,0.43311239046192673,-2.0197299623560934,CM_Low,0.4973489289330987,
NRP,1,32,630.0,0.6986991148121985,0.09375,1152,5.087162748660567,0.06060051281494464,-3.1036463913867656,-1.9569237457094415,CM_Low,0.798513274071084,
PDZ,7,26,3309.0,0.9214577698013214,0.010073260073260074,6552,1.2414748348081008,-0.06399787249684234,-1.9786033088387862,-1.9569237457094415,CM_Low,0.9619556168829044,
PP1,1,32,538.0,0.7861482023628281,-0.06597222222222222,1152,-0.7016004219753498,0.24149936189731727,-4.520699524278953,-1.918598202369094,CM_Low,0.8734980026253646,
PP2A,6,27,3126.0,0.5005230903220472,0.0720164609053498,5832,-2.5619650415014856,0.8295618299165819,-1.5988212286832884,-2.281537297377419,CM_Low,0.7868032279339021,
PP2B,3,30,1870.0,0.28175470083373433,0.15432098765432098,3240,2.5678204435004606,-0.022569405725419343,0.0,-2.0327244373670528,CM_Low,0.6261215574082986,
PP4,5,28,2747.0,0.43335060660484137,0.09007936507936508,5040,2.6570779624226053,-0.2235360947633651,-2.057843827968206,-1.8136070837470164,CM_Low,0.7868032279339021,
Pex14,4,29,2405.0,0.22908587515043666,0.1518199233716475,4176,3.836751783465502,-0.2869182060387314,-0.5848247918360268,-2.0327244373670528,CM_Low,0.5727146878760916,
REV1ctd,1,32,397.0,0.19654320572119666,-0.3107638888888889,1152,0.5994291272958191,0.20084218848259325,-8.92550386707473,-1.8895640237673201,CM_Low,0.5241152152565244,
SH2,22,11,4283.0,0.8487268021278621,-0.016758494031221306,8712,-0.6552895130818682,1.9493407678672636,-1.7268848788963653,-2.3310082674568666,CM_Low,0.917542488786878,
SH3,6,27,2354.0,0.07098772090541036,-0.19272976680384088,5832,-6.697339536236927,1.748533939857791,-2.3460442762241374,-1.6075300491463678,CM_Low,0.4973489289330987,
SUMO,8,25,3979.0,0.27334490377609544,0.10527777777777778,7200,3.0250791131569232,-0.6869701498606635,-1.5099059605517096,-2.1287238370879207,CM_Low,0.6261215574082986,
TRAF2like,2,31,995.0,0.531092178855384,-0.10842293906810035,2232,-2.230360161873946,0.3705515962092479,-2.914784779109299,-1.8136070837470164,CM_Low,0.7868032279339021,
TRAF6,3,30,1630.0,0.9673081459576481,0.006172839506172839,3240,-3.465143505223686,0.5807269891469953,-1.7307287219801304,-1.9995210404719213,CM_Low,0.9673081459576481,
TRFH,2,31,1212.0,0.619616689144407,0.08602150537634409,2232,-0.20487194807648246,0.23987493725457296,-1.6075300491463678,-1.9926131227846775,CM_Low,0.798513274071084,
TYR,2,31,974.0,0.4620385173163879,-0.12724014336917563,2232,4.616658973505675,-0.07119157381524385,-7.156380087495041,-1.8895640237673201,CM_Low,0.7868032279339021,
UBA3,4,29,2067.0,0.9379067264608318,-0.010057471264367816,4176,0.4170884344486403,0.18475949727393898,-2.245832115521009,-1.918598202369094,CM_Low,0.9619556168829044,
USP7,13,20,4378.0,0.4441058922330098,-0.06452991452991454,9360,-2.4107533986914556,1.9183086670863863,-2.04404569175055,-1.9124091119166038,CM_Low,0.7868032279339021,
WD40,20,13,5069.0,0.3240817044812889,0.08311965811965812,9360,0.8550951671082407,-0.7750403218020004,-1.8136070837470164,-2.1287238370879207,CM_Low,0.6481634089625778,
WRC,4,29,2267.0,0.4975754413222472,0.085727969348659,4176,-3.060380627813443,0.6644104024135369,-1.0307693058355338,-2.0501322490742653,CM_Low,0.7868032279339021,
WW,12,21,3914.0,0.10907645138270747,-0.1371252204585538,9072,-2.427369495857919,1.721657767096848,-2.383659329305163,-1.5669939501527363,CM_Low,0.4973489289330987,
14-3-3,6,27,3121.0,0.5108022895572549,0.07030178326474623,5832,0.12100454212380075,0.6007807329951655,-0.40435393933285796,-1.290839655734444,EM_High,0.7774179361324839,
ANK,2,31,1457.0,0.0767497413442155,0.3055555555555556,2232,2.725503104372283,0.3708419624150874,5.193797962064021,-1.244257470363531,EM_High,0.5372662132955455,
APCC,1,32,696.0,0.3872623139142779,0.20833333333333334,1152,0.0,0.5295970951128836,0.0,-1.244257470363531,EM_High,0.7774179361324839,
Actin,2,31,888.0,0.23700400095835417,-0.20430107526881722,2232,2.860452298475417,0.3621355627955304,-5.592886211024343,-0.9884881570442754,EM_High,0.7774179361324839,
Arc,2,31,1356.0,0.21317492300099472,0.21505376344086022,2232,1.7188540408038246,0.43578706329047184,2.329900545133695,-1.244257470363531,EM_High,0.7774179361324839,
BIR,5,28,2623.0,0.7229260870168367,0.040873015873015874,5040,1.9444012907300952,0.2580393067843498,-1.1183220955117146,-1.081352504126934,EM_High,0.7774179361324839,
BRCT,4,29,2347.0,0.32594525927171936,0.12404214559386974,4176,2.662670007456088,0.21711817288923868,-0.3978605176698753,-1.244257470363531,EM_High,0.7774179361324839,
CDC14,1,32,818.0,0.08058993199433181,0.4201388888888889,1152,4.620518175523925,0.3852059021277609,7.0506397371604885,-1.2177141712462585,EM_High,0.5372662132955455,
CKS1,1,32,694.0,0.3952569007860526,0.2048611111111111,1152,0.8367774832005727,0.5034477987628656,0.4158012416939384,-1.2177141712462585,EM_High,0.7774179361324839,
CYCLIN,6,27,2696.0,0.48029829745397723,-0.07544581618655692,5832,-1.3219557606771055,0.9214385780620336,-1.393961405950494,-0.8473506941421789,EM_High,0.7774179361324839,
Clathr,2,31,928.0,0.32976124200621026,-0.16845878136200718,2232,-2.484571482954408,0.7069758067587449,-1.38895494357285,-1.037698075315759,EM_High,0.7774179361324839,
EVH1,2,31,1004.0,0.5622119787747645,-0.1003584229390681,2232,-1.3561815616727602,0.6341764569986387,-1.8191952388892492,-0.956759746241314,EM_High,0.7774179361324839,
FHA,15,18,4708.0,0.7059102228077694,-0.031275720164609055,9720,0.3640483504062572,0.6381323215288012,-1.2776527211988888,-0.956759746241314,EM_High,0.7774179361324839,
IRF7,1,32,322.0,0.06663998323150061,-0.4409722222222222,1152,-4.870040577406116,0.6817858631568248,-6.607884762472061,-0.9884881570442754,EM_High,0.5372662132955455,
Integrin,1,32,643.0,0.6304218022771562,0.11631944444444445,1152,0.3819490857714956,0.5176611861825244,-0.44534949230654475,-1.081352504126934,EM_High,0.7774179361324839,
LIR,18,15,4913.0,0.8959601124794146,0.010905349794238683,9720,0.6667274209904356,0.3297342310522957,-1.152040345948063,-0.956759746241314,EM_High,0.8959601124794145,
LYPXL,1,32,452.0,0.37157171870104344,-0.2152777777777778,1152,-2.2434505306990475,0.5997049241972288,-2.03295500382929,-0.956759746241314,EM_High,0.7774179361324839,
MAPK,7,26,3098.0,0.5902356149752714,-0.054334554334554336,6552,0.6454636565691718,0.47803313260107966,-2.0335624951232933,-0.8473506941421789,EM_High,0.7774179361324839,
MSH2,1,32,642.0,0.6355725332424269,0.11458333333333333,1152,-0.09910238850269937,0.5326940447535929,-0.7155174953184533,-1.152040345948063,EM_High,0.7774179361324839,
NRBOX,1,32,694.0,0.3952569007860526,0.2048611111111111,1152,0.8367774832005727,0.5034477987628656,0.4158012416939384,-1.2177141712462585,EM_High,0.7774179361324839,
NRP,1,32,776.0,0.14890789975253557,0.3472222222222222,1152,8.99289317380246,0.24856918343155673,6.88322767626879,-1.152040345948063,EM_High,0.661812887789047,
PDZ,7,26,3049.0,0.4919885369716186,-0.0692918192918193,6552,0.3145562768021905,0.5671235809998822,-1.5468502767831587,-0.956759746241314,EM_High,0.7774179361324839,
PP1,1,32,793.0,0.11725589210157998,0.3767361111111111,1152,10.834095963966426,0.19103159623893262,3.466796739364618,-1.152040345948063,EM_High,0.5862794605078999,
PP2A,6,27,3045.0,0.6794572883464369,0.044238683127572016,5832,0.006018818325246052,0.626333116061511,-1.238219855604327,-0.9884881570442754,EM_High,0.7774179361324839,
PP2B,3,30,1535.0,0.7154491858734351,-0.05246913580246913,3240,-1.121046804147814,0.6770082485351907,0.0,-1.152040345948063,EM_High,0.7774179361324839,
PP4,5,28,2411.0,0.7074335970832719,-0.04325396825396825,5040,0.5058983083112348,0.5149148393591464,-1.7144568799495103,-0.7155174953184533,EM_High,0.7774179361324839,
Pex14,4,29,2674.0,0.026085847535857434,0.28065134099616856,4176,5.57043474994306,-0.18395282607448166,0.0,-1.3299152580340505,EM_High,0.5217169507171486,
REV1ctd,1,32,438.0,0.31982168838995706,-0.23958333333333334,1152,-0.7922400235938091,0.5543545958501901,-3.162531530461507,-1.037698075315759,EM_High,0.7774179361324839,
SH2,22,11,5440.0,0.004363352897285114,0.24885215794306703,8712,2.30478221904186,-3.068918343209876,-0.4025850802854141,-2.2496544997394015,EM_High,0.17453411589140458,
SH3,6,27,2725.0,0.5401602723468879,-0.06550068587105624,5832,-0.6808979707929375,0.7789812914211074,-1.6486214600973017,-0.8254326177214799,EM_High,0.7774179361324839,
SUMO,8,25,3498.0,0.7689531423375643,-0.028333333333333332,7200,-0.6474614395661242,0.8850719424056509,-0.9935177448578087,-1.081352504126934,EM_High,0.788669889576989,
TRAF2like,2,31,803.0,0.10430649821636406,-0.28046594982078854,2232,-1.3588834041097806,0.6343507694139304,-2.7822451922179825,-0.8473506941421789,EM_High,0.5862794605078999,
TRAF6,3,30,1715.0,0.6835018286557368,0.05864197530864197,3240,-0.47098749915946886,0.6120023180363561,0.0,-1.2177141712462585,EM_High,0.7774179361324839,
TRFH,2,31,1204.0,0.6492452478366375,0.07885304659498207,2232,1.440999589725412,0.45371315690843395,-0.8959835643359213,-1.081352504126934,EM_High,0.7774179361324839,
TYR,2,31,1241.0,0.5175471526376676,0.11200716845878136,2232,4.695028550230112,0.24377580461780812,-0.33310684492040993,-1.081352504126934,EM_High,0.7774179361324839,
