ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
ANK,Naive_vs_EM,0.15412186379928317,0.12903225806451615,0.025089605734767012,0.03502426603273201,0.3502426603273201
APCC,Naive_vs_EM,0.23958333333333334,0.22395833333333334,0.015625,0.6681834089688454,1.0
Actin,Naive_vs_EM,0.08422939068100359,-0.23521505376344087,0.3194444444444445,0.26488425677118244,0.9896331972392165
Arc,Naive_vs_EM,0.17383512544802868,0.15725806451612903,0.016577060931899645,0.6374334682903797,1.0
BIR,Naive_vs_EM,-0.011904761904761904,-0.001984126984126984,-0.00992063492063492,1.0,1.0
BRCT,Naive_vs_EM,0.045737547892720304,0.0035919540229885083,0.042145593869731796,0.7302417462850279,1.0
CDC14,Naive_vs_EM,0.2612847222222222,0.1284722222222222,0.1328125,0.007111040272541613,0.2666109187379728
CKS1,Naive_vs_EM,0.2013888888888889,0.13541666666666666,0.06597222222222224,0.9161495374811839,1.0
CYCLIN,Naive_vs_EM,0.05572702331961591,-0.07441700960219479,0.1301440329218107,1.0,1.0
Clathr,Naive_vs_EM,0.1868279569892473,-0.06586021505376344,0.25268817204301075,0.5440481953801957,1.0
EVH1,Naive_vs_EM,0.08154121863799282,-0.07302867383512546,0.15456989247311828,1.0,1.0
FHA,Naive_vs_EM,0.16419753086419753,-0.05380658436213992,0.21800411522633745,0.013330545936898641,0.2666109187379728
IRF7,Naive_vs_EM,0.15711805555555555,-0.2717013888888889,0.4288194444444444,0.3677915953717188,0.9896331972392165
Integrin,Naive_vs_EM,0.1909722222222222,0.06597222222222222,0.12499999999999999,0.9743701430876186,1.0
LIR,Naive_vs_EM,0.0009259259259259238,-0.016666666666666666,0.01759259259259259,1.0,1.0
LYPXL,Naive_vs_EM,0.03906249999999999,-0.2204861111111111,0.2595486111111111,0.7888222929247632,1.0
MAPK,Naive_vs_EM,-0.013888888888888888,-0.09355921855921856,0.07967032967032966,0.7084085250777092,1.0
MSH2,Naive_vs_EM,0.2048611111111111,0.1440972222222222,0.060763888888888895,0.8698976925330797,1.0
NRBOX,Naive_vs_EM,0.2013888888888889,0.13541666666666666,0.06597222222222224,0.9161495374811839,1.0
NRP,Naive_vs_EM,0.1032986111111111,0.17100694444444445,-0.06770833333333334,0.3711124489647062,0.9896331972392165
PDZ,Naive_vs_EM,-0.0144993894993895,-0.05677655677655678,0.04227716727716728,1.0,1.0
PP1,Naive_vs_EM,-0.19618055555555558,-0.01215277777777779,-0.1840277777777778,0.12286997029149571,0.6143498514574786
PP2A,Naive_vs_EM,0.1032235939643347,0.0541838134430727,0.049039780521262,0.6069039995005308,1.0
PP2B,Naive_vs_EM,-0.23703703703703705,0.07962962962962963,-0.31666666666666665,0.10825108874177625,0.6143498514574786
PP4,Naive_vs_EM,0.0503968253968254,-0.07222222222222222,0.12261904761904761,1.0,1.0
Pex14,Naive_vs_EM,-0.07878352490421456,0.06657088122605363,-0.14535440613026818,0.07673435471421697,0.5115623647614465
REV1ctd,Naive_vs_EM,-0.035590277777777776,-0.25,0.2144097222222222,0.6103503142627229,1.0
SH2,Naive_vs_EM,0.09527089072543618,0.16792929292929293,-0.07265840220385675,0.021112844336085512,0.28150459114780685
SH3,Naive_vs_EM,-0.05727023319615913,-0.02417695473251029,-0.03309327846364884,0.1645087192154011,0.7311498631795605
SUMO,Naive_vs_EM,0.08861111111111111,-0.06319444444444444,0.15180555555555555,0.72367155304163,1.0
TRAF2like,Naive_vs_EM,-0.02016129032258064,-0.22356630824372759,0.20340501792114696,0.3042463226620964,0.9896331972392165
TRAF6,Naive_vs_EM,0.11234567901234568,0.04444444444444444,0.06790123456790124,0.9116699805692414,1.0
TRFH,Naive_vs_EM,-0.00806451612903226,0.03942652329749104,-0.047491039426523295,1.0,1.0
TYR,Naive_vs_EM,-0.1586021505376344,0.12007168458781362,-0.278673835125448,0.5426904022519823,1.0
UBA3,Naive_vs_EM,0.14080459770114942,0.020593869731800767,0.12021072796934865,0.35829004329242187,0.9896331972392165
USP7,Naive_vs_EM,0.0003205128205128211,0.06388888888888888,-0.06356837606837606,0.3599873010273882,0.9896331972392165
WD40,Naive_vs_EM,0.14284188034188033,-0.021367521367521368,0.1642094017094017,0.063986991901271,0.5115623647614465
WRC,Naive_vs_EM,0.11182950191570881,0.11877394636015326,-0.0069444444444444475,0.6664939084540746,1.0
WW,Naive_vs_EM,-0.07418430335097001,0.06481481481481481,-0.1389991181657848,0.8604626444315959,1.0
