ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
BIR,Naive_vs_EM,-0.004926596003898637,-0.051910102948343084,0.04698350694444445,0.14826163775870316,0.4399573973071546
BRCT,Naive_vs_EM,0.03899585217717129,0.08298259831472912,-0.04398674613755783,0.017867545265207507,0.14591828633252799
CDC14,Naive_vs_EM,-0.014225104066602628,-0.07995517130963817,0.06573006724303554,0.4337816786537849,0.7085100751345154
CKS1,Naive_vs_EM,0.008404116926844198,0.004327364554637282,0.004076752372206917,1.0,1.0
CSL,Naive_vs_EM,0.029538904899135448,0.058373358949727824,-0.028834454050592376,1.0,1.0
CYCLIN,Naive_vs_EM,0.03970648489589153,0.05003235929526577,-0.01032587439937424,0.02863393699637884,0.20043755897465187
Clathr,Naive_vs_EM,0.12333793420749942,-0.017563837129054523,0.14090177133655393,0.21670704716439548,0.4826656959570626
DLG,Naive_vs_EM,0.08149744572158366,0.18043582375478928,-0.09893837803320563,0.12137317636340939,0.42480611727193285
EVH1,Naive_vs_EM,0.09981319038336582,0.04540285899935023,0.05441033138401559,0.2326099444625087,0.4955603164636055
FHA,Naive_vs_EM,-0.009328010215794307,0.040600877381772274,-0.049928887597566585,0.10402527803717199,0.39209527875549444
GBD,Naive_vs_EM,0.05491698595146871,-0.049788473818646234,0.10470545977011494,1.0,1.0
IRF7,Naive_vs_EM,0.14541306436119117,0.07602465577969901,0.06938840858149216,0.2644567184563935,0.5319090511343686
Integrin,Naive_vs_EM,-0.11748318924111431,-0.011607428754402817,-0.10587576048671149,0.411303127267038,0.7085100751345154
LIR,Naive_vs_EM,0.03163158275462963,0.0596412941261574,-0.028009711371527773,0.005708036206438782,0.07645511491764817
LYPXL,Naive_vs_EM,-0.09502713920817368,-0.044999201787994894,-0.05002793742017879,0.9653888149621301,1.0
MAPK,Naive_vs_EM,0.008832883035010694,-0.006850866824271079,0.015683749859281775,0.3975731663179545,0.7085100751345154
MSH2,Naive_vs_EM,0.03229166666666666,-0.03174019607843137,0.06403186274509803,0.7405406795045024,0.9304229050184774
MYND,Naive_vs_EM,0.0889330443159923,0.1534066581031899,-0.0644736137871976,0.13565592558179618,0.4399573973071546
NRBOX,Naive_vs_EM,-0.0925925925925926,0.12782553326965934,-0.22041812586225196,0.6159955843180109,0.8945288895366966
NRP,Naive_vs_EM,0.08261858349577647,-0.012110136452241713,0.09472871994801818,0.0709248138528511,0.31593780716270037
PCNA,Naive_vs_EM,0.028628939498504716,0.03622038187255579,-0.007591442374051072,0.48757597795517604,0.7706846103162459
PDZ,Naive_vs_EM,-0.013261228291295259,0.023425913271478395,-0.036687141562773654,0.6297226988548137,0.8945288895366966
PP1,Naive_vs_EM,0.00381521872749943,0.024151344326782925,-0.020336125599283494,1.0,1.0
PP2A,Naive_vs_EM,-0.03682989772331465,0.008098223615464995,-0.044928121338779645,0.6398701602785755,0.8945288895366966
PP2B,Naive_vs_EM,-0.05781094990079365,0.04604311342592593,-0.10385406332671958,0.6750137927402247,0.8945288895366966
PP4,Naive_vs_EM,-0.006095283317505541,-0.036850269072491296,0.030754985754985753,0.9272643835299414,1.0
PTB,Naive_vs_EM,-0.03815494393476045,-0.06753143051308189,0.029376486578321433,0.17493052806471376,0.4761997708428319
Pex14,Naive_vs_EM,-0.011735026041666667,0.04335666232638889,-0.05509168836805556,0.6597073179625723,0.8945288895366966
REV1ctd,Naive_vs_EM,-0.15947712418300652,-0.035069444444444445,-0.12440767973856208,0.006241233870828422,0.07645511491764817
SH2,Naive_vs_EM,0.046326050864906404,0.0581881552046631,-0.011862104339756693,0.002659673007337382,0.06516198867976586
SH3,Naive_vs_EM,0.014352497823572204,-0.03108813439391952,0.04544063221749172,0.27138216894610645,0.5319090511343686
SUMO,Naive_vs_EM,0.04572869889532793,0.01339864361991253,0.032330055275415395,0.30330659997824494,0.5716162845743847
TRAF2like,Naive_vs_EM,0.027734644582470668,0.03137796181274442,-0.003643317230273755,0.41948883802226034,0.7085100751345154
TRAF4,Naive_vs_EM,0.032393909944930355,-0.03629917575495807,0.06869308569988843,0.6754605900583219,0.8945288895366966
TRAF6,Naive_vs_EM,0.079254693289781,0.08174402472648086,-0.0024893314366998542,0.15263828069840057,0.4399573973071546
TRFH,Naive_vs_EM,-0.025654177014721235,0.06315012777597812,-0.08880430479069935,0.9872949131173541,1.0
TYR,Naive_vs_EM,0.04203670254133113,0.1274742229246632,-0.08543752038333208,1.3085595886863643e-05,0.0006411941984563185
UBA3,Naive_vs_EM,-0.040414688192465964,0.009531497309275086,-0.04994618550174105,0.01689632218212389,0.14591828633252799
USP7,Naive_vs_EM,-0.01735031523945243,0.02145454578169308,-0.03880486102114551,0.8599248051908785,1.0
WD40,Naive_vs_EM,0.002521133295634143,0.019855057491263938,-0.017333924195629794,0.2054050768666016,0.4826656959570626
WRC,Naive_vs_EM,0.005371953149730928,0.08890471668249446,-0.08353276353276354,0.04005712740668699,0.23593036533453984
WW,Naive_vs_EM,0.02411279339902267,0.010299245068531297,0.013813548330491372,0.7359265947863114,0.9304229050184774
deltaCOP1,Naive_vs_EM,0.02476718047527296,0.05590344679940056,-0.031136266324127602,0.21235868092726196,0.4826656959570626
eIF4E,Naive_vs_EM,-0.048621204780361756,-0.08570534560723514,0.037084140826873384,0.21087140408143545,0.4826656959570626
