CCD,contrast,effect,EM_effect,CM_effect,overall_pvalue,overall_qvalue,max_pip,contrast_max_pip,Naive_effect,Low_effect,High_effect
OR2K2-1,PD1Low_vs_PD1High,-0.22028917511420232,,,0.0,0.0,1.0,1.0,,-0.12252143655527903,0.09776773855892329
OR4M2B-1,EM_vs_CM,-0.12357680616768058,-0.09232759364314008,0.031249212524540493,0.0,0.0,1.0,1.0,,,
OR4M2B-1,Naive_vs_CM,0.08648760831274072,,0.031249212524540493,0.0,0.0,1.0,1.0,0.11773682083728121,,
OR4M2B-1,Naive_vs_EM,0.2100644144804213,-0.09232759364314008,,0.0,0.0,1.0,1.0,0.11773682083728121,,
OR4M2B-1,PD1Low_vs_PD1High,-0.15670458530891665,,,0.0,0.0,1.0,1.0,,-0.059466146081564454,0.0972384392273522
OR4N4C-1,EM_vs_CM,-0.22058304535810763,-0.09122346247071861,0.12935958288738902,0.0,0.0,1.0,1.0,,,
OR4N4C-1,Naive_vs_CM,-0.33205918220345376,,0.12935958288738902,0.0,0.0,1.0,1.0,-0.20269959931606474,,
OR4N4C-1,Naive_vs_EM,-0.11147613684534613,-0.09122346247071861,,0.0,0.0,1.0,1.0,-0.20269959931606474,,
OR4N4C-1,PD1Low_vs_PD1High,0.22546467078358884,,,0.0,0.0,1.0,1.0,,0.05787784242532964,-0.1675868283582592
OR5G3-1,EM_vs_CM,-0.11146461119630413,-0.057376887579824176,0.054087723616479955,0.008857158913104644,0.008857158913104644,0.9988688217579805,0.9988688217579805,,,
OR5G3-1,Naive_vs_CM,0.017571589853674574,,0.054087723616479955,0.008857158913104644,0.008857158913104644,0.9988688217579805,0.9333906793788401,0.07165931347015453,,
OR5G3-1,Naive_vs_EM,0.1290362010499787,-0.057376887579824176,,0.008857158913104644,0.008857158913104644,0.9988688217579805,0.9988688217579805,0.07165931347015453,,
OR5G3-1,PD1Low_vs_PD1High,-0.286650673137291,,,0.008857158913104644,0.008857158913104644,0.9988688217579805,0.9988688217579805,,-0.12053528673304204,0.16611538640424892
PAQR3-1,EM_vs_CM,-0.2922801557958957,-0.3500270694549408,-0.05774691365904505,1.1916470240805655e-218,1.462475893189785e-218,1.0,1.0,,,
PAQR3-1,Naive_vs_CM,-0.24960443343257854,,-0.05774691365904505,1.1916470240805655e-218,1.462475893189785e-218,1.0,1.0,-0.3073513470916236,,
PAQR3-1,Naive_vs_EM,0.04267572236331718,-0.3500270694549408,,1.1916470240805655e-218,1.462475893189785e-218,1.0,1.0,-0.3073513470916236,,
PAQR3-1,PD1Low_vs_PD1High,-2.106069877903136,,,1.1916470240805655e-218,1.462475893189785e-218,1.0,1.0,,-1.2914100490201046,0.8146598288830317
PAQR5-1,EM_vs_CM,1.1858251564263393,0.5984708659033828,-0.5873542905229565,1.903708544359476e-257,2.4476252713193265e-257,1.0,1.0,,,
PAQR5-1,Naive_vs_CM,0.21474971389682296,,-0.5873542905229565,1.903708544359476e-257,2.4476252713193265e-257,1.0,1.0,-0.37260457662613355,,
PAQR5-1,Naive_vs_EM,-0.9710754425295164,0.5984708659033828,,1.903708544359476e-257,2.4476252713193265e-257,1.0,1.0,-0.37260457662613355,,
PAQR5-1,PD1Low_vs_PD1High,-0.47118378235794195,,,1.903708544359476e-257,2.4476252713193265e-257,1.0,1.0,,-0.35608789159420673,0.11509589076373523
PAQR6-1,EM_vs_CM,0.726370954609,-0.2872084597790338,-1.013579414388034,0.0,0.0,1.0,1.0,,,
PAQR6-1,Naive_vs_CM,1.6493349980292322,,-1.013579414388034,0.0,0.0,1.0,1.0,0.6357555836411984,,
PAQR6-1,Naive_vs_EM,0.9229640434202322,-0.2872084597790338,,0.0,0.0,1.0,1.0,0.6357555836411984,,
PAQR6-1,PD1Low_vs_PD1High,0.2661205492424144,,,0.0,0.0,1.0,1.0,,-0.08861715555408256,-0.35473770479649697
PAQR7-1,EM_vs_CM,0.14396035897161924,-0.30702451223260724,-0.4509848712042265,0.000796535129562588,0.000827171096084226,0.9999701753804272,0.9763816297042744,,,
PAQR7-1,Naive_vs_CM,0.9477148086645117,,-0.4509848712042265,0.000796535129562588,0.000827171096084226,0.9999701753804272,0.9999701753804272,0.4967299374602852,,
PAQR7-1,Naive_vs_EM,0.8037544496928924,-0.30702451223260724,,0.000796535129562588,0.000827171096084226,0.9999701753804272,0.9999701753804272,0.4967299374602852,,
PAQR7-1,PD1Low_vs_PD1High,-0.06601133276262128,,,0.000796535129562588,0.000827171096084226,0.9999701753804272,0.9999701753804272,,-0.12009881504016014,-0.054087482277538866
PAQR8-1,EM_vs_CM,0.08762559090915528,-0.11950719621265365,-0.20713278712180894,1.518665703699156e-300,2.1581038947303794e-300,1.0,1.0,,,
PAQR8-1,Naive_vs_CM,-0.6264782682296449,,-0.20713278712180894,1.518665703699156e-300,2.1581038947303794e-300,1.0,1.0,-0.8336110553514539,,
PAQR8-1,Naive_vs_EM,-0.7141038591388003,-0.11950719621265365,,1.518665703699156e-300,2.1581038947303794e-300,1.0,1.0,-0.8336110553514539,,
PAQR8-1,PD1Low_vs_PD1High,-1.1504176606362517,,,1.518665703699156e-300,2.1581038947303794e-300,1.0,1.0,,-0.9619591765467647,0.18845848408948704
TAS2R1-1,EM_vs_CM,0.08815386295315741,0.0558090932720664,-0.03234476968109101,4.015742488511929e-296,5.421252359491105e-296,1.0,1.0,,,
TAS2R1-1,Naive_vs_CM,0.025589318721867982,,-0.03234476968109101,4.015742488511929e-296,5.421252359491105e-296,1.0,1.0,-0.0067554509592230305,,
TAS2R1-1,Naive_vs_EM,-0.06256454423128943,0.0558090932720664,,4.015742488511929e-296,5.421252359491105e-296,1.0,1.0,-0.0067554509592230305,,
TAS2R1-1,PD1Low_vs_PD1High,0.17857600229586107,,,4.015742488511929e-296,5.421252359491105e-296,1.0,1.0,,0.09485762535851465,-0.0837183769373464
TAS2R13-1,EM_vs_CM,-0.07139879932473214,0.1272232704904911,0.19862206981522323,0.0,0.0,1.0,1.0,,,
TAS2R13-1,Naive_vs_CM,-0.515943267968193,,0.19862206981522323,0.0,0.0,1.0,1.0,-0.3173211981529698,,
TAS2R13-1,Naive_vs_EM,-0.44454446864346087,0.1272232704904911,,0.0,0.0,1.0,1.0,-0.3173211981529698,,
TAS2R13-1,PD1Low_vs_PD1High,-0.00794554627800633,,,0.0,0.0,1.0,1.0,,-0.001131392421421647,0.0068141538565846815
TAS2R14-1,EM_vs_CM,0.042031409814307585,0.027579565026005837,-0.014451844788301749,0.0,0.0,1.0,1.0,,,
TAS2R14-1,Naive_vs_CM,-0.06247874869746595,,-0.014451844788301749,0.0,0.0,1.0,1.0,-0.0769305934857677,,
TAS2R14-1,Naive_vs_EM,-0.10451015851177353,0.027579565026005837,,0.0,0.0,1.0,1.0,-0.0769305934857677,,
TAS2R14-1,PD1Low_vs_PD1High,0.26994795286383166,,,0.0,0.0,1.0,1.0,,0.11370635201589463,-0.15624160084793703
TAS2R19-1,EM_vs_CM,-0.19910700197388953,-0.0841141907306514,0.11499281124323812,0.0,0.0,1.0,1.0,,,
TAS2R19-1,Naive_vs_CM,-0.07789213471719758,,0.11499281124323812,0.0,0.0,1.0,1.0,0.037100676526040544,,
TAS2R19-1,Naive_vs_EM,0.12121486725669195,-0.0841141907306514,,0.0,0.0,1.0,1.0,0.037100676526040544,,
TAS2R19-1,PD1Low_vs_PD1High,-0.060768512785390236,,,0.0,0.0,1.0,1.0,,-0.0077244907131526945,0.05304402207223754
TAS2R31-1,EM_vs_CM,0.2952711566856511,0.231841327283347,-0.06342982940230413,0.0,0.0,1.0,1.0,,,
TAS2R31-1,Naive_vs_CM,-0.11225194448537201,,-0.06342982940230413,0.0,0.0,1.0,1.0,-0.17568177388767614,,
TAS2R31-1,Naive_vs_EM,-0.40752310117102314,0.231841327283347,,0.0,0.0,1.0,1.0,-0.17568177388767614,,
TAS2R31-1,PD1Low_vs_PD1High,-0.0064524710827549665,,,0.0,0.0,1.0,1.0,,-0.0056496608769219065,0.00080281020583306
TAS2R50-1,EM_vs_CM,0.18036290896773322,0.04944099221786269,-0.13092191674987053,0.0,0.0,1.0,1.0,,,
TAS2R50-1,Naive_vs_CM,0.09384980367863793,,-0.13092191674987053,0.0,0.0,1.0,1.0,-0.03707211307123259,,
TAS2R50-1,Naive_vs_EM,-0.08651310528909528,0.04944099221786269,,0.0,0.0,1.0,1.0,-0.03707211307123259,,
TAS2R50-1,PD1Low_vs_PD1High,0.3771640533768643,,,0.0,0.0,1.0,1.0,,0.149064347487352,-0.2280997058895123
TAS2R7-1,EM_vs_CM,0.4705451061633892,0.05147935547083171,-0.41906575069255747,0.0,0.0,1.0,1.0,,,
TAS2R7-1,Naive_vs_CM,0.2925151928721038,,-0.41906575069255747,0.0,0.0,1.0,1.0,-0.12655055782045366,,
TAS2R7-1,Naive_vs_EM,-0.17802991329128537,0.05147935547083171,,0.0,0.0,1.0,1.0,-0.12655055782045366,,
TAS2R7-1,PD1Low_vs_PD1High,0.932771948683659,,,0.0,0.0,1.0,1.0,,0.30167365666110296,-0.631098292022556
VN1R3-1,EM_vs_CM,-0.1513783843938344,-0.08840900145117797,0.06296938294265642,0.0,0.0,1.0,1.0,,,
VN1R3-1,Naive_vs_CM,-0.08688267635228353,,0.06296938294265642,0.0,0.0,1.0,1.0,-0.023913293409627112,,
VN1R3-1,Naive_vs_EM,0.06449570804155086,-0.08840900145117797,,0.0,0.0,1.0,1.0,-0.023913293409627112,,
VN1R3-1,PD1Low_vs_PD1High,-0.3901094968801076,,,0.0,0.0,1.0,1.0,,-0.2115057190794367,0.1786037778006709
VN1R5-1,EM_vs_CM,-0.15936515572651122,-0.009749173958446433,0.1496159817680648,2.898086109567571e-188,3.40210108514454e-188,1.0,1.0,,,
VN1R5-1,Naive_vs_CM,-0.3017740493574431,,0.1496159817680648,2.898086109567571e-188,3.40210108514454e-188,1.0,1.0,-0.15215806758937833,,
VN1R5-1,Naive_vs_EM,-0.1424088936309319,-0.009749173958446433,,2.898086109567571e-188,3.40210108514454e-188,1.0,1.0,-0.15215806758937833,,
VN1R5-1,PD1Low_vs_PD1High,0.19907328920505085,,,2.898086109567571e-188,3.40210108514454e-188,1.0,1.0,,0.0954395580092721,-0.10363373119577875
