CCD,total_counts,g_statistic,df,pvalue,Naive_High_prop,Naive_Low_prop,CM_High_prop,CM_Low_prop,EM_High_prop,EM_Low_prop,Naive_High_effect,Naive_Low_effect,CM_High_effect,CM_Low_effect,EM_High_effect,EM_Low_effect,Naive_High_se,Naive_Low_se,CM_High_se,CM_Low_se,EM_High_se,EM_Low_se,qvalue,Naive_High_pip,Naive_Low_pip,CM_High_pip,CM_Low_pip,EM_High_pip,EM_Low_pip,max_pip,Naive_High_ci_excludes_zero,Naive_Low_ci_excludes_zero,CM_High_ci_excludes_zero,CM_Low_ci_excludes_zero,EM_High_ci_excludes_zero,EM_Low_ci_excludes_zero,significant_pip
OR4M2B-1,245449,3682.065585187156,5,0.0,0.17144905866391796,0.18196855558588546,0.16313368561289718,0.1302307200273784,0.12449836829646892,0.22871961181345207,0.1095846053102616,0.12588903636430082,0.09852049379798622,-0.036022068748905234,0.08361021857380879,-0.26826540586008896,0.005699144909374695,0.005570259936072538,0.005811455866455345,0.006346629917560912,0.0065023479808749216,0.005058235044526997,0.0,1.0,1.0,1.0,0.9999995923297464,1.0,1.0,1.0,True,True,True,True,True,True,True
OR4N4C-1,40471,1768.519909177482,5,0.0,0.14746361592251242,0.1266091769415137,0.15663067381581874,0.1608312124731289,0.07751229275283536,0.3309530280941909,-0.08353878277223448,-0.321860415859895,0.03969778548470959,0.21902138029006846,-0.45891948778725267,0.27647256284581545,0.014140594583713242,0.015057386236669126,0.01380542433801349,0.01367519833383772,0.018706977371247088,0.010671646182935252,0.0,0.9999999517213083,1.0,0.971145529686062,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR5G3-1,660,15.379756259074767,5,0.008857158913104644,0.17575757575757575,0.16818181818181818,0.17424242424242425,0.12727272727272726,0.1393939393939394,0.21515151515151515,0.12724329684047975,0.01607533009982931,0.16668334054192235,-0.058507893308962444,0.20441952183034462,-0.31917329698999297,0.10228529133278565,0.1040852033719475,0.10263521884019135,0.11681063262305352,0.11240313031600574,0.09473648316316063,0.008857158913104644,0.8921425521350673,0.8016674891612573,0.9333906793788401,0.8340807111998557,0.9542232988126548,0.9988688217579805,0.9988688217579805,False,False,False,False,True,True,True
PAQR3-1,1485,1021.7212218882471,5,1.1916470240805655e-218,0.23636363636363636,0.06127946127946128,0.34949494949494947,0.04377104377104377,0.23434343434343435,0.07474747474747474,0.5002332408489645,-1.1149359350322117,1.1022467868576673,-1.2177406141757574,0.8414994589424629,-1.5415535978523445,0.06110805987107441,0.10821089653326646,0.054456002222728186,0.1268569731148674,0.06129771369981757,0.09868666109944317,1.462475893189785e-218,0.9999999999999981,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
PAQR5-1,5696,1200.8697211355327,5,1.903708544359476e-257,0.15783005617977527,0.08655196629213484,0.0995435393258427,0.07180477528089887,0.23156601123595505,0.35270365168539325,-0.001904602248784304,-0.7433045510034828,-0.4808526120304355,-0.6938559690154775,0.8280448865704255,0.36889684523634014,0.03638920187487755,0.047157453393071244,0.044295789887088065,0.05136133476944205,0.03147969602872813,0.027771122915149733,2.4476252713193265e-257,0.5874214773053034,1.0,1.0,1.0,1.0,1.0,1.0,False,True,True,True,True,True,True
PAQR6-1,5171,1732.4225580580726,5,0.0,0.18661767549796945,0.3664668342680333,0.07426029781473603,0.043511893250821894,0.0767743183136724,0.25236898085476694,0.20092019434621755,1.0705909729361793,-0.8019220241783371,-1.2252368045977307,-0.46321128455737126,-0.11120563500069636,0.03574057522347718,0.028917044910942838,0.0530711114636855,0.06819443994175538,0.05227523602805983,0.032049944934589375,0.0,0.9999998939496534,1.0,1.0,1.0,1.0,0.9980183381361596,1.0,True,True,True,True,True,True,True
PAQR7-1,93,21.038698304139466,5,0.000796535129562588,0.16129032258064516,0.34408602150537637,0.13978494623655913,0.06451612903225806,0.10752688172043011,0.1827956989247312,0.02390558073258453,0.9695542941879859,-0.09459609018677284,-0.8073736522216801,-0.09157193737842828,-0.5224770870867862,0.28194065762812726,0.21828116922471918,0.29904272185709824,0.4220956875173438,0.33474247796199147,0.2682977253716316,0.000827171096084226,0.906623945065991,0.9999701753804272,0.9131203753455083,0.974421697457063,0.918564310790269,0.9763816297042744,0.9999701753804272,False,True,False,True,False,True,True
PAQR8-1,2660,1399.8031297041844,5,1.518665703699156e-300,0.14661654135338345,0.039473684210526314,0.37330827067669176,0.029699248120300753,0.07067669172932331,0.34022556390977443,-0.08892760541928135,-1.5782945052836264,1.2064869696197194,-1.6207525438633372,-0.5521839119319769,0.3131695195066696,0.054845143334314395,0.09959129688820068,0.040129925412848655,0.11423452162212015,0.07568366193061758,0.040951449740146376,2.1581038947303794e-300,0.886828827675848,1.0,1.0,1.0,0.9999999999983438,0.9999999999998497,1.0,False,True,True,True,True,True,True
TAS2R1-1,41254,1379.393669344907,5,4.015742488511929e-296,0.14430115867552237,0.17937654530469774,0.11019537499393998,0.17285596548213505,0.1419983516749891,0.25127260386871575,-0.10939464791112274,0.09588374599267668,-0.3722848522212643,0.30759531285908226,0.2305243693203478,-0.11890618277621501,0.014132358433614054,0.012960102227953242,0.01583472197694931,0.013171133720540332,0.014261456588646654,0.011451174894637522,5.421252359491105e-296,0.9999999999998198,0.9999999999973919,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
TAS2R13-1,191763,7321.32168917442,5,0.0,0.11803632609001737,0.13450978551649692,0.1660174277623942,0.16594963574829347,0.14407367427501655,0.2714131506077815,-0.3665035097943121,-0.26813888651162743,0.11893890663539719,0.2783052329950493,0.268007064728669,-0.013560523747686792,0.00732748285743587,0.006947859919027222,0.006441239837830433,0.006478275671465127,0.006864387872091216,0.005368887486751592,0.0,1.0,1.0,1.0,1.0,1.0,0.83618779230105,1.0,True,True,True,True,True,True,True
TAS2R14-1,150398,2763.3549310171056,5,0.0,0.14509501456136384,0.1601085120812777,0.12317318049442147,0.1602813867205681,0.10692296440112235,0.30441894174124656,-0.10804626642026527,-0.04581492055127012,-0.25603335152494355,0.22712966194834006,-0.10464518459860228,0.15980431465061395,0.007561874135053071,0.0072729611406861005,0.008077494787240286,0.007319748293004512,0.008616949178534776,0.005815465535861856,0.0,1.0,0.9999999914827404,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
TAS2R19-1,173613,2401.5861590083096,5,0.0,0.1577992431442346,0.1759257659276667,0.16018385719963366,0.15173402913376302,0.12545719502571812,0.2288999095689839,-0.0023105774016198843,0.07651193045370097,0.07127689547297278,0.15870872701350347,0.09016574814535971,-0.2583941296066625,0.006853983426472677,0.006575834108280916,0.006826123656621266,0.006997442924525039,0.007564500103103197,0.005920020985881511,0.0,0.22127280356415951,1.0,1.0,1.0,1.0,1.0,1.0,False,True,True,True,True,True,True
TAS2R31-1,124333,4195.202215274954,5,0.0,0.1186732404108322,0.16574039072490812,0.14157142512446413,0.1293220625256368,0.16570017613988242,0.2789927050742763,-0.3497932406402495,-0.0015703071351027553,-0.08436887713432095,-0.0424907816702873,0.43657054839206966,0.02711210617462434,0.008967156703139913,0.007847506940915065,0.008357390266142548,0.008689050560151292,0.007928975124071288,0.0065086357625380965,0.0,1.0,0.23871756258365592,1.0,0.999981083949259,1.0,0.9993301460149197,1.0,True,False,True,True,True,True,True
TAS2R50-1,232859,7052.357302615459,5,0.0,0.14171236671118573,0.1746121043206404,0.1122911289664561,0.14662091652029768,0.102452557126845,0.3223109263545751,-0.14277993695206193,0.06863571080959674,-0.3800644731174121,0.11822063961767104,-0.16145470759906289,0.26033669203478826,0.006246233446945122,0.00578057243125382,0.00684573557890437,0.006217610369668538,0.007174896370458352,0.00471162456915814,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
TAS2R7-1,33010,5630.649234314475,5,0.0,0.11178430778551954,0.18773099060890638,0.06598000605877007,0.14568312632535596,0.0711905483186913,0.4176310209027567,-0.40527485222432946,0.15217373658342215,-0.9375821281123644,0.09945062672724947,-0.5504378957309739,0.6533966066726373,0.01756422617043208,0.014210669647102178,0.022250186561456487,0.015726248929613686,0.02150637166160676,0.01126258072158278,0.0,1.0,1.0,1.0,0.9999999965742807,1.0,1.0,1.0,True,True,True,True,True,True,True
VN1R3-1,62883,3296.7096610215663,5,0.0,0.163335082613743,0.15444555762288695,0.22737464815609942,0.09554251546522907,0.11457786683205318,0.2447243293099884,0.04008385169183293,-0.08791043851108715,0.516426810075084,-0.3904880441897711,-0.02069932836490418,-0.15611867453745176,0.010946368197206052,0.011184207398021031,0.009702481461028775,0.013709875240063325,0.012696840286294593,0.009399066013025363,0.0,0.997141111273105,0.9999999999999112,1.0,1.0,0.6523342607086674,1.0,1.0,True,True,True,True,False,True,True
VN1R5-1,47185,881.346242142963,5,2.898086109567571e-188,0.11980502278266399,0.16916392921479284,0.1557698421108403,0.1670234184592561,0.1150153650524531,0.27322242237999367,-0.32789119110476417,0.023575055926007504,0.033145612229569466,0.2660863513065601,-0.016155614712141553,-0.0033427332047513136,0.01429641949433413,0.01241316365219794,0.01283381821112171,0.012501223388607206,0.014582081597258491,0.010441332201763472,3.40210108514454e-188,1.0,0.7466968811886491,0.933701304527472,1.0,0.5131993653417726,0.3008975130581923,1.0,True,True,True,True,False,False,True
