ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
MSH2,EM_vs_CM,0.15515873015873016,-0.1742063492063492,0.32936507936507936,0.6115452155580581,1.0
MYND,EM_vs_CM,-0.0272671568627451,0.1352124183006536,-0.16247957516339867,0.49876638790036143,1.0
NRP,EM_vs_CM,0.007965686274509803,-0.1275531045751634,0.1355187908496732,0.26973589550260346,0.8507055165851339
PDZ,EM_vs_CM,0.05340848094471283,-0.035292538915727326,0.08870101986044016,1.0,1.0
PP1,EM_vs_CM,0.008608058608058609,0.021367521367521368,-0.01275946275946276,0.8693709764440996,1.0
PP2A,EM_vs_CM,-0.025837418300653593,0.023284313725490197,-0.04912173202614379,1.0,1.0
PP4,EM_vs_CM,-0.015091210613598666,-0.04734660033167496,0.032255389718076295,0.13110795785832918,0.5202641359869312
Pex14,EM_vs_CM,-0.0015187144816774453,0.04521849892220263,-0.046737213403880075,0.9847687067044968,1.0
REV1ctd,EM_vs_CM,-0.032539682539682535,0.14325396825396824,-0.17579365079365078,0.40267768655072245,0.9343443409178845
SH2,EM_vs_CM,-0.023489105787242434,-0.008577343981070691,-0.014911761806171743,0.6013283530166036,1.0
SH3,EM_vs_CM,-0.051028538316673915,0.011082138200782268,-0.06211067651745618,0.8966495247949833,1.0
SUMO,EM_vs_CM,-0.01151283558690966,0.02586713697824809,-0.03737997256515775,1.0,1.0
TRAF2like,EM_vs_CM,-0.04655712050078247,0.06846635367762129,-0.11502347417840375,1.0,1.0
TRAF4,EM_vs_CM,0.008333333333333345,0.028373015873015883,-0.020039682539682538,0.016038178522418844,0.3287826597095863
TRFH,EM_vs_CM,0.09115805946791863,0.053208137715179966,0.03794992175273867,1.0,1.0
TYR,EM_vs_CM,0.03664837677183356,0.06131687242798354,-0.02466849565614998,0.44991915223914636,0.9708781706213158
UBA3,EM_vs_CM,0.1068075117370892,0.0015649452269170527,0.10524256651017215,0.9128403697277849,1.0
USP7,EM_vs_CM,0.011766975308641976,-0.1343364197530864,0.1461033950617284,0.013184249039766893,0.3287826597095863
WD40,EM_vs_CM,-0.03352194787379972,0.016803840877914953,-0.05032578875171467,1.0,1.0
WRC,EM_vs_CM,-0.054381846635367756,0.01330203442879499,-0.06768388106416275,1.0,1.0
WW,EM_vs_CM,0.009231660871005132,-0.05630071203841696,0.0655323729094221,0.3555609749862434,0.9343443409178845
deltaCOP1,EM_vs_CM,-0.155320813771518,0.229264475743349,-0.384585289514867,0.06321739234947943,0.5202641359869312
eIF4E,EM_vs_CM,0.1717527386541471,-0.17331768388106417,0.34507042253521125,0.1392525356734171,0.5202641359869312
14-3-3,Naive_vs_CM,0.030422008547008546,-0.056463675213675214,0.08688568376068376,0.4625585123218956,0.9231480650844681
ANK,Naive_vs_CM,0.16001564945226918,-0.06807511737089202,0.2280907668231612,0.4101999545493151,0.8851683229748379
APCC,Naive_vs_CM,0.0002286236854138089,0.10982510288065844,-0.10959647919524464,0.07909806341464742,0.5185438312990147
