ELM,tsubset,cliff_delta,pvalue,qvalue
Clathr,EM,0.0034889962426194326,0.775070471658938,0.9533277096591077
DLG,Naive,0.041862284820031306,0.2986921217528462,0.863811759888503
DLG,CM,-0.033255086071987475,0.9066481120182337,0.9293143148186896
DLG,EM,0.10954616588419405,0.7581822973198274,0.9533277096591077
FHA,Naive,0.11797542735042735,0.020057385830844043,0.5185438312990147
FHA,CM,0.06073717948717949,0.346649566507534,0.6460287375822223
FHA,EM,0.009775641025641026,0.7107905744019212,0.9533277096591077
IRF7,Naive,0.17136150234741784,0.4579479062817584,0.863811759888503
IRF7,CM,-0.17331768388106417,0.06962626783670856,0.3568346226631314
IRF7,EM,0.1717527386541471,0.09469291559640292,0.7592214793629534
Integrin,Naive,0.16118935837245696,0.6075975879486846,0.863811759888503
Integrin,CM,-0.392018779342723,0.045085993262697244,0.3568346226631314
Integrin,EM,0.013302034428794997,0.8128599051374363,0.9533277096591077
LIR,Naive,0.011972402597402598,0.943056997008808,0.9914188942913109
LIR,CM,0.019818722943722944,0.8063196220980073,0.9293143148186896
LIR,EM,-0.031881313131313135,0.5419579506384357,0.9533277096591077
LYPXL,Naive,0.0723593964334705,0.43568772830262004,0.863811759888503
LYPXL,CM,0.053203997648442095,0.608087748103519,0.8904142025801527
LYPXL,EM,0.03414658044287674,0.11110558234579804,0.7592214793629534
MAPK,Naive,0.005717998700454841,0.9063309476730438,0.9778833909103893
MAPK,CM,0.0011046133853151383,0.31880420931812825,0.6460287375822223
MAPK,EM,0.026088369070825214,0.820367941208231,0.9533277096591077
MSH2,Naive,-0.2591269841269841,0.05838062323899307,0.5185438312990147
MSH2,CM,-0.1742063492063492,0.30577260777902904,0.6460287375822223
MSH2,EM,0.15515873015873016,0.3676074245696559,0.9533277096591077
MYND,Naive,0.10590277777777778,0.30128865385788095,0.863811759888503
MYND,CM,0.1352124183006536,0.24938319395018071,0.6460287375822223
MYND,EM,-0.0272671568627451,0.9322902334697903,0.9771479814231258
NRP,Naive,0.003676470588235295,0.6930730882362804,0.863811759888503
NRP,CM,-0.1275531045751634,0.1826800351975908,0.6460287375822223
NRP,EM,0.007965686274509803,0.13486794775130173,0.7899408368290529
PDZ,Naive,0.037171229200214706,0.7166354338448975,0.863811759888503
PDZ,CM,-0.035292538915727326,0.7541534802488898,0.9293143148186896
PDZ,EM,0.05340848094471283,0.8364707607937024,0.9533277096591077
PP1,Naive,-0.04932844932844932,0.23641596788748576,0.863811759888503
PP1,CM,0.021367521367521368,0.4346854882220498,0.7485291031767837
PP1,EM,0.008608058608058609,0.9301988587264441,0.9771479814231258
PP2A,Naive,-0.05790441176470588,0.20357599493019984,0.8346615792138193
PP2A,CM,0.023284313725490197,0.8719508027014423,0.9293143148186896
PP2A,EM,-0.025837418300653593,0.9466855050316758,0.9771479814231258
PP4,Naive,0.09560530679933664,0.19753973561087845,0.8346615792138193
PP4,CM,-0.04734660033167496,0.7975483345989447,0.9293143148186896
PP4,EM,-0.015091210613598666,0.06555397892916459,0.7592214793629534
Pex14,Naive,-0.06520674113266706,0.5055084814061609,0.863811759888503
Pex14,CM,0.04521849892220263,0.4923843533522484,0.7764522495170071
Pex14,EM,-0.0015187144816774453,0.570734002706655,0.9533277096591077
REV1ctd,Naive,-0.22460317460317458,0.1494824281323195,0.8346615792138193
REV1ctd,CM,0.14325396825396824,0.20133884327536122,0.6460287375822223
REV1ctd,EM,-0.032539682539682535,0.9563456123439369,0.9771479814231258
SH2,Naive,-0.06810115350488022,0.19254931956217003,0.8346615792138193
SH2,CM,-0.008577343981070691,0.3006641765083018,0.6460287375822223
SH2,EM,-0.023489105787242434,0.8022319483059733,0.9533277096591077
SH3,Naive,0.03987396784006954,0.687227376285267,0.863811759888503
SH3,CM,0.011082138200782268,0.44832476239749164,0.7485291031767837
SH3,EM,-0.051028538316673915,0.49351193139473637,0.9533277096591077
SUMO,Naive,-0.005927885557515186,0.976366614788399,0.999296143442135
SUMO,CM,0.02586713697824809,0.8839887436049905,0.9293143148186896
SUMO,EM,-0.01151283558690966,0.9771479814231256,0.9771479814231258
