ELM,phenotype,effect,se,pip,significant
SUMO,Naive_High,0.017619782482176796,0.055405518035654466,0.09476023362739852,False
SUMO,CM_High,-0.002082263423970884,0.0559574435945892,0.09475550741503165,False
SUMO,CM_Low,-0.014109807047978177,0.05838933369228628,0.09476324428897497,False
SUMO,EM_High,-0.006139118092364547,0.056719979391614106,0.09475763061516487,False
SUMO,EM_Low,-0.016740903902226836,0.05287956067632929,0.09475498949260731,False
TRAF2like,Naive_High,0.012081673351371103,0.11475542237715966,0.09479967779871037,False
TRAF2like,CM_High,0.006351232334201982,0.11626110275100628,0.09479991949969253,False
TRAF2like,CM_Low,0.0008511052074156206,0.12125165700290971,0.09480096143700967,False
TRAF2like,EM_High,-0.014615603729693241,0.11243497786892337,0.0947991934461815,False
TRAF2like,EM_Low,-0.028429590678976786,0.10572669752014288,0.09479824627160245,False
TRAF4,Naive_High,0.01715687832150664,0.08478093049176995,0.09478910483622058,False
TRAF4,CM_High,0.0007681669598912729,0.08489079324243642,0.09478813961563673,False
TRAF4,CM_Low,-0.013092339515381017,0.08733334945301402,0.09479005853018843,False
TRAF4,EM_High,0.006274584976984753,0.08741217040422272,0.0947896895763034,False
TRAF4,EM_Low,-0.027190676904387943,0.07911303814330946,0.09478775047770911,False
TRAF6,Naive_High,-0.004179066110499864,0.12107025004472602,0.09480093858468543,False
TRAF6,CM_High,-0.007884243949624212,0.12035393913974857,0.0948008298964701,False
TRAF6,CM_Low,0.0037372371713609532,0.1317140408147015,0.09480285051320801,False
TRAF6,EM_High,0.002596781313931475,0.12518003172216746,0.09480172763182547,False
TRAF6,EM_Low,-0.0020450185552479136,0.11500663496641092,0.09479958961727808,False
TRFH,Naive_High,-0.0002673374566989646,0.2543708053349158,0.09481049175582627,False
TRFH,CM_High,-0.003527102347089858,0.2553956731508667,0.09481051473207212,False
TRFH,CM_Low,-0.002432944457031543,0.2662344804106112,0.09481073618963087,False
TRFH,EM_High,-0.004023579311491052,0.25194006968238913,0.09481043813812587,False
TRFH,EM_Low,0.005815186809433386,0.2605342679092809,0.09481062412536866,False
TYR,Naive_High,-0.0013630091459065103,0.0952353637991695,0.09479330832239825,False
TYR,CM_High,-0.0013678907684011087,0.09624138651906626,0.09479372378894468,False
TYR,CM_Low,0.011139262525723339,0.10122796254194164,0.09479581453380281,False
TYR,EM_High,-0.004126434067083074,0.09760705008030535,0.09479429759682599,False
TYR,EM_Low,0.0002528365561962097,0.08999670301679433,0.09479091028607765,False
UBA3,Naive_High,-0.012777010842601652,0.0499362791921339,0.09474539911805546,False
UBA3,CM_High,-0.005543484789575819,0.05095633362757037,0.0947443495861701,False
UBA3,CM_Low,0.010998821298392775,0.0534370457463337,0.09475253098380174,False
UBA3,EM_High,-0.008344712740005167,0.05205273343435086,0.09474814638947006,False
UBA3,EM_Low,-0.033683303425114865,0.04825626887608804,0.0947733659460805,False
USP7,Naive_High,-0.011769422894089736,0.031130055613999195,0.09465330343735968,False
USP7,CM_High,-0.020743718412448774,0.03198607871035705,0.0947106887150252,False
USP7,CM_Low,-0.02817472522457766,0.033329742498093215,0.09476657432539558,False
USP7,EM_High,-0.02109252693255115,0.03241720397167399,0.0947138733178918,False
USP7,EM_Low,-0.030866107100508532,0.02989865454417053,0.09482609844829566,False
WD40,Naive_High,-0.01667804291427824,0.03300532540780729,0.09468954551939948,False
WD40,CM_High,-0.03980171877026961,0.033786727691810445,0.09487439797942752,False
WD40,CM_Low,-0.04255211506534989,0.03551781481977523,0.09487545054592413,False
WD40,EM_High,-0.010268594205110993,0.03445145663420918,0.09467437677921184,False
WD40,EM_Low,-0.019546956344459125,0.03169487391585448,0.09470157024216122,False
WRC,Naive_High,0.007883178048936368,0.09130578415724236,0.09479170920453392,False
WRC,CM_High,-0.020360869527042844,0.08989892889995274,0.094792011729007,False
WRC,CM_Low,-0.010455682309425481,0.09401770909538835,0.09479303683775361,False
WRC,EM_High,0.009115337257177464,0.09379031077621441,0.09479287831475458,False
WRC,EM_Low,-0.006606953529902933,0.08508296554572758,0.09478840197478706,False
WW,Naive_High,-0.011903092262177586,0.0481192978056441,0.09473984687315479,False
WW,CM_High,-0.014698062705906104,0.04910383573899099,0.09474489081207339,False
WW,CM_Low,-0.02089034203222599,0.05187378533625314,0.09475687568682498,False
WW,EM_High,0.010515576007651578,0.049810312886765205,0.09474353151322744,False
WW,EM_Low,0.03962563390451449,0.046137666602993954,0.09479090290724579,False
deltaCOP1,Naive_High,-0.0023586278578958935,0.16884085520548503,0.09480693437512405,False
deltaCOP1,CM_High,0.0066357159665359116,0.18006179000931125,0.09480770881671151,False
deltaCOP1,CM_Low,0.0032234384161107144,0.1850706098075714,0.09480800146897338,False
deltaCOP1,EM_High,-0.0016512370889099136,0.1707399202971817,0.09480707442678596,False
deltaCOP1,EM_Low,-0.007059893666959166,0.1633657697920849,0.09480651232274222,False
eIF4E,Naive_High,0.0057061127670831255,0.15168681536001816,0.09480542429683823,False
eIF4E,CM_High,-0.004011233436557406,0.14903380494232496,0.09480513599586232,False
eIF4E,CM_Low,-0.0016793187237218493,0.15693085187518896,0.09480593186480737,False
eIF4E,EM_High,0.001901412483731053,0.15679299085472564,0.09480591915324056,False
eIF4E,EM_Low,-0.006777625901121427,0.14161740805776432,0.09480427338388775,False
