ELM,phenotype,effect,se,pip,significant
14-3-3,Naive_High,-0.04962366579304111,0.060694225113735484,0.09765295241531763,False
14-3-3,CM_High,-0.02165548186950124,0.06352785682109201,0.09761969678796469,False
14-3-3,CM_Low,-0.07137121378556269,0.0673161797361606,0.09768324600980301,False
14-3-3,EM_High,0.0021419171253280606,0.0646313998183833,0.09761450449297189,False
14-3-3,EM_Low,0.04696140005427504,0.05884413040623291,0.0976491151123955,False
ANK,Naive_High,-0.041064855617571255,0.25404001451740615,0.09767231896403994,False
ANK,CM_High,0.003016099369321447,0.26521213468452215,0.097672544951589,False
ANK,CM_Low,-0.012047867751842217,0.3094992355186165,0.09767352431697525,False
ANK,EM_High,-0.016859316817654464,0.2728625078146287,0.09767276075274596,False
ANK,EM_Low,0.034316111495973134,0.2628542784355725,0.09767254201645377,False
APCC,Naive_High,-0.029422853268287225,0.17629914321619808,0.09766813822978097,False
APCC,CM_High,-0.023726765647735508,0.18012661185027934,0.09766839427075913,False
APCC,CM_Low,-0.03436511582652179,0.19586667178172754,0.09766969132202166,False
APCC,EM_High,-0.009582785715155053,0.19142417969378986,0.09766918565463581,False
APCC,EM_Low,0.05449169564290178,0.18175456790122935,0.09766910082280757,False
Actin,Naive_High,-0.005581575079596739,0.3344434760364352,0.09767390811538768,False
Actin,CM_High,0.0019222488281326515,0.363202958830824,0.09767425876874987,False
Actin,CM_Low,0.0030115766855121993,0.4023214460235681,0.09767462107531931,False
Actin,EM_High,-0.0102452780955071,0.3701353672888112,0.09767433282015846,False
Actin,EM_Low,0.0069751715947065016,0.33855913800570586,0.0976739642337973,False
Arc,Naive_High,-0.019966155120920013,0.07631322704780083,0.09763492312847832,False
Arc,CM_High,0.045344454748130626,0.07927161874129084,0.09764856942996036,False
Arc,CM_Low,-0.11506481133828805,0.0857001218909879,0.0977044165789048,False
Arc,EM_High,-0.044158292522893126,0.08426923979364888,0.09764983873180406,False
Arc,EM_Low,0.018580835940192525,0.07477647177256835,0.0976329001323835,False
BIR,Naive_High,-0.022336861623650745,0.0819216670708874,0.09764060701925191,False
BIR,CM_High,-0.0007012025580760612,0.08579334005632533,0.09764114292893188,False
BIR,CM_Low,0.07711773021809942,0.09097754618381003,0.09766742746226222,False
BIR,EM_High,-0.06226559416706414,0.08813563559300999,0.09765956083702038,False
BIR,EM_Low,-0.049663384207342835,0.08129890801239507,0.09765172516733259,False
BRCT,Naive_High,-0.015852554467916072,0.10813388485760905,0.09765460688170464,False
BRCT,CM_High,0.017386764783246498,0.11463746337276122,0.0976570182310535,False
BRCT,CM_Low,0.008600490646855592,0.12163167811267359,0.09765884795581635,False
BRCT,EM_High,-0.019474764663420286,0.11699433165870773,0.09765787248952945,False
BRCT,EM_Low,-0.02078845808837606,0.10730409908779749,0.09765463111353952,False
CDC14,Naive_High,-0.006958439186529809,0.2776117592876431,0.09767286729772108,False
CDC14,CM_High,-0.017611602762573834,0.28887254774232246,0.09767313290201154,False
CDC14,CM_Low,0.02837597760279809,0.41025172867431225,0.09767468942899472,False
CDC14,EM_High,-0.005688644607662603,0.30692271910393487,0.0976734757096784,False
CDC14,EM_Low,0.0003608252191791887,0.2752260412631298,0.09767280684283147,False
