motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
CYCLIN,Naive_vs_EM,0.19705052208386808,,0.0039680682687771585,0.1524129566164363,0.02603497994441005,0.9792294379390677,0.20101859035264524,,,0.9850383826145578
Clathr,Naive_vs_EM,-1.842996932603648,,0.0069601688708647025,0.37115544848159204,0.018752705636786313,0.9850383826145578,-1.8360367637327832,,,0.9850383826145578
FHA,Naive_vs_EM,-0.15720461789184803,,0.10487578641080875,0.1552857535283685,0.6753728788884,0.4994388919865206,-0.052328831481039284,,,0.9850383826145578
LIR,Naive_vs_EM,-0.38171477992918224,,0.09200475438196654,0.16327990544346488,0.5634787338471535,0.573108937149865,-0.2897100255472157,,,0.9850383826145578
LYPXL,Naive_vs_EM,0.4682115204122134,,0.03713900367156092,0.22566223452725676,0.16457784240842951,0.8692762725706153,0.5053505240837743,,,0.9850383826145578
MAPK,Naive_vs_EM,0.06441851409589061,,0.00870447474559688,0.16384367883122786,0.05312670472055982,0.9576309542032965,0.07312298884148749,,,0.9850383826145578
MYND,Naive_vs_EM,-1.1278690568901384,,0.11337105714176032,0.2696240240012265,0.4204783218473314,0.6741360625738335,-1.014497999748378,,,0.9850383826145578
NRP,Naive_vs_EM,-0.038511304971861116,,-0.12152337220207116,0.280666291304689,-0.4329817151791356,0.6650280535472965,-0.16003467717393227,,,0.9850383826145578
PDZ,Naive_vs_EM,-1.068723003798674,,-0.4537952290467955,0.3358787340755332,-1.351068653678875,0.1766734416229785,-1.5225182328454694,,,0.9850383826145578
PP1,Naive_vs_EM,-0.8826230421239606,,0.009961696633417172,0.20444085035825735,0.04872654665621146,0.961137219826574,-0.8726613454905434,,,0.9850383826145578
PP2A,Naive_vs_EM,0.6007683639740365,,-0.26244491101520095,0.2926059299412264,-0.8969227351883002,0.36976014749028396,0.3383234529588356,,,0.9850383826145578
PP4,Naive_vs_EM,-0.19548451794559774,,0.3272121477005292,0.2612383438461694,1.2525425742754233,0.2103722249985409,0.13172762975493144,,,0.9850383826145578
Pex14,Naive_vs_EM,-0.07037859699322357,,-0.10186282501647503,0.19991573262200915,-0.5095288083658341,0.6103816106553117,-0.1722414220096986,,,0.9850383826145578
SH2,Naive_vs_EM,0.007931314277399126,,-0.10715710633408804,0.16823591942385172,-0.6369454674189856,0.5241603651586663,-0.09922579205668891,,,0.9850383826145578
SH3,Naive_vs_EM,-0.9219992626720805,,0.18975614443948563,0.1835911696224832,1.0335799092607745,0.3013325956716473,-0.7322431182325949,,,0.9850383826145578
SUMO,Naive_vs_EM,0.2927283166678569,,0.020413378348291378,0.21405196602699605,0.09536646043100047,0.9240237553262934,0.3131416950161483,,,0.9850383826145578
TYR,Naive_vs_EM,0.40033145325760666,,-0.2119471855913455,0.19286026350866206,-1.0989676242033455,0.27178218794462183,0.18838426766626115,,,0.9850383826145578
USP7,Naive_vs_EM,-0.8628686540690289,,0.07624918160344829,0.17152874529522158,0.44452713434249336,0.6566615154628802,-0.7866194724655806,,,0.9850383826145578
WD40,Naive_vs_EM,-0.16654271333790843,,0.01907656075730041,0.13244551160789486,0.1440332747082936,0.8854741941652835,-0.14746615258060802,,,0.9850383826145578
WW,Naive_vs_EM,0.6779655881799009,,-0.032164203069815045,0.20193460451111087,-0.15928029347761097,0.8734480460693971,0.6458013851100859,,,0.9850383826145578
14-3-3,PD1Low_vs_PD1High,,,0.0987677712050786,0.1112313981099687,0.8879486627276952,0.37456836679152794,,-0.20550781287469813,-0.30427558407977673,0.8449145194396009
APCC,PD1Low_vs_PD1High,,,-0.06807045112105978,0.14744877596843045,-0.4616549081128623,0.6443288121535133,,-0.13975395917901334,-0.07168350805795357,0.8449145194396009
Arc,PD1Low_vs_PD1High,,,-0.1558965842585692,0.12449153896417547,-1.2522665038579934,0.2104727700653768,,0.05283904160806527,0.20873562586663447,0.8449145194396009
BIR,PD1Low_vs_PD1High,,,0.09992760382962301,0.1210569289727779,0.825459597212265,0.4091107116119661,,0.05422990511093895,-0.045697698718684066,0.8449145194396009
CYCLIN,PD1Low_vs_PD1High,,,0.05322201395176612,0.12444615860485488,0.4276710068709974,0.6688906612230174,,0.23137048616337152,0.1781484722116054,0.8449145194396009
Clathr,PD1Low_vs_PD1High,,,0.27388002558058355,0.3030536410896483,0.903734482766255,0.36613620983149997,,-1.708845088271676,-1.9827251138522595,0.8449145194396009
FHA,PD1Low_vs_PD1High,,,0.013468622735240438,0.12679100389657136,0.10622695870621347,0.9154022820006836,,-0.11006590620107101,-0.12353452893631145,0.9638547641395852
LIR,PD1Low_vs_PD1High,,,0.07838553506910267,0.13331922006304717,0.5879537476444421,0.5565633385968197,,-0.3436647454452668,-0.4220502805143695,0.8449145194396009
LYPXL,PD1Low_vs_PD1High,,,-0.14644240247752904,0.18425354770628344,-0.7947874236374068,0.4267371678466647,,0.3805808164606923,0.5270232189382213,0.8449145194396009
MAPK,PD1Low_vs_PD1High,,,-0.012813546759458366,0.13377899920215935,-0.09578145176654558,0.9236941489671024,,0.06438460164379375,0.07719814840325212,0.9638547641395852
MYND,PD1Low_vs_PD1High,,,0.1042583434811779,0.2201473677500868,0.47358432920048754,0.6357963525305097,,-0.9556165408576862,-1.0598748843388641,0.8449145194396009
NRP,PD1Low_vs_PD1High,,,0.36421146360190354,0.2291686630345225,1.589272541800525,0.11199887509107131,,0.031197068761834257,-0.3330143948400693,0.8449145194396009
PDZ,PD1Low_vs_PD1High,,,0.16790545286713687,0.27424351424371557,0.6122494941408975,0.540372699761509,,-1.1731099176864446,-1.3410153705535814,0.8449145194396009
PP1,PD1Low_vs_PD1High,,,-0.11329390438483489,0.16692656350510804,-0.6787050665028999,0.49732475530429,,-0.9186275693218175,-0.8053336649369827,0.8449145194396009
PP2A,PD1Low_vs_PD1High,,,0.27659295994391064,0.23891380408252982,1.1577102503812002,0.2469822994865324,,0.6130854230311165,0.3364924630872058,0.8449145194396009
PP4,PD1Low_vs_PD1High,,,-0.11372143551675234,0.2133012903870409,-0.5331493087097681,0.5939302283322445,,-0.1153976745486665,-0.0016762390319141618,0.8449145194396009
Pex14,PD1Low_vs_PD1High,,,-0.0045491451976803765,0.16323158575144206,-0.027869270378880623,0.9777664176043764,,-0.11355240362671401,-0.10900325842903363,0.9777664176043764
SH2,PD1Low_vs_PD1High,,,-0.060368444399645005,0.13736575735624917,-0.43947229325197373,0.6603193537211012,,-0.020018657066637607,0.0403497873330074,0.8449145194396009
SH3,PD1Low_vs_PD1High,,,0.018082934792665428,0.1499028687787655,0.12063101220132866,0.9039833040240068,,-0.7780196313691707,-0.7961025661618362,0.9638547641395852
SUMO,PD1Low_vs_PD1High,,,0.03153166995715978,0.1747735660988351,0.1804144108344651,0.8568272417424065,,0.312531363901006,0.2809996939438462,0.9638547641395852
TYR,PD1Low_vs_PD1High,,,0.0978287752223479,0.15747049502625096,0.6212514617804399,0.534434184422224,,0.33987932030530205,0.24205054508295415,0.8449145194396009
USP7,PD1Low_vs_PD1High,,,-0.08273706094288569,0.14005481753038615,-0.5907476972360136,0.5546894841386834,,-0.9308575595293638,-0.8481204985864781,0.8449145194396009
WD40,PD1Low_vs_PD1High,,,-0.0473967198169907,0.1081420829318839,-0.4382819207102267,0.6611819300476801,,-0.1694165410412568,-0.1220198212242661,0.8449145194396009
WW,PD1Low_vs_PD1High,,,-0.11508882148875832,0.16487990811770564,-0.6980160457549376,0.4851671594025022,,0.5501791569350972,0.6652679784238555,0.8449145194396009
