motif,Naive,CM,EM,PD1_Low
Clathr,-1.8357214436004266,-1.8122287052800834,-1.843112923721209,-1.7088287607379096
PDZ,-1.5225120290308818,-1.2006505445927922,-1.068690937637195,-1.1731122207414812
MYND,-1.0143964256381732,-0.8601137483778889,-1.1278965388372635,-0.9556119457159437
USP7,-0.7865218268240591,-1.0508729200729037,-0.8628961517174785,-0.9308514721233647
SH3,-0.7320066853413293,-0.6907171701533656,-0.9220688661817875,-0.7780086733209892
PP1,-0.8725786746607945,-0.8385986252214211,-0.8826442588108075,-0.9186222205529323
WW,0.6456866597949857,0.4779680273560256,0.6780042443717779,0.5501745891891512
PP2A,0.3381826733275132,0.45800847448264276,0.6008213431075601,0.6130763289539038
LYPXL,0.5051689759298632,0.3828407863212024,0.46825908128110183,0.38057277160620845
LIR,-0.2895821740982819,-0.4659164303196872,-0.3817575260503103,-0.3436573101515339
TYR,0.1885072174970941,0.2968130753084657,0.40030187176145227,0.3398849086013932
SUMO,0.3133071012298876,0.3146920130208197,0.2926880293660895,0.31253898972027694
14-3-3,-0.1993595026885027,-0.29953587271907567,-0.24727839532606954,-0.20550002005529505
CYCLIN,0.20114966233378262,0.23347549708627563,0.19701285057343743,0.23137532199677938
APCC,-0.06770948560943094,-0.03002034648788798,-0.21104054294423297,-0.13975743950472186
PP4,0.1318414578859526,-0.07407002103175409,-0.19552807146353307,-0.11539317351289397
NRP,-0.15990717939365234,-0.18172035767451644,-0.03854547211960821,0.03120456292465637
Pex14,-0.1724427472107195,-0.10702272792866596,-0.07032500083933146,-0.11356087006035914
WD40,-0.1474621075461523,-0.12242956168166036,-0.16654496852207434,-0.16941578819670905
Arc,0.16291619833368132,0.14984383613432684,0.07723632250376644,0.052839539662980245
FHA,-0.052257359958430616,-0.13328172921273684,-0.15722658589706573,-0.1100623816250339
SH2,-0.09940242715631842,0.0886273884561346,0.007983767036327305,-0.020027669647164542
MAPK,0.07310495008965201,0.07682013174981606,0.06442017933550015,0.0643830555100042
BIR,-0.011718486815496365,0.04794899808633027,-0.0037278919325207105,0.05423186647214723
