motif,Naive,CM,EM,PD1_Low
F_14_3_3,3.557191781128142,6.979044996946662,7.402842245242929,10.58873100479089
Arc,23.099799261503307,11.872470870088087,10.084229158265659,12.279775949181543
BIR,-5.8375933395012565,-9.212143577039138,-12.894739123848353,-26.976005528712463
CYCLIN,-8.86639555081266,-9.185570080818307,-11.31318725340299,-14.273177940506223
FHA,4.072681182877161,5.365984559939285,16.26285391566659,24.082962616888828
LIR,-2.681819461200028,-3.449102656411264,-5.413825273104366,-5.868363878321872
MAPK,2.5618694693699924,2.895379760748757,3.1066617766990405,2.214682493186762
PDZ,-3.2741713157424726,-2.6539048440384,-4.211807649686446,-4.558730793002585
PP1,-12.034703940125908,-11.57504994692134,-10.084758120618869,-21.806154946300644
PP4,-16.058008667895276,-20.975470873475185,-12.246952882707701,-24.560882839974123
Pex14,0.018199207271643016,-0.9741538463756646,-0.02867079360670214,-1.399192036904996
SH2,1.1131670021004563,0.4726322019671649,1.1784533146935272,1.706528412843291
SH3,-1.767847191211779,-2.02352457070335,-3.8266949449048204,-5.250426611897087
SUMO,-0.07597876001658008,1.0277373226958582,0.7045519876959138,1.0594600508069267
UBA3,-0.34511277072690283,-0.6486104121325941,-0.4944282319302468,-0.7717934793561206
USP7,-13.00043740854092,-4.144675954519466,-6.985494009217771,-17.320789849456396
WD40,5.5317711150704945,5.509509463180769,6.959379920764277,8.284129034914352
WW,5.459592339872618,4.042669221468818,10.807557839103083,4.30525543553624
