motif,contrast,log_effect,se_log_effect,z,logFC,pvalue,qvalue,neglog10_q
PP2B,Naive_vs_CM,-1.331742019402655,0.5196729012380487,-2.562654347051702,-1.9212976071356642,0.010387540534633411,0.05453458780682541,1.263327965079058
UBA3,Naive_vs_CM,1.3940385596992972,0.6415795579175394,2.1728225946352073,2.011172516886169,0.029793672062531053,0.12513342266263044,0.9026266764033789
SUMO,Naive_vs_CM,-0.8355722236272274,0.404993158529633,-2.0631761451498427,-1.205475903331565,0.039095895714359494,0.13683563500025822,0.8638007880790314
SH2,Naive_vs_CM,-0.5066930570401882,0.2837835125064539,-1.7854915268506475,-0.7310035606447481,0.07418162449757242,0.22254487349271726,0.6525824056028372
SH3,Naive_vs_CM,0.5022760471816985,0.3438713013105971,1.4606512531501559,0.7246311624263474,0.14411117310183516,0.3782918293923173,0.422173038797531
PDZ,Naive_vs_CM,-0.6075472041788166,0.45808252457144616,-1.3262833039684288,-0.8765053385747332,0.18474587501960482,0.40378508192838397,0.393849730354896
USP7,Naive_vs_CM,0.5006222293582171,0.38395163429322077,1.303867947533975,0.722245207653877,0.1922786104420876,0.40378508192838397,0.393849730354896
WRC,Naive_vs_CM,-1.037472736830008,0.8605611801779275,-1.2055769662018716,-1.4967567724821533,0.22798064496120507,0.4352357767441188,0.3612754124736399
FHA,Naive_vs_CM,0.5068339501128247,0.4519859143882204,1.1213489933615368,0.7312068263819366,0.2621393385802795,0.4587438425154891,0.33842975201395203
F_14_3_3,Naive_vs_CM,-0.30431141097984993,0.33779965904170306,-0.9008635824060474,-0.4390285635065527,0.3676608562193576,0.5939136908158854,0.22627666331152888
PP2A,Naive_vs_CM,0.47098394980123204,0.659176379551975,0.71450368127776,0.679486208716534,0.47491578063185924,0.7123736709477889,0.14729214026633883
WW,Naive_vs_CM,-0.18477389570529035,0.3368311251424229,-0.5485653845889749,-0.26657238301975694,0.5833037466211862,0.8166252452696607,0.08797719836374839
MAPK,Naive_vs_CM,0.10671724044854465,0.3018574293553204,0.3535352456835719,0.15396043357247047,0.7236872102686882,0.9498394634776532,0.022349790518856376
PP4,Naive_vs_CM,0.14436737437152336,0.5811186662068152,0.2484301103488289,0.2082780950719572,0.8038016389575737,0.9661137523881616,0.014971735772897073
Pex14,Naive_vs_CM,-0.05025515716598106,0.35231444936891176,-0.1426429068010163,-0.07250286602245633,0.8865722092243037,0.9661137523881616,0.014971735772897073
BRCT,Naive_vs_CM,0.051230897228486505,0.4277112577771939,0.11977916479152867,0.07391056137182962,0.9046580871876503,0.9661137523881616,0.014971735772897073
BIR,Naive_vs_CM,-0.022876562969455283,0.2280876246938279,-0.10029725637313074,-0.033003903948617234,0.9201083356077729,0.9661137523881616,0.014971735772897073
WD40,Naive_vs_CM,0.0024203239981696045,0.14522275501181353,0.016666286202687154,0.003491789429503837,0.986702843136812,0.9867028431368121,0.005813620397206694
TRAF6,Naive_vs_EM,1.328335332478656,0.35446439724883205,3.747443587532352,1.9163827968045495,0.0001786459972213847,0.0019664888226956106,2.706308517728892
PP2B,Naive_vs_EM,-1.5672538142865082,0.4195478959223834,-3.7355778196452953,-2.261069305685458,0.00018728464978053433,0.0019664888226956106,2.706308517728892
F_14_3_3,Naive_vs_EM,-0.7731476624968832,0.2992253719455568,-2.583830567140393,-1.1154162985591474,0.009770978189153316,0.06839684732407321,1.1649639161353427
UBA3,Naive_vs_EM,1.6531398704969396,0.6820873745018479,2.4236482484436617,2.3849766930617577,0.015365480340036085,0.08066877178518944,1.0932945553165558
SH2,Naive_vs_EM,-0.8652854398037539,0.4088963230245358,-2.116148742555047,-1.2483430129583015,0.03433215905077449,0.14419506801325285,0.8410495937862125
LIR,Naive_vs_EM,0.3479440090662471,0.19491059158642318,1.785146749769979,0.5019770963868992,0.0742375166794097,0.24492085531425165,0.6109742325875575
PP2A,Naive_vs_EM,1.1414462249322463,0.6555337635373943,1.741247039317653,1.6467588081511801,0.08164028510475055,0.24492085531425165,0.6109742325875575
WW,Naive_vs_EM,-0.4242503011913503,0.27155433137578805,-1.5623035693886809,-0.6120638056244102,0.11821649155333387,0.3103182903275014,0.5081926261102988
WD40,Naive_vs_EM,-0.41521646630584297,0.29878860819654235,-1.3896663223275054,-0.5990307368348791,0.1646302259511886,0.38413719388610673,0.415513640459235
USP7,Naive_vs_EM,0.40326836229306634,0.3853860116771763,1.0464011408667044,0.5817932664276206,0.29537586624841405,0.6202893191216695,0.2074056969689324
BIR,Naive_vs_EM,-0.26885573688611575,0.2930190922965706,-0.9175365836366778,-0.38787683832014713,0.3588615316746462,0.6850992877425064,0.16424648399084865
BRCT,Naive_vs_EM,0.22961531678582459,0.27477667165596825,0.8356434168957125,0.3312648788390575,0.4033555359834492,0.705872187971036,0.15127392937880388
PDZ,Naive_vs_EM,-0.28088890079394724,0.43746230828040705,-0.6420870906526226,-0.4052370242161797,0.5208166373513164,0.8413191834136651,0.07503920836750454
SUMO,Naive_vs_EM,0.12642665739449094,0.24467026031252975,0.5167226177509262,0.18239511165920008,0.6053498049407778,0.8667020489830125,0.06213017671297922
WRC,Naive_vs_EM,0.17654437745068718,0.4019738864774705,0.4391936476216397,0.25469969784493574,0.6605212275206847,0.8667020489830125,0.06213017671297922
FHA,Naive_vs_EM,-0.17386124311160278,0.4469450865620785,-0.38899911496723505,-0.2508287532398998,0.6972768010828201,0.8667020489830125,0.06213017671297922
CYCLIN,Naive_vs_EM,-0.14097382977054873,0.398749197620824,-0.3535400964106833,-0.2033822451050956,0.7236835744190621,0.8667020489830125,0.06213017671297922
MAPK,Naive_vs_EM,0.0871073753764969,0.2655453627017813,0.32803199607865935,0.12566937848052548,0.7428874705568679,0.8667020489830125,0.06213017671297922
PP4,Naive_vs_EM,-0.1297115539992435,0.5369420975560518,-0.2415745656554761,-0.1871342157007096,0.8091098321005561,0.8942792881111409,0.04852682757623771
SH3,Naive_vs_EM,-0.006360557478694268,0.1071532204105466,-0.05935946165989638,-0.009176344731801428,0.9526658010037135,0.9537511094944351,0.02056494382392488
Pex14,Naive_vs_EM,-0.03328250178277492,0.573867054928951,-0.05799688533591729,-0.048016500270387466,0.953751109494435,0.9537511094944351,0.02056494382392488
BRCT,PD1Low_vs_PD1High,-0.7765332595723526,0.11603601109930288,-6.692174715552747,-1.1203006826703754,2.1987811707074918e-11,4.617440458485733e-10,9.335598696043176
FHA,PD1Low_vs_PD1High,-0.5546548621511214,0.10784739606439268,-5.142960167716542,-0.8001978190303745,2.7044297846633725e-07,2.839651273896541e-06,5.546734990629553
SH3,PD1Low_vs_PD1High,0.45794462874328024,0.11342490726428939,4.037425639469394,0.6606744448896679,5.404096633657904e-05,0.00037828676435605325,3.4221788537051117
TRAF6,PD1Low_vs_PD1High,0.6728611669649056,0.2619119708340701,2.5690355611549553,0.9707334687870302,0.010198199157684931,0.053540545577845884,1.271317207668311
