CCD,total_counts,g_statistic,df,pvalue,Naive_High_prop,Naive_Low_prop,CM_High_prop,CM_Low_prop,EM_High_prop,EM_Low_prop,Naive_High_effect,Naive_Low_effect,CM_High_effect,CM_Low_effect,EM_High_effect,EM_Low_effect,Naive_High_se,Naive_Low_se,CM_High_se,CM_Low_se,EM_High_se,EM_Low_se,qvalue,Naive_High_pip,Naive_Low_pip,CM_High_pip,CM_Low_pip,EM_High_pip,EM_Low_pip,max_pip,Naive_High_ci_excludes_zero,Naive_Low_ci_excludes_zero,CM_High_ci_excludes_zero,CM_Low_ci_excludes_zero,EM_High_ci_excludes_zero,EM_Low_ci_excludes_zero,significant_pip
LMBR1L-2,165,2.980785831066843,5,0.7029482523040197,0.16363636363636364,0.1696969696969697,0.1696969696969697,0.18181818181818182,0.11515151515151516,0.2,-0.10875071345644183,-0.029989308384083646,0.0245543987368535,0.2725937867683623,0.1534693953670665,-0.20918739104145412,0.21044914026277511,0.20741048020629024,0.2074109706128011,0.20185932254078542,0.24390515682254474,0.19463611672788103,0.7029482523040197,0.9960977219688963,0.9955555841310817,0.9955410768568018,0.998063665382089,0.9967928544954626,0.997250100457198,0.998063665382089,False,False,False,False,False,False,True
MPV17L-1,291102,15178.757758065804,5,0.0,0.17758380224113884,0.15085090449395744,0.1979374927001532,0.1791846157017128,0.11194701513558822,0.18249616972744948,-0.01317282398735431,-0.21804305027917037,0.2838484878053127,0.3416095753584283,0.1608252771149008,-0.4095251939030764,0.005529421063491805,0.005816124715482132,0.005431410063718126,0.0056826288041553884,0.006813426789893421,0.005342524233971853,0.0,0.9904343008876788,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
MS4A1-2,497,1166.8810381556273,5,4.380027116795883e-250,0.026156941649899398,0.8732394366197183,0.026156941649899398,0.028169014084507043,0.01609657947686117,0.030181086519114688,-2.0948681011743853,3.4896319275150294,-2.0052087848112325,-1.7647009838390675,-1.920675517833872,-2.2932132241416943,0.2810598147428304,0.13484332884979006,0.2810603983867607,0.2711188115492436,0.3564460981121875,0.26219417555388375,6.570040675193826e-250,0.9999999999999671,1.0,0.9999999999997254,0.9999999999875824,0.999999990641764,1.0,1.0,True,True,True,True,True,True,True
MS4A2-2,3672,1440.6158129482342,5,2.17668757949304e-309,0.049564270152505446,0.10212418300653595,0.10266884531590414,0.3159041394335512,0.17238562091503268,0.25735294117647056,-1.4335561494284081,-0.6175190737910938,-0.5569358038772725,1.0080411031318999,0.6261448321107894,0.1177159240853447,0.0760688601775565,0.05454845992018684,0.05442220063434999,0.03558988790002442,0.043791633627102644,0.03780671602386807,3.80920326411282e-309,1.0,1.0,1.0,1.0,1.0,0.9998089734411378,1.0,True,True,True,True,True,True,True
NPC1-2,310823,17744.153189847646,5,0.0,0.22472275217728419,0.1782879645328692,0.1351862635647941,0.16256197256959748,0.06571585757810715,0.23352518957734789,0.390289382161326,0.03975317430399694,-0.3156962837214732,0.1856902614491247,-0.5825058451403144,-0.015115114616468306,0.005118747897296356,0.005421206787390532,0.005900474207068014,0.005701191647545548,0.007942100009623353,0.0048839124172509836,0.0,1.0,0.9999999999996453,1.0,1.0,1.0,0.9984488669172688,1.0,True,True,True,True,True,True,True
NPY6R-1,58074,3812.648588148879,5,0.0,0.13699762372145882,0.22586699727933326,0.10538278747804525,0.1538382064262837,0.1304198092089403,0.24749457588593862,-0.33161317741500174,0.3436390505983766,-0.5476523763524519,0.07540554586240988,0.3116022696176439,0.0683331716322082,0.012299745532490474,0.010216088024461983,0.01373301932357784,0.011792224061185923,0.012696963388693373,0.009854454954631955,0.0,1.0,1.0,1.0,0.9999999998974965,1.0,0.9999999999966404,1.0,True,True,True,True,True,True,True
ORMDL3-1,50152,4544.372695732681,5,0.0,0.1407122348061892,0.24487557824214387,0.1851571223480619,0.07206093475833467,0.11650582230020737,0.240688307545063,-0.29754184689706675,0.45236151873511066,0.13622674682317837,-0.8030742115904537,0.1741167522322784,0.02940860777237231,0.01305836819943882,0.010662695254187,0.011754828877374054,0.01745818415603454,0.014246642710190388,0.010663958133600415,0.0,1.0,1.0,1.0,1.0,1.0,0.9980946442432477,1.0,True,True,True,True,True,True,True
PKD1-3,325,15.348588913001624,5,0.008972230326509558,0.19384615384615383,0.1076923076923077,0.16615384615384615,0.14461538461538462,0.08923076923076922,0.29846153846153844,0.09749621495835048,-0.5568614265269507,-0.000807427383377135,-0.000841999890630607,-0.13048016565917386,0.3225888855960166,0.140339721342822,0.17895601760085056,0.14904466137199687,0.15773447322576786,0.19460207927216241,0.12124221277095783,0.010467602047594483,0.994833316218198,0.9999509192304743,0.9938390097784919,0.9941673976143706,0.9961502989770514,0.9997658561557362,0.9999509192304743,False,True,False,False,False,True,True
PSEN2-2,408,1246.8075969088525,5,2.1317332342304506e-267,0.014705882352941176,0.9607843137254902,0.004901960784313725,0.004901960784313725,0.007352941176470588,0.007352941176470588,-2.682376645154082,4.758247682065102,-3.701257332384743,-3.5369419407155007,-2.7129945563234887,-3.7285543404190378,0.4112902326545683,0.2550619130227512,0.7088503430050068,0.7088508298141055,0.5794922776349448,0.5794884805976095,3.4435690706799583e-267,0.9999999999482609,1.0,0.9999996652369179,0.9999993003515587,0.9999992372043822,0.9999999992572134,1.0,True,True,True,True,True,True,True
PTCH1-2,16122,1070.960413283227,5,2.5977419516047106e-229,0.16220071951370799,0.13900260513583923,0.17404788487780673,0.23440019848654012,0.0972584046644337,0.19309018732167224,-0.1207580354287825,-0.2689739563582332,0.0558527442186556,0.6024726745917348,-0.035904611728851954,-0.2559920622994285,0.021492705888309697,0.022888464326465872,0.020911929518384692,0.018767266245546366,0.02674708787498116,0.020064480098441303,3.636838732246595e-229,0.9999999940211804,1.0,0.9987671575890242,1.0,0.9863259929574869,1.0,1.0,True,True,True,True,False,True,True
STRA6-2,414,23.393393280508633,5,0.0002838407297874359,0.16183574879227053,0.16908212560386474,0.2028985507246377,0.16183574879227053,0.14492753623188406,0.15942028985507245,-0.12199095904391632,-0.034366621601483294,0.2441389997056609,0.13204525076967322,0.41782600073065446,-0.48555445152982646,0.13346402247376446,0.13114207417348991,0.1222326525304469,0.13346783949593696,0.13964368830992016,0.13427400731271671,0.0003506267838550678,0.9954335926069132,0.9932534233684409,0.9989402642060703,0.9957417936460369,0.999916725042381,0.9999885857780482,0.9999885857780482,False,False,True,False,True,True,True
