CCD,contrast,effect,EM_effect,CM_effect,overall_pvalue,overall_qvalue,max_pip,contrast_max_pip,Naive_effect,Low_effect,High_effect
ENTPD7-2,Naive_vs_CM,0.07966840283955168,,0.019945674651663525,9.55972247383451e-245,1.481756983444349e-244,1.0,1.0,0.0996140774912152,,
ENTPD7-2,Naive_vs_EM,0.14539726115666285,-0.045783183665447647,,9.55972247383451e-245,1.481756983444349e-244,1.0,1.0,0.0996140774912152,,
ENTPD7-2,PD1Low_vs_PD1High,0.12255105028828035,,,9.55972247383451e-245,1.481756983444349e-244,1.0,1.0,,0.0858677146366172,-0.03668333565166315
GABRA1-1,EM_vs_CM,-1.2961785778438513,-1.4321973996198656,-0.13601882177601443,0.0,0.0,1.0,1.0,,,
GABRA1-1,Naive_vs_CM,0.28967794365956223,,-0.13601882177601443,0.0,0.0,1.0,1.0,0.1536591218835478,,
GABRA1-1,Naive_vs_EM,1.5858565215034135,-1.4321973996198656,,0.0,0.0,1.0,1.0,0.1536591218835478,,
GABRA1-1,PD1Low_vs_PD1High,-0.16092012260767025,,,0.0,0.0,1.0,1.0,,-0.5519790944746126,-0.39105897186694233
GABRA6-1,EM_vs_CM,-0.36486566288494027,-0.3581342100271585,0.006731452857781761,0.1127714388430559,0.12054877945292182,0.9765461872814731,0.9397619185450168,,,
GABRA6-1,Naive_vs_CM,-0.19013835223115078,,0.006731452857781761,0.1127714388430559,0.12054877945292182,0.9765461872814731,0.9765461872814731,-0.18340689937336901,,
GABRA6-1,Naive_vs_EM,0.1747273106537895,-0.3581342100271585,,0.1127714388430559,0.12054877945292182,0.9765461872814731,0.9765461872814731,-0.18340689937336901,,
GABRA6-1,PD1Low_vs_PD1High,-0.307671822563029,,,0.1127714388430559,0.12054877945292182,0.9765461872814731,0.9765461872814731,,-0.3321057967957631,-0.02443397423273408
GABRP-1,EM_vs_CM,-0.09372042649035528,0.10831282913787987,0.20203325562823515,0.4140122560546442,0.4140122560546442,0.9065138388915954,0.8983485679672759,,,
GABRP-1,Naive_vs_CM,-0.48784879345287535,,0.20203325562823515,0.4140122560546442,0.4140122560546442,0.9065138388915954,0.9065138388915954,-0.2858155378246402,,
GABRP-1,Naive_vs_EM,-0.39412836696252007,0.10831282913787987,,0.4140122560546442,0.4140122560546442,0.9065138388915954,0.9065138388915954,-0.2858155378246402,,
GABRP-1,PD1Low_vs_PD1High,-0.24915326885256697,,,0.4140122560546442,0.4140122560546442,0.9065138388915954,0.9065138388915954,,-0.11639978544579188,0.1327534834067751
GABRR1-1,EM_vs_CM,0.4482667006593831,0.27225621510135045,-0.17601048555803267,0.16073416558635395,0.16609197110589907,0.9540943830914705,0.9524258612988861,,,
GABRR1-1,Naive_vs_CM,-0.10866516250620639,,-0.17601048555803267,0.16073416558635395,0.16609197110589907,0.9540943830914705,0.9540943830914705,-0.28467564806423906,,
GABRR1-1,Naive_vs_EM,-0.5569318631655895,0.27225621510135045,,0.16073416558635395,0.16609197110589907,0.9540943830914705,0.9540943830914705,-0.28467564806423906,,
GABRR1-1,PD1Low_vs_PD1High,0.43135316550556435,,,0.16073416558635395,0.16609197110589907,0.9540943830914705,0.9540943830914705,,0.15286660991247505,-0.27848655559308927
GABRR3-1,EM_vs_CM,-3.4271204537592195,-4.40146542244433,-0.9743449686851108,1.1111647497608222e-31,1.3248502785609802e-31,1.0,1.0,,,
GABRR3-1,Naive_vs_CM,-11.22257917588337,,-0.9743449686851108,1.1111647497608222e-31,1.3248502785609802e-31,1.0,0.94991244713262,-12.19692414456848,,
GABRR3-1,Naive_vs_EM,-7.795458722124151,-4.40146542244433,,1.1111647497608222e-31,1.3248502785609802e-31,1.0,1.0,-12.19692414456848,,
GABRR3-1,PD1Low_vs_PD1High,-5.597286082910822,,,1.1111647497608222e-31,1.3248502785609802e-31,1.0,1.0,,-8.656221220021385,-3.058935137110563
GNRHR2-1,EM_vs_CM,-0.2971065851562922,-0.08385123436644781,0.21325535078984437,0.0,0.0,1.0,1.0,,,
GNRHR2-1,Naive_vs_CM,-0.24557447132846677,,0.21325535078984437,0.0,0.0,1.0,1.0,-0.0323191205386224,,
GNRHR2-1,Naive_vs_EM,0.05153211382782541,-0.08385123436644781,,0.0,0.0,1.0,1.0,-0.0323191205386224,,
GNRHR2-1,PD1Low_vs_PD1High,-0.004780354448608325,,,0.0,0.0,1.0,1.0,,0.029971488070620556,0.03475184251922888
GPR82-1,EM_vs_CM,0.1455965760090812,-0.13704021074206124,-0.28263678675114245,0.0,0.0,1.0,1.0,,,
GPR82-1,Naive_vs_CM,0.17487499071145918,,-0.28263678675114245,0.0,0.0,1.0,1.0,-0.10776179603968328,,
GPR82-1,Naive_vs_EM,0.029278414702377964,-0.13704021074206124,,0.0,0.0,1.0,1.0,-0.10776179603968328,,
GPR82-1,PD1Low_vs_PD1High,-0.4673535300151575,,,0.0,0.0,1.0,1.0,,-0.40948969618520775,0.05786383382994975
GRIK1-2,EM_vs_CM,1.422857454514324,-0.2582318274851024,-1.6810892819994265,0.0,0.0,1.0,1.0,,,
GRIK1-2,Naive_vs_CM,2.420989693923252,,-1.6810892819994265,0.0,0.0,1.0,1.0,0.7399004119238254,,
GRIK1-2,Naive_vs_EM,0.9981322394089278,-0.2582318274851024,,0.0,0.0,1.0,1.0,0.7399004119238254,,
GRIK1-2,PD1Low_vs_PD1High,0.22249825147689223,,,0.0,0.0,1.0,1.0,,-0.28855777344845507,-0.5110560249253473
GRIK2-2,EM_vs_CM,1.38212402194944,0.6764412505410251,-0.7056827714084148,0.0,0.0,1.0,1.0,,,
GRIK2-2,Naive_vs_CM,0.13835743373591958,,-0.7056827714084148,0.0,0.0,1.0,1.0,-0.5673253376724953,,
GRIK2-2,Naive_vs_EM,-1.2437665882135205,0.6764412505410251,,0.0,0.0,1.0,1.0,-0.5673253376724953,,
GRIK2-2,PD1Low_vs_PD1High,0.09050844103703343,,,0.0,0.0,1.0,1.0,,-0.1536013989947783,-0.24410984003181171
GRIK3-2,EM_vs_CM,1.005181150843653,-0.23305216074850943,-1.2382333115921624,0.0,0.0,1.0,1.0,,,
GRIK3-2,Naive_vs_CM,0.8064861670868941,,-1.2382333115921624,0.0,0.0,1.0,1.0,-0.43174714450526835,,
GRIK3-2,Naive_vs_EM,-0.19869498375675892,-0.23305216074850943,,0.0,0.0,1.0,1.0,-0.43174714450526835,,
GRIK3-2,PD1Low_vs_PD1High,-0.28209411835373904,,,0.0,0.0,1.0,1.0,,-0.7753912647921829,-0.49329714643844386
HERPUD1-2,EM_vs_CM,3.3856706460100066,-0.394585547678038,-3.7802561936880443,0.0,0.0,1.0,1.0,,,
HERPUD1-2,Naive_vs_CM,1.6977365502560469,,-3.7802561936880443,0.0,0.0,1.0,1.0,-2.0825196434319975,,
HERPUD1-2,Naive_vs_EM,-1.6879340957539595,-0.394585547678038,,0.0,0.0,1.0,1.0,-2.0825196434319975,,
HERPUD1-2,PD1Low_vs_PD1High,3.2509004201967007,,,0.0,0.0,1.0,1.0,,-0.46033691816767625,-3.711237338364377
HTR3B-1,EM_vs_CM,0.7716682038526135,-1.3291280494222257,-2.100796253274839,3.065959913156161e-36,3.80179029231364e-36,1.0,0.9992661047587333,,,
HTR3B-1,Naive_vs_CM,2.008788177277479,,-2.100796253274839,3.065959913156161e-36,3.80179029231364e-36,1.0,1.0,-0.0920080759973605,,
HTR3B-1,Naive_vs_EM,1.2371199734248652,-1.3291280494222257,,3.065959913156161e-36,3.80179029231364e-36,1.0,1.0,-0.0920080759973605,,
HTR3B-1,PD1Low_vs_PD1High,-0.5511807605243374,,,3.065959913156161e-36,3.80179029231364e-36,1.0,1.0,,-1.4495678398269771,-0.8983870793026397
MUL1-1,EM_vs_CM,-0.18672952241208418,-0.07843706922878901,0.10829245318329517,0.000545740908560922,0.0006265914135329105,0.9998153098617806,0.9998153098617806,,,
MUL1-1,Naive_vs_CM,-0.0505333339805929,,0.10829245318329517,0.000545740908560922,0.0006265914135329105,0.9998153098617806,0.7144477038680561,0.05775911920270227,,
MUL1-1,Naive_vs_EM,0.13619618843149128,-0.07843706922878901,,0.000545740908560922,0.0006265914135329105,0.9998153098617806,0.9998153098617806,0.05775911920270227,,
MUL1-1,PD1Low_vs_PD1High,-0.23453715193782068,,,0.000545740908560922,0.0006265914135329105,0.9998153098617806,0.9998153098617806,,-0.0880637415831742,0.14647341035464648
P2RX1-2,EM_vs_CM,0.13643089767876837,0.021858687586334247,-0.11457221009243412,0.0,0.0,1.0,1.0,,,
P2RX1-2,Naive_vs_CM,0.16933542571579407,,-0.11457221009243412,0.0,0.0,1.0,1.0,0.05476321562335995,,
P2RX1-2,Naive_vs_EM,0.032904528037025704,0.021858687586334247,,0.0,0.0,1.0,1.0,0.05476321562335995,,
P2RX1-2,PD1Low_vs_PD1High,0.06642962839877309,,,0.0,0.0,1.0,1.0,,0.020564711905139903,-0.04586491649363319
P2RX3-1,EM_vs_CM,1.9747308679642706,0.7252293928020779,-1.2495014751621927,2.353919965697479e-193,3.172674736374863e-193,1.0,1.0,,,
P2RX3-1,Naive_vs_CM,-0.09838814337361668,,-1.2495014751621927,2.353919965697479e-193,3.172674736374863e-193,1.0,0.9999999927199186,-1.3478896185358094,,
P2RX3-1,Naive_vs_EM,-2.0731190113378872,0.7252293928020779,,2.353919965697479e-193,3.172674736374863e-193,1.0,1.0,-1.3478896185358094,,
P2RX3-1,PD1Low_vs_PD1High,-1.741907686176538,,,2.353919965697479e-193,3.172674736374863e-193,1.0,1.0,,-1.4950077433869104,0.24689994278962754
P2RX4-2,EM_vs_CM,0.015079504390866805,-0.14744964060353016,-0.16252914499439697,0.0,0.0,1.0,1.0,,,
P2RX4-2,Naive_vs_CM,0.4296247646608715,,-0.16252914499439697,0.0,0.0,1.0,1.0,0.26709561966647455,,
P2RX4-2,Naive_vs_EM,0.4145452602700047,-0.14744964060353016,,0.0,0.0,1.0,1.0,0.26709561966647455,,
P2RX4-2,PD1Low_vs_PD1High,0.16458330195296905,,,0.0,0.0,1.0,1.0,,0.06799726233266701,-0.09658603962030206
P2RX6-2,EM_vs_CM,-0.3189996590361639,-0.11226923652203535,0.20673042251412854,0.0005979318047340727,0.0006619959266698661,0.9993108444580643,0.9993108444580643,,,
P2RX6-2,Naive_vs_CM,-0.19769235535007934,,0.20673042251412854,0.0005979318047340727,0.0006619959266698661,0.9993108444580643,0.9846940994525919,0.009038067164049202,,
P2RX6-2,Naive_vs_EM,0.12130730368608456,-0.11226923652203535,,0.0005979318047340727,0.0006619959266698661,0.9993108444580643,0.9993108444580643,0.009038067164049202,,
P2RX6-2,PD1Low_vs_PD1High,-0.11987133896823725,,,0.0005979318047340727,0.0006619959266698661,0.9993108444580643,0.9993108444580643,,-0.02543591843207116,0.09443542053616609
RTN4-2,EM_vs_CM,0.02371363184328601,-0.0500305691039582,-0.07374420094724421,0.0,0.0,1.0,1.0,,,
RTN4-2,Naive_vs_CM,-0.17486241697473148,,-0.07374420094724421,0.0,0.0,1.0,1.0,-0.2486066179219757,,
RTN4-2,Naive_vs_EM,-0.1985760488180175,-0.0500305691039582,,0.0,0.0,1.0,1.0,-0.2486066179219757,,
RTN4-2,PD1Low_vs_PD1High,0.11802806937131885,,,0.0,0.0,1.0,1.0,,-0.06511309463873327,-0.18314116401005212
SLC11A1-2,EM_vs_CM,-0.5390813027928739,-0.06029729876325729,0.4787840040296166,0.0,0.0,1.0,1.0,,,
SLC11A1-2,Naive_vs_CM,-1.2387618507250568,,0.4787840040296166,0.0,0.0,1.0,1.0,-0.7599778466954401,,
SLC11A1-2,Naive_vs_EM,-0.6996805479321828,-0.06029729876325729,,0.0,0.0,1.0,1.0,-0.7599778466954401,,
SLC11A1-2,PD1Low_vs_PD1High,0.45889467808481227,,,0.0,0.0,1.0,1.0,,0.11561695856604588,-0.3432777195187664
SLC20A2-1,EM_vs_CM,-0.142071288959421,-0.00697340636046373,0.13509788259895728,0.0,0.0,1.0,1.0,,,
SLC20A2-1,Naive_vs_CM,-0.21506404157857595,,0.13509788259895728,0.0,0.0,1.0,1.0,-0.07996615897961867,,
SLC20A2-1,Naive_vs_EM,-0.07299275261915494,-0.00697340636046373,,0.0,0.0,1.0,1.0,-0.07996615897961867,,
SLC20A2-1,PD1Low_vs_PD1High,0.19158581501151611,,,0.0,0.0,1.0,1.0,,0.11184567992538301,-0.07974013508613309
TRAM1-2,EM_vs_CM,-0.2331376218217457,-0.16194633345609544,0.07119128836565025,0.0,0.0,1.0,1.0,,,
TRAM1-2,Naive_vs_CM,0.0373031116264495,,0.07119128836565025,0.0,0.0,1.0,1.0,0.10849439999209975,,
TRAM1-2,Naive_vs_EM,0.2704407334481952,-0.16194633345609544,,0.0,0.0,1.0,1.0,0.10849439999209975,,
TRAM1-2,PD1Low_vs_PD1High,-0.2953919195712629,,,0.0,0.0,1.0,1.0,,-0.1417828414850799,0.15360907808618296
XPR1-2,EM_vs_CM,-0.13015059335692375,-0.04507937785091004,0.08507121550601371,2.895188865202229e-186,3.739618950886213e-186,1.0,1.0,,,
XPR1-2,Naive_vs_CM,-0.22341618637145422,,0.08507121550601371,2.895188865202229e-186,3.739618950886213e-186,1.0,1.0,-0.1383449708654405,,
XPR1-2,Naive_vs_EM,-0.09326559301453047,-0.04507937785091004,,2.895188865202229e-186,3.739618950886213e-186,1.0,1.0,-0.1383449708654405,,
XPR1-2,PD1Low_vs_PD1High,0.33045119536120066,,,2.895188865202229e-186,3.739618950886213e-186,1.0,1.0,,0.13244121994382138,-0.19800997541737927
ZACN-1,EM_vs_CM,0.8003278989524317,-0.36156908261089094,-1.1618969815633227,2.8357939907250176e-212,3.9958915323852524e-212,1.0,1.0,,,
ZACN-1,Naive_vs_CM,1.2753979208125008,,-1.1618969815633227,2.8357939907250176e-212,3.9958915323852524e-212,1.0,1.0,0.11350093924917815,,
ZACN-1,Naive_vs_EM,0.4750700218600691,-0.36156908261089094,,2.8357939907250176e-212,3.9958915323852524e-212,1.0,1.0,0.11350093924917815,,
ZACN-1,PD1Low_vs_PD1High,0.7243141792123187,,,2.8357939907250176e-212,3.9958915323852524e-212,1.0,1.0,,-0.10783128536885249,-0.8321454645811711
ZDHHC5-1,EM_vs_CM,-4.127444083923891,-3.413260934763906,0.7141831491599846,0.0,0.0,1.0,1.0,,,
ZDHHC5-1,Naive_vs_CM,-3.8487146391504585,,0.7141831491599846,0.0,0.0,1.0,1.0,-3.134531489990474,,
ZDHHC5-1,Naive_vs_EM,0.2787294447734321,-3.413260934763906,,0.0,0.0,1.0,0.9999999999999994,-3.134531489990474,,
ZDHHC5-1,PD1Low_vs_PD1High,-2.3374115401248763,,,0.0,0.0,1.0,1.0,,-3.11324219526057,-0.7758306551356936
