ELM,n_with,n_without,u_stat,pvalue,cliff_delta,n_pairs,mean_with,mean_without,median_with,median_without,phenotype,qvalue,sig_stars
Clathr,2,9,428.0,0.08530462192571556,0.32098765432098764,648,6.6287329227799106,-1.2090069517411963,-0.032031241762094986,-3.8734067183669305,CM_Low,0.8417987709220319,
FHA,3,8,443.0,0.8798361132298876,0.02546296296296296,864,0.5939366006635465,0.07432418473730144,-2.3616816273861794,-2.690607276126397,CM_Low,0.9230572189603706,
IRF7,1,10,224.0,0.3407403454997321,0.24444444444444444,360,12.505049573443713,-1.0128646293554664,2.3096140414749624,-2.3616816273861794,CM_Low,0.8417987709220319,
LIR,6,5,671.0,0.09285004069073118,0.24259259259259258,1080,3.6667193161965903,-3.9247825234580973,-1.4899340655301085,-5.448148431315895,CM_Low,0.8417987709220319,
MAPK,2,9,333.0,0.8876220303258113,0.027777777777777776,648,0.3136099356093967,0.19435371207447313,-2.690607276126397,-2.3616816273861794,CM_Low,0.9230572189603706,
MSH2,1,10,240.0,0.18944047315279466,0.3333333333333333,360,0.7524162721161044,0.16239870077729518,-0.032031241762094986,-3.8734067183669305,CM_Low,0.8417987709220319,
PDZ,2,9,390.0,0.2761769532497943,0.2037037037037037,648,1.1009834795215132,0.019381813427337177,-1.047290362667918,-3.8734067183669305,CM_Low,0.8417987709220319,
PP1,1,10,190.0,0.8363371160832822,0.05555555555555555,360,0.6258179561516438,0.17505853237374117,-3.5858678139728792,-2.3616816273861794,CM_Low,0.9230572189603706,
PP2B,1,10,188.0,0.8704629144872403,0.044444444444444446,360,7.489812224249282,-0.511340894436023,-4.380502628760107,-2.3616816273861794,CM_Low,0.9230572189603706,
PP4,1,10,222.0,0.3637407894414769,0.23333333333333334,360,-0.2458665729140975,0.2622269852803151,-1.0556801081725247,-3.6011660082774934,CM_Low,0.8417987709220319,
Pex14,2,9,340.0,0.7966462324293646,0.04938271604938271,648,1.0376843215392826,0.03344829297894333,-3.38884238189316,-2.3616816273861794,CM_Low,0.9230572189603706,
REV1ctd,1,10,147.0,0.4781039734106894,-0.18333333333333332,360,0.8730864441328903,0.15033168357561646,-7.026213209539259,-1.9657494823259851,CM_Low,0.8879073791912803,
SH2,8,3,397.0,0.6193834524703354,-0.08101851851851852,864,-0.1265863470446648,1.129698018748791,-3.6011660082774934,-1.8465773067252829,CM_Low,0.9230572189603706,
SH3,1,10,188.0,0.8704629144872403,0.044444444444444446,360,7.489812224249282,-0.511340894436023,-4.380502628760107,-2.3616816273861794,CM_Low,0.9230572189603706,
SUMO,3,8,503.0,0.3100841865735512,0.16435185185185186,864,4.7101840965642365,-1.4692686262254575,-1.5785135237041026,-3.2546572887932923,CM_Low,0.8417987709220319,
TRFH,1,10,186.0,0.9048206112590038,0.03333333333333333,360,1.449550686926921,0.0926852592962133,-3.38884238189316,-2.3616816273861794,CM_Low,0.9230572189603706,
UBA3,2,9,410.0,0.1551857459428003,0.2654320987654321,648,6.129591500264809,-1.0980866356267294,-1.0556801081725247,-3.6011660082774934,CM_Low,0.8417987709220319,
USP7,6,5,477.0,0.4208993854610159,-0.11666666666666667,1080,-0.9315624570013453,1.5931556043794246,-3.6011660082774934,-1.5412006791939918,CM_Low,0.8417987709220319,
WD40,6,5,555.0,0.8518739349055315,0.027777777777777776,1080,0.6471221233515607,-0.3012658920440611,-2.997959963012597,-1.6297801373679859,CM_Low,0.9230572189603706,
WW,5,6,548.0,0.9230572189603707,0.014814814814814815,1080,1.1423462374612365,-0.5558879845695214,-2.690607276126397,-2.3616816273861794,CM_Low,0.9230572189603706,
14-3-3,1,10,111.0,0.12892948317326952,-0.38333333333333336,360,-3.373489874520542,2.0034684094848005,-5.684165458040675,-0.2909939600247083,EM_High,0.8046343202573836,
Actin,2,9,296.0,0.6475332067915153,-0.08641975308641975,648,3.294950958834518,1.1190324780731589,-3.3222786276045393,-0.49748580001794407,EM_High,0.9041816277159334,
