motif,Naive,CM,EM,PD1_Low
NRBOX,-0.0859375,-0.6953125,0.2578125,-0.29050925925925924
TRAF2like,-0.0859375,-0.6953125,0.2578125,-0.29050925925925924
LYPXL,-0.5885416666666666,-0.0390625,-0.3715277777777778,-0.2690972222222222
IRF7,0.3828125,0.45052083333333337,0.40017361111111116,0.4045138888888889
CDC14,0.3289930555555556,0.4453125,0.3272569444444444,0.36747685185185186
CKS1,0.3289930555555556,0.4453125,0.3272569444444444,0.36747685185185186
MYND,0.3289930555555556,0.4453125,0.3272569444444444,0.36747685185185186
APCC,0.29012345679012347,0.4027777777777778,0.26203703703703707,0.30720164609053496
GBD,-0.2569444444444444,-0.2404513888888889,-0.2482638888888889,-0.27488425925925924
BRCT,0.15037722908093276,0.26508916323731135,0.2163923182441701,0.20267489711934158
CYCLIN,0.20634920634920634,0.18742368742368742,0.25625763125763124,0.17908017908017906
Clathr,0.2540322580645161,0.22311827956989247,0.0026881720430107503,0.22610513739545998
PP2A,0.15414951989026063,0.05486968449931413,0.24399862825788754,0.16278006401463188
BIR,-0.1475095785440613,-0.17456896551724138,-0.20162835249042144,-0.23387611749680715
UBA3,-0.1244047619047619,-0.21686507936507937,0.14027777777777778,-0.05634920634920635
TRAF4,-0.13664874551971326,0.017473118279569898,-0.21012544802867383,-0.017622461170848258
TRFH,-0.0798611111111111,0.0703125,-0.001736111111111105,0.19907407407407407
PDZ,-0.014367816091954026,-0.19707854406130268,0.08093869731800767,-0.1179757343550447
SH2,0.1966490299823633,0.15961199294532627,0.1589506172839506,0.14697236919459142
deltaCOP1,0.1762152777777778,0.14583333333333331,0.19618055555555555,0.14930555555555555
PP2B,0.10775862068965517,0.08620689655172413,0.18007662835249041,0.1489463601532567
PP1,-0.17552681992337166,-0.012931034482758626,0.11973180076628352,0.03703703703703703
SH3,-0.17366332497911446,-0.1199874686716792,-0.11831662489557226,-0.14383180172653856
USP7,0.1664578111946533,0.15946115288220553,0.15016708437761067,0.13227513227513227
WW,0.07041666666666667,0.16625,0.03888888888888889,0.1037037037037037
FHA,-0.0577417695473251,0.013503086419753087,0.15766460905349794,-0.015603566529492454
Pex14,0.022749042145593867,0.07614942528735633,0.15565134099616856,0.12244572158365262
NRP,-0.04722222222222222,-0.009876543209876541,-0.14753086419753086,-0.08189300411522633
SUMO,0.11686507936507937,0.14702380952380953,0.0886904761904762,0.12407407407407407
TYR,-0.08055555555555556,0.12932098765432098,-0.0308641975308642,-0.005967078189300412
WRC,-0.12087912087912088,-0.0024420024420024403,-0.09676434676434677,-0.07671957671957672
Integrin,-0.05913978494623656,0.02956989247311828,-0.11693548387096775,-0.07198327359617683
PP4,-0.04702380952380952,-0.04285714285714285,-0.09226190476190475,-0.10978835978835977
MAPK,-0.016183574879227055,0.10615942028985507,-0.015217391304347828,0.04524959742351047
Actin,-0.028645833333333332,0.0798611111111111,0.09982638888888887,-0.022569444444444444
PTB,-0.028645833333333332,0.0798611111111111,0.09982638888888887,-0.022569444444444444
PCNA,-0.08357279693486591,0.09770114942528735,-0.06202107279693487,0.01420817369093231
14-3-3,0.09053497942386832,0.0507201646090535,0.0941358024691358,0.08868312757201646
WD40,-0.07341269841269842,0.02976190476190476,-0.009038800705467372,-0.06893004115226338
Arc,-0.01630434782608696,-0.012439613526570047,-0.010869565217391304,-0.06731078904991948
LIR,-0.02447089947089947,-0.01664462081128748,-0.01179453262786596,-0.059891240446796
