motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
LIR,Naive_vs_CM,,0.11650187401072219,-0.013788883776869626,0.03970804853678347,-0.3472566465737122,0.7283985175826886,0.10271299023385257,,,0.9870120205109084
MAPK,Naive_vs_CM,,-0.06974150847427489,-0.0316540899843836,0.03823814797125969,-0.8278144121460914,0.40777561141164687,-0.10139559845865849,,,0.8155512228232936
PDZ,Naive_vs_CM,,-0.5743109665649713,0.07723505719758211,0.04310415057078208,1.7918241323594364,0.07316114187915838,-0.49707590936738916,,,0.36001100382336637
PP1,Naive_vs_CM,,-0.16031984147410705,-0.07266159623317678,0.05903334607156522,-1.2308568134540474,0.21837642225016418,-0.23298143770728383,,,0.5397682509089071
PP4,Naive_vs_CM,,-0.3730805186394572,0.1277608624697029,0.07331679801508778,1.7425865003462253,0.08140586979329706,-0.2453196561697543,,,0.36001100382336637
Pex14,Naive_vs_CM,,-0.5156870005702953,0.0037813127684412917,0.048348520743636186,0.07820948211614111,0.9376614194853631,-0.511905687801854,,,0.9870120205109084
SH2,Naive_vs_CM,,-0.344825772715166,-0.04896155846813344,0.038378534866998236,-1.2757537159198737,0.20204259353956333,-0.39378733118329945,,,0.5397682509089071
SH3,Naive_vs_CM,,-0.5085137430604006,0.016843111464303506,0.04699541326937941,0.35839904987659504,0.7200447025836894,-0.49167063159609714,,,0.9870120205109084
SUMO,Naive_vs_CM,,-0.4891575648306159,-0.00911728150430613,0.05846743850291075,-0.1559377619023319,0.8760820796895313,-0.49827484633492203,,,0.9870120205109084
TYR,Naive_vs_CM,,0.4520044394022827,-0.12236884511512947,0.07217769125894552,-1.6953831991676982,0.09000275095584159,0.3296355942871532,,,0.36001100382336637
UBA3,Naive_vs_CM,,0.42589909514433777,0.01348331247409329,0.056694540556607755,0.23782382468785715,0.8120177393221206,0.43938240761843106,,,0.9870120205109084
USP7,Naive_vs_CM,,-0.5997986061261545,0.015429327740461907,0.03421386389286066,0.4509671222396344,0.652013245120248,-0.5843692783856926,,,0.9870120205109084
WD40,Naive_vs_CM,,-0.5369893269504568,0.021313238638668408,0.0353154172736545,0.6035108823298034,0.5461688782843774,-0.5156760883117883,,,0.9870120205109084
WW,Naive_vs_CM,,-0.31348635618906856,0.07042423005542317,0.04557801472625632,1.545135971331669,0.12231337775709471,-0.2430621261336454,,,0.40771125919031564
14-3-3,Naive_vs_EM,-0.24466748387546097,,-0.01950259552724834,0.03435021364452673,-0.5677576194742483,0.5701995607115586,-0.2641700794027093,,,0.8271916149764529
Arc,Naive_vs_EM,-0.3568537034158449,,0.06408066673428003,0.05491946788680759,1.1668115005475697,0.24328650158506937,-0.29277303668156485,,,0.6082162539626734
BIR,Naive_vs_EM,0.0042594080079068255,,-0.017752311513430364,0.04449053481210205,-0.39901321906792375,0.6898834640240941,-0.013492903505523538,,,0.8271916149764529
BRCT,Naive_vs_EM,-0.38389296745406576,,-0.26483868487435613,0.05696799483653068,-4.648903048708475,3.337050123064022e-06,-0.6487316523284219,,,6.674100246128044e-05
CYCLIN,Naive_vs_EM,-0.19023778579927192,,0.05627247774922642,0.04740176060410162,1.187138980326339,0.2351728049500561,-0.1339653080500455,,,0.6082162539626734
FHA,Naive_vs_EM,-0.2950515329878206,,-0.009831843882505575,0.03544280598060293,-0.27740026813583346,0.781472775758878,-0.3048833768703262,,,0.8271916149764529
LIR,Naive_vs_EM,0.09030357019732095,,0.012409420036531615,0.03970589393335616,0.31253345050888526,0.7546351454483027,0.10271299023385257,,,0.8271916149764529
MAPK,Naive_vs_EM,-0.014166219291901126,,-0.08722937916675737,0.03823593363109521,-2.281345605637793,0.022528004045714294,-0.10139559845865849,,,0.1501866936380953
PDZ,Naive_vs_EM,-0.5077910086173886,,0.010715099249999416,0.04310025437748565,0.24860872411919405,0.8036634594716224,-0.49707590936738916,,,0.8271916149764529
PP1,Naive_vs_EM,-0.3600346271433314,,0.12705318943604757,0.059031269351411605,2.15230319171528,0.03137348261447502,-0.23298143770728383,,,0.15686741307237512
PP4,Naive_vs_EM,-0.3725979847724548,,0.12727832860270052,0.07330891589941202,1.736191662925974,0.08252995091554073,-0.2453196561697543,,,0.27509983638513574
Pex14,Naive_vs_EM,-0.4812339359283397,,-0.030671751873514286,0.048344308453818284,-0.6344439056939659,0.5257911637881498,-0.511905687801854,,,0.8271916149764529
SH2,Naive_vs_EM,-0.2969696572934389,,-0.09681767388986057,0.038376263729217604,-2.522853047211807,0.01164070351690201,-0.39378733118329945,,,0.1164070351690201
SH3,Naive_vs_EM,-0.5019291054526887,,0.01025847385659151,0.04699151214900402,0.21830482543450005,0.8271916149764529,-0.49167063159609714,,,0.8271916149764529
SUMO,Naive_vs_EM,-0.5400999544451358,,0.04182510811021378,0.05846289466309259,0.71541288455253,0.47435395325103746,-0.49827484633492203,,,0.8271916149764529
TYR,Naive_vs_EM,0.2719317587997152,,0.057703835487438015,0.07217552113095005,0.7994931603298624,0.4240045110386187,0.3296355942871532,,,0.8271916149764529
UBA3,Naive_vs_EM,0.33085865477358095,,0.10852375284485011,0.05669321760702947,1.9142281462499686,0.05559101087328451,0.43938240761843106,,,0.22236404349313804
USP7,Naive_vs_EM,-0.567386750481053,,-0.01698252790463961,0.034212018875877756,-0.4963906972649798,0.6196187871894838,-0.5843692783856926,,,0.8271916149764529
WD40,Naive_vs_EM,-0.5058059277373516,,-0.009870160574436793,0.035314041924471844,-0.27949676776016374,0.779863618181354,-0.5156760883117883,,,0.8271916149764529
WW,Naive_vs_EM,-0.2673059297913352,,0.024243803657689827,0.04557451317944478,0.5319596846209292,0.5947539182153556,-0.2430621261336454,,,0.8271916149764529
14-3-3,PD1Low_vs_PD1High,,,-0.028230281744375196,0.028047489513046864,-1.0065172403841458,0.31416682260173856,,-0.2747942495843129,-0.24656396783993773,0.532590510098702
