motif,contrast,log_effect,se_log_effect,z,logFC,pvalue,qvalue,neglog10_q
WRC,Naive_vs_CM,1.1057284942540007,0.8680683979163595,1.273780380564597,1.5952290152298674,0.20274126016584426,0.3446601422819352,0.4626089370384472
TRAF6,Naive_vs_CM,0.35956806369394556,0.38844717725607153,0.9256549789700536,0.5187470623533023,0.35462531169593736,0.5480572998937213,0.2611740332551651
SH3,Naive_vs_CM,0.7606332324231577,1.0498738206159741,0.7244996660426152,1.097361792352232,0.46875903212151426,0.6324944326808364,0.1989432928661886
PDZ,Naive_vs_CM,-0.8588917481950036,1.2262725485321988,-0.7004085260026933,-1.239118865781384,0.483672213226522,0.6324944326808364,0.1989432928661886
MAPK,Naive_vs_CM,-0.4377595340285134,0.7722518642101703,-0.5668610906834614,-0.6315535088447998,0.5708085612060285,0.6931246814644633,0.15918863609306977
FHA,Naive_vs_CM,0.8884514875909653,1.8067229620561978,0.49174749325144745,1.281764555217908,0.6228978592729243,0.7059509071759809,0.1512254993503105
PP2A,Naive_vs_CM,0.26470393457921393,0.6919397278656768,0.38255345649209455,0.38188705372122855,0.7020508859375549,0.7459290663086521,0.12730246954533603
WD40,Naive_vs_CM,0.16723354632666457,0.9968778315840279,0.16775731291058235,0.2412670079557537,0.8667742058464657,0.8667742058464657,0.06209402123919069
SUMO,Naive_vs_EM,-0.5076443820374247,0.13202768736225515,-3.844984277006681,-0.732376032500535,0.00012056016849721946,0.0020495228644527306,2.6883472323363726
PDZ,Naive_vs_EM,-1.0794795263884676,0.2996380027206165,-3.6026122073540114,-1.5573597594618092,0.00031503533888049937,0.0026778003804842445,2.572221801067635
WW,Naive_vs_EM,-0.5641101915076326,0.19305495453075325,-2.92201872196847,-0.813838975802985,0.0034777063511458486,0.015029079545886139,1.8230676169103313
SH2,Naive_vs_EM,-1.1473354313559843,0.3933521375379438,-2.916815041446951,-1.6552551370534783,0.0035362540107967385,0.015029079545886139,1.8230676169103313
TRAF6,Naive_vs_EM,0.43635732885311457,0.18982076665108538,2.298786041967656,0.6295305543919429,0.02151709180023838,0.0731581121208105,1.135737510222593
USP7,Naive_vs_EM,0.859623896204537,0.4450920937559556,1.931339397540208,1.2401751320839347,0.05344109427222001,0.15141643377129002,0.8198269867324671
F_14_3_3,Naive_vs_EM,-0.6809922391072583,0.4648754854773642,-1.4648916976294661,-0.9824641262439128,0.1429504683092709,0.31972863854940176,0.49521846161091104
MAPK,Naive_vs_EM,-0.5192487557975569,0.363477527057178,-1.4285580734565602,-0.7491176049768997,0.15313129193025884,0.31972863854940176,0.49521846161091104
LIR,Naive_vs_EM,0.6104838545568094,0.4441305941410315,1.3745593359482757,0.8807420295118882,0.169268102761448,0.31972863854940176,0.49521846161091104
CYCLIN,Naive_vs_EM,-0.3208235826101362,0.2657398613891572,-1.2072843755281142,-0.4628505916318742,0.2273226457663574,0.3864484978028076,0.4129083765462238
SH3,Naive_vs_EM,0.5608605667401472,0.5257139918258406,1.066854935308532,0.8091507582661839,0.28603734715483997,0.44205771833020724,0.35452102224413884
FHA,Naive_vs_EM,0.5796524721945229,0.7065574763732646,0.8203896945084485,0.836261747074066,0.4119939884608771,0.5836581503195759,0.23384144552290584
WD40,Naive_vs_EM,0.2018325692284426,0.41767706731997745,0.48322636079471665,0.2911828467157525,0.6289350200920667,0.7759505311253674,0.11016596526770954
PP4,Naive_vs_EM,0.20830777508867915,0.4440847471624464,0.46907212287676275,0.30052459409905097,0.6390180844561849,0.7759505311253674,0.11016596526770954
WRC,Naive_vs_EM,0.19347705015308292,0.4936679337993848,0.3919173940750778,0.279128380781678,0.6951192504364507,0.7878018171613108,0.10358302177234562
BIR,Naive_vs_EM,-0.031684730650823556,0.39128538777801236,-0.08097601300869234,-0.04571140378184568,0.9354610286925458,0.9359606293094098,0.02874241924617483
PP2A,Naive_vs_EM,0.03948377873758435,0.4914107267565786,0.08034781617036767,0.056963051780270044,0.9359606293094098,0.9359606293094098,0.02874241924617483
WW,PD1Low_vs_PD1High,-0.46051160331260876,0.16443701250972928,-2.8005349664532586,-0.6643778063709262,0.005101797998859799,0.08673056598061657,1.0618278195100992
PP4,PD1Low_vs_PD1High,0.6324813689959803,0.37818053761097525,1.672432359929103,0.9124777345051633,0.09443909547279535,0.356451241609244,0.4479998681915463
PDZ,PD1Low_vs_PD1High,1.1525343203016192,0.7260373736193446,1.587431118808883,1.6627555483534782,0.11241503601042355,0.356451241609244,0.4479998681915463
PP2A,PD1Low_vs_PD1High,1.0314951325428323,0.6518013562908619,1.5825298959373977,1.4881329124206482,0.11352865303250424,0.356451241609244,0.4479998681915463
SH2,PD1Low_vs_PD1High,-0.2277113833166542,0.163084969205607,-1.3962744968211656,-0.32851808346490285,0.16263185061273855,0.356451241609244,0.4479998681915463
USP7,PD1Low_vs_PD1High,0.11409039031445456,0.08236958432318814,1.3851033880030956,0.16459764031974983,0.16602085610191963,0.356451241609244,0.4479998681915463
FHA,PD1Low_vs_PD1High,-1.238310462757168,0.89590452460911,-1.382190209718443,-1.7865043637006837,0.1669133053944235,0.356451241609244,0.4479998681915463
SH3,PD1Low_vs_PD1High,0.5995514669282387,0.43461619359259057,1.3794963827101632,0.8649699280950733,0.1677417607572913,0.356451241609244,0.4479998681915463
BIR,PD1Low_vs_PD1High,0.3611721898798228,0.3247937623685885,1.1120046987538839,0.5210613272466275,0.26613613006830694,0.5027015790179131,0.2986897506229502
CYCLIN,PD1Low_vs_PD1High,-0.16151475397757276,0.16247141078593572,-0.9941118452548959,-0.2330165345938452,0.3201684191675419,0.5442863125848213,0.2641725869462477
WD40,PD1Low_vs_PD1High,0.505263398930837,0.5543833065001831,0.9113972102092331,0.7289409999802207,0.3620861230171162,0.559587644662816,0.2521318830186624
WRC,PD1Low_vs_PD1High,-0.6284437463420538,0.843096832248209,-0.74539924988953,-0.9066526763253627,0.4560303972147911,0.6180513557050933,0.20897543660587847
F_14_3_3,PD1Low_vs_PD1High,-0.34130951857448366,0.4752221257595539,-0.7182104958370026,-0.49240554985560714,0.4726275073038949,0.6180513557050933,0.20897543660587847
MAPK,PD1Low_vs_PD1High,-0.3361201728530685,0.6710121220578603,-0.5009152022801838,-0.4849189065178631,0.6164308029838756,0.7273922989795909,0.13823130120318353
TRAF6,PD1Low_vs_PD1High,0.15649739376146277,0.33643762311733416,0.4651602050668501,0.22577801389170973,0.6418167343937566,0.7273922989795909,0.13823130120318353
LIR,PD1Low_vs_PD1High,-0.04144483522527942,0.20030410123816553,-0.20690956884602524,-0.059792258249970844,0.8360804833679529,0.872439339678984,0.05926475962210652
SUMO,PD1Low_vs_PD1High,-0.042042242689208864,0.2618462630550561,-0.16056078936810725,-0.060654135035571904,0.872439339678984,0.872439339678984,0.05926475962210652
