ELM,phenotype,effect,se,pip,significant
14-3-3,Naive_High,-0.014335157846921891,0.04481375118909369,0.09586327171308547,False
14-3-3,CM_High,-0.12238773581587026,0.04678023575228356,0.09675689290409908,False
14-3-3,CM_Low,-0.047460722156203006,0.04876154249362751,0.09598463867337823,False
14-3-3,EM_High,0.022489530594841694,0.04737868688709445,0.09589236018352436,False
14-3-3,EM_Low,-0.025542227569755133,0.04378861166693191,0.09589263459980525,False
ANK,Naive_High,0.012753001342390755,0.23345325330692912,0.09598589077521152,False
ANK,CM_High,0.0011501952109080986,0.2469897232597754,0.09598643578936182,False
ANK,CM_Low,-0.010253239225228339,0.24660370003809787,0.09598642911479711,False
ANK,EM_High,0.0016664532047279933,0.24115094680220267,0.09598620567237191,False
ANK,EM_Low,-0.014153306250392326,0.21761169240318023,0.09598510721326338,False
APCC,Naive_High,0.034383128755970015,0.16248410755665826,0.09598076481487225,False
APCC,CM_High,-0.019295915687404325,0.1547091101982111,0.095979346771936,False
APCC,CM_Low,-0.0014853365892832549,0.16598181598440362,0.09598073225619998,False
APCC,EM_High,-0.01239104604378325,0.15717377948650535,0.09597960513958116,False
APCC,EM_Low,-0.0027802533677961736,0.14619756882021742,0.09597773094163983,False
Actin,Naive_High,0.030453471075496345,0.10879793328201433,0.09596882369975016,False
Actin,CM_High,0.019212188913316757,0.1104144814413162,0.09596834254642327,False
Actin,CM_Low,-0.004055429567683114,0.11431620604579475,0.09596923523295005,False
Actin,EM_High,-0.024241676653762215,0.1098269701289259,0.09596853610690301,False
Actin,EM_Low,0.007739710948849133,0.10281652402097674,0.09596418435540512,False
Arc,Naive_High,-0.08057512159064499,0.07215443604152544,0.09600468330899577,False
Arc,CM_High,0.02492067260199747,0.07434722531826615,0.09594513726143773,False
Arc,CM_Low,0.021673549020973355,0.07882652568309724,0.09594851982004694,False
Arc,EM_High,-0.015348856126172702,0.07562275384918543,0.09594311371813787,False
Arc,EM_Low,-0.0023405868157316666,0.07009218280854403,0.09593290978150497,False
BIR,Naive_High,-0.04677823276830306,0.06287680708378816,0.09595875888473533,False
BIR,CM_High,0.0018279433292427674,0.0653594637048947,0.09592415955721259,False
BIR,CM_Low,0.017634610624256846,0.06885097841285696,0.0959346853824871,False
BIR,EM_High,0.026251869358556154,0.06681364629386138,0.09593688279298206,False
BIR,EM_Low,0.016183494834439677,0.06118300703698173,0.09592000017297712,False
BRCT,Naive_High,0.04048090345831029,0.06557690139276841,0.09594989877678853,False
BRCT,CM_High,-0.014396127375326863,0.06849323912971593,0.09593278824896971,False
BRCT,CM_Low,-0.0019633987891632407,0.07163230457241175,0.09593536403357598,False
BRCT,EM_High,0.006069817364711826,0.06909547865653186,0.09593161514439995,False
BRCT,EM_Low,0.00851794927480553,0.06418624593278827,0.09592285983833586,False
CDC14,Naive_High,-0.00889091077203234,0.22515741824418148,0.0959854892655882,False
CDC14,CM_High,0.004788080646541487,0.2378372918416838,0.09598606920987275,False
CDC14,CM_Low,2.7309729941342652e-05,0.2426293687225768,0.09598626531271795,False
CDC14,EM_High,-0.004208187963391069,0.2379556494186419,0.09598607377827197,False
CDC14,EM_Low,-0.013221582366043688,0.22401395697385154,0.09598544248638496,False
CKS1,Naive_High,0.01909834332387648,0.12589944365212408,0.09597347144056788,False
CKS1,CM_High,0.014609469554241637,0.12943268016591306,0.09597424668347733,False
CKS1,CM_Low,-0.039713292126204114,0.1337250279772538,0.09597652199022276,False
CKS1,EM_High,0.004130811004042718,0.1303764483278727,0.09597429241493664,False
CKS1,EM_Low,-0.011970638039061864,0.1204350590005085,0.09597157346329026,False
CSL,Naive_High,-0.013661465999538294,0.2385971000720051,0.0959861158777504,False
CSL,CM_High,-0.005781491189010274,0.24696678507664976,0.09598643738985596,False
CSL,CM_Low,0.013058672734528995,0.2910309456081078,0.09598775682431858,False
CSL,EM_High,-0.001421608070435867,0.25039962534386756,0.09598656291713271,False
CSL,EM_Low,-0.011530178284339054,0.24484031897277453,0.09598636344242815,False
CYCLIN,Naive_High,-0.06782412507859142,0.06456964187204542,0.09599817382869029,False
CYCLIN,CM_High,0.05859189540092699,0.06593007646550243,0.09597724361409511,False
CYCLIN,CM_Low,0.04273949714388234,0.07005603035284567,0.09595448360870913,False
CYCLIN,EM_High,0.016923997424457285,0.06785877721151949,0.09593281287025474,False
CYCLIN,EM_Low,-0.08962702251427784,0.0631241243477812,0.09606406418623692,False
Clathr,Naive_High,-0.005650851262998047,0.37261479659072194,0.09598907008132401,False
Clathr,CM_High,-0.0015206321701201615,0.3753041826603723,0.09598909912004304,False
Clathr,CM_Low,0.00900826031516635,0.4580902810038217,0.09598976865495998,False
Clathr,EM_High,-0.002926362210621379,0.3704643885740247,0.09598904570148935,False
Clathr,EM_Low,0.0014845595024014083,0.3803908094707979,0.09598915317460725,False
DLG,Naive_High,0.012883272946071165,0.1714881039485308,0.09598144362173645,False
DLG,CM_High,-0.01566657440638285,0.16864838135403115,0.09598114466836645,False
DLG,CM_Low,-0.004762901554788171,0.17837002605617983,0.09598213243603682,False
DLG,EM_High,-0.0029782272344011903,0.17493506692204924,0.0959817715524562,False
DLG,EM_Low,0.0003656394669899336,0.15995563952674546,0.09597993304385934,False
EVH1,Naive_High,-0.014482999779728948,0.28999641863244446,0.09598773432576259,False
EVH1,CM_High,-0.02121953067667188,0.2800169818189906,0.09598749957253194,False
EVH1,CM_Low,0.007043726076665703,0.35126341535997335,0.09598881195067084,False
EVH1,EM_High,0.011843532900330054,0.3424663939679077,0.09598869306679826,False
EVH1,EM_Low,0.009008715360200169,0.2891109581854667,0.09598770824722615,False
FHA,Naive_High,0.00849860795281425,0.04804294686287253,0.09587106616469294,False
FHA,CM_High,-0.0016953034781086557,0.049788937739354965,0.09587585327714095,False
FHA,CM_Low,-0.03243679893463109,0.051971810145850506,0.09592639853182347,False
FHA,EM_High,0.02701590901258036,0.05048052629935193,0.0959109592997456,False
FHA,EM_Low,-0.07059369576809953,0.046685476050685855,0.09615974773127028,False
GBD,Naive_High,0.0009439026662768535,0.1982697474809583,0.09598384345092258,False
GBD,CM_High,-0.0018014296507352378,0.20556862899986822,0.09598435228829191,False
GBD,CM_Low,0.009051583503171975,0.22258296729926233,0.09598535849123195,False
GBD,EM_High,0.007331155802511287,0.208766591401643,0.0959845660495235,False
GBD,EM_Low,-0.016075832595342912,0.18830514231491127,0.0959831102590471,False
IRF7,Naive_High,0.03437750838889582,0.1496099335087198,0.0959790064951248,False
