motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
14-3-3,PD1Low_vs_PD1High,,,0.3320610892338543,0.335226439037906,0.9905575771018056,0.32190166131407216,,-0.10867528659039259,-0.4407363758242469,0.5183328439932635
BIR,PD1Low_vs_PD1High,,,-0.20006986789683323,0.2746866908424617,-0.7283566134319092,0.46639531490335706,,-1.1073961687237546,-0.9073263008269213,0.6529534408646999
BRCT,PD1Low_vs_PD1High,,,-0.5620041569070309,0.2592139427674163,-2.168109288053605,0.03015037233493882,,-3.745162319689627,-3.183158162782596,0.09045111700481646
CYCLIN,PD1Low_vs_PD1High,,,0.2912951386585607,0.25947192460457563,1.1226460785785681,0.2615878372143273,,-1.7843400471338178,-2.0756351857923785,0.4577787151250728
FHA,PD1Low_vs_PD1High,,,-0.39995231667997855,0.3301228989883672,-1.2115255194522934,0.2256940602496902,,-2.812365383531133,-2.4124130668511543,0.44021611664012317
LIR,PD1Low_vs_PD1High,,,0.12979164901895568,0.22778999252968854,0.5697864404734091,0.5688225533634736,,1.9897250621130087,1.859933413094053,0.7419679150303105
MAPK,PD1Low_vs_PD1High,,,0.10416752790511102,0.24070989711374777,0.4327513291066986,0.6651954355112544,,0.09119297902197969,-0.012974548883131341,0.7760613414297968
PDZ,PD1Low_vs_PD1High,,,0.36497470435540835,0.3044393752417225,1.1988419831226538,0.23058939443054072,,0.15873198431589924,-0.20624272003950908,0.44021611664012317
PP2A,PD1Low_vs_PD1High,,,-0.058856798320089165,0.3364785348806569,-0.17491991975346854,0.8611425578815239,,-1.9450577736718946,-1.8862009753518054,0.887000792334168
PP2B,PD1Low_vs_PD1High,,,0.5666272975303035,0.35526406953455775,1.5949468187780969,0.11072412871285812,,-3.6839791615586175,-4.250606459088921,0.29065083787125257
PP4,PD1Low_vs_PD1High,,,1.8207727783204783,0.29302425465808185,6.213727189392784,5.174233064849847e-10,,-1.4017329760841235,-3.222505754404602,1.0865889436184679e-08
