motif,contrast,log_effect,se_log_effect,z,logFC,pvalue,qvalue,neglog10_q
F_14_3_3,Naive_vs_CM,0.017706311684306836,0.05325046714370427,0.3325099784857048,0.02554480805938378,0.7395042061986616,0.8778037843311888,0.056602551184585896
NRBOX,Naive_vs_CM,0.014911906385320112,0.04841960581632922,0.3079724862256347,0.021513333392301794,0.7581032682860267,0.8778037843311888,0.056602551184585896
PP2A,Naive_vs_CM,-0.01679827673844153,0.09776716904514927,-0.17181919966081882,-0.02423479054603003,0.8635796708500633,0.9742950132667381,0.011309520293538208
PCNA,Naive_vs_CM,0.007541144229474439,0.06615761286110668,0.11398755038677937,0.010879571382491196,0.9092476624680796,0.9802021046006697,0.008684369344837645
APCC,Naive_vs_CM,0.013575829637934522,0.16811430353750187,0.08075356678324586,0.01958578209460155,0.9356379357467558,0.9802021046006697,0.008684369344837645
TRAF6,Naive_vs_CM,-0.007745414299326292,0.11540546372315492,-0.06711479725003916,-0.011174270799268507,0.9464903139544111,0.9802021046006697,0.008684369344837645
MAPK,Naive_vs_CM,0.0006130787945495576,0.01919173891965322,0.03194493198955186,0.0008844857365708304,0.9745159663621712,0.9802021046006697,0.008684369344837645
ANK,Naive_vs_CM,-0.003948976609363358,0.159133284042519,-0.024815528901598154,-0.0056971689709150305,0.9802021046006697,0.9802021046006697,0.008684369344837645
PP1,Naive_vs_EM,0.1554134887740449,0.027342801239382774,5.683890520704862,0.22421426954156717,1.3166458009110376e-08,5.793241524008565e-07,6.237078365103978
BRCT,Naive_vs_EM,-0.19935551525890227,0.03877004769373476,-5.141998194939496,-0.2876092132378824,2.7183172976101155e-07,5.980298054742254e-06,5.223277170475784
TRAF2like,Naive_vs_EM,0.3445653916126771,0.08484321858650885,4.061201323489953,0.49710278174157285,4.8820847936301045e-05,0.0007160391030657487,3.1450632601195614
PDZ,Naive_vs_EM,0.06609372515560202,0.021974263332540673,3.0077788800194667,0.09535308951586517,0.0026316454168673733,0.024005164451832657,1.619695314469703
SUMO,Naive_vs_EM,0.16851963100191208,0.05668258728810315,2.9730405590939193,0.2431224359388966,0.0029486548440378992,0.024005164451832657,1.619695314469703
Actin,Naive_vs_EM,0.13808570831100786,0.04758546541035887,2.901846333123139,0.19921556659793097,0.0037097046391708207,0.024005164451832657,1.619695314469703
MAPK,Naive_vs_EM,-0.07163938802170568,0.024765257254181827,-2.892737486488607,-0.10335378983123499,0.003819003435518832,0.024005164451832657,1.619695314469703
APCC,Naive_vs_EM,0.18229753032101842,0.06876942061952819,2.650851623857539,0.2629997429604387,0.008028910463752082,0.04415900755063645,1.354980695698367
WRC,Naive_vs_EM,0.2246124400274161,0.08853068021963421,2.5371141334301175,0.3240472533495229,0.011177050810987297,0.054643359520382344,1.2624626077102712
eIF4E,Naive_vs_EM,0.12651003587156204,0.05341034723619412,2.3686428270556363,0.18251540137458744,0.017853485513150375,0.07855533625786165,1.1048243080316782
IRF7,Naive_vs_EM,0.2329718333575019,0.10444829365772161,2.2304991800148843,0.336107308651678,0.025714321833106,0.10262631189223585,0.9887412781656354
TRAF4,Naive_vs_EM,0.1319945476124424,0.06006740179173928,2.1974406029760196,0.1904278792648528,0.02798899415242796,0.10262631189223585,0.9887412781656354
DLG,Naive_vs_EM,-0.16107654638612154,0.07861194160956829,-2.049008625001523,-0.23238433467477862,0.040461271542527905,0.13694584214394062,0.8634511489620833
MYND,Naive_vs_EM,0.11901966009361258,0.07546671092045824,1.5771147124598957,0.17170907338534494,0.1147691325117427,0.3607029878940485,0.44285026017533446
SH2,Naive_vs_EM,-0.038707554757582946,0.025512782538239565,-1.5171827964890359,-0.05584319729370292,0.12922053855514748,0.37904691309509925,0.42130703584335527
PCNA,Naive_vs_EM,-0.07756699128139011,0.0546192075987992,-1.4201412779759077,-0.11190551365833898,0.15556655516728377,0.4278080267100304,0.3687510712764792
UBA3,Naive_vs_EM,0.06978574629471646,0.05309512481581315,1.314353182835581,0.10067955010412279,0.18872737772703085,0.4615319213928183,0.3357982560566509
NRBOX,Naive_vs_EM,0.08198790433830029,0.06337826451959587,1.2936281067297217,0.11828354300174457,0.19579390914701034,0.4615319213928183,0.3357982560566509
Arc,Naive_vs_EM,0.086144115918185,0.06711371838368518,1.283554510058646,0.12427968883692951,0.19929787514689878,0.4615319213928183,0.3357982560566509
F_14_3_3,Naive_vs_EM,-0.0275395037592657,0.024257845407601415,-1.1352823507827263,-0.03973110550203559,0.25625703466126337,0.5532462014045156,0.25708155926192683
FHA,Naive_vs_EM,-0.03239701428487621,0.029006933899197205,-1.1168713797004524,-0.04673901184839981,0.2640493233976098,0.5532462014045156,0.25708155926192683
PP2A,Naive_vs_EM,-0.07930166224416246,0.08098603702444793,-0.9792016643587957,-0.11440811485390473,0.3274803464350048,0.6379457503320901,0.1952162512681047
PP4,Naive_vs_EM,0.05425790558632293,0.05610111789337119,0.9671448203482939,0.07827761131840968,0.3334716422190471,0.6379457503320901,0.1952162512681047
PP2B,Naive_vs_EM,-0.13583436708273314,0.16529168225503543,-0.8217858589711043,-0.19596756777255014,0.41119878330533766,0.7346353516799827,0.1339281766303497
WW,Naive_vs_EM,-0.02177365559227401,0.02702228732021305,-0.805766563513186,-0.03141274494499796,0.42037746085559113,0.7346353516799827,0.1339281766303497
TYR,Naive_vs_EM,0.1011695341262503,0.12934132027270154,0.7821903620045456,0.14595678517298805,0.4341027078108989,0.7346353516799827,0.1339281766303497
CKS1,Naive_vs_EM,0.06194820641840773,0.082823251081866,0.7479567103345836,0.08937237019180269,0.4544862693282431,0.7406442907571369,0.1303903205659767
MSH2,Naive_vs_EM,0.11239448452630327,0.16441206297380712,0.6836145869917654,0.16215096544936905,0.49421857109302625,0.7766291831461841,0.10978629413863918
WD40,Naive_vs_EM,0.023978738047962522,0.04467346349649028,0.5367557420267265,0.03459400646857103,0.5914363465596036,0.8413633446540816,0.07501641264375822
USP7,Naive_vs_EM,-0.011104406201026568,0.021291024372387092,-0.5215534023542885,-0.016020271758237684,0.601981314516977,0.8413633446540816,0.07501641264375822
BIR,Naive_vs_EM,-0.01698496506419719,0.03377131232193472,-0.5029406290843287,-0.024504124867789582,0.6150060148152915,0.8413633446540816,0.07501641264375822
NRP,Naive_vs_EM,-0.040399208664434055,0.08524987499317643,-0.4738917056203037,-0.05828373799601746,0.6355771342584747,0.8413633446540816,0.07501641264375822
Integrin,Naive_vs_EM,-0.06453515944922628,0.13750769588349548,-0.46932034628741226,-0.09310455450037727,0.6388406741290326,0.8413633446540816,0.07501641264375822
REV1ctd,Naive_vs_EM,-0.037682510573391004,0.08408861671113921,-0.448128558266546,-0.054364371132477135,0.6540604185565443,0.8413633446540816,0.07501641264375822
CYCLIN,Naive_vs_EM,-0.01449346287732696,0.03474870851765495,-0.41709356967794053,-0.02090964701842789,0.6766099681551484,0.8413633446540816,0.07501641264375822
Pex14,Naive_vs_EM,0.02289686913609748,0.057093248966287716,0.40104337291467806,0.0330331995545314,0.6883881910806122,0.8413633446540816,0.07501641264375822
TRAF6,Naive_vs_EM,0.05622837077363002,0.1598353959140827,0.3517892294886597,0.08112039167238196,0.7249963365345075,0.8506151459269446,0.07026688857011046
LIR,Naive_vs_EM,-0.010137287932774242,0.03048291829727014,-0.3325563462761396,-0.01462501502867693,0.7394692000213073,0.8506151459269446,0.07026688857011046
GBD,Naive_vs_EM,0.06953524373240039,0.2313657856512443,0.3005424658476353,0.10031815129973942,0.7637634095805823,0.8506151459269446,0.07026688857011046
ANK,Naive_vs_EM,0.06543834878851812,0.22715441528738495,0.2880787005866852,0.0944075812811574,0.7732864962972223,0.8506151459269446,0.07026688857011046
PTB,Naive_vs_EM,-0.017582376273807543,0.07292419373615429,-0.24110484289236053,-0.025366007057265914,0.8094738594014287,0.8687036539917771,0.061128351728491154
SH3,Naive_vs_EM,-0.007425686712556306,0.03746736684043129,-0.19819078143872115,-0.010713001395400053,0.8428957997787285,0.883033695006287,0.054022724195818404
deltaCOP1,Naive_vs_EM,-0.026678389097674837,0.16297282260664547,-0.16369839259682176,-0.03848877965012168,0.8699685830004473,0.8902004105120856,0.05051220978042007
CDC14,Naive_vs_EM,0.008787503975506768,0.09450567949483589,0.09298387168346794,0.012677688407255664,0.9259163742381622,0.9259163742381621,0.03342823561496964
F_14_3_3,PD1Low_vs_PD1High,-0.07386683563685295,0.0060874748357901045,-12.134232605376452,-0.1065673174594479,6.955903529173257e-34,3.0605975528362333e-32,31.51419377333412
TRAF6,PD1Low_vs_PD1High,0.3356522273641216,0.04835960074553478,6.940756792643984,0.4842438038815531,3.900049418519213e-12,8.580108720742269e-11,10.066507209060468
BRCT,PD1Low_vs_PD1High,-0.14792406337417385,0.027431382766527915,-5.392512095842011,-0.21340931265806537,6.947942088762558e-08,1.0190315063518419e-06,5.991812388296594
BIR,PD1Low_vs_PD1High,0.06816650941293795,0.01683484634645034,4.049131664769306,0.09834348508475642,5.140801836836839e-05,0.0005654882020520523,3.2475764514584915
DLG,PD1Low_vs_PD1High,0.2810246313186994,0.08426797914101468,3.3348922589971055,0.40543284197113694,0.0008533245438460499,0.00750925598584524,2.124403090592197
Pex14,PD1Low_vs_PD1High,-0.07375138541342391,0.02799662654776355,-2.6342954315442473,-0.10640075799463732,0.008431209234915884,0.06182886772271648,1.2088087066998767
TYR,PD1Low_vs_PD1High,0.1852820759048015,0.07410725902774418,2.500187948328191,0.26730553207346963,0.012412743369750406,0.07802295832414541,1.1077775869709752
USP7,PD1Low_vs_PD1High,-0.05283070484305108,0.02187230707320969,-2.4154152859238525,-0.07621859588373833,0.01571727813525354,0.08644502974389447,1.063259971931451
MYND,PD1Low_vs_PD1High,-0.3460422847309924,0.15220775157632593,-2.2734866072669524,-0.4992334881192894,0.022996872291969284,0.11242915342740539,0.9491210594879814
IRF7,PD1Low_vs_PD1High,-0.12532366154466046,0.06006166114975181,-2.0865833402807628,-0.18080382501652853,0.03692581452212743,0.16247358389736072,0.7892172396093429
GBD,PD1Low_vs_PD1High,0.19816803986583653,0.1007224083054292,1.967467251824585,0.2858960483771288,0.049129367746926965,0.1965174709877079,0.7065988335009367
MAPK,PD1Low_vs_PD1High,0.06772456412499941,0.03604912265962544,1.878674406710321,0.09770589280950326,0.06028896447884038,0.2173140931545231,0.6629121080983748
CKS1,PD1Low_vs_PD1High,0.2475648180185286,0.13376504830863017,1.8507436819170673,0.3571605352539099,0.06420643661383638,0.2173140931545231,0.6629121080983748
FHA,PD1Low_vs_PD1High,-0.033144781106333426,0.01891241101745539,-1.7525412849658426,-0.047817811333457444,0.07968077733036616,0.2504253001811508,0.6013217969711631
Arc,PD1Low_vs_PD1High,0.09299419504841588,0.05439543250937728,1.7095956546054585,0.1341622640278106,0.08734066975095602,0.25619929793613766,0.5914220646884407
CYCLIN,PD1Low_vs_PD1High,-0.048387535242138846,0.03123160312196625,-1.5493132085847443,-0.06980845713467367,0.12130644606467077,0.3335927266778446,0.47678342685358005
PCNA,PD1Low_vs_PD1High,-0.050295629161612454,0.035383769634849425,-1.421432189974365,-0.07256125476984862,0.1551911539114459,0.3715286143372025,0.43000773218554383
WW,PD1Low_vs_PD1High,-0.029083913489708853,0.020602866244856372,-1.4116440471951237,-0.04195921776124659,0.15805479601522365,0.3715286143372025,0.43000773218554383
PTB,PD1Low_vs_PD1High,-0.07188748329726208,0.051432596936494754,-1.3977027717659976,-0.10371171565494819,0.16220234158137314,0.3715286143372025,0.43000773218554383
NRBOX,PD1Low_vs_PD1High,0.112902900519744,0.08364088273651775,1.349853048244437,0.16288445468181464,0.1770631247736314,0.3715286143372025,0.43000773218554383
SH3,PD1Low_vs_PD1High,-0.03348501206929111,0.024821154674197366,-1.3490513438563028,-0.048308660856473375,0.17732047502457393,0.3715286143372025,0.43000773218554383
APCC,PD1Low_vs_PD1High,0.12642790250035685,0.10150664713178371,1.245513531111105,0.18239690796725821,0.21294304483665671,0.42588608967331343,0.37070654465689
PP2B,PD1Low_vs_PD1High,0.13583334043031725,0.12147999557871002,1.1181539790418196,0.19596608662620105,0.26350123564680494,0.49391823502946725,0.3063449397698448
LIR,PD1Low_vs_PD1High,0.02875148359763663,0.026033049926008616,1.1044224045724327,0.041479622804510737,0.2694099463797094,0.49391823502946725,0.3063449397698448
Integrin,PD1Low_vs_PD1High,0.08039012234231402,0.0801574229939076,1.002903029310512,0.1159784308397135,0.3159076508763613,0.5266946907062516,0.2784410594830343
SUMO,PD1Low_vs_PD1High,0.010174545012776925,0.010320675088997791,0.9858410351105185,0.014678765633234806,0.324211125615376,0.5266946907062516,0.2784410594830343
TRAF2like,PD1Low_vs_PD1High,-0.09132816126346721,0.09268911976186557,-0.9853169551950122,-0.13175868534831167,0.3244684068674052,0.5266946907062516,0.2784410594830343
PDZ,PD1Low_vs_PD1High,-0.02936018500387888,0.03046440226145242,-0.9637538511966558,-0.04235779330467857,0.33516934863125103,0.5266946907062516,0.2784410594830343
CDC14,PD1Low_vs_PD1High,0.10460310619087776,0.11188624439361072,0.9349058658443193,0.15091038256316097,0.349836813848068,0.530786889976379,0.2750798124112749
TRAF4,PD1Low_vs_PD1High,-0.08660517243700827,0.10510430443757945,-0.8239926318949415,-0.12494485279020538,0.40994374454148574,0.6012508253275125,0.22094431446852605
REV1ctd,PD1Low_vs_PD1High,0.04530706724393868,0.05911263679827839,0.7664531595595854,0.06536428123005313,0.443406712437424,0.6107076858543017,0.21416661430394168
NRP,PD1Low_vs_PD1High,0.050164287972876864,0.06555688985970448,0.7652023773585253,0.07237176948819532,0.44415104425767393,0.6107076858543017,0.21416661430394168
UBA3,PD1Low_vs_PD1High,0.03182814947043433,0.04852552916994364,0.6559052526551005,0.0459183134016683,0.5118850883427135,0.681392780528837,0.16660247216687665
Actin,PD1Low_vs_PD1High,-0.0548399127120639,0.08659243410716487,-0.6333106728954546,-0.07911727011247821,0.5265307849541013,0.681392780528837,0.16660247216687665
PP1,PD1Low_vs_PD1High,0.03160263936344021,0.05226155377818592,0.6047014885468487,0.04559297108863754,0.5453773589150565,0.6856172512074995,0.1639182634157132
eIF4E,PD1Low_vs_PD1High,-0.06042397712991821,0.10935840886413549,-0.5525316046339669,-0.08717337215612114,0.5805841872276312,0.7096028955004381,0.14898462105499824
deltaCOP1,PD1Low_vs_PD1High,0.08062007190794984,0.18379759926751493,0.4386350650348181,0.11631017793771087,0.660925985056527,0.7859660362834375,0.10459622059339439
SH2,PD1Low_vs_PD1High,0.010516373367513876,0.029884006867280107,0.35190640312120314,0.015171919705449038,0.7249084569888502,0.8318130130574386,0.0799742897238726
PP4,PD1Low_vs_PD1High,0.013100065211747891,0.03905270044645202,0.3354458222347604,0.018899399116310712,0.7372888070281842,0.8318130130574386,0.0799742897238726
ANK,PD1Low_vs_PD1High,-0.016069433790711185,0.09009253137784307,-0.17836588166578285,-0.023183292439752565,0.8584356421071114,0.9442792063178226,0.024899573673848666
WRC,PD1Low_vs_PD1High,-0.00756268469421852,0.06728323598347266,-0.11240072781392688,-0.010910647704155927,0.9105056782735529,0.954733613553659,0.02011778684759608
