motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
SH3,Naive_vs_CM,,0.023160038416984628,-0.26708967571288744,0.23827957349305087,-1.120908820665976,0.2623266758879226,-0.24392963729590283,,,0.4543414104746699
SUMO,Naive_vs_CM,,1.0610053240547705,-1.0418802199069772,0.3357180204744255,-3.103438470281181,0.0019128600595359085,0.019125104147793295,,,0.034431481071646355
UBA3,Naive_vs_CM,,-0.808846236697491,0.6106874952770905,0.33763825281708193,1.8087035168018568,0.07049707634379106,-0.1981587414204005,,,0.2537894748376478
USP7,Naive_vs_CM,,-0.7394192832154663,-0.02655198720438856,0.3004472903180383,-0.08837485995058225,0.929578741954184,-0.7659712704198549,,,0.929578741954184
WD40,Naive_vs_CM,,0.7639249932841647,0.20758184172427208,0.20148753494623878,1.030246569742686,0.30289427364977994,0.9715068350084368,,,0.4543414104746699
WW,Naive_vs_CM,,0.8613201229253896,0.32636311548283803,0.2733896010496794,1.1937656524965354,0.23256965092886617,1.1876832384082276,,,0.4543414104746699
14-3-3,Naive_vs_EM,0.8464588336842271,,0.16108805405995885,0.3416237082448423,0.4715365186086756,0.6372576475656917,1.007546887744186,,,0.8823567427832655
Arc,Naive_vs_EM,1.867038552186841,,0.6455168292212796,0.4176912550159694,1.5454401342364708,0.12223983885851487,2.5125553814081205,,,0.3143310142076097
BIR,Naive_vs_EM,-0.9944714406140103,,-0.05420049882861133,0.2841673012520541,-0.19073446730078183,0.8487336333898814,-1.0486719394426216,,,0.9186133134031622
CYCLIN,Naive_vs_EM,-3.2378847364844967,,-0.8277674294611579,0.4805130005048743,-1.7226743680013317,0.08494742806982067,-4.065652165945655,,,0.3143310142076097
FHA,Naive_vs_EM,0.7514542788665096,,-0.1629029195447269,0.16942492743472976,-0.9615050276913034,0.3362982987540857,0.5885513593217827,,,0.6725965975081714
LIR,Naive_vs_EM,-1.1768199840671054,,0.4913057269509399,0.2909864288950633,1.6884145725164266,0.0913316750515491,-0.6855142571161655,,,0.3143310142076097
MAPK,Naive_vs_EM,0.24382608369915187,,0.27411316731445884,0.2734965250681911,1.002254662087988,0.3162206134823716,0.5179392510136107,,,0.6725965975081714
PDZ,Naive_vs_EM,-1.2633667944218914,,-0.06219323626023754,0.37300840524857926,-0.16673414160410377,0.8675792404363198,-1.325560030682129,,,0.9186133134031622
PP1,Naive_vs_EM,-2.2851480574685303,,-0.295793687399434,0.41870137128745344,-0.7064550242333959,0.4799052127835821,-2.5809417448679643,,,0.7852994391004071
PP4,Naive_vs_EM,-4.80367315862025,,-0.6305584543257536,0.381289450230991,-1.6537526908854983,0.0981777719352561,-5.434231612946004,,,0.3143310142076097
Pex14,Naive_vs_EM,-0.8024034453454394,,0.5989877958127102,0.3498460911031315,1.7121466011639217,0.08686965522678664,-0.20341564953272914,,,0.3143310142076097
SH2,Naive_vs_EM,0.09871784877983175,,0.01820950904068827,0.27044576333265585,0.06733146349307038,0.9463178294695213,0.11692735782052002,,,0.9463178294695214
SH3,Naive_vs_EM,-0.4622020093713451,,0.21827237207544226,0.2601389871399018,0.8390605901685017,0.4014353097789698,-0.24392963729590283,,,0.7225835576021457
