CCD,total_counts,g_statistic,df,pvalue,Naive_High_prop,Naive_Low_prop,CM_High_prop,CM_Low_prop,EM_High_prop,EM_Low_prop,Naive_High_effect,Naive_Low_effect,CM_High_effect,CM_Low_effect,EM_High_effect,EM_Low_effect,Naive_High_se,Naive_Low_se,CM_High_se,CM_Low_se,EM_High_se,EM_Low_se,qvalue,Naive_High_pip,Naive_Low_pip,CM_High_pip,CM_Low_pip,EM_High_pip,EM_Low_pip,max_pip,Naive_High_ci_excludes_zero,Naive_Low_ci_excludes_zero,CM_High_ci_excludes_zero,CM_Low_ci_excludes_zero,EM_High_ci_excludes_zero,EM_Low_ci_excludes_zero,significant_pip
ABCC8-2,195,8.452873008779004,5,0.13298006095246392,0.18974358974358974,0.13846153846153847,0.14358974358974358,0.18461538461538463,0.09743589743589744,0.24615384615384617,-0.10560984088352843,-0.0814299565310388,0.14906072327044106,0.45481580804841837,0.1437331922978955,-0.308218649670277,0.18271471184080398,0.2074280390407117,0.20431518155329517,0.1846879522910817,0.2416054100655965,0.1663069398312281,0.13298006095246392,0.8543788038390171,0.8583075969616597,0.8766499502868925,0.988432680110571,0.8834541270554177,0.9587476064754485,0.988432680110571,False,False,False,True,False,True,True
ABCC9-2,13565,3544.7760245902814,5,0.0,0.2116476225580538,0.23486914854404717,0.0636196092886104,0.24032436417250277,0.0671581275340951,0.18238112790269076,0.03326459082566657,0.6127552226561925,-0.7922476126972307,0.8613196943173094,-0.27732058278379945,-0.7284932038736248,0.021732170677471137,0.021236716538442266,0.03579701565224392,0.021253726557342815,0.035208645611222195,0.022747104319360133,0.0,0.6657336648488671,1.0,1.0,1.0,0.9999999999999634,1.0,1.0,False,True,True,True,True,True,True
ANO6-3,6277,1424.199465262327,5,7.854256575768455e-306,0.07535446869523658,0.14895650788593276,0.22829377090967024,0.11789071212362594,0.14561096064999204,0.28389357973554247,-1.1850476113788369,0.0040801163044166255,0.7449774317096407,-0.07498465742173388,0.6236229626888581,-0.11731510337975648,0.048118739625426246,0.03598298094216976,0.030803108120381877,0.03969467761697295,0.03665082679015075,0.028393585322793864,1.2342403190493286e-305,1.0,0.5071144640190557,1.0,0.8696763640195361,1.0,0.999753163062308,1.0,True,False,True,True,True,True,True
NPC1-3,10969,940.2428143643847,5,5.187174132500035e-201,0.2352083143404139,0.12836174674081502,0.2083143404138937,0.1269030905278512,0.07530312699425654,0.22590938098276964,0.17651479266001613,-0.17730879510815156,0.6403894358434228,0.011690631265724338,-0.14533627360701118,-0.4409102265663605,0.023173435952732736,0.029215095267226262,0.02447055553930899,0.029455421525716476,0.037038064453001174,0.0233292141493668,6.33987949527782e-201,0.9999999999996048,0.9999999874955918,1.0,0.4752590420626894,0.999559393763261,1.0,1.0,True,True,True,False,True,True,True
SLC11A1-3,61686,1219.3574066238696,5,1.8835919103525793e-261,0.17927892876827806,0.1310345945595435,0.14327400058360082,0.13285024154589373,0.09621307914275525,0.3173491553999287,-0.2410222735423304,-0.1997752599408713,0.21039232915532824,0.09039395905049696,0.1862669274426283,0.06384772880259737,0.012194968763222576,0.013868061193029189,0.01394588641192864,0.014199490630704609,0.01656391427527021,0.010288412627917378,2.5899388767347964e-261,1.0,1.0,1.0,0.9999999960421067,1.0,0.9999999851136361,1.0,True,True,True,True,True,True,True
SLC15A2-2,4184,2732.351636636181,5,0.0,0.19359464627151052,0.0752868068833652,0.3049713193116635,0.1089866156787763,0.23207456978967494,0.08508604206500955,-0.08222825054833183,-0.7728975917063592,1.143664220400516,-0.1644462721565727,1.2109443128185953,-1.584630413572108,0.03949675691338482,0.05891046772571512,0.03423209009746899,0.05004469239963966,0.03746946014125814,0.05560943345745548,0.0,0.9067698565941262,1.0,1.0,0.996732514687436,1.0,1.0,1.0,True,True,True,True,True,True,True
SLC22A13-1,687,59.94791174454974,5,1.2459573174463475e-11,0.22270742358078602,0.14847161572052403,0.15283842794759825,0.12663755458515283,0.14847161572052403,0.20087336244541484,0.09652097737406962,0.00013059586932695488,0.2229731513237534,0.008718638727550854,0.6255940334976673,-0.571181406840454,0.0918542569567513,0.10747271180399084,0.10622864087359173,0.1149067303541266,0.10757955285454865,0.09534072280999435,1.3705530491909823e-11,0.8166488403602751,0.7512569760509263,0.962474533452062,0.7637359802279212,0.9999999773363095,0.9999999915464923,0.9999999915464923,False,False,True,False,True,True,True
SLC46A2-1,35451,13325.840853166388,5,0.0,0.07926433669007926,0.09418634171109419,0.07455360920707456,0.1880906039321881,0.07892584130207893,0.48497926715748496,-1.2538871386506856,-0.5995324821525319,-0.6739480825754871,0.5950336144170902,-0.10400048473959078,0.9222293285662293,0.020443651309623556,0.019298644322284685,0.021361762202258206,0.015505539183909694,0.02141517681866504,0.011881456513228672,0.0,1.0,1.0,1.0,1.0,0.9999874354134545,1.0,1.0,True,True,True,True,True,True,True
SPPL3-2,51142,22740.981171654494,5,0.0,0.35886355637245315,0.17965664229009426,0.02399202221266278,0.08806851511477846,0.038539752062883736,0.3108795119471276,1.0877021707275154,0.3077474927073389,-2.0348951986811423,-0.5010768581752061,-1.0223983012768247,0.02007353568103365,0.011442899059824568,0.013566213134343138,0.029682898895513114,0.01718158359184058,0.024407143028463574,0.010960420652158798,0.0,1.0,1.0,1.0,1.0,1.0,0.6250973745565938,1.0,True,True,True,True,True,True,True
STRA6-3,12275,1760.0459803390977,5,0.0,0.190061099796334,0.17963340122199592,0.2215071283095723,0.07258655804480652,0.11315682281059063,0.2230549898167006,-0.10954218231942048,0.24301355535392877,0.73139574363973,-0.636971874176264,0.33243186500298627,-0.4607085082894562,0.023650412996872313,0.024339811019874764,0.022785841103408238,0.035416022613196325,0.02960239893675927,0.02220659825055256,0.0,0.999966924299846,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
XPR1-3,17701,8542.826115596154,5,0.0,0.15473702050731597,0.1695384441556974,0.31710072877238576,0.03858539065589515,0.13987910287554375,0.18015931303316196,-0.3799926466962007,0.17297615741506633,1.3335530825248751,-1.3454117287540275,0.6176766670893379,-0.7573779213156344,0.02150569533033228,0.02102263595923752,0.017700006435647692,0.039583977379668775,0.02320006848238491,0.0201473732366413,0.0,1.0,0.9999999999999964,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
