CCD,Naive_High,Naive_Low,CM_High,CM_Low,EM_High,EM_Low
SPPL3-2,1.0877021707275154,0.3077474927073389,-2.0348951986811423,-0.5010768581752061,-1.0223983012768247,0.02007353568103365
SLC15A2-2,-0.08222825054833183,-0.7728975917063592,1.143664220400516,-0.1644462721565727,1.2109443128185953,-1.584630413572108
XPR1-3,-0.3799926466962007,0.17297615741506633,1.3335530825248751,-1.3454117287540275,0.6176766670893379,-0.7573779213156344
SLC46A2-1,-1.2538871386506856,-0.5995324821525319,-0.6739480825754871,0.5950336144170902,-0.10400048473959078,0.9222293285662293
ANO6-3,-1.1850476113788369,0.0040801163044166255,0.7449774317096407,-0.07498465742173388,0.6236229626888581,-0.11731510337975648
ABCC9-2,0.03326459082566657,0.6127552226561925,-0.7922476126972307,0.8613196943173094,-0.27732058278379945,-0.7284932038736248
STRA6-3,-0.10954218231942048,0.24301355535392877,0.73139574363973,-0.636971874176264,0.33243186500298627,-0.4607085082894562
NPC1-3,0.17651479266001613,-0.17730879510815156,0.6403894358434228,0.011690631265724338,-0.14533627360701118,-0.4409102265663605
SLC22A13-1,0.09652097737406962,0.00013059586932695488,0.2229731513237534,0.008718638727550854,0.6255940334976673,-0.571181406840454
ABCC8-2,-0.10560984088352843,-0.0814299565310388,0.14906072327044106,0.45481580804841837,0.1437331922978955,-0.308218649670277
SLC11A1-3,-0.2410222735423304,-0.1997752599408713,0.21039232915532824,0.09039395905049696,0.1862669274426283,0.06384772880259737
