ELM,phenotype,effect,se,pip,significant
NRBOX,Naive_High,-0.15888354608702318,78324.5104075987,0.09999996505021899,False
NRBOX,CM_High,0.010647040456914763,81358.94583231577,0.09999996505021899,False
NRBOX,CM_Low,0.15985036934226585,78901.2676064012,0.09999996505021899,False
NRBOX,EM_High,0.0039535807743841574,78024.98856257836,0.09999996505021898,False
NRBOX,EM_Low,0.05510814063830903,76082.8806007587,0.09999996505021899,False
NRP,Naive_High,-0.35240416770199867,56288.3433666506,0.09999996505021896,False
NRP,CM_High,-0.22053766202109967,60882.48674835707,0.09999996505021895,False
NRP,CM_Low,0.24614063814008397,48394.92467564737,0.09999996505021895,False
NRP,EM_High,-0.046369019594034715,0.0,,False
NRP,EM_Low,-0.19329451600935582,31253.786110457742,0.09999996505021884,False
PDZ,Naive_High,-0.10423913441179442,31108.576898831816,0.09999996505021883,False
PDZ,CM_High,-0.025802350541902833,37398.830904974275,0.09999996505021887,False
PDZ,CM_Low,0.34182526927157464,25070.355734468485,0.09999996505021871,False
PDZ,EM_High,0.05894776460184194,30849.995373317073,0.09999996505021883,False
PDZ,EM_Low,0.32581677503689693,13281.46106941627,0.09999996505021795,False
PP1,Naive_High,-0.26899399252235606,66664.60631563546,0.09999996505021899,False
PP1,CM_High,0.1961596347584904,69719.1794984912,0.09999996505021898,False
PP1,CM_Low,0.11000732559930947,58524.82931119913,0.09999996505021895,False
PP1,EM_High,0.3568405861969406,64045.481514165214,0.09999996505021899,False
PP1,EM_Low,0.06097450919114482,34031.1785467676,0.09999996505021885,False
PP2A,Naive_High,-0.16617647931955873,46032.571804209445,0.09999996505021892,False
PP2A,CM_High,-0.25009075181262785,42057.424335947195,0.09999996505021891,False
PP2A,CM_Low,-0.5842466180715736,52494.83737149885,0.09999996505021895,False
PP2A,EM_High,-0.3388314968073375,25679.318273008983,0.09999996505021874,False
PP2A,EM_Low,-0.4807305382020674,46282.29407441158,0.09999996505021892,False
PP2B,Naive_High,-0.4552964260459507,49091.5944706684,0.09999996505021894,False
PP2B,CM_High,0.1260400578075802,51652.745941743415,0.09999996505021892,False
PP2B,CM_Low,0.3965276123706827,51122.815274389024,0.09999996505021894,False
PP2B,EM_High,-0.06536716274955105,46980.51958443847,0.09999996505021895,False
PP2B,EM_Low,0.4843739196003055,16943.783565634552,0.09999996505021838,False
PP4,Naive_High,-0.4683052568398887,27148.797326612326,0.09999996505021876,False
PP4,CM_High,-0.5405056148257672,22929.222064467787,0.09999996505021867,False
PP4,CM_Low,-0.11351764303306278,26623.57637261392,0.09999996505021873,False
PP4,EM_High,-0.16536561112619896,1598.751625773862,0.0999999650501452,False
PP4,EM_Low,-0.8165111956698654,25582.676586750957,0.09999996505021874,False
Pex14,Naive_High,-0.380766441255584,33935.82906854072,0.09999996505021885,False
Pex14,CM_High,0.5837226053003386,28369.199861131772,0.0999999650502188,False
Pex14,CM_Low,0.15982375006354493,36510.7416575412,0.09999996505021887,False
Pex14,EM_High,0.2979237121473337,19695.77088927104,0.09999996505021855,False
Pex14,EM_Low,-0.2763760187746181,32056.740507085316,0.09999996505021883,False
REV1ctd,Naive_High,0.5543634619855123,55451.666592747,0.09999996505021895,False
REV1ctd,CM_High,-0.09431310578235368,71061.93782891746,0.09999996505021896,False
REV1ctd,CM_Low,-0.23740345081113287,70731.71358013105,0.09999996505021899,False
REV1ctd,EM_High,-0.07081095837733575,69682.59163100991,0.09999996505021899,False
REV1ctd,EM_Low,0.12434749329724261,51976.5254841523,0.09999996505021894,False
SH2,Naive_High,0.0310173737177468,0.5265445867552667,0.09999928695685169,False
SH2,CM_High,-0.07260009872635836,0.5366186096574233,0.09999932189571532,False
SH2,CM_Low,-0.07749710863473394,0.5680376934999802,0.09999939125602554,False
SH2,EM_High,0.08388199439902874,0.5626202956620383,0.09999938230761757,False
SH2,EM_Low,0.40104309293059937,0.5354279807950925,0.09999967617192322,False
SH3,Naive_High,-0.6297363962624396,26901.671323278264,0.09999996505021874,False
SH3,CM_High,-0.3193901039240359,39187.2062750997,0.0999999650502189,False
SH3,CM_Low,-0.562843041060746,32758.767927692177,0.09999996505021884,False
SH3,EM_High,-0.40386888626433304,21236.15945090304,0.0999999650502186,False
SH3,EM_Low,-0.11129084185041076,0.0,,False
SUMO,Naive_High,-0.2591652225216588,20676.805204548826,0.09999996505021858,False
SUMO,CM_High,0.2772169340401436,22606.970959246788,0.09999996505021866,False
SUMO,CM_Low,0.5069486820584993,20091.167496939543,0.09999996505021856,False
SUMO,EM_High,-0.042411630691098934,14904.77974590011,0.09999996505021816,False
SUMO,EM_Low,-0.2613482965545265,0.0,,False
TRAF2like,Naive_High,-0.1822588348608979,39307.757091646396,0.09999996505021892,False
TRAF2like,CM_High,-0.5057141357824643,45166.80623929155,0.09999996505021892,False
TRAF2like,CM_Low,-0.41572917436985024,41853.275475890936,0.09999996505021891,False
