motif,Naive,CM,EM,PD1_Low
Integrin,0.09999999999999938,0.09999999999999937,0.0999999999999994,0.09999999999999938
BRCT,0.09999999999999937,0.09999999999999938,0.0999999999999994,0.09999999999999937
CDC14,0.09999999999999938,0.09999999999999937,0.0999999999999994,0.09999999999999938
TRFH,0.0999999999999994,0.09999999999999938,0.09999999999999937,0.09999999999999935
WRC,0.0999999999999994,0.09999999999999934,0.09999999999999934,0.09999999999999934
APCC,0.09999999999999938,0.09999999999999938,0.09999999999999938,0.09999999999999938
Arc,0.09999999999999937,0.09999999999999937,0.09999999999999937,0.09999999999999938
TRAF6,0.09999999999999938,0.09999999999999937,0.09999999999999934,0.09999999999999937
PP2B,0.09999999999999938,0.09999999999999938,0.09999999999999937,0.09999999999999937
FHA,0.09999999999999938,0.09999999999999937,0.09999999999999937,0.09999999999999938
UBA3,0.09999999999999938,0.09999999999999934,0.09999999999999938,0.09999999999999937
LYPXL,0.09999999999999937,0.09999999999999938,0.09999999999999937,0.09999999999999938
NRBOX,0.09999999999999938,0.09999999999999937,0.09999999999999937,0.09999999999999937
NRP,0.0999999999999992,0.09999999999999937,0.09999999999999934,0.09999999999999934
PP2A,0.09999999999999935,0.09999999999999937,0.09999999999999937,0.09999999999999937
ANK,0.09999999999999928,0.09999999999999937,0.09999999999999934,0.09999999999999935
PDZ,,0.09999999999999934,0.09999999999999937,0.09999999999999934
TYR,0.09999999999999933,0.09999999999999934,0.09999999999999937,0.09999999999999937
CKS1,0.09999999999999937,0.09999999999999937,0.09999999999999937,0.09999999999999937
BIR,0.09999999999999933,0.09999999999999934,0.09999999999999937,0.09999999999999934
TRAF2like,,0.09999999999999937,0.09999999999999934,0.09999999999999934
SUMO,,0.09999999999999934,0.09999999999999931,0.09999999999999935
WD40,,0.09999999999999934,0.09999999999999935,
14-3-3,0.09999999999999933,0.09999999999999934,0.09999999999999935,0.09999999999999933
Pex14,0.09999999999999935,0.09999999999999934,0.09999999999999934,0.09999999999999934
EVH1,0.09999999999999931,0.09999999999999935,0.09999999999999933,0.09999999999999934
CYCLIN,0.09999999999999933,0.09999999999999934,0.09999999999999931,0.09999999999999934
SH2,0.09999999999999928,0.09999999999999933,0.099999999999999,0.09999999999999878
PP4,0.09999999999999928,0.09999999999999931,0.09999999999999924,0.09999999999999928
MAPK,0.09999999999999931,0.09999999999999928,0.09999999999999923,0.0999999999999992
LIR,0.09999999999999659,0.09999999999999931,0.09999999999999928,0.09999999999999931
SH3,0.09999999999999927,0.09999999999999928,0.09999999999999926,0.09999999999999927
WW,0.09999999999999927,0.09999999999999927,0.09999999999999926,0.09999999999999927
USP7,0.09999999999999926,0.09999999999999926,0.09999999999999916,0.09999999999999924
