motif,contrast,log_effect,se_log_effect,z,logFC,pvalue,qvalue,neglog10_q
F_14_3_3,EM_vs_CM,0.01229393987315397,0.06080721617490429,0.2021789624078827,0.017736406087986323,0.8397768190803585,0.9320026615728911,0.03058284740484985
SH3,EM_vs_CM,0.009869453790629451,0.06703391632864367,0.14723075021072912,0.014238612040023892,0.8829498899111601,0.9320026615728911,0.03058284740484985
NRP,EM_vs_CM,0.0031965117244874275,0.07239928168020647,0.04415115247422869,0.00461159161306144,0.9647839187309702,0.9647839187309701,0.015569944076858161
NRP,Naive_vs_CM,-0.07937171721382508,0.019413097946846713,-4.088565227000129,-0.11450918281122661,4.340495040210546e-05,0.0008246940576400037,3.0837071347486837
CYCLIN,Naive_vs_CM,-0.0839998788542228,0.030652432432663163,-2.740398467193511,-0.12118620865826095,0.006136473844722844,0.05829650152486701,1.2343575072312845
SUMO,Naive_vs_CM,0.15282796027670337,0.06221189857617987,2.4565712311377554,0.22048414040037545,0.014026999091247765,0.08883766091123585,1.0514028849132586
USP7,Naive_vs_CM,-0.0825511841668068,0.03552515928052571,-2.323738607755095,-0.11909618401696369,0.020139507896499566,0.09566266250837294,1.0192575358976441
BRCT,Naive_vs_CM,-0.2921515085330953,0.1548762312805008,-1.8863547112272594,-0.4214855325489263,0.05924717116932413,0.2251392504434317,0.6475487841420868
WW,Naive_vs_CM,-0.0496323811365737,0.028068184071718003,-1.7682790240279265,-0.07160439013324581,0.07701426882016446,0.24387851793052082,0.6128264528847919
SH2,Naive_vs_CM,0.03890465005651024,0.02349541561986385,1.6558400449668522,0.056127545704047856,0.09775421582103591,0.26533287151424034,0.5762089428827155
BIR,Naive_vs_CM,-0.05321719813881288,0.03368384041939263,-1.5799029290072995,-0.07677618784487071,0.11412909836956714,0.27105660862772196,0.5669399997260747
PDZ,Naive_vs_CM,0.08118879675626173,0.06280945159759456,1.2926206914911362,0.11713067445600076,0.19614227961608677,0.4140781458561832,0.38291769001083775
LIR,Naive_vs_CM,-0.06499902307405955,0.05544487182527736,-1.1723180329262923,-0.09377376825157302,0.24106939427433727,0.4580318491212408,0.3391043223963523
Pex14,Naive_vs_CM,-0.1322364914968055,0.12880910158786804,-1.0266082898388933,-0.19077693050699687,0.30460494895184054,0.5079120642139513,0.2942114714412936
SH3,Naive_vs_CM,0.06794312153685608,0.06843290931698232,0.9928428034842487,0.0980212045037384,0.32078656687196927,0.5079120642139513,0.2942114714412936
PP1,Naive_vs_CM,-0.10009060628860961,0.12268796622685041,-0.815814373379878,-0.14440022133214678,0.41460631123734115,0.5965249698801026,0.22437137252310396
WD40,Naive_vs_CM,0.02437697791108797,0.03153708672569813,0.7729622625930215,0.035168545144186415,0.43954471464849665,0.5965249698801026,0.22437137252310396
FHA,Naive_vs_CM,-0.035269631855515515,0.07471006871667896,-0.47208672755030673,-0.05088332297193164,0.6368648856429808,0.8066955218144424,0.09329035393676176
F_14_3_3,Naive_vs_CM,-0.014077601754983519,0.051587087698416106,-0.27289002700215903,-0.02030968623952449,0.7849377529720819,0.9118830504599907,0.04006085662411265
UBA3,Naive_vs_CM,0.015332456224255303,0.06585328835139319,0.23282749590941165,0.022120058559380245,0.8158953609378865,0.9118830504599907,0.04006085662411265
PP4,Naive_vs_CM,-0.015309367398554319,0.0971703863473325,-0.1575517806817343,-0.022086748425041488,0.8748100023241463,0.9234105580088211,0.03460516415919282
MAPK,Naive_vs_CM,-0.0004510617686202395,0.04301241857889527,-0.01048677994688632,-0.0006507445767230246,0.991632913546434,0.991632913546434,0.0036490668836708508
BRCT,Naive_vs_EM,-0.45629158966277955,0.10396806769738827,-4.388766664307658,-0.6582896136058339,1.1399529623382469e-05,0.0002165910628442669,3.664359467551398
WW,Naive_vs_EM,-0.1282904086515186,0.031923341057357245,-4.0187024416090065,-0.18508393635516449,5.851951765233691e-05,0.0005559354176972006,3.254975656919392
SH3,Naive_vs_EM,0.05807366774622663,0.016933832104281493,3.42944629358546,0.08378259246371451,0.000604814116969668,0.0031597810674170385,2.5003430074153212
SUMO,Naive_vs_EM,0.13599549307192899,0.03995721833647809,3.403527541049443,0.19620002343812135,0.0006652170668246396,0.0031597810674170385,2.5003430074153212
USP7,Naive_vs_EM,-0.13233216973109063,0.04565431454430372,-2.8985687563586846,-0.19091496502112104,0.003748701053450894,0.014245064003113397,1.8463355951337688
MAPK,Naive_vs_EM,-0.0840101479312226,0.03403158123841125,-2.4685937260065023,-0.12120102380472307,0.013564512455297656,0.04295428944177591,1.3669934607529621
BIR,Naive_vs_EM,0.08421868826738779,0.036655117994378685,2.2975969762340775,0.12150188391353389,0.02158473791850135,0.05858714577878938,1.2321976592328974
UBA3,Naive_vs_EM,0.1503010288088699,0.07213415154781073,2.0836320325920785,0.2168385489030658,0.03719365095409499,0.0883349210159756,1.0538675749457151
WD40,Naive_vs_EM,0.07302950854664925,0.040822913092374014,1.7889342777032646,0.10535930981880905,0.07362540063198224,0.15543140133418473,0.8084612374752322
CYCLIN,Naive_vs_EM,-0.06511518909354719,0.045373878145434844,-1.4350809707038135,-0.09394136039180764,0.15126402546631426,0.2874016483859971,0.5415107453079532
NRP,Naive_vs_EM,-0.0825682289383125,0.07270671996553903,-1.135634078630525,-0.11912077442428805,0.256109740205001,0.4423713694450017,0.3542129886075445
PP4,Naive_vs_EM,-0.06928962838028907,0.07424618034297112,-0.9332416571494202,-0.09996380324928222,0.35069521090933276,0.5552674172731101,0.2554978098943639
Pex14,Naive_vs_EM,-0.055223976707928946,0.07626176858702416,-0.7241371099978035,-0.07967135733469671,0.46898156372949584,0.6653431345610918,0.1769543200912877
LIR,Naive_vs_EM,0.016935916009180665,0.024548123661973096,0.6899067416470482,0.024433362039356952,0.49025283599238345,0.6653431345610918,0.1769543200912877
F_14_3_3,Naive_vs_EM,-0.02637154162813749,0.04605558621517657,-0.5726024527171766,-0.038046092327510814,0.566913898635403,0.704076901952272,0.15237990297504742
SH2,Naive_vs_EM,-0.011646018817840605,0.022135373973246265,-0.5261270413554553,-0.01680165359459819,0.5987999414225227,0.704076901952272,0.15237990297504742
FHA,Naive_vs_EM,0.026462717217833054,0.05492718282550694,0.4817781625884583,0.038177630898614735,0.6299635438520328,0.704076901952272,0.15237990297504742
PP1,Naive_vs_EM,0.01177052494205233,0.11363513094542484,0.1035817431116907,0.01698127796255875,0.9175012766040817,0.968473569748753,0.013912226951993126
PDZ,Naive_vs_EM,0.0023126302985049946,0.058965353635095384,0.03922015481865182,0.003336420263062719,0.968714864776394,0.968714864776394,0.013804036031905545
F_14_3_3,PD1Low_vs_PD1High,-0.08884132263473649,0.019749239546042085,-4.4984680259519685,-0.12817093559115075,6.844488780209942e-06,0.0001300452868239889,3.8859053831330526
MAPK,PD1Low_vs_PD1High,0.125345114913434,0.0360573084439224,3.4762748614022354,0.18083477568526848,0.0005084309133009253,0.00483009367635879,2.316044446322775
SH2,PD1Low_vs_PD1High,-0.07828182353053842,0.0258538634431653,-3.0278578558529876,-0.11293679859925275,0.0024629390806893427,0.015598614177699172,1.8069139838065995
BRCT,PD1Low_vs_PD1High,-0.2129137119319978,0.07296669326598738,-2.9179575283185426,-0.3071695563415545,0.003523323362635547,0.016612636976669988,1.7795614251332341
LIR,PD1Low_vs_PD1High,0.12112616380977181,0.04261472605839175,2.84235462745441,0.17474811585026204,0.0044781648702334345,0.016612636976669988,1.7795614251332341
FHA,PD1Low_vs_PD1High,0.056867594578361824,0.02037154485998736,2.7915209656022673,0.0820425966854867,0.00524609588736947,0.016612636976669988,1.7795614251332341
Pex14,PD1Low_vs_PD1High,0.14839639361825174,0.06391466692402906,2.321789360095395,0.21409074115885843,0.020244280449868392,0.05494876122107135,1.2600420939760195
PP4,PD1Low_vs_PD1High,-0.11602234517025634,0.053753549455605606,-2.158412725211342,-0.1673848620094364,0.03089575723332449,0.07337742342914566,1.1344375421051476
WW,PD1Low_vs_PD1High,0.09213700711693172,0.04495480923607295,2.049547282763209,0.13292560324994854,0.0404086292920336,0.08530710628318204,1.069014789570759
SH3,PD1Low_vs_PD1High,0.05328655743159744,0.02668462228368151,1.9969013188612323,0.07687625215261057,0.04583590390637857,0.08708821742211928,1.0600405987776356
SUMO,PD1Low_vs_PD1High,-0.11107878980433712,0.061001329828908143,-1.82092407027654,-0.16025281919866471,0.06861839970843264,0.11852269040547457,0.9261984988137363
UBA3,PD1Low_vs_PD1High,0.05084484151271919,0.039118088857080485,1.299778261112982,0.07335360070518528,0.19367697828702735,0.30665521562112663,0.5133496443917426
PP1,PD1Low_vs_PD1High,0.06873230513826067,0.05946392888539178,1.1558655209401378,0.0991597557718357,0.24773616764035133,0.34435775221340553,0.4629901356912702
WD40,PD1Low_vs_PD1High,-0.031346736404852235,0.02746536466506896,-1.1413187768345814,-0.045223781159333856,0.2537372911046146,0.34435775221340553,0.4629901356912702
NRP,PD1Low_vs_PD1High,0.0633412780936412,0.06488414765340156,0.9762211631722119,0.0913821477892649,0.3289548779118696,0.41667617868836815,0.3802013273802839
BIR,PD1Low_vs_PD1High,-0.020662369004674885,0.02410408540836441,-0.8572143955939019,-0.029809497296062287,0.3913264080603607,0.4647001095716783,0.3328272251187867
USP7,PD1Low_vs_PD1High,-0.02639063210772558,0.033450629696211,-0.7889427597446658,-0.038073634067740746,0.43014546243234797,0.4807508109538007,0.31807997449985453
PDZ,PD1Low_vs_PD1High,0.02002248694683534,0.039437692725797814,0.5076992481798462,0.028886342624463344,0.6116642757666091,0.6333851421970134,0.19833212842468823
CYCLIN,PD1Low_vs_PD1High,0.03663039282266234,0.07679848127705492,0.47696767193241874,0.052846486071069634,0.6333851421970134,0.6333851421970134,0.19833212842468823
