motif,contrast,log_effect,se_log_effect,z,logFC,pvalue,qvalue,neglog10_q
LIR,Naive_vs_CM,-0.009187137084155167,0.02952576991503377,-0.3111565629141244,-0.013254237111277751,0.7556816027989808,0.9126312103588088,0.039704683213109646
USP7,Naive_vs_CM,0.014752894032311392,0.05096626733197768,0.28946389062035566,0.02128392705917603,0.7722264087651459,0.9126312103588088,0.039704683213109646
PP4,Naive_vs_CM,-0.017970125242234666,0.0973581855011475,-0.1845774461565213,-0.025925410571125535,0.8535604773249745,0.964894452628232,0.015520190436656665
BRCT,Naive_vs_CM,0.007401535593196562,0.08391490864653384,0.08820286779281726,0.010678158695267833,0.9297154380339637,0.9856418820405266,0.006280850682248903
WRC,Naive_vs_CM,-0.005201088044146485,0.10479456503061532,-0.04963127660892535,-0.007503583928517012,0.9604162222074905,0.9856418820405266,0.006280850682248903
PTB,Naive_vs_CM,0.0013992078899496413,0.07775017020378527,0.017996203561770733,0.002018630284003058,0.9856418820405266,0.9856418820405266,0.006280850682248903
WD40,Naive_vs_EM,0.05358217129099874,0.009650393961074559,5.552329936697468,0.07730273280158687,2.8188690601966753e-08,7.329059556511356e-07,6.134951749181624
FHA,Naive_vs_EM,-0.12715603585949195,0.02511122190666288,-5.063713599128087,-0.18344738235358823,4.111672140738575e-07,3.620642588341466e-06,5.44121434443794
PP4,Naive_vs_EM,0.17557073795636696,0.03469312011869186,5.060678813427722,0.25329503297486633,4.177664525009384e-07,3.620642588341466e-06,5.44121434443794
WW,Naive_vs_EM,0.0973972845020227,0.020241736542878412,4.811705966812896,0.14051457934711964,1.4964740552913749e-06,9.727081359393937e-06,5.012017451577169
PDZ,Naive_vs_EM,-0.12842639938405848,0.03360346528584134,-3.8218201096709605,-0.1852801295106066,0.0001324703124379365,0.0006888456246772699,3.1618780957452137
UBA3,Naive_vs_EM,0.14238025625118778,0.048305312421046485,2.947507201902561,0.20541128961408844,0.003203472902492488,0.013881715910800783,1.857556847675631
SH3,Naive_vs_EM,-0.07698176650662789,0.02707806246166681,-2.842956973587291,-0.11106121277798416,0.004469710402682395,0.016601781495677467,1.7798453064039688
MAPK,Naive_vs_EM,0.20768509966455667,0.07731833642250806,2.686104089586926,0.299626263352586,0.007229056421790383,0.023260177282421825,1.6333869795265674
Pex14,Naive_vs_EM,0.1367602574764709,0.05160962453552013,2.6498983224019805,0.19730334525200233,0.008051599828530633,0.023260177282421825,1.6333869795265674
TRAF6,Naive_vs_EM,0.14354567655363515,0.06046682780667068,2.37395745337577,0.20709263570498057,0.01759857822776639,0.04575630339219261,1.33954906903192
SUMO,Naive_vs_EM,0.09683425419149408,0.04160052976055054,2.327716852378194,0.13970229831024983,0.019927143687184647,0.04710052144243644,1.3269742848388486
PP1,Naive_vs_EM,-0.12761371617795275,0.06759405330022249,-1.8879429468617577,-0.18410767547934412,0.05903361015348281,0.1279061553325461,0.893108555109813
CKS1,Naive_vs_EM,0.08497295444598302,0.050261854969089095,1.6906052213600384,0.1225900599889035,0.09091222677234119,0.1761907477128632,0.7540169013879366
USP7,Naive_vs_EM,0.05951403355690982,0.03563203070113543,1.6702397361543972,0.08586060107585315,0.0948719410761571,0.1761907477128632,0.7540169013879366
TRAF2like,Naive_vs_EM,0.24920059076584972,0.16161500456194244,1.5419396945308887,0.3595204564844914,0.12308824880572791,0.21335296459659506,0.6709013181245794
PP2A,Naive_vs_EM,-0.07182897372554242,0.05647868145260203,-1.2717891402231594,-0.1036273041859837,0.20344804850155052,0.3306030788150196,0.4806931062813659
BIR,Naive_vs_EM,0.026272620391599416,0.048083498801046856,0.5463957708299592,0.03790337915011874,0.5847939165788488,0.8943906959441218,0.048472727258573434
WRC,Naive_vs_EM,-0.0444799881075697,0.09551724223734791,-0.4656749615639313,-0.06417105826159088,0.6414481772234404,0.9140448727687334,0.03903248313106645
PTB,Naive_vs_EM,0.02475405407378528,0.061001046558286885,0.40579720300589633,0.035712551054147265,0.6848916139659327,0.9140448727687334,0.03903248313106645
LIR,Naive_vs_EM,-0.016861242671992155,0.0486135190263021,-0.3468426686590918,-0.02432563118610846,0.7287095196423066,0.9140448727687334,0.03903248313106645
BRCT,Naive_vs_EM,0.016659481036911783,0.05007760460856433,0.33267328114297745,0.024034550675736358,0.7393809203881627,0.9140448727687334,0.03903248313106645
TYR,Naive_vs_EM,-0.029961336365634084,0.10820866569876517,-0.27688481483582317,-0.043225071393106454,0.781868552928815,0.9140448727687334,0.03903248313106645
CYCLIN,Naive_vs_EM,-0.014422810386128027,0.07272764845054865,-0.19831261828759464,-0.02080771701974874,0.8428004797814252,0.9140448727687334,0.03903248313106645
F_14_3_3,Naive_vs_EM,-0.00964799349508702,0.05295855074420063,-0.1821800891359088,-0.013919112369891023,0.855441398077361,0.9140448727687334,0.03903248313106645
Arc,Naive_vs_EM,0.00715837016182104,0.046977907034398456,0.15237737510484436,0.01032734513330674,0.8788893007391667,0.9140448727687334,0.03903248313106645
SH2,Naive_vs_EM,0.004609595471352951,0.04833927673001064,0.09535921476647083,0.006650240527025126,0.92402951030249,0.9240295103024899,0.034314158696693534
PP2A,PD1Low_vs_PD1High,0.25305260320928724,0.056348890206318,4.490817872060136,0.3650777357340813,7.0950201581056795e-06,0.00018447052411074767,3.7340730183327118
TRAF6,PD1Low_vs_PD1High,0.32618340017611414,0.08976222558669589,3.633860435658131,0.4705831738543801,0.00027921193397237174,0.0036297551416408324,2.4401226708925243
PTB,PD1Low_vs_PD1High,0.2905324341690921,0.08616353641207775,3.3718722126215734,0.4191497019931484,0.0007465908011628074,0.006470453610077664,2.189065272121382
LIR,PD1Low_vs_PD1High,0.14093466657285303,0.04361453363387583,3.231369335642459,0.20332574455399463,0.0012319863695083681,0.008007911401804393,2.096480740463842
BIR,PD1Low_vs_PD1High,0.1083190413988378,0.04229583106550026,2.5609862407264807,0.15627134385994962,0.010437548985489003,0.05427525472454281,1.2653981296385584
Arc,PD1Low_vs_PD1High,-0.14287456598893888,0.06367987822870864,-2.243637550244672,-0.20612442782140508,0.024855731182555237,0.09605232630647133,1.017492112428219
TYR,PD1Low_vs_PD1High,-0.13816650568726208,0.06200522826238371,-2.2283041214297508,-0.19933213257196977,0.02586024169789613,0.09605232630647133,1.017492112428219
WD40,PD1Low_vs_PD1High,0.09657121170724348,0.04875438321101435,1.9807698374374385,0.13932280822267837,0.04761709081398961,0.15475554514546624,0.8103537805441515
PDZ,PD1Low_vs_PD1High,-0.07728407212019131,0.04184898865899007,-1.846736912806829,-0.111497347587505,0.06478527910729097,0.18715747297661836,0.727792827338157
CKS1,PD1Low_vs_PD1High,0.18613730916563576,0.10638414166736007,1.7496715793190905,0.2685393728576785,0.08017500052662445,0.20845500136922354,0.6809876805760681
TRAF2like,PD1Low_vs_PD1High,-0.2935172949744257,0.18274816403897626,-1.6061299248501602,-0.423455945874747,0.10824536607686204,0.2558526834544012,0.5920100236661563
SH3,PD1Low_vs_PD1High,-0.08152886002444004,0.05334280404571997,-1.528394719455728,-0.1176212820465901,0.12641456511204868,0.27389822440943884,0.5624107831227538
WW,PD1Low_vs_PD1High,0.04212515968440618,0.03168430783269638,1.3295275347923317,0.06077375897334849,0.18367398778177735,0.3673479755635547,0.43492234918832595
SH2,PD1Low_vs_PD1High,0.053515931784309745,0.04669976307170003,1.1459572439831134,0.07720716939377573,0.2518128435735497,0.4676524237794495,0.330076810422989
MAPK,PD1Low_vs_PD1High,0.06599870544705275,0.06691612052758474,0.9862900737027365,0.09521600505355442,0.32399078935320236,0.5615840348788841,0.25058524714349123
F_14_3_3,PD1Low_vs_PD1High,-0.024430048493658152,0.02896243655151252,-0.843508053965243,-0.03524510981047751,0.3989443632967056,0.6456565877950986,0.1899984134003507
BRCT,PD1Low_vs_PD1High,-0.06163045033438616,0.07947075162901736,-0.7755111040359517,-0.08891394506517247,0.43803770663393105,0.6456565877950986,0.1899984134003507
WRC,PD1Low_vs_PD1High,-0.06957091270311747,0.09148799015454578,-0.7604376551019979,-0.10036961074690656,0.44699302231968363,0.6456565877950986,0.1899984134003507
PP1,PD1Low_vs_PD1High,-0.061352079614161406,0.0886127875408909,-0.6923614674219579,-0.08851234100757553,0.4887103577128672,0.6687615421333972,0.17472870943189395
CYCLIN,PD1Low_vs_PD1High,0.034457017103086685,0.06356321176526732,0.542090560658468,0.049710967698449356,0.5877561210624163,0.7640829573811411,0.1168594870041602
SUMO,PD1Low_vs_PD1High,-0.025999465126643584,0.07740758675336684,-0.33587747941919577,-0.037509299403974246,0.73696326030726,0.8711791269526373,0.059892538621756246
USP7,PD1Low_vs_PD1High,-0.018297747925486108,0.06779713059023822,-0.26988971017190383,-0.026398070191535127,0.7872451036246647,0.8711791269526373,0.059892538621756246
PP4,PD1Low_vs_PD1High,-0.02506744698273211,0.09487241717411168,-0.26422270802616793,-0.03616468144973463,0.7916083141747818,0.8711791269526373,0.059892538621756246
UBA3,PD1Low_vs_PD1High,0.027944329535306622,0.11269692043394497,0.24796001015560695,0.040315145641553855,0.8041653479562806,0.8711791269526373,0.059892538621756246
FHA,PD1Low_vs_PD1High,0.011624071589024676,0.06750952598728308,0.17218416836779937,0.016769990436424194,0.8632927438099166,0.8978244535623132,0.04680857012778548
Pex14,PD1Low_vs_PD1High,-0.011945406055680063,0.10421966058018745,-0.11461758740318648,-0.01723357807793462,0.9087482388516845,0.9087482388516845,0.04155641779203792
