ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
Pex14,EM_vs_CM,0.14236111111111113,0.38611111111111107,-0.24374999999999994,0.01225950737271897,0.20841162533622248
SH2,EM_vs_CM,0.32217261904761907,0.10912698412698413,0.21304563492063494,4.7594670536721395e-05,0.0016182187982485274
SH3,EM_vs_CM,-0.05915032679738562,-0.1326797385620915,0.07352941176470588,0.08732189795230538,0.4948240883963972
SUMO,EM_vs_CM,-0.049346405228758175,0.07777777777777778,-0.12712418300653594,1.0,1.0
TRAF2like,EM_vs_CM,-0.30625,-0.18819444444444444,-0.11805555555555558,0.07402487382444889,0.4948240883963972
TRAF6,EM_vs_CM,0.01608187134502924,-0.08576998050682261,0.10185185185185185,1.0,1.0
TRFH,EM_vs_CM,0.015873015873015872,0.16798941798941797,-0.1521164021164021,1.0,1.0
TYR,EM_vs_CM,0.10625,-0.05972222222222222,0.16597222222222222,1.0,1.0
UBA3,EM_vs_CM,0.14791666666666667,-0.10138888888888889,0.24930555555555556,0.8159931530732007,1.0
USP7,EM_vs_CM,0.15846560846560848,-0.011640211640211642,0.17010582010582012,0.1850248236454919,0.6989826671051915
WD40,EM_vs_CM,-0.10441468253968254,-0.07043650793650794,-0.03397817460317461,0.1250294205832838,0.6072857571188071
WRC,EM_vs_CM,0.08873456790123457,0.09876543209876543,-0.010030864197530853,0.9832946732562107,1.0
WW,EM_vs_CM,0.10873015873015873,-0.10291005291005291,0.21164021164021163,0.4444457512459872,0.8550112063233403
14-3-3,Naive_vs_CM,0.07908496732026145,0.2218954248366013,-0.14281045751633986,0.05533636035732292,0.3846800388169894
ANK,Naive_vs_CM,0.13541666666666669,-0.24722222222222223,0.3826388888888889,0.05657059394367492,0.3846800388169894
APCC,Naive_vs_CM,0.26190476190476186,0.31746031746031744,-0.05555555555555558,0.3128681219140357,0.9180981628956405
Arc,Naive_vs_CM,0.1970899470899471,0.23809523809523808,-0.04100529100529099,0.6286847105318678,0.9180981628956405
BIR,Naive_vs_CM,-0.01949317738791423,0.1466861598440546,-0.16617933723196882,0.5084335258713235,0.9180981628956405
BRCT,Naive_vs_CM,0.19513888888888886,0.23333333333333334,-0.038194444444444475,0.2821478435256197,0.9180981628956405
CDC14,Naive_vs_CM,0.25396825396825395,-0.11375661375661376,0.36772486772486773,0.007806782118029876,0.20841162533622248
CKS1,Naive_vs_CM,0.1970899470899471,0.23809523809523808,-0.04100529100529099,0.6286847105318678,0.9180981628956405
CYCLIN,Naive_vs_CM,-0.054398148148148154,0.09760802469135803,-0.15200617283950618,0.6129125009900616,0.9180981628956405
EVH1,Naive_vs_CM,0.045138888888888895,0.0041666666666666675,0.04097222222222223,1.0,1.0
FHA,Naive_vs_CM,0.12430555555555556,-0.061111111111111116,0.18541666666666667,0.2852141562283843,0.9180981628956405
Integrin,Naive_vs_CM,0.17063492063492064,0.16798941798941797,0.002645502645502673,1.0,1.0
LIR,Naive_vs_CM,0.03657407407407407,0.11921296296296297,-0.0826388888888889,0.3769935692527375,0.9180981628956405
LYPXL,Naive_vs_CM,0.0,-0.1931216931216931,0.1931216931216931,0.9833838142094427,1.0
MAPK,Naive_vs_CM,-0.10588235294117647,-0.0650326797385621,-0.04084967320261437,0.5437549447143022,0.9180981628956405
NRBOX,Naive_vs_CM,0.1970899470899471,0.23809523809523808,-0.04100529100529099,0.6286847105318678,0.9180981628956405
NRP,Naive_vs_CM,0.06746031746031747,-0.17989417989417988,0.24735449735449735,0.4535801900799483,0.9180981628956405
PDZ,Naive_vs_CM,-0.06895424836601308,-0.22156862745098038,0.1526143790849673,0.027338770509426347,0.30983939910683195
PP2A,Naive_vs_CM,0.08043981481481483,0.07002314814814814,0.010416666666666685,1.0,1.0
PP2B,Naive_vs_CM,0.08125,0.125,-0.04375,1.0,1.0
PP4,Naive_vs_CM,-0.03819444444444445,-0.06674382716049382,0.02854938271604937,1.0,1.0
Pex14,Naive_vs_CM,0.06041666666666666,0.38611111111111107,-0.3256944444444444,0.01225950737271897,0.20841162533622248
SH2,Naive_vs_CM,0.09300595238095238,0.10912698412698413,-0.016121031746031744,0.40105346346851656,0.9180981628956405
SH3,Naive_vs_CM,0.09640522875816994,-0.1326797385620915,0.22908496732026146,0.08732189795230538,0.4948240883963972
SUMO,Naive_vs_CM,0.02875816993464052,0.07777777777777778,-0.04901960784313726,1.0,1.0
TRAF2like,Naive_vs_CM,-0.06458333333333333,-0.18819444444444444,0.12361111111111112,0.569438565270679,0.9180981628956405
TRAF6,Naive_vs_CM,0.097953216374269,-0.08576998050682261,0.18372319688109162,1.0,1.0
TRFH,Naive_vs_CM,0.17063492063492064,0.16798941798941797,0.002645502645502673,1.0,1.0
TYR,Naive_vs_CM,-0.21041666666666667,-0.05972222222222222,-0.15069444444444446,0.3611847497984748,0.9180981628956405
UBA3,Naive_vs_CM,0.07708333333333332,-0.10138888888888889,0.1784722222222222,0.22790815504562367,0.9180981628956405
USP7,Naive_vs_CM,0.10343915343915344,-0.011640211640211642,0.11507936507936509,0.6480692914557462,0.9180981628956405
WD40,Naive_vs_CM,0.05853174603174603,-0.07043650793650794,0.12896825396825395,0.1250294205832838,0.6072857571188071
WRC,Naive_vs_CM,0.10300925925925926,0.09876543209876543,0.004243827160493832,0.9200397482009779,1.0
WW,Naive_vs_CM,-0.019576719576719574,-0.10291005291005291,0.08333333333333334,0.4444457512459872,0.9180981628956405
14-3-3,Naive_vs_EM,0.07908496732026145,0.14248366013071895,-0.0633986928104575,0.4320704285016934,0.9450933139027564
ANK,Naive_vs_EM,0.13541666666666669,0.14375,-0.008333333333333304,0.05657059394367492,0.6292114275078156
APCC,Naive_vs_EM,0.26190476190476186,0.20634920634920634,0.055555555555555525,0.5582084073035163,0.9489542924159776
Arc,Naive_vs_EM,0.1970899470899471,0.10846560846560846,0.08862433862433863,0.957409303481257,1.0
BIR,Naive_vs_EM,-0.01949317738791423,0.08869395711500974,-0.10818713450292397,0.870605490994308,1.0
BRCT,Naive_vs_EM,0.19513888888888886,0.10069444444444445,0.09444444444444441,0.49617554971794386,0.9450933139027564
CDC14,Naive_vs_EM,0.25396825396825395,0.1283068783068783,0.12566137566137564,0.007806782118029876,0.1327152960065079
CKS1,Naive_vs_EM,0.1970899470899471,0.10846560846560846,0.08862433862433863,0.957409303481257,1.0
CYCLIN,Naive_vs_EM,-0.054398148148148154,-0.11535493827160494,0.06095679012345678,0.8399161015414702,1.0
EVH1,Naive_vs_EM,0.045138888888888895,-0.15347222222222223,0.19861111111111113,0.8451417864891182,1.0
FHA,Naive_vs_EM,0.12430555555555556,-0.11041666666666666,0.23472222222222222,0.2852141562283843,0.9450933139027564
Integrin,Naive_vs_EM,0.17063492063492064,0.015873015873015872,0.15476190476190477,1.0,1.0
LIR,Naive_vs_EM,0.03657407407407407,-0.011805555555555555,0.04837962962962963,1.0,1.0
LYPXL,Naive_vs_EM,0.0,-0.3082010582010582,0.3082010582010582,0.35039948985020275,0.9450933139027564
MAPK,Naive_vs_EM,-0.10588235294117647,-0.13333333333333333,0.027450980392156862,0.5140837504050801,0.9450933139027564
NRBOX,Naive_vs_EM,0.1970899470899471,0.10846560846560846,0.08862433862433863,0.957409303481257,1.0
NRP,Naive_vs_EM,0.06746031746031747,0.2328042328042328,-0.16534391534391532,0.4535801900799483,0.9450933139027564
PDZ,Naive_vs_EM,-0.06895424836601308,-0.1588235294117647,0.08986928104575162,0.2895867800525087,0.9450933139027564
PP2A,Naive_vs_EM,0.08043981481481483,-0.005497685185185184,0.08593750000000001,1.0,1.0
PP2B,Naive_vs_EM,0.08125,0.18888888888888888,-0.10763888888888888,0.46774866073437726,0.9450933139027564
PP4,Naive_vs_EM,-0.03819444444444445,-0.189429012345679,0.15123456790123455,0.21001665842383654,0.9450933139027564
Pex14,Naive_vs_EM,0.06041666666666666,0.14236111111111113,-0.08194444444444447,0.5281403812985992,0.9450933139027564
SH2,Naive_vs_EM,0.09300595238095238,0.32217261904761907,-0.22916666666666669,4.7594670536721395e-05,0.0016182187982485274
SH3,Naive_vs_EM,0.09640522875816994,-0.05915032679738562,0.15555555555555556,0.3406244370155891,0.9450933139027564
SUMO,Naive_vs_EM,0.02875816993464052,-0.049346405228758175,0.07810457516339869,1.0,1.0
TRAF2like,Naive_vs_EM,-0.06458333333333333,-0.30625,0.2416666666666667,0.07402487382444889,0.6292114275078156
TRAF6,Naive_vs_EM,0.097953216374269,0.01608187134502924,0.08187134502923976,1.0,1.0
TRFH,Naive_vs_EM,0.17063492063492064,0.015873015873015872,0.15476190476190477,1.0,1.0
TYR,Naive_vs_EM,-0.21041666666666667,0.10625,-0.31666666666666665,0.3611847497984748,0.9450933139027564
UBA3,Naive_vs_EM,0.07708333333333332,0.14791666666666667,-0.07083333333333335,0.22790815504562367,0.9450933139027564
USP7,Naive_vs_EM,0.10343915343915344,0.15846560846560848,-0.055026455026455035,0.1850248236454919,0.9450933139027564
WD40,Naive_vs_EM,0.05853174603174603,-0.10441468253968254,0.16294642857142858,0.4570606672547244,0.9450933139027564
WRC,Naive_vs_EM,0.10300925925925926,0.08873456790123457,0.014274691358024685,0.9200397482009779,1.0
WW,Naive_vs_EM,-0.019576719576719574,0.10873015873015873,-0.1283068783068783,0.6298101196100285,1.0
