motif,Naive,CM,EM,PD1_Low
Pex14,0.06041666666666666,0.38611111111111107,0.14236111111111113,0.08194444444444444
SH2,0.09300595238095238,0.10912698412698413,0.32217261904761907,0.1498015873015873
APCC,0.26190476190476186,0.31746031746031744,0.20634920634920634,0.28571428571428564
LYPXL,0.0,-0.1931216931216931,-0.3082010582010582,-0.13403880070546736
TRAF2like,-0.06458333333333333,-0.18819444444444444,-0.30625,-0.15324074074074076
CDC14,0.25396825396825395,-0.11375661375661376,0.1283068783068783,0.06261022927689595
ANK,0.13541666666666669,-0.24722222222222223,0.14375,0.016203703703703703
Arc,0.1970899470899471,0.23809523809523808,0.10846560846560846,0.18783068783068782
CKS1,0.1970899470899471,0.23809523809523808,0.10846560846560846,0.18783068783068782
NRBOX,0.1970899470899471,0.23809523809523808,0.10846560846560846,0.18783068783068782
BRCT,0.19513888888888886,0.23333333333333334,0.10069444444444445,0.17731481481481481
NRP,0.06746031746031747,-0.17989417989417988,0.2328042328042328,0.13668430335097
14-3-3,0.07908496732026145,0.2218954248366013,0.14248366013071895,0.13115468409586056
PDZ,-0.06895424836601308,-0.22156862745098038,-0.1588235294117647,-0.09847494553376906
TYR,-0.21041666666666667,-0.05972222222222222,0.10625,-0.056018518518518516
PP4,-0.03819444444444445,-0.06674382716049382,-0.189429012345679,-0.06764403292181069
PP2B,0.08125,0.125,0.18888888888888888,0.17129629629629628
Integrin,0.17063492063492064,0.16798941798941797,0.015873015873015872,0.09523809523809523
TRFH,0.17063492063492064,0.16798941798941797,0.015873015873015872,0.09523809523809523
USP7,0.10343915343915344,-0.011640211640211642,0.15846560846560848,0.08835978835978836
EVH1,0.045138888888888895,0.0041666666666666675,-0.15347222222222223,-0.028703703703703703
UBA3,0.07708333333333332,-0.10138888888888889,0.14791666666666667,0.05416666666666666
BIR,-0.01949317738791423,0.1466861598440546,0.08869395711500974,0.08349577647823263
MAPK,-0.10588235294117647,-0.0650326797385621,-0.13333333333333333,-0.06209150326797386
SH3,0.09640522875816994,-0.1326797385620915,-0.05915032679738562,-0.04727668845315904
FHA,0.12430555555555556,-0.061111111111111116,-0.11041666666666666,0.03225308641975309
LIR,0.03657407407407407,0.11921296296296297,-0.011805555555555555,0.04969135802469136
CYCLIN,-0.054398148148148154,0.09760802469135803,-0.11535493827160494,-0.014403292181069957
WW,-0.019576719576719574,-0.10291005291005291,0.10873015873015873,-0.026102292768959433
WD40,0.05853174603174603,-0.07043650793650794,-0.10441468253968254,0.037533068783068786
WRC,0.10300925925925926,0.09876543209876543,0.08873456790123457,0.10108024691358025
TRAF6,0.097953216374269,-0.08576998050682261,0.01608187134502924,0.044184535412605586
PP2A,0.08043981481481483,0.07002314814814814,-0.005497685185185184,0.05285493827160493
SUMO,0.02875816993464052,0.07777777777777778,-0.049346405228758175,0.024836601307189538
