motif,contrast,log_effect,se_log_effect,z,logFC,pvalue,qvalue,neglog10_q
SUMO,EM_vs_CM,-0.0833609272573452,0.17541923019149988,-0.4752097427764481,-0.12026439635807755,0.6346374834721527,0.8719486672373712,0.05950908180110539
USP7,EM_vs_CM,0.017648194821499874,0.03794154683289305,0.46514167962704,0.025460963149620153,0.6418299999492071,0.8719486672373712,0.05950908180110539
FHA,EM_vs_CM,-0.01615523183893433,0.049371495655441515,-0.3272177928673662,-0.023307072858442048,0.74350316423687,0.8719486672373712,0.05950908180110539
WD40,EM_vs_CM,-0.018605197827000652,0.05864074220960807,-0.3172742555081825,-0.02684162663977196,0.7510355101374317,0.8719486672373712,0.05950908180110539
CYCLIN,EM_vs_CM,-0.01165412157631969,0.04177119831708701,-0.278998976468253,-0.016813343404073484,0.7802456102506659,0.8719486672373712,0.05950908180110539
PDZ,EM_vs_CM,0.01854172016791069,0.0693903973213217,0.26720873324951183,0.026750047735795632,0.7893084523929872,0.8719486672373712,0.05950908180110539
NRBOX,EM_vs_CM,-0.017640271708470198,0.0731277522181923,-0.24122540586009905,-0.02544953251374384,0.8093804211777631,0.8719486672373712,0.05950908180110539
WW,EM_vs_CM,-0.013599979695872955,0.06613431431401579,-0.20564180390981573,-0.019620623263426507,0.8370707205478762,0.8719486672373712,0.05950908180110539
SH3,EM_vs_CM,0.004656379850937142,0.09292900720681276,0.050106850281682304,0.006717736119442306,0.9600372408619569,0.9600372408619569,0.0177119198904821
UBA3,Naive_vs_CM,0.1458329714255336,0.040160772731451425,3.6312292196341693,0.21039250467371923,0.00028207451188750894,0.007051862797187724,2.1516961460329442
USP7,Naive_vs_CM,0.05179753924898617,0.017177552481013048,3.015420229758565,0.07472805300476379,0.002566234323021225,0.03207792903776531,1.4937936776853542
MAPK,Naive_vs_CM,-0.06683460015003138,0.024027689953444394,-2.781565780128213,-0.09642194619624705,0.005409736632232273,0.045081138601935605,1.3460051236309647
TRAF4,Naive_vs_CM,0.3907589885865306,0.1503841152307734,2.5984060084197558,0.5637460550165747,0.009365768160822092,0.058536051005138076,1.2325765795538564
BIR,Naive_vs_CM,0.07417275186301092,0.03051632807322959,2.4305922942308014,0.10700866128185348,0.015074166283225918,0.07537083141612959,1.1227966939965437
TYR,Naive_vs_CM,-0.2280741359290413,0.11139650918379251,-2.0474082859521476,-0.32904142485986326,0.040618013495487104,0.16924172289786296,0.7714925621564712
Arc,Naive_vs_CM,-0.19037327723472958,0.1173091691452543,-1.6228337360313752,-0.27465058298432415,0.10462495186780765,0.37366054238502733,0.4275227601358882
LIR,Naive_vs_CM,0.03468098434802147,0.026483188053784495,1.309547184334006,0.05003408413203834,0.19034906563427778,0.5948408301071181,0.22559922898393123
SH2,Naive_vs_CM,0.026455752041536218,0.025483128639318006,1.0381673465603256,0.03816758227331237,0.299192151914886,0.7130284497903655,0.1468931414798733
PTB,Naive_vs_CM,-0.0677584233115206,0.06697789446769097,-1.011653529123794,-0.0977547412899859,0.31170374212188645,0.7130284497903655,0.1468931414798733
Pex14,Naive_vs_CM,0.0819561323994153,0.08135241847839003,1.0074209707875572,0.11823770578307576,0.3137325179077608,0.7130284497903655,0.1468931414798733
PDZ,Naive_vs_CM,0.043082117418563784,0.05743343242494994,0.7501226306622111,0.062154357150758004,0.4531808507848156,0.8643054280753398,0.06333275950279985
PP2A,Naive_vs_CM,0.08301687618404552,0.11690135621674064,0.7101446798455299,0.11976803558081557,0.47761442183998515,0.8643054280753398,0.06333275950279985
SUMO,Naive_vs_CM,-0.09508767796120907,0.1500482971203451,-0.6337138093939495,-0.1371825214442831,0.5262676110689437,0.8643054280753398,0.06333275950279985
BRCT,Naive_vs_CM,-0.032629770389260654,0.053707774305329546,-0.6075427777691903,-0.04707480792593189,0.5434907625979366,0.8643054280753398,0.06333275950279985
F_14_3_3,Naive_vs_CM,0.03356673727171447,0.05660129087096863,0.5930383698886836,0.0484265654007252,0.5531554739682175,0.8643054280753398,0.06333275950279985
PCNA,Naive_vs_CM,-0.03239105730880304,0.065138439011426,-0.49726486849218615,-0.04673041774856036,0.619002282475428,0.8658327985649259,0.06256596672571998
WD40,Naive_vs_CM,0.03260858985974424,0.06640747552048584,0.4910379381864157,0.04704425088103516,0.6233996149667467,0.8658327985649259,0.06256596672571998
NRBOX,Naive_vs_CM,0.019900722766734324,0.06295225871671467,0.3161240465777031,0.028710674045673703,0.7519083554112996,0.9089920942740548,0.04143989392663982
PP4,Naive_vs_CM,0.03441082779288379,0.1116447158728828,0.30821725438455594,0.04964433060967756,0.7579170240530394,0.9089920942740548,0.04143989392663982
FHA,Naive_vs_CM,0.009373910643943634,0.03416992609097536,0.2743321896273982,0.01352369439975375,0.7838293492878183,0.9089920942740548,0.04143989392663982
WW,Naive_vs_CM,0.014171211986378107,0.059293252240057444,0.23900210312303116,0.02044473725613393,0.8111039519398785,0.9089920942740548,0.04143989392663982
CYCLIN,Naive_vs_CM,-0.010065570229257317,0.04870513706562651,-0.20666342065098223,-0.01452154825346912,0.8362727267321304,0.9089920942740548,0.04143989392663982
PP1,Naive_vs_CM,0.005597601401253982,0.05053953383329629,0.1107568862767426,0.008075631782462234,0.9118091346984023,0.9498011819775024,0.022367294297075183
SH3,Naive_vs_CM,0.000254152501739352,0.10577555676573258,0.002402752672833845,0.0003666645538888868,0.9980828825835751,0.998082882583575,0.000833392626368368
PP1,Naive_vs_EM,0.17520595490560276,0.024864214454081397,7.046510768686003,0.25276876227652845,1.834599337803261e-12,4.586498344508152e-11,10.338518758914502
F_14_3_3,Naive_vs_EM,-0.09334187590997621,0.03186302192245654,-2.929473423366362,-0.13466386148259568,0.0033953684699052863,0.042442105873816076,1.372203075602738
TRAF4,Naive_vs_EM,0.21066454721176403,0.09105168537657943,2.3136809202430397,0.30392469755353085,0.020685231243064196,0.13657126183673834,0.8646406779515466
BRCT,Naive_vs_EM,-0.16339597011498705,0.07135980379760458,-2.2897480292745978,-0.23573055578613308,0.022035927435491456,0.13657126183673834,0.8646406779515466
SH2,Naive_vs_EM,0.050880637537428774,0.023054237079194368,2.2069972371086073,0.07340524345251734,0.027314252367347667,0.13657126183673834,0.8646406779515466
WW,Naive_vs_EM,0.027771191682251062,0.019055242345037658,1.4574042764396118,0.04006536051956044,0.1450048173233486,0.5709884266405892,0.2433726943759861
PTB,Naive_vs_EM,0.05912337427587755,0.04433004929447771,1.3337087419671037,0.08529699886843065,0.1822993286723139,0.5709884266405892,0.2433726943759861
BIR,Naive_vs_EM,-0.06446814945580814,0.048383601057915504,-1.3324380171421992,-0.09300787951518294,0.18271629652498855,0.5709884266405892,0.2433726943759861
USP7,Naive_vs_EM,0.034149344427486295,0.030513648046621093,1.1191498432213123,0.049267089855143636,0.26307621893462874,0.6799056697572087,0.16755133721388335
PCNA,Naive_vs_EM,-0.08299261034364211,0.0755470772831503,-1.0985548790006259,-0.11973302737320256,0.27196226790288347,0.6799056697572087,0.16755133721388335
PP2A,Naive_vs_EM,-0.1624078623869092,0.1641016867003635,-0.9896782029026485,-0.23430501766697115,0.32233143228706307,0.7325714370160523,0.13515001849722158
WD40,Naive_vs_EM,0.051213787686744894,0.06334349376925649,0.8085090455114949,0.07388587752080712,0.4187976009597798,0.8724950019995412,0.059237052174211526
FHA,Naive_vs_EM,0.025529142482877965,0.03810658902136335,0.6699403735287299,0.0368307672581958,0.5028958012915193,0.9671073101759988,0.014525333950512313
PDZ,Naive_vs_EM,0.024540397250653094,0.04160392218775721,0.5898577816750797,0.03540430941496237,0.555286000426388,0.9821428746622644,0.00782532976503691
UBA3,Naive_vs_EM,-0.03562574839031302,0.06688321785244529,-0.5326560164749986,-0.05139709053066256,0.5942717181228809,0.9821428746622644,0.00782532976503691
NRBOX,Naive_vs_EM,0.03754099447520452,0.08387387989593012,0.44758862379783815,0.05416020655941754,0.6544501148717412,0.9821428746622644,0.00782532976503691
LIR,Naive_vs_EM,0.013657803076887631,0.043063078713696544,0.31715807333913776,0.019704044768463814,0.7511236614660917,0.9821428746622644,0.00782532976503691
PP4,Naive_vs_EM,-0.02357265262475622,0.08283033829047984,-0.2845895973778192,-0.034008149042334006,0.775958581927036,0.9821428746622644,0.00782532976503691
Pex14,Naive_vs_EM,0.012675573722694067,0.04743674010889089,0.2672100505556943,0.01828698735015319,0.7893074381960562,0.9821428746622644,0.00782532976503691
SUMO,Naive_vs_EM,-0.01172675070386385,0.06757810326935246,-0.17352885234324242,-0.01691812508620554,0.8622357509935374,0.9821428746622644,0.00782532976503691
MAPK,Naive_vs_EM,-0.006647506080626933,0.03864521347897541,-0.17201369800281865,-0.009590324056799706,0.8634267600643003,0.9821428746622644,0.00782532976503691
Arc,Naive_vs_EM,0.010713303645336625,0.06882762241106756,0.15565412940392248,0.015456030040664804,0.8763056557868448,0.9821428746622644,0.00782532976503691
SH3,Naive_vs_EM,-0.00440222734919779,0.09316531238871378,-0.0472517854159107,-0.006351071565553419,0.9623125547904636,0.9821428746622644,0.00782532976503691
TYR,Naive_vs_EM,0.0056352142182918286,0.16491548628424935,0.034170315628084424,0.008129895607076597,0.9727413374090942,0.9821428746622644,0.00782532976503691
CYCLIN,Naive_vs_EM,0.0015885513470623724,0.07097305689657503,0.022382456336596537,0.002291795150604367,0.9821428746622644,0.9821428746622644,0.00782532976503691
LIR,PD1Low_vs_PD1High,-0.08591078828919158,0.025664767179222097,-3.3474212989839227,-0.12394306822367833,0.0008156714457310999,0.0203917861432775,1.6905447321328217
SH2,PD1Low_vs_PD1High,0.15657423394710634,0.051977298834613814,3.0123580381756416,0.2258888708464787,0.002592266519340334,0.022280283223167795,1.6520792927856909
WW,PD1Low_vs_PD1High,-0.1255001958237944,0.04218594709157822,-2.9749289627504556,-0.181058510145582,0.0029305640307035153,0.022280283223167795,1.6520792927856909
F_14_3_3,PD1Low_vs_PD1High,-0.07386066543328906,0.025344201821240978,-2.914302291082074,-0.10655841573736502,0.003564845315706847,0.022280283223167795,1.6520792927856909
Pex14,PD1Low_vs_PD1High,-0.15476081559278665,0.05679355934591499,-2.72497123573781,-0.22327266117964467,0.006430708923860017,0.03215354461930009,1.4927711433075086
NRBOX,PD1Low_vs_PD1High,0.23414387717694501,0.08808666372809831,2.6581081320061015,0.33779821045769315,0.0078580675975948,0.03274194832331167,1.484895481280596
CYCLIN,PD1Low_vs_PD1High,-0.13869773079775766,0.062277023553339354,-2.2271091790211375,-0.20009852840447742,0.025939977898456094,0.09264277820877176,1.0331884296243294
MAPK,PD1Low_vs_PD1High,0.07827620626582144,0.036717368950609175,2.1318577148356037,0.11292869459930219,0.03301854530290624,0.103182954071582,0.9863920426710635
USP7,PD1Low_vs_PD1High,-0.1025492844421152,0.05249122036504773,-1.953646414180143,-0.14794734411135133,0.05074304754589725,0.14095290984971456,0.8509259540695708
PP4,PD1Low_vs_PD1High,0.15458088859890773,0.08479440398181441,1.823008138981202,0.2230130813978535,0.06830215819839777,0.17075539549599444,0.7676255646764937
SUMO,PD1Low_vs_PD1High,0.104352479846046,0.060154598014356526,1.7347382127155297,0.15054880517835606,0.08278718461643876,0.1881526923100881,0.7254895629032492
PCNA,PD1Low_vs_PD1High,-0.04558587685526483,0.027316001030022928,-1.6688342047271685,-0.06576651847366555,0.09515024191895814,0.19503294265750337,0.7098920265552462
FHA,PD1Low_vs_PD1High,-0.05736517439910099,0.035021006250858924,-1.6380218771610555,-0.08276045262531352,0.10141713018190175,0.19503294265750337,0.7098920265552462
TYR,PD1Low_vs_PD1High,0.128656307895475,0.09014655237751919,1.4271905525203357,0.18561181737988539,0.15352497690992126,0.2701085790280411,0.5684616217904499
WD40,PD1Low_vs_PD1High,0.05288782468770559,0.03782674375286487,1.3981595939962461,0.07630100240035774,0.16206514741682465,0.2701085790280411,0.5684616217904499
PP2A,PD1Low_vs_PD1High,-0.15550091985488057,0.13199345220470016,-1.178095710488155,-0.22434040592830837,0.23875845194109513,0.37306008115796113,0.42822121962796134
TRAF4,PD1Low_vs_PD1High,-0.15533631704327025,0.1600799101472073,-0.9703673427878932,-0.22410293426828176,0.3318634207879665,0.48803444233524484,0.31154952720158363
PDZ,PD1Low_vs_PD1High,0.02737510490135192,0.04243276021902062,0.6451408006467828,0.03949392808499557,0.5188359454927628,0.7206054798510595,0.1423024396044746
PP1,PD1Low_vs_PD1High,0.04037509515412449,0.08046297490479484,0.5017847674896061,0.058248949554275425,0.6158189291866653,0.799561152345693,0.09714831476871638
BIR,PD1Low_vs_PD1High,-0.018048775393601783,0.03855013163388954,-0.46818972150370164,-0.02603887875446804,0.6396489218765544,0.799561152345693,0.09714831476871638
Arc,PD1Low_vs_PD1High,0.022909154868757997,0.06428794586081897,0.3563522610965899,0.033050924120114414,0.7215767759076015,0.8590199713185731,0.06599673915754965
SH3,PD1Low_vs_PD1High,0.014544952514522036,0.050450251221661274,0.288302875849249,0.0209839308626664,0.7731149059646784,0.8785396658689527,0.05623862542752503
BRCT,PD1Low_vs_PD1High,-0.0072383985921130045,0.03762192535675834,-0.1923984092646314,-0.010442801752819086,0.8474301383483949,0.9211197155960814,0.03568392198121103
UBA3,PD1Low_vs_PD1High,0.004309052433581484,0.08863172751410726,0.04861749346920519,0.006216648576858526,0.9612241286777223,0.9876199008634979,0.005410167476310576
PTB,PD1Low_vs_PD1High,-0.001028793594536781,0.06630202050425572,-0.015516775909879637,-0.001484235416936545,0.9876199008634979,0.9876199008634979,0.005410167476310576
