ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
PP4,Naive_vs_EM,0.007890461934579582,0.019090318722671664,-0.011199856788092082,0.08473113894530426,0.37743870984726446
PTB,Naive_vs_EM,0.004175848235726191,0.019319257281690542,-0.01514340904596435,1.0,1.0
Pex14,Naive_vs_EM,-0.0168096659743856,-0.0015939771547248162,-0.015215688819660785,0.12950471152995657,0.40950649415363916
REV1ctd,Naive_vs_EM,0.009563869626762709,0.06491784479205863,-0.05535397516529592,0.23748548215331988,0.47951640547263435
SH2,Naive_vs_EM,-0.020091538311382186,0.028101428297828454,-0.048192966609210644,0.12363909191166833,0.40950649415363916
SH3,Naive_vs_EM,-0.007997634913563747,0.012088778136639814,-0.02008641305020356,0.3914554624992317,0.5994161769519485
SUMO,Naive_vs_EM,-0.0058442521505211375,0.01094247036321049,-0.016786722513731627,1.0,1.0
TRAF2like,Naive_vs_EM,0.07288651712493971,-0.09039586348287505,0.16328238060781475,0.13371640625424952,0.40950649415363916
TRAF4,Naive_vs_EM,0.01348159009449332,0.004317367220593027,0.009164222873900292,1.0,1.0
TRAF6,Naive_vs_EM,0.006522636025517869,0.04562766324293702,-0.039105027217419146,1.0,1.0
TRFH,Naive_vs_EM,0.032977207977207976,0.04275878442545109,-0.009781576448243116,1.0,1.0
TYR,Naive_vs_EM,-0.05265330611075292,-0.013715165842825417,-0.0389381402679275,0.0589697339001396,0.30587121314770194
UBA3,Naive_vs_EM,0.040216018706576595,0.011778637243180694,0.028437381463395903,0.2248732646576619,0.47951640547263435
USP7,Naive_vs_EM,0.003709519652067065,0.029779227498342793,-0.026069707846275728,0.0998383281916817,0.407673173449367
WD40,Naive_vs_EM,-0.006543347920286591,0.034143593002552715,-0.04068694092283931,0.013848247995400742,0.13571283035492726
WRC,Naive_vs_EM,0.018989956775997966,0.05652844873859367,-0.037538491962595705,0.3553012465875085,0.5985426895983523
WW,Naive_vs_EM,-0.012112567298737512,0.05917174334727526,-0.07128431064601277,0.00023299011618815868,0.011416515693219775
deltaCOP1,Naive_vs_EM,-0.10365999046256558,-0.08765001589572405,-0.01600997456684153,0.370043726389476,0.5985426895983523
eIF4E,Naive_vs_EM,0.05273903195040534,-0.03696749324431728,0.08970652519472262,1.0,1.0
