ELM,tsubset,cliff_delta,pvalue,qvalue
TRAF4,Naive,0.027115829000577702,0.7093263712229787,0.9402293871425886
TRAF4,CM,-0.030726458694396303,0.6621941554830884,0.8111878404667833
TRAF4,EM,0.006389720427848678,0.548420272646606,0.8345108494939542
TRAF6,Naive,0.00011485954318718808,0.887328443016405,0.9674903035496264
TRAF6,CM,-0.001265278142411251,0.296276379611766,0.6598883000443879
TRAF6,EM,0.04277697558414282,0.6185647855301235,0.847281179279176
TRFH,Naive,0.06646159582401193,0.6983002121613837,0.9402293871425886
TRFH,CM,-0.022153865274670642,0.9681299661862285,0.9981545523747924
TRFH,EM,0.08028834203330848,0.4542841895462454,0.8345108494939542
TYR,Naive,-0.05193940702360392,0.3542016809417905,0.7806244965581373
TYR,CM,0.05911773172135867,0.22239264360704292,0.6598883000443879
TYR,EM,0.05369890616004606,0.24659366251982306,0.5253517158031012
UBA3,Naive,0.04563221331514014,0.08071842608659341,0.43946698647145305
UBA3,CM,0.02659727354849306,0.3540370533735957,0.7416518745374934
UBA3,EM,-0.008396977909173032,0.913884181258055,0.9669556140885093
USP7,Naive,-0.009370486397566154,0.32246714949394173,0.7524233488191974
USP7,CM,0.01522500811364554,0.4956256896516633,0.7416518745374934
USP7,EM,0.024866775178933757,0.16272815580796574,0.39294184482648004
WD40,Naive,-0.009617271530417072,0.006836645092685112,0.08374890238539262
WD40,CM,-0.027053059095312616,0.05727272055956745,0.23386360895156708
WD40,EM,0.04214003154730854,0.0017100397552456403,0.027930649335678792
WRC,Naive,0.006533659215320115,0.9797999535593508,0.9797999535593508
WRC,CM,-0.04812709397484484,0.3810247829154043,0.7416518745374934
WRC,EM,0.05893337727247762,0.19631479521772222,0.4372465893485631
WW,Naive,-0.024112751992498828,0.0013605842950378255,0.033334315228426725
WW,CM,-0.0023502109704641363,0.2395761579848037,0.6598883000443879
WW,EM,0.07600351617440225,1.465386581578354e-05,0.0007180394249733935
deltaCOP1,Naive,-0.041494909749547185,0.7814545038123594,0.9402293871425886
deltaCOP1,CM,0.13836581100493411,0.10733401299593726,0.3756690454857804
deltaCOP1,EM,-0.07540128661545187,0.46117287247219463,0.8345108494939542
eIF4E,Naive,0.06927268752732496,0.530618873114031,0.8387201542770167
eIF4E,CM,-0.010024358253700578,0.5697658949350027,0.7690137363343996
eIF4E,EM,-0.07113078508525389,0.5237364244779573,0.8345108494939542
