ELM,n_with,n_without,u_stat,pvalue,cliff_delta,n_pairs,mean_with,mean_without,median_with,median_without,phenotype,qvalue,sig_stars
BIR,98,501,913059.5,0.2029939901690161,0.03314855549671632,1767528,2.030615482348908,0.4856745425503942,-1.6021585453878184,-2.4643166032912616,CM_Low,0.6735109840310151,
BRCT,67,532,618807.5,0.24521312818323582,-0.03551244404543698,1283184,0.8282298345322988,0.7271275642373619,-2.840932649254425,-2.185381348814389,CM_Low,0.6735109840310151,
CDC14,7,592,78713.0,0.5376611381060104,0.0552472114972115,149184,2.6051969251137286,0.7163629807637573,-0.7665876074669151,-2.2804008956817547,CM_Low,0.7280050569009006,
CKS1,20,579,195141.5,0.23407330181630492,-0.06380013433122242,416880,3.1958877302670383,0.6535501010062174,-3.6467634717410555,-2.1850537028353605,CM_Low,0.6735109840310151,
CSL,4,595,47383.0,0.3699349889796888,0.10604575163398693,85680,8.220643118550916,0.6881356144768688,-0.9021990100492969,-2.253404629715801,CM_Low,0.6735109840310151,
CYCLIN,90,509,875016.5,0.023263268128113513,0.061166290717698704,1649160,3.143381968347482,0.3132001688343167,-1.1544468231807148,-2.4863322873092293,CM_Low,0.22830382587090944,
Clathr,4,595,48492.0,0.2646410534500222,0.1319327731092437,85680,3.8409603984142753,0.7175788596542578,-0.9316341082314654,-2.2592069245136015,CM_Low,0.6735109840310151,
DLG,8,591,78344.0,0.3438434613159773,-0.07943222410227486,170208,-2.2347471104176138,0.7786823011358399,-3.7571268759254144,-2.2019234179654394,CM_Low,0.6735109840310151,
EVH1,3,596,36112.0,0.37111829732321233,0.12204822271936366,64368,9.697837615339667,0.6933385071173181,-0.05885902598561632,-2.2371948188010355,CM_Low,0.6735109840310151,
FHA,221,378,1543781.0,0.1816016656245606,0.026665842025319148,3007368,0.8246492297964013,0.6880311727590894,-1.735252885757472,-2.583762213598817,CM_Low,0.6735109840310151,
GBD,7,592,85170.0,0.11360250157750178,0.1418114543114543,149184,2.6769551293920606,0.7155144884834393,-0.9199510575661634,-2.325619738629006,CM_Low,0.6735109840310151,
IRF7,10,589,96417.0,0.22827876791890722,-0.09057724957555179,212040,-1.8456709420599142,0.7823089516274019,-4.754811955906648,-2.1850537028353605,CM_Low,0.6735109840310151,
Integrin,5,594,47880.5,0.32425438428246744,-0.10436775158997381,106920,-2.871282615723673,0.7688210036474057,-5.573016184054069,-2.210355852091866,CM_Low,0.6735109840310151,
LIR,192,407,1473347.5,0.02147881781466162,0.04745903574028574,2813184,2.287618063325894,0.0076181693596288295,-2.00022212840227,-2.477578628454782,CM_Low,0.22830382587090944,
LYPXL,1,598,12442.0,0.5089046840486102,0.15589000371609069,21528,13.204434979512692,0.7175900135592438,3.0733191432136078,-2.223207520980657,CM_Low,0.7280050569009006,
MAPK,183,416,1366784.5,0.9022568272772173,-0.002568408178039326,2740608,1.306560218751924,0.488516209270044,-2.376740632854774,-2.210355852091866,CM_Low,0.9610996638387751,
MSH2,16,583,164916.0,0.7658145274985811,-0.0177958833619211,335808,0.055041667024609144,0.7571914175223787,-2.570295192998357,-2.215106968195162,CM_Low,0.893450282081678,
MYND,14,585,138793.0,0.3586853509133989,-0.05851987518654185,294840,-1.2895410468730408,0.7869689534088259,-1.711146716895679,-2.2804008956817547,CM_Low,0.6735109840310151,
NRBOX,25,574,263316.0,0.686829995350446,0.019419279907084787,516600,1.2546707229303835,0.7159520819071097,-1.9448962708082407,-2.2804008956817547,CM_Low,0.8413667443042963,
NRP,20,579,224061.5,0.16217367326396437,0.07494482824793705,416880,1.2535540139267665,0.720642802779629,-0.791665722503766,-2.376740632854774,CM_Low,0.6735109840310151,
PCNA,30,569,304634.0,0.846565934108823,-0.008546507843520146,614520,0.9877007500176631,0.7252939201887709,-2.1080959452686283,-2.2371948188010355,CM_Low,0.9236081275692156,
PDZ,128,471,1011937.0,0.004072267622094388,-0.06749730921207832,2170368,-0.22466147981898388,1.000169708078069,-3.5459337870338525,-1.9065543611289095,CM_Low,0.09977055674131251,
PP1,49,550,548939.5,0.00018073611178099562,0.13160070088641518,970200,5.831584892151099,0.284682915222794,-0.6260200084412701,-2.524643972138496,CM_Low,0.008856069477268785,**
PP2A,26,573,267757.5,0.9744484185838824,-0.0015158634268581913,536328,-0.44992372950123527,0.79235825489524,-1.0981178186263052,-2.4176396684355534,CM_Low,0.9863020919080564,
PP2B,18,581,207787.0,0.06575088141454637,0.1038173859459,376488,9.33942986380616,0.4719682023053868,-0.7674186735266411,-2.3397120270087752,CM_Low,0.5369655315521287,
PP4,35,564,363155.5,0.5912837846015939,0.022051953168974445,710640,1.431914118860691,0.6954011860422273,-1.8829590767032935,-2.273349355560013,CM_Low,0.7428950114225155,
PTB,22,577,237825.0,0.4250988851874806,0.04084606900898062,456984,2.900075626273537,0.6560166365856546,-1.6836906599370334,-2.287562554477248,CM_Low,0.7266319144699394,
Pex14,92,507,853614.0,0.5318704667281313,0.016700969042106165,1679184,1.4899864829637772,0.6020601709176981,-2.685657184609018,-2.1720961023684047,CM_Low,0.7280050569009006,
REV1ctd,15,584,168392.0,0.27045442332848557,0.06793505834601725,315360,3.212684829845013,0.6748852579456598,-0.9498696547063983,-2.3397120270087752,CM_Low,0.6735109840310151,
SH2,222,377,1523698.5,0.5668518567950795,0.011421567456050215,3012984,1.0538066753306294,0.5527272709934767,-2.1733680535665547,-2.388007728996171,CM_Low,0.7309405521831289,
SH3,103,496,919987.5,0.9863020919080564,0.0004387853638166823,1839168,1.327231023313155,0.6161662654973498,-1.9290409398701103,-2.4176396684355534,CM_Low,0.9863020919080564,
SUMO,55,544,539285.5,0.9678064174267744,0.0013471108140225788,1077120,0.730027025067881,0.739286354244866,-2.9097181949808455,-2.180171030467634,CM_Low,0.9863020919080564,
TRAF2like,14,585,154369.0,0.4597059050728187,0.047137430470763804,294840,1.489830825914102,0.7204540709831506,-2.150620785249057,-2.253404629715801,CM_Low,0.7266319144699394,
TRAF4,22,577,221328.0,0.5403843482437424,-0.03135339530486844,456984,-1.2782389715083862,0.8153284583381717,-2.0616752624318337,-2.253404629715801,CM_Low,0.7280050569009006,
TRAF6,13,586,146486.5,0.3016731825394734,0.06827761733905079,274248,3.483100919080169,0.6775476981909527,-1.009184978612426,-2.287562554477248,CM_Low,0.6735109840310151,
TRFH,3,596,31343.0,0.8482115457268307,-0.02613099676858066,64368,-2.189323249357215,0.7531732094563963,-2.5856193225168407,-2.223207520980657,CM_Low,0.9236081275692156,
TYR,20,579,226775.5,0.10086960480724035,0.08796536173479179,416880,6.6314187511349605,0.5348789085755464,-1.7845250011704712,-2.287562554477248,CM_Low,0.6735109840310151,
UBA3,66,533,662210.0,0.13645124623832858,0.04580830190586288,1266408,1.517448679995679,0.6419730773137443,-1.3604142866353248,-2.399346473242068,CM_Low,0.6735109840310151,
USP7,301,298,1637851.0,0.4540433115365271,0.01442308883388952,3229128,0.850224752218066,0.6255221901688011,-2.055478991595339,-2.534686994472625,CM_Low,0.7266319144699394,
WD40,315,284,1599355.5,0.7250724913903323,-0.006784223861688651,3220560,0.5099373559753586,0.9918767463228966,-2.175224547317976,-2.385777869947928,CM_Low,0.8665500506860069,
WRC,21,578,210564.0,0.4888292247021272,-0.036249794035261164,436968,0.3265646541386405,0.7534003552785971,-3.605907200008268,-2.184449632627251,CM_Low,0.7280050569009006,
WW,125,474,1092844.5,0.2973452175401292,0.02470182841068917,2133000,0.9706504472837949,0.6771982218933885,-1.4613265886183724,-2.6999002770067966,CM_Low,0.6735109840310151,
deltaCOP1,6,593,71548.0,0.2257813850085194,0.11716944600587097,128088,6.874717714303262,0.6763489996663085,-1.1399426895173514,-2.268287539075246,CM_Low,0.6735109840310151,
eIF4E,6,593,67750.0,0.549718104190476,0.0578664668040722,128088,4.947266802098898,0.6958510325048013,-2.1410761442423007,-2.223207520980657,CM_Low,0.7280050569009006,
14-3-3,258,341,1684271.0,0.0010829365047094633,0.06356829106266465,3167208,-0.6090602694766746,-2.28830497541236,-2.9014930154622656,-4.257101534191817,EM_High,0.017687962910254568,*
ANK,6,593,62356.0,0.7853030762542959,-0.026356879645243896,128088,-1.8702957796335227,-1.5619355336640734,-3.008946028973176,-3.6426891428841817,EM_High,0.8187202284353298,
APCC,10,589,102170.0,0.6291040498859162,-0.0363139030371628,212040,-3.987530441079022,-1.5238951472492475,-4.622872367992899,-3.59660134688243,EM_High,0.7930524387579885,
Actin,22,577,236834.0,0.4759013221969788,0.036508936855557304,456984,-2.7908152953078065,-1.5182870184468371,-3.1817294876282896,-3.6585413433735052,EM_High,0.6477545774347767,
Arc,60,539,588207.0,0.7444982078136217,0.010456606885178315,1164240,-3.0764804262513565,-1.3967731364851863,-3.287584521049042,-3.781032193489347,EM_High,0.7930524387579885,
BIR,98,501,892435.5,0.7063117188603958,0.009812008635789645,1767528,-1.5290503440671432,-1.5720611026387559,-3.2409299457724474,-3.722601724829012,EM_High,0.7930524387579885,
BRCT,67,532,695650.5,0.005831179925797515,0.08425681741667602,1283184,2.113695419755148,-2.0283216903462247,-2.1607686505674213,-3.851997215672339,EM_High,0.047621302727346375,*
CDC14,7,592,79961.0,0.421956069889151,0.07197822822822823,149184,-1.641929227943217,-1.5641149350422203,-0.8164586658009997,-3.6816905410634884,EM_High,0.6265408310475272,
CKS1,20,579,197081.0,0.30944788861007577,-0.05449529840721551,416880,-4.289133777766421,-1.4709272376256795,-3.7692443468453396,-3.6304895934545933,EM_High,0.5831902516112967,
CSL,4,595,46564.0,0.4623750872408283,0.0869281045751634,85680,-2.8574967513674863,-1.556335393504415,-2.174457488929443,-3.652775866903523,EM_High,0.6473251221371596,
CYCLIN,90,509,886361.0,0.0054448532204593785,0.07492420383710495,1649160,0.1832740155250652,-1.8741536493867441,-2.200733207698656,-3.885904793435227,EM_High,0.047621302727346375,*
Clathr,4,595,42546.0,0.9538037465767475,-0.006862745098039216,85680,-2.331483266183185,-1.5598716186148978,-5.3023437955185555,-3.6304895934545933,EM_High,0.9538037465767475,
DLG,8,591,75453.0,0.1765503056370532,-0.1134024252679075,170208,-5.960700802187962,-1.5055227406482115,-5.9428458155900525,-3.610188686427978,EM_High,0.4325482488107804,
EVH1,3,596,24675.0,0.08729263765757586,-0.23331469052945564,64368,-6.194482279537231,-1.541721643124136,-9.331213111964576,-3.606533385881291,EM_High,0.2376299580678454,
FHA,221,378,1573914.0,0.019297205905475703,0.046705291803331016,3007368,-0.8961272359732375,-1.9560990132024108,-2.7314909204988056,-4.166901875445824,EM_High,0.11819538617103868,
GBD,7,592,87902.0,0.046495740247311866,0.17843736593736595,149184,-0.5599943975218936,-1.5769080833749045,-1.447441484066219,-3.7148654720450347,EM_High,0.19506999735374211,
IRF7,10,589,113595.0,0.34193147360430576,0.07144878324844368,212040,-1.0241060349068871,-1.5742079555034432,-3.1981790298232813,-3.6426891428841817,EM_High,0.5864856212487676,
Integrin,5,594,58826.5,0.3430694101740879,0.10038346427235316,106920,-2.248215581895687,-1.5592735155406034,-0.6440310314423447,-3.6585413433735052,EM_High,0.5864856212487676,
LIR,192,407,1463062.5,0.05175326460405403,0.04014703624078624,2813184,-0.7720109092620587,-1.9391239596124854,-2.963420507602974,-3.969898253726323,EM_High,0.19506999735374211,
LYPXL,1,598,8695.0,0.4153545226991293,-0.192214790040877,21528,-0.9948967179482976,-1.5659776746198135,-15.067719822697358,-3.6328576499771597,EM_High,0.6265408310475272,
MAPK,183,416,1379702.0,0.7429366694051164,0.0068583321657092145,2740608,-1.5090969645590935,-1.5896269269862564,-3.7163299908509453,-3.5563311566966505,EM_High,0.7930524387579885,
MSH2,16,583,177335.0,0.34710373502478087,0.05616900133409567,335808,-1.5248383032486608,-1.5661271582995169,-2.258491745577346,-3.722601724829012,EM_High,0.5864856212487676,
MYND,14,585,163237.0,0.09239441378229381,0.10729209062542396,294840,-0.3076741653073765,-1.5951147142329802,-1.5743320056428651,-3.7661570872757206,EM_High,0.23828033028065243,
NRBOX,25,574,244260.0,0.25909340364680955,-0.05435540069686411,516600,-4.175672930421632,-1.4513200747039303,-4.742800624500926,-3.5729888357875863,EM_High,0.5391937767737005,
NRP,20,579,198528.0,0.37513232740285574,-0.047553252734599885,416880,-2.411151715825857,-1.5357970843248354,-4.648385916370571,-3.610188686427978,EM_High,0.6127161347579977,
PCNA,30,569,301925.0,0.6942029434439074,-0.01736314521903274,614520,-3.2708137001583975,-1.4750881109593057,-3.758927491495683,-3.635204862701754,EM_High,0.7930524387579885,
PDZ,128,471,1146518.5,0.016157596187717064,0.056519908144609575,2170368,-0.4264858323911815,-1.8744360076316893,-2.910602040896091,-3.8499456597218282,EM_High,0.11310317331401945,
PP1,49,550,514946.0,0.08001311481824613,0.06152545866831581,970200,-2.2055045630480996,-1.5079633137295272,-2.1453797642346295,-3.8319551168000094,EM_High,0.2376299580678454,
PP2A,26,573,295650.5,0.030128992710166645,0.10249884399099059,536328,-0.7483864494216862,-1.602079403936532,-1.0453536448074416,-3.8319551168000094,EM_High,0.14763206427981657,
PP2B,18,581,194101.0,0.5813273096736377,0.031113873483351394,376488,-2.45400940582535,-1.537482576309364,-2.3849748521475513,-3.6816905410634884,EM_High,0.7698658965948174,
PP4,35,564,382788.5,0.05976321760038868,0.07730637172126534,710640,-0.13210269667503258,-1.6539467229733524,-2.198160136651691,-3.794325249845878,EM_High,0.20917126160136038,
PTB,22,577,232939.0,0.703928930867523,0.01946238817989251,456984,-2.5500201791127486,-1.527468114731571,-2.353540523876968,-3.6976092171904895,EM_High,0.7930524387579885,
Pex14,92,507,867474.0,0.21382877005071077,0.03320898722236515,1679184,0.06781453532591634,-1.8613185076737302,-3.5541892707449447,-3.652775866903523,EM_High,0.4989337967849918,
REV1ctd,15,584,178925.0,0.028839832462683877,0.13473490613901573,315360,2.3942962369202063,-1.6667191604356162,-1.3401835550171293,-3.6976092171904895,EM_High,0.14763206427981657,
SH2,222,377,1601101.0,0.001638291385806317,0.06280086452500246,3012984,-1.2440987530087098,-1.7540043049672764,-2.7260481541094594,-4.186594212241065,EM_High,0.020069069476127382,*
SH3,103,496,966046.0,0.04777604623397716,0.05052502000904757,1839168,-1.5624728270375177,-1.565554122894622,-2.2081934182178022,-3.9655645017829535,EM_High,0.19506999735374211,
SUMO,55,544,558621.5,0.2640949110728329,0.037250259952465836,1077120,-1.9256284687526584,-1.5285661403661774,-3.4841366859530525,-3.6976092171904895,EM_High,0.5391937767737005,
TRAF2like,14,585,137357.0,0.2843197941860208,-0.06826075159408493,294840,-5.0125056146308085,-1.4825204573260948,-3.538189837323953,-3.635204862701754,EM_High,0.5572667966046008,
TRAF4,22,577,238434.0,0.3955169474045812,0.0435113702011449,456984,-0.48907788853830125,-1.60604823672921,-2.6731998948191285,-3.6855734243136444,EM_High,0.6251719491233703,
TRAF6,13,586,143811.5,0.46067510967962433,0.04876972667075056,274248,-2.6662935178484846,-1.5405933966016494,-1.7356928763526187,-3.6976092171904895,EM_High,0.6473251221371596,
TRFH,3,596,31505.0,0.8772077874082054,-0.021097439721600796,64368,-4.385819768790316,-1.5508256490507146,-3.4119944883990883,-3.635204862701754,EM_High,0.8954829496458764,
TYR,20,579,227655.0,0.08555034293446359,0.09218480138169258,416880,-1.4641663500467772,-1.5685081505002785,-1.7940931946448968,-3.742848012561369,EM_High,0.2376299580678454,
UBA3,66,533,626837.0,0.7437775783696501,-0.01005521127472347,1266408,-1.1279191120676313,-1.61914987756873,-3.9836527471338172,-3.59660134688243,EM_High,0.7930524387579885,
USP7,301,298,1650542.0,0.24738537879180544,0.022283415213023454,3229128,-1.6353811847780886,-1.4939590923570207,-3.102248535884067,-4.328568024882761,EM_High,0.5391937767737005,
WD40,315,284,1719113.0,0.0004587422843120893,0.06758638249248577,3220560,-1.606673579199205,-1.5188287630029835,-2.807993963033956,-4.8148530882164735,EM_High,0.011239185965646189,*
WRC,21,578,238634.0,0.07822380109887016,0.09222643305688288,436968,-1.7543331871626735,-1.5581462789103473,-2.9401004078571735,-3.722601724829012,EM_High,0.2376299580678454,
WW,125,474,1167847.5,6.092736138573628e-05,0.095028129395218,2133000,-1.2033031707536048,-1.6604148729881778,-2.0216857474375685,-4.395265680251406,EM_High,0.002985440707901078,**
deltaCOP1,6,593,61891.0,0.7282305600958795,-0.03361751295984011,128088,-3.358308792796412,-1.546879752755174,-3.5935747503067055,-3.652775866903523,EM_High,0.7930524387579885,
eIF4E,6,593,61221.0,0.6486495823954133,-0.04407907063893573,128088,-3.6671412247852504,-1.5437549726675974,-5.770043431560426,-3.606533385881291,EM_High,0.7930524387579885,
14-3-3,258,341,1570926.5,0.6806715315636627,-0.008005473590619877,3167208,-0.2513788344871825,-0.2251132439441401,-3.540976356757943,-3.178658831546798,EM_Low,0.992242837291788,
ANK,6,593,60018.0,0.5157952449221197,-0.0628630316657298,128088,2.408582409578322,-0.2631886170996876,-5.328452954996659,-3.3156454219037697,EM_Low,0.992242837291788,
APCC,10,589,110861.0,0.5436340033950358,0.04566119600075458,212040,-1.171852198170454,-0.2205447088301195,-2.3805744485013567,-3.3441001986369736,EM_Low,0.992242837291788,
Actin,22,577,224052.0,0.7043730694707053,-0.019431752534005566,456984,-2.752485518459534,-0.14049336928342304,-3.136436786606599,-3.3414977356770095,EM_Low,0.992242837291788,
Arc,60,539,589017.5,0.7119035954841425,0.011848931491788634,1164240,0.15299630114177623,-0.27977575797987286,-3.2709549141881733,-3.3441001986369736,EM_Low,0.992242837291788,
BIR,98,501,879065.0,0.8382113494375283,-0.005317030338416138,1767528,0.40584769547730704,-0.3620607378032352,-3.0538670620187176,-3.413577132898915,EM_Low,0.992242837291788,
BRCT,67,532,639737.5,0.9246645001312132,-0.0028904662152894676,1283184,-1.3211625319676565,-0.0998147854150601,-3.0446025897828575,-3.4269802139059706,EM_Low,0.992242837291788,
CDC14,7,592,76982.0,0.720772332328441,0.03204096954096954,149184,-4.189257096164682,-0.18968674967819613,-0.7888648104245043,-3.442355256988013,EM_Low,0.992242837291788,
CKS1,20,579,203749.0,0.6746934569427443,-0.022505277298023412,416880,0.8422752004623532,-0.27368714938150596,-5.201856811340855,-3.311483324489972,EM_Low,0.992242837291788,
CSL,4,595,43050.0,0.9670161168344399,0.004901960784313725,85680,0.481719571985626,-0.24125417440434854,-2.996246668353812,-3.3414977356770095,EM_Low,0.992242837291788,
CYCLIN,90,509,794256.5,0.17250077295329558,-0.036774479128768585,1649160,-2.635451482430418,0.18776282502179326,-3.2412170248274066,-3.395860992765833,EM_Low,0.88394606353968,
Clathr,4,595,44185.0,0.7907195355830539,0.03139589169000934,85680,0.1460017548252693,-0.23899724790243027,-2.9362901902882976,-3.3414977356770095,EM_Low,0.992242837291788,
DLG,8,591,85773.0,0.9254137672793891,0.007860970107163,170208,4.71633610000196,-0.30346877205187905,-3.742985211442331,-3.3156454219037697,EM_Low,0.992242837291788,
EVH1,3,596,31260.0,0.8334321008376372,-0.02870991797166294,64368,-3.674950610203813,-0.21911829471817698,-3.985308505935046,-3.3414977356770095,EM_Low,0.992242837291788,
FHA,221,378,1490861.0,0.6692412889482325,-0.008527722580010161,3007368,-0.8731619981794169,0.13584509554234467,-3.0381469744582876,-3.5888554241743265,EM_Low,0.992242837291788,
GBD,7,592,79649.0,0.44943180630146784,0.06779547404547405,149184,-1.3304257983939018,-0.2234904981315668,-2.181285346383791,-3.4269802139059706,EM_Low,0.992242837291788,
IRF7,10,589,105780.0,0.9760275455483501,-0.0022637238256932655,212040,-1.6587610216353703,-0.2122780055454859,-4.6572596180575925,-3.3056238548087675,EM_Low,0.992242837291788,
Integrin,5,594,62349.5,0.11627641854078027,0.16628320239431352,106920,3.2914867081976014,-0.2661225404438264,-0.6043495890386814,-3.374215427699749,EM_Low,0.8564307249235891,
LIR,192,407,1370409.5,0.21264155467725687,-0.02572352181727182,2813184,-1.439544898120847,0.3311382431365055,-3.220617476611662,-3.4331302916950523,EM_Low,0.88394606353968,
LYPXL,1,598,9674.0,0.6679165562371934,-0.10126347082868822,21528,10.25276210250029,-0.2539667518146241,-13.147919150141279,-3.32750168613965,EM_Low,0.992242837291788,
MAPK,183,416,1371589.0,0.9642442042686975,0.0009377481201251693,2740608,-0.5554537368105845,-0.09608490780362484,-3.2412170248274066,-3.34617190812454,EM_Low,0.992242837291788,
MSH2,16,583,163234.0,0.6415378652480144,-0.027813512483323803,335808,-1.7656381990123948,-0.19445822349647773,-4.061908589435516,-3.3156454219037697,EM_Low,0.992242837291788,
MYND,14,585,136873.0,0.26179271625001244,-0.07154388821055488,294840,-4.349352978995782,-0.1379972885071861,-2.8778219103537004,-3.374215427699749,EM_Low,0.9162745068750435,
NRBOX,25,574,260457.0,0.8623795895425532,0.00835075493612079,516600,0.7196344369245938,-0.2780665791041109,-3.1846742880512444,-3.34617190812454,EM_Low,0.992242837291788,
NRP,20,579,240478.5,0.004146134165906297,0.15370610247553254,416880,5.594786162751609,-0.43784987692172195,-0.4752787428532739,-3.5888554241743265,EM_Low,0.20316057412940852,
PCNA,30,569,306623.0,0.9625844294092188,-0.002073162793725184,614520,-0.714447302833892,-0.21122308681481192,-3.1206699668477853,-3.3441001986369736,EM_Low,0.992242837291788,
PDZ,128,471,1093115.5,0.755777729779673,0.007308898767397971,2170368,0.029304746184630526,-0.30864195964814756,-3.56201816639958,-3.3156454219037697,EM_Low,0.992242837291788,
PP1,49,550,464832.0,0.23451630257175182,-0.04178107606679035,970200,-4.119947651367615,0.10956014442612419,-3.2549139855195395,-3.361048634864546,EM_Low,0.88394606353968,
PP2A,26,573,287748.5,0.12234724641765558,0.0730318014349428,536328,1.7162255527347072,-0.3250283069000825,-1.2992679583424134,-3.6151126100403888,EM_Low,0.8564307249235891,
PP2B,18,581,179290.0,0.3991949306767859,-0.047565925075965236,376488,-1.2103933767059152,-0.20625176368664092,-3.2412170248274066,-3.3441001986369736,EM_Low,0.992242837291788,
PP4,35,564,348492.0,0.6398368289505928,-0.01921648091860858,710640,-2.2765729223172038,-0.10982145957720342,-3.4533384756004546,-3.3414977356770095,EM_Low,0.992242837291788,
PTB,22,577,237644.5,0.43410881430183557,0.04005610699718152,456984,-0.7886227729597116,-0.21537201815863286,-2.048628348705579,-3.442355256988013,EM_Low,0.992242837291788,
Pex14,92,507,798092.0,0.06427477351787766,-0.049428770164556116,1679184,-1.8085103433035337,0.04884338481514847,-4.274283835062564,-3.028252045660784,EM_Low,0.629892780475201,
REV1ctd,15,584,157585.0,0.992242837291788,-0.0006024860476915271,315360,-3.836563537290187,-0.14395702469741775,-2.343330769040395,-3.374215427699749,EM_Low,0.992242837291788,
SH2,222,377,1567526.0,0.042207043114160916,0.04051398878985086,3012984,0.05173699420864098,-0.4061139739972497,-2.4916332205634912,-3.9077729417289717,EM_Low,0.5170362781484712,
SH3,103,496,941021.0,0.3611169630401835,0.023311627866513553,1839168,0.1663251313679017,-0.3200621855111667,-2.181298387768127,-3.663491559279837,EM_Low,0.992242837291788,
SUMO,55,544,540826.5,0.8996173780111711,0.004208444741532977,1077120,-1.8552840396285337,-0.0727550244541828,-3.390457922099881,-3.3156454219037697,EM_Low,0.992242837291788,
TRAF2like,14,585,127723.0,0.03610541872503297,-0.13361145027811694,294840,-6.407297901327592,-0.08874732455394625,-5.026920420061252,-3.148002109538144,EM_Low,0.5170362781484712,
TRAF4,22,577,221470.0,0.5484423990193207,-0.030731929345447544,456984,-1.143194654059909,-0.2018528129867016,-3.211359906186165,-3.341813129739302,EM_Low,0.992242837291788,
TRAF6,13,586,142168.0,0.5779248774578213,0.03678422449753508,274248,-0.30654885587424113,-0.23487068320184257,-1.214611768483665,-3.413577132898915,EM_Low,0.992242837291788,
TRFH,3,596,38031.0,0.18306391212589324,0.18167412378821776,64368,5.756181746846955,-0.26659043745500965,-1.16031468061718,-3.3919779493533024,EM_Low,0.88394606353968,
TYR,20,579,211611.0,0.7766382581237549,0.01521301093839954,416880,-1.9804021117997421,-0.17618534239490502,-2.5481522155707035,-3.4269802139059706,EM_Low,0.992242837291788,
UBA3,66,533,628937.0,0.8266178386937415,-0.006738744543622593,1266408,-1.5165501589470223,-0.07791190430045272,-3.359338700959743,-3.32750168613965,EM_Low,0.992242837291788,
USP7,301,298,1658884.0,0.15417756175955674,0.027450135144844057,3229128,-0.28850654135107295,-0.18382176689923455,-2.861847336745834,-4.1179262246900095,EM_Low,0.88394606353968,
WD40,315,284,1637161.5,0.38681489795760027,0.016693680602131306,3220560,-0.3921252603358184,-0.06373203689035907,-2.975224898810569,-3.8417197806407266,EM_Low,0.992242837291788,
WRC,21,578,224086.0,0.6244335002017609,0.025640321488072354,436968,-1.5319599276056428,-0.1893567422195957,-3.513999747057081,-3.32750168613965,EM_Low,0.992242837291788,
WW,125,474,1127268.0,0.016221032891433652,0.0569789029535865,2133000,0.003852201315139003,-0.2997908874410066,-2.150950187122702,-3.8845633014163194,EM_Low,0.39741530584012447,
deltaCOP1,6,593,56539.0,0.22571954414048068,-0.11718506027106364,128088,-0.5800265961681781,-0.2329497401444112,-5.899305996126021,-3.3056238548087675,EM_Low,0.88394606353968,
eIF4E,6,593,57756.0,0.3101070420798274,-0.09818249953157204,128088,-4.323170853692339,-0.19507644242915811,-7.166511528259803,-3.3027608399766715,EM_Low,0.992242837291788,
