ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
PDZ,EM_vs_CM,0.03191440345600377,-0.06707825585338523,0.098992659309389,0.0004413973420214212,0.007209489919683214
PP1,EM_vs_CM,0.00987219130076273,0.10443001443001443,-0.0945578231292517,0.00013322109511215707,0.0032639168302478483
PP2A,EM_vs_CM,0.08776532271296669,-0.0018104592711922554,0.08957578198415894,0.04868112270912395,0.175319960913385
PP2B,EM_vs_CM,-0.008226025796306921,0.007307005800981703,-0.015533031597288624,0.08825879252271118,0.270292552100803
PP4,EM_vs_CM,0.02904494540132838,0.014527749634132612,0.014517195767195767,0.3260925853727974,0.56908818905904
PTB,EM_vs_CM,0.029759247588537013,0.08032885177599217,-0.05056960418745515,0.09522706746388798,0.2744780179841477
Pex14,EM_vs_CM,-0.008109891471095483,-0.010475623874453307,0.0023657324033578234,0.14533150813036033,0.33910685230417414
REV1ctd,EM_vs_CM,0.0670662100456621,0.05091958396752917,0.016146626078132928,0.2606233008379002,0.4911746823483503
SH2,EM_vs_CM,0.05165742665742666,0.007065254910082497,0.044592171747344166,0.0014630587161277298,0.01792246927256469
SH3,EM_vs_CM,0.036918323937780564,-0.009736195932073633,0.046654519869854194,0.1745902920910849,0.38886019602105276
SUMO,EM_vs_CM,0.020729352346999408,0.003613339275103981,0.017116013071895426,1.0,1.0
TRAF2like,EM_vs_CM,-0.10093610093610093,0.05171279337946005,-0.15264889431556097,0.11454162628619402,0.29539682568544773
TRAF4,EM_vs_CM,0.006389720427848678,-0.030726458694396303,0.03711617912224498,1.0,1.0
TRAF6,EM_vs_CM,0.04277697558414282,-0.001265278142411251,0.04404225372655407,0.592552759223532,0.8295738629129449
TRFH,EM_vs_CM,0.08028834203330848,-0.022153865274670642,0.10244220730797912,0.9085683790924908,1.0
TYR,EM_vs_CM,0.05369890616004606,0.05911773172135867,-0.00541882556131261,0.44478528721408583,0.7030477120480711
UBA3,EM_vs_CM,-0.008396977909173032,0.02659727354849306,-0.03499425145766609,0.7080741067471914,0.9637675341836771
USP7,EM_vs_CM,0.024866775178933757,0.01522500811364554,0.009641767065288217,0.32545631161593147,0.56908818905904
WD40,EM_vs_CM,0.04214003154730854,-0.027053059095312616,0.06919309064262116,0.0034200795104912807,0.03351677920281455
WRC,EM_vs_CM,0.05893337727247762,-0.04812709397484484,0.10706047124732246,0.39262959043544443,0.6412949977112259
WW,EM_vs_CM,0.07600351617440225,-0.0023502109704641363,0.07835372714486638,2.930773163156708e-05,0.001436078849946787
deltaCOP1,EM_vs_CM,-0.07540128661545187,0.13836581100493411,-0.21376709762038598,0.2146680259918745,0.4382805530667438
eIF4E,EM_vs_CM,-0.07113078508525389,-0.010024358253700578,-0.06110642683155331,1.0,1.0
14-3-3,Naive_vs_CM,-0.01245923854701049,-0.02092615957019558,0.008466921023185092,0.20524615452629158,0.5259366636800926
ANK,Naive_vs_CM,-0.10744956592342764,-0.1023124726750359,-0.005137093248391733,0.5161766771655327,0.8506943845433915
APCC,Naive_vs_CM,0.0805980003772873,-0.015162233540841352,0.09576023391812866,0.4136777596401118,0.8206990734954941
Actin,Naive_vs_CM,-0.022508446685223116,0.0786887505908303,-0.10119719727605342,0.10819438187119124,0.3313452944805232
Arc,Naive_vs_CM,-0.05412844430701573,0.017068645640074213,-0.07119708994708994,0.09012095051614888,0.31107508704870074
