CCD,total_counts,g_statistic,df,pvalue,Naive_High_prop,Naive_Low_prop,CM_High_prop,CM_Low_prop,EM_High_prop,EM_Low_prop,Naive_High_effect,Naive_Low_effect,CM_High_effect,CM_Low_effect,EM_High_effect,EM_Low_effect,Naive_High_se,Naive_Low_se,CM_High_se,CM_Low_se,EM_High_se,EM_Low_se,qvalue,Naive_High_pip,Naive_Low_pip,CM_High_pip,CM_Low_pip,EM_High_pip,EM_Low_pip,max_pip,Naive_High_ci_excludes_zero,Naive_Low_ci_excludes_zero,CM_High_ci_excludes_zero,CM_Low_ci_excludes_zero,EM_High_ci_excludes_zero,EM_Low_ci_excludes_zero,significant_pip
OR5H15-1,56210,292.6503299742049,5,3.8069307213592204e-61,0.1715886852873154,0.16534424479629958,0.16726561110122753,0.12134851449919944,0.1433730652908735,0.2310798790250845,-0.08710786343611132,0.036771552639817795,-0.07526744427510845,-0.04084884245105247,0.17973356154283615,0.012450162435118317,0.011211984907231494,0.011381042089436542,0.011326606142832674,0.012946393344546945,0.012067509736271131,0.010029748834520093,3.8069307213592204e-61,0.999999999999963,0.9975623637929101,0.9999999998804953,0.9972669689936636,1.0,0.8092215979858348,1.0,True,True,True,True,True,False,True
OR5K3-1,148087,2761.4221559211383,5,0.0,0.14712972779514744,0.16746912288046892,0.16300553053272737,0.15476037734574946,0.11687724108125629,0.2507580003646505,-0.27265742012810557,0.052572127499321386,-0.10709475436426286,0.24459304871510423,-0.056626368313322795,0.12157911415325517,0.007373631566147598,0.007003985786250511,0.007075765062345448,0.007237846370011157,0.00813634869755422,0.006034655363553462,0.0,1.0,0.999999999999569,1.0,1.0,0.999999999980658,1.0,1.0,True,True,True,True,True,True,True
OR6C74-1,426383,682.921648362779,5,2.419523283504566e-145,0.1727789334940652,0.16344694793178902,0.17874774557146977,0.13481306712509644,0.12022993412026277,0.22998337175731678,-0.08115455038961494,0.02362627545622198,0.005546893544439824,0.08301934682702594,-0.02472594099630432,0.0064380247332855856,0.0041204938648848905,0.004217771298268294,0.004069712052529728,0.0045704441830643995,0.0047924984745380565,0.003705299672408574,2.5618481825342464e-145,1.0,0.9999998136491858,0.6687243040312657,1.0,0.9999982278370251,0.7666006098086007,1.0,True,True,False,True,True,True,True
OR6C75-1,227711,1181.325681076407,5,3.257342273110321e-253,0.16265793044692614,0.16500739973035997,0.17769014232953173,0.13380117780871367,0.1150405557922103,0.24580279389225818,-0.15364447377463297,0.03481898515527626,-0.0019061734522802798,0.07270632442151381,-0.07524231375917356,0.09533191818621445,0.0057273828904392575,0.005700857201929462,0.005534540482105832,0.006217608336021779,0.006627058953096019,0.004915981217315188,3.8447318633433294e-253,1.0,0.999999992852268,0.5350400299652985,1.0,1.0,1.0,1.0,True,True,False,True,True,True,True
OR6C76-1,257596,12172.724555832137,5,0.0,0.13896178512088697,0.13344539511483097,0.1464036708644544,0.14697044985170576,0.14218388484293235,0.2920348142051895,-0.34279123482421503,-0.21958823850113895,-0.23757345663272256,0.18470479688355068,0.17305183307025218,0.3368979601638028,0.005744950883764077,0.005847776041522649,0.005624923647261998,0.005633444070455513,0.005710986086278241,0.00438830922467979,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR6S1-1,124688,3301.1376720594085,5,0.0,0.14946105479276273,0.2151851020146285,0.17905492108302323,0.12913832926985758,0.11135794944180676,0.2158026433979212,-0.25354949631198753,0.36588780912477126,0.007519811390587883,0.03078183476281282,-0.11165623726121754,-0.07645278453197846,0.007977716469209192,0.006936259678096972,0.007425043335676013,0.008489617004436593,0.009045460535386922,0.0069183762109688825,0.0,1.0,1.0,0.708350568925948,0.9991566374140398,1.0,1.0,1.0,True,True,False,True,True,True,True
OR8G2P-1,336087,7767.667805498862,5,0.0,0.1365955838815545,0.1542428002273221,0.20206672677015178,0.14960412036169207,0.11780283081464026,0.23968793794463933,-0.36520376949525213,-0.04741330913938868,0.16149592532578194,0.2075674034432744,-0.048330240288644966,0.06197513222639928,0.005078534312780967,0.004841460670955875,0.00436314688758331,0.004915770985664097,0.005423959861995886,0.0040999430740415585,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR8J2-1,218328,2845.6581683111217,5,0.0,0.16241618115862372,0.167536916932322,0.18807940346634422,0.1556877725257411,0.11987468396174564,0.20640504195522333,-0.15533442657528584,0.05338415992947265,0.06893932313447082,0.2534061675438404,-0.027720133259897972,-0.13445741891057494,0.0058505162289131255,0.005785049717880279,0.005529035552507146,0.0059676891559277585,0.006647895436816812,0.005332799325801375,0.0,1.0,1.0,1.0,1.0,0.9998707876288765,1.0,1.0,True,True,True,True,True,True,True
P2RY10-1,75864,581.9246671879123,5,1.625623715697689e-123,0.1661525888431931,0.13951281240113889,0.18468575345354846,0.14023779394706318,0.1253295370663292,0.2440815142887272,-0.12620896330951337,-0.16473100158732956,0.04557797225084603,0.12657562184059978,0.023641633754633906,0.08472807453359166,0.00978238139245123,0.010508021782989707,0.009386629111054562,0.010492033270566506,0.011000798259033414,0.008480198471131704,1.6720701075747658e-123,1.0,1.0,0.9999958285473537,1.0,0.9558110770387523,1.0,1.0,True,True,True,True,True,True,True
P2RY12-1,358540,10330.045695369437,5,0.0,0.1470128855915658,0.14729737267808335,0.16966586712779605,0.1252440452948067,0.11644446923634741,0.29433536007140065,-0.27808377884734314,-0.10332949526959534,-0.0595235998444692,-0.004761883535439049,-0.061942314311042246,0.3515613126390601,0.004775541055265165,0.004778876159174838,0.004514378024343734,0.0051217924047687645,0.005281946790903168,0.003730169773363861,0.0,1.0,1.0,1.0,0.6072342152847535,1.0,1.0,1.0,True,True,True,False,True,True,True
P2RY8-1,11099,1370.089016717047,5,4.167184665114334e-294,0.1489323362465087,0.22614649968465628,0.10370303630957745,0.19244977024957202,0.07424092260564015,0.2545274349040454,-0.255519949553322,0.4258376447701344,-0.6270009434556256,0.5054472039310407,-0.5573198116605345,0.1401395089025126,0.0266716361975147,0.022703508650004575,0.031143186601758778,0.024093314151397534,0.03621717976434643,0.02180164739553046,5.2638122085654746e-294,1.0,1.0,1.0,1.0,1.0,0.9999999997241135,1.0,True,True,True,True,True,True,True
PAQR8-2,27560,13346.845489205269,5,0.0,0.08806240928882439,0.20420899854862118,0.05428156748911466,0.10224963715529753,0.053447024673439765,0.4977503628447025,-0.8512915925290563,0.2961398162425515,-1.329484489165448,-0.23390321440917017,-0.9092129511389773,1.2091001704672204,0.02126900425425401,0.014963101088863806,0.026596656846662563,0.01990056159779246,0.026795309428291027,0.012066951359247608,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
PAQR9-2,432595,7517.515717945818,5,0.0,0.15470127948774257,0.1398721668072909,0.18947745581895306,0.11600688866029427,0.14675620383961904,0.25318600538610014,-0.21777947859868196,-0.1663972258036719,0.07971936077879227,-0.09502426856100299,0.2144061716553427,0.13803925464375877,0.004271438717076421,0.004455202578332474,0.003954669159164506,0.004829063134038891,0.004388852658277381,0.003565496364730244,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
PRLHR-1,15618,2482.103750594909,5,0.0,0.15014726597515687,0.149763093866052,0.1615443718786016,0.06646177487514407,0.07849916762709694,0.3935843257779485,-0.2460444702213418,-0.08097384992001899,-0.11672122581303168,-0.703992382285108,-0.49705456958003724,0.7835525548742557,0.022412739962633776,0.022437801821164397,0.021755103395896907,0.03213613266805657,0.029764277694681943,0.016393166387007337,0.0,1.0,0.9996501094255471,0.9999998587346328,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
RXFP3-1,28046,4595.243640045314,5,0.0,0.27494116808100977,0.20416458675033872,0.11124581045425373,0.04004136062183555,0.11117449903729587,0.25843257505526634,0.5194028183121775,0.295878893827882,-0.548932532398561,-1.2397285901039428,-0.11265766890609807,0.16087369059898537,0.013394516930859319,0.014834445897154111,0.019005203840899605,0.030469129319925993,0.019015872112048297,0.013657245933714554,0.0,1.0,1.0,1.0,1.0,0.9999999931539079,1.0,1.0,True,True,True,True,True,True,True
SYVN1-1,25368,3061.406029418654,5,0.0,0.13430305897193315,0.08625039419741407,0.24712235887732575,0.19039735099337748,0.09066540523494165,0.25126143172500787,-0.37643909859284075,-0.7058703005434492,0.41718072386939387,0.49286617384700104,-0.3397712479214654,0.12298635175448602,0.018428230749063534,0.022378427716659616,0.014575344288141322,0.016015119429382503,0.02188382428238395,0.01449155441480534,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
TAAR5-1,156148,4708.304548222257,5,0.0,0.162973589159003,0.1925865204805697,0.17336757435253733,0.16707226477444476,0.11644721674308989,0.1875528344903553,-0.1504240540452091,0.22543274942765468,-0.03215128781579457,0.3374652745028335,-0.06088888625455757,-0.25443550854973074,0.006892287518971836,0.006465972464730738,0.0067275351385967476,0.00683998659408015,0.00793864247763434,0.006519391780569301,0.0,1.0,1.0,0.9999916291648562,1.0,0.9999999999998899,1.0,1.0,True,True,True,True,True,True,True
TAS1R2-1,58844,3593.0844559885454,5,0.0,0.21268098701651825,0.18620420093807355,0.22666711984229487,0.10896607980422812,0.0638127931479845,0.2016688192509007,0.17977995247093959,0.1816617750088867,0.3046074373505798,-0.1630324296397112,-0.7221435281641313,-0.16203483421097142,0.010101585713837851,0.010619130771913616,0.009875095817241773,0.01325840708675761,0.016888873241873045,0.01029684147335125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
TAS2R38-1,45672,1525.0803276465008,5,0.0,0.20971273427920828,0.14573480469434227,0.1984147836748993,0.08366176212997022,0.0986600105097215,0.26381590471185845,0.16167960293623063,-0.11327649689643904,0.1345042225421451,-0.45599437593617576,-0.24665884941146055,0.18913751687723535,0.011517978507978368,0.013284850047554593,0.011757272961509059,0.01692217830507563,0.01571586587395733,0.010639853855058414,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
TAS2R4-1,107575,7364.641717278068,5,0.0,0.1642853822914246,0.13168487102021845,0.11837322798047874,0.18742272832907275,0.11867069486404834,0.27956309551475717,-0.14017936990398439,-0.2324647869248191,-0.48137238151152895,0.47726008004804443,-0.03902848114085211,0.27056494322459823,0.008262044870560226,0.009050749297404218,0.00946799299713906,0.007861299233030692,0.009468637522146914,0.006828453506583305,0.0,1.0,1.0,1.0,1.0,0.9998889091713212,1.0,1.0,True,True,True,True,True,True,True
TAS2R5-1,78367,524.2201808324328,5,4.716354996601065e-111,0.19731519644748427,0.14411678385034518,0.19728967550116758,0.13180292725254253,0.11068434417548202,0.21879107277297843,0.08510216069664045,-0.12670820823516915,0.12774684050454743,0.05430801456876777,-0.11810936790275361,-0.058482639454777274,0.00900675767766876,0.010201450065488086,0.009008045343227656,0.010595743149937418,0.011419636614049673,0.008667664219003302,4.7827825317644604e-111,1.0,1.0,1.0,0.9999990343995537,1.0,0.99999999992204,1.0,True,True,True,True,True,True,True
TAS2R8-1,46648,831.9340402412595,5,1.426710321101244e-177,0.189611558909278,0.13771222774824216,0.19812210598525123,0.09359458068941863,0.1401346252786829,0.24082490138912707,0.035297088878953,-0.17948572537266494,0.13266661999065654,-0.33258662443432896,0.15284462086161676,0.06671539402382298,0.01183484193766389,0.013458949680156268,0.011640576646192896,0.015920044031346028,0.013367024168133103,0.010850038115508881,1.5803560479890702e-177,0.9949430578951935,1.0,1.0,1.0,1.0,0.9999999970332335,1.0,True,True,True,True,True,True,True
TMEM161A-1,15278,1532.8273284836448,5,0.0,0.25736352925775624,0.12560544573897106,0.1626521796046603,0.1985862023825108,0.08718418641183401,0.16860845660426757,0.4285937773816355,-0.2851243174199807,-0.10855216229596754,0.5447440130984036,-0.3825365098073161,-0.3813378902548896,0.01852056562393988,0.024424894564883677,0.02193509004320647,0.020298378544535423,0.028691888030790782,0.021619332482000694,0.0,1.0,1.0,0.9999988110097331,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
TRPM4-2,23209,2783.929718708273,5,0.0,0.13899780257658667,0.15933474083329743,0.09733293119048644,0.21513206083846784,0.16174759791460208,0.22745486664655953,-0.33652241848133624,-0.007612615781047216,-0.6980701907075946,0.6463607171182031,0.3218064458435119,-0.0081384485004381,0.01898881109794343,0.017952296371249506,0.022157897476116573,0.015997866007562915,0.01784804988650596,0.015673917781493713,0.0,1.0,0.793469404001514,1.0,1.0,1.0,0.7782474454581922,1.0,True,False,True,True,True,False,True
VN1R5-2,29262,1776.2558213766924,5,0.0,0.12941699131980042,0.11872052491285627,0.1801995762422254,0.13198004237577746,0.12316314674321646,0.316519718406124,-0.41931279558376855,-0.34976426430641383,0.015246863553049605,0.055633254930952614,0.0035902586983413975,0.44600827700449797,0.01743177021002483,0.01808993397792844,0.015228190765991745,0.01729327547848842,0.01781048443041622,0.012587216609818304,0.0,1.0,1.0,0.8309386946513669,0.9983048491981571,0.7805194015531994,1.0,1.0,True,True,False,True,False,True,True
