CCD,contrast,effect,EM_effect,CM_effect,overall_pvalue,overall_qvalue,max_pip,contrast_max_pip,Naive_effect,Low_effect,High_effect
OR1B1-1,PD1Low_vs_PD1High,0.12104436353110826,,,0.0,0.0,1.0,1.0,,0.06622432716505704,-0.05482003636605123
OR1E2-1,EM_vs_CM,0.05263844503373227,0.1665149326440184,0.11387648761028613,0.0,0.0,1.0,1.0,,,
OR1E2-1,Naive_vs_CM,-0.3866135540587159,,0.11387648761028613,0.0,0.0,1.0,1.0,-0.27273706644842977,,
OR1E2-1,Naive_vs_EM,-0.43925199909244816,0.1665149326440184,,0.0,0.0,1.0,1.0,-0.27273706644842977,,
OR1E2-1,PD1Low_vs_PD1High,-0.24602003560010588,,,0.0,0.0,1.0,1.0,,-0.12045856653142802,0.12556146906867785
OR1E3-2,EM_vs_CM,-0.23837730844955818,-0.08687055846079672,0.15150674998876146,0.0,0.0,1.0,1.0,,,
OR1E3-2,Naive_vs_CM,-0.25207954537526767,,0.15150674998876146,0.0,0.0,1.0,1.0,-0.10057279538650621,,
OR1E3-2,Naive_vs_EM,-0.013702236925709488,-0.08687055846079672,,0.0,0.0,1.0,1.0,-0.10057279538650621,,
OR1E3-2,PD1Low_vs_PD1High,0.18033310914720296,,,0.0,0.0,1.0,1.0,,0.07818768662075433,-0.10214542252644865
OR2T6-1,EM_vs_CM,0.033623304943436017,0.0077544043144198715,-0.025868900629016145,0.0,0.0,1.0,1.0,,,
OR2T6-1,Naive_vs_CM,0.06415935472321421,,-0.025868900629016145,0.0,0.0,1.0,1.0,0.03829045409419807,,
OR2T6-1,Naive_vs_EM,0.030536049779778196,0.0077544043144198715,,0.0,0.0,1.0,1.0,0.03829045409419807,,
OR2T6-1,PD1Low_vs_PD1High,-0.09362346640044295,,,0.0,0.0,1.0,1.0,,-0.040086413940354206,0.05353705246008874
OR2T8-1,EM_vs_CM,-0.09595515619935469,-0.02999726880703324,0.06595788739232145,0.0,0.0,1.0,1.0,,,
OR2T8-1,Naive_vs_CM,-0.06596951654262251,,0.06595788739232145,0.0,0.0,1.0,1.0,-1.1629150301062374e-05,,
OR2T8-1,Naive_vs_EM,0.029985639656732177,-0.02999726880703324,,0.0,0.0,1.0,1.0,-1.1629150301062374e-05,,
OR2T8-1,PD1Low_vs_PD1High,-0.12178189273992945,,,0.0,0.0,1.0,1.0,,-0.04890794989163568,0.07287394284829378
OR2V1-1,EM_vs_CM,0.197586109842533,0.02910465560192499,-0.168481454240608,2.842828572032956e-264,3.411394286439547e-264,1.0,1.0,,,
OR2V1-1,Naive_vs_CM,0.218555620816538,,-0.168481454240608,2.842828572032956e-264,3.411394286439547e-264,1.0,1.0,0.05007416657593,,
OR2V1-1,Naive_vs_EM,0.020969510974005012,0.02910465560192499,,2.842828572032956e-264,3.411394286439547e-264,1.0,1.0,0.05007416657593,,
OR2V1-1,PD1Low_vs_PD1High,-0.17744997753181804,,,2.842828572032956e-264,3.411394286439547e-264,1.0,1.0,,-0.1184925327868267,0.05895744474499135
OR51J1-1,EM_vs_CM,0.26047486338539627,0.18087031903659845,-0.07960454434879782,0.0,0.0,1.0,1.0,,,
OR51J1-1,Naive_vs_CM,-0.20114466056154556,,-0.07960454434879782,0.0,0.0,1.0,1.0,-0.2807492049103434,,
OR51J1-1,Naive_vs_EM,-0.46161952394694183,0.18087031903659845,,0.0,0.0,1.0,1.0,-0.2807492049103434,,
OR51J1-1,PD1Low_vs_PD1High,0.7080015611101581,,,0.0,0.0,1.0,1.0,,0.29417297048089813,-0.41382859062926
OR51M1-1,EM_vs_CM,-0.05404324910922176,0.05719997770300955,0.11124322681223131,0.0,0.0,1.0,1.0,,,
OR51M1-1,Naive_vs_CM,-0.30001252056699224,,0.11124322681223131,0.0,0.0,1.0,1.0,-0.18876929375476093,,
OR51M1-1,Naive_vs_EM,-0.24596927145777048,0.05719997770300955,,0.0,0.0,1.0,1.0,-0.18876929375476093,,
OR51M1-1,PD1Low_vs_PD1High,0.2538837304657678,,,0.0,0.0,1.0,1.0,,0.12016650215304388,-0.13371722831272392
OR5H15-1,EM_vs_CM,0.1541500053520577,0.09609186198897723,-0.05805814336308046,3.8069307213592204e-61,3.8069307213592204e-61,1.0,1.0,,,
OR5H15-1,Naive_vs_CM,0.0328899879649337,,-0.05805814336308046,3.8069307213592204e-61,3.8069307213592204e-61,1.0,0.999999999999963,-0.025168155398146763,,
OR5H15-1,Naive_vs_EM,-0.121260017387124,0.09609186198897723,,3.8069307213592204e-61,3.8069307213592204e-61,1.0,1.0,-0.025168155398146763,,
OR5H15-1,PD1Low_vs_PD1High,-0.002995127069244245,,,3.8069307213592204e-61,3.8069307213592204e-61,1.0,1.0,,0.0027909575412945475,0.005786084610538793
OR5K3-1,EM_vs_CM,-0.0362727742554545,0.03247637291996619,0.06874914717542069,0.0,0.0,1.0,1.0,,,
OR5K3-1,Naive_vs_CM,-0.17879179348981278,,0.06874914717542069,0.0,0.0,1.0,1.0,-0.11004264631439209,,
OR5K3-1,Naive_vs_EM,-0.14251901923435828,0.03247637291996619,,0.0,0.0,1.0,1.0,-0.11004264631439209,,
OR5K3-1,PD1Low_vs_PD1High,0.28504094439112404,,,0.0,0.0,1.0,1.0,,0.13958143012256027,-0.14545951426856374
OR6C74-1,EM_vs_CM,-0.05342707831724225,-0.009143958131509367,0.04428312018573288,2.419523283504566e-145,2.5618481825342464e-145,1.0,1.0,,,
OR6C74-1,Naive_vs_CM,-0.07304725765242936,,0.04428312018573288,2.419523283504566e-145,2.5618481825342464e-145,1.0,1.0,-0.028764137466696482,,
OR6C74-1,Naive_vs_EM,-0.019620179335187116,-0.009143958131509367,,2.419523283504566e-145,2.5618481825342464e-145,1.0,1.0,-0.028764137466696482,,
OR6C74-1,PD1Low_vs_PD1High,0.07113908161933766,,,2.419523283504566e-145,2.5618481825342464e-145,1.0,1.0,,0.03769454900551117,-0.03344453261382648
OR6C75-1,EM_vs_CM,-0.025355273271096324,0.010044802213520443,0.035400075484616766,3.257342273110321e-253,3.8447318633433294e-253,1.0,1.0,,,
OR6C75-1,Naive_vs_CM,-0.09481281979429512,,0.035400075484616766,3.257342273110321e-253,3.8447318633433294e-253,1.0,1.0,-0.059412744309678356,,
OR6C75-1,Naive_vs_EM,-0.0694575465231988,0.010044802213520443,,3.257342273110321e-253,3.8447318633433294e-253,1.0,1.0,-0.059412744309678356,,
OR6C75-1,PD1Low_vs_PD1High,0.1445500629163638,,,3.257342273110321e-253,3.8447318633433294e-253,1.0,1.0,,0.06761907592100151,-0.07693098699536227
OR6C76-1,EM_vs_CM,0.28140922649161343,0.2549748966170275,-0.026434329874585938,0.0,0.0,1.0,1.0,,,
OR6C76-1,Naive_vs_CM,-0.25475540678809105,,-0.026434329874585938,0.0,0.0,1.0,1.0,-0.281189736662677,,
OR6C76-1,Naive_vs_EM,-0.5361646332797045,0.2549748966170275,,0.0,0.0,1.0,1.0,-0.281189736662677,,
OR6C76-1,PD1Low_vs_PD1High,0.23644245897763333,,,0.0,0.0,1.0,1.0,,0.1006715061820715,-0.1357709527955618
OR6S1-1,EM_vs_CM,-0.11320533397329835,-0.094054510896598,0.019150823076700352,0.0,0.0,1.0,1.0,,,
OR6S1-1,Naive_vs_CM,0.03701833332969151,,0.019150823076700352,0.0,0.0,1.0,1.0,0.05616915640639186,,
OR6S1-1,Naive_vs_EM,0.15022366730298986,-0.094054510896598,,0.0,0.0,1.0,1.0,0.05616915640639186,,
OR6S1-1,PD1Low_vs_PD1High,0.2259675938460743,,,0.0,0.0,1.0,1.0,,0.10673895311853521,-0.11922864072753907
OR8G2P-1,EM_vs_CM,-0.17770921841565102,0.0068224459688771555,0.18453166438452817,0.0,0.0,1.0,1.0,,,
OR8G2P-1,Naive_vs_CM,-0.3908402037018486,,0.18453166438452817,0.0,0.0,1.0,1.0,-0.2063085393173204,,
OR8G2P-1,Naive_vs_EM,-0.21313098528619756,0.0068224459688771555,,0.0,0.0,1.0,1.0,-0.2063085393173204,,
OR8G2P-1,PD1Low_vs_PD1High,0.15805577032946672,,,0.0,0.0,1.0,1.0,,0.074043075510095,-0.08401269481937172
