motif,contrast,log_effect,se_log_effect,z,logFC,pvalue,qvalue,neglog10_q
PP4,EM_vs_CM,-1.8657039941433327,1.5390464200390643,-1.2122467326852797,-2.6916419001173177,0.22541794744193555,0.3663041645931453,0.4361581437172711
LIR,EM_vs_CM,0.7320950920981456,0.62434740227186,1.1725765005735844,1.0561899588291437,0.24096567760145082,0.3685357422139836,0.4335203859771073
MAPK,EM_vs_CM,-0.5385356994163804,0.5080409590227162,-1.0600241768937781,-0.7769427828896814,0.2891336004504743,0.41763742287290734,0.3792005928146665
BIR,EM_vs_CM,1.5988327942607787,1.6047562685633487,0.996308801268698,2.30662814349067,0.3191001287566937,0.4366633340881072,0.35985327355092517
WW,EM_vs_CM,-0.605964416562353,0.6797930672941903,-0.8913954050374466,-0.8742218587296807,0.37271708194969966,0.4845322065346096,0.3146773503874273
F_14_3_3,EM_vs_CM,-0.2737515484337091,0.3389744844526277,-0.8075874763133282,-0.394940001360987,0.41932809859815456,0.5191681220739056,0.2846919819095849
Arc,EM_vs_CM,-0.3213055042852956,0.6951861130427096,-0.46218630990627363,-0.46354585764272355,0.6439477198082467,0.7313860359850439,0.13585333570228614
UBA3,EM_vs_CM,0.35709867612633406,0.7797930942584658,0.4579402905150275,0.5151844891554762,0.6469953395252311,0.7313860359850439,0.13585333570228614
PCNA,EM_vs_CM,0.18710738018977763,0.46527821165884237,0.40214086003015126,0.2699388895135181,0.6875803632973725,0.7448787269054868,0.1279144286247996
USP7,EM_vs_CM,-0.10644923679295623,0.4641962957224938,-0.2293194447561766,-0.15357378602761293,0.8186206413978446,0.8513654670537584,0.06988396958307182
APCC,EM_vs_CM,0.014099485542626633,0.765219808198315,0.01842540586583012,0.02034125787143308,0.9852994849311518,0.9852994849311518,0.006431744239215015
Pex14,Naive_vs_CM,2.1397161929371746,0.632891347854341,3.3808586579534454,3.0869579404602745,0.0007225970240130943,0.018787522624340452,1.726130483417927
PP2A,Naive_vs_CM,1.4741899527665525,0.5520712248473368,2.6702894235688657,2.1268065341846407,0.007578589099468999,0.09852165829309699,1.0064682868300887
FHA,Naive_vs_CM,0.7430710705561621,0.32835967330152455,2.262979077439325,1.072024948519428,0.02363697907251297,0.20485381862844573,0.6885559360613133
MAPK,Naive_vs_CM,-1.0967547475613844,0.5214024491176483,-2.1034706480903287,-1.5822826353782362,0.035424648450219365,0.23026021492642587,0.6377810943003821
SH2,Naive_vs_CM,-0.6754996372269853,0.35279430730499045,-1.9147124067481516,-0.9745399767496654,0.05552919047156392,0.2512985456212637,0.5998100248594238
PP1,Naive_vs_CM,-3.3092411280071063,1.7618317393267513,-1.8782957839502121,-4.774225764481652,0.060340713001766313,0.2512985456212637,0.5998100248594238
PCNA,Naive_vs_CM,-0.577578610300561,0.316086101208069,-1.8272825286941679,-0.8332697968041586,0.06765730074418638,0.2512985456212637,0.5998100248594238
NRP,Naive_vs_CM,-1.0770046528178419,0.6217062513135052,-1.7323368560994978,-1.5537892716346402,0.0832136034543553,0.25660651418009894,0.5907323228770625
SH3,Naive_vs_CM,1.2388752564765984,0.7280534043942919,1.7016268985202911,1.7873191887988311,0.08882533183157271,0.25660651418009894,0.5907323228770625
CYCLIN,Naive_vs_CM,-1.7741411646699912,1.0878037704554966,-1.6309386057074469,-2.5595446601063663,0.10290327468207612,0.261712223749127,0.5821759923665552
PP2B,Naive_vs_CM,2.3894957037418125,1.5284068604371555,1.563389805158535,3.447313602013797,0.11796093661469516,0.261712223749127,0.5821759923665552
SUMO,Naive_vs_CM,-1.3693206026314217,0.882598373977738,-1.551465131824456,-1.9755120428034392,0.1207902571149817,0.261712223749127,0.5821759923665552
LIR,Naive_vs_CM,0.6720755312744261,0.46452105874488625,1.446813914293449,0.96960003607243,0.14794904864486993,0.29589809728973987,0.5288578274693887
WW,Naive_vs_CM,-1.2688346350198738,0.9443931122488028,-1.3435449904950132,-1.8305414356513299,0.17909556813569005,0.33260605510913865,0.4780698486927197
BIR,Naive_vs_CM,-2.0255973889746235,1.681610067281966,-1.2045583149062933,-2.922319307911322,0.22837385716693703,0.3958480190893575,0.4024715240240385
PP4,Naive_vs_CM,1.7139512656478204,1.7646954486126083,0.9712447929728143,2.4727089912754727,0.3314263930707535,0.5385678887399744,0.26875954427537035
APCC,Naive_vs_CM,0.6288976057094449,0.7366634783901986,0.8537108519126667,0.9073074569839588,0.3932652198318587,0.5880675280575592,0.23057280083051576
TYR,Naive_vs_CM,0.8188471759026488,0.9877934949409923,0.8289659530017093,1.1813467599206842,0.40712367327061794,0.5880675280575592,0.23057280083051576
BRCT,Naive_vs_CM,-0.6335019605917784,0.8228348966332891,-0.7699016694403881,-0.9139501369391944,0.4413582235498974,0.6022044626120442,0.22025603048947573
Arc,Naive_vs_CM,-0.5088727363294322,0.693729715635994,-0.7335316980950001,-0.734148173146069,0.4632342020092648,0.6022044626120442,0.22025603048947573
F_14_3_3,Naive_vs_CM,0.14111210363424315,0.30691105983267375,0.45978174820802065,0.20358173212253206,0.6456728852618482,0.7970457535939021,0.09851674765906432
UBA3,Naive_vs_CM,0.23823408974158056,0.5921845373986028,0.4022970454245816,0.3436991398408745,0.6874654288054041,0.7970457535939021,0.09851674765906432
WD40,Naive_vs_CM,-0.18399182136415276,0.5321049873093843,-0.3457810502670097,-0.26544408824619126,0.7295072674059012,0.7970457535939021,0.09851674765906432
USP7,Naive_vs_CM,0.163927078540064,0.4856994174255335,0.3375072579023568,0.23649678327716595,0.7357345417789865,0.7970457535939021,0.09851674765906432
WRC,Naive_vs_CM,-0.13238317598307647,0.5370193558619771,-0.24651471969867159,-0.19098855148791535,0.8052838112879867,0.8374951637395062,0.07701769219238278
PDZ,Naive_vs_CM,0.03644476808594019,0.5695651103542473,0.06398700942772453,0.05257868618393427,0.9489805705849935,0.9489805705849934,0.022742679220867527
BIR,Naive_vs_EM,-3.6244301832354022,1.0270545035663587,-3.528956029743192,-5.228947451401992,0.00041720244365697794,0.008164150370104671,2.088089004898484
PP4,Naive_vs_EM,3.579655259791153,1.0469218983856128,3.4192190127182327,5.1643508913927905,0.0006280115669311286,0.008164150370104671,2.088089004898484
BRCT,Naive_vs_EM,-1.4220386662492905,0.5166487535128325,-2.7524283308156092,-2.0515681317502072,0.005915509292295809,0.05126774719989702,1.2901557658470812
F_14_3_3,Naive_vs_EM,0.4148636520679523,0.1730466598930915,2.397409186194381,0.5985217334835191,0.01651147335019451,0.10732457677626432,0.9693008154420053
PCNA,Naive_vs_EM,-0.7646859904903387,0.40226384457356446,-1.900956302202536,-1.1032086863176767,0.05730773649819621,0.2980002297906203,0.5257834010352886
PP2B,Naive_vs_EM,-1.6664012800740782,0.9804670818708868,-1.6995994163254518,-2.404108862893893,0.08920630022696116,0.307684036612896,0.511895035409266
WRC,Naive_vs_EM,0.7958169671396251,0.4711904317783095,1.6889497610045894,1.1481211919476324,0.09122905801794842,0.307684036612896,0.511895035409266
NRP,Naive_vs_EM,1.4650819619733864,0.8869222973396201,1.65187183405806,2.1136664810348775,0.09856068095952038,0.307684036612896,0.511895035409266
TYR,Naive_vs_EM,-0.8031602686494739,0.5133688410119174,-1.5644897089319632,-1.1587153366196437,0.1177026078863759,0.307684036612896,0.511895035409266
WD40,Naive_vs_EM,0.4920212289670006,0.31503891831774755,1.5617791972950756,0.709836587042785,0.11834001408188306,0.307684036612896,0.511895035409266
MAPK,Naive_vs_EM,-0.558219048145004,0.3957397070455772,-1.4105712371205503,-0.8053398524885548,0.15837107763826508,0.3743316380540811,0.4267434652937123
APCC,Naive_vs_EM,0.6147981201668183,0.5455943761002162,1.1268410143104015,0.8869661991125258,0.25980970616807353,0.5629210300308259,0.2495525263340475
WW,Naive_vs_EM,-0.6628702184575206,0.6178896430217061,-1.072797102110084,-0.9563195769216488,0.28336216130878256,0.5667243226175651,0.2466281479515585
SUMO,Naive_vs_EM,-0.6199787246616136,0.6795499803700408,-0.912337197514172,-0.8944402315259741,0.36159123866053744,0.6715265860838553,0.17293678871239027
PP2A,Naive_vs_EM,-0.5374170684356989,0.6501261461915658,-0.8266350639547173,-0.7753289395212675,0.40844393697833437,0.6973601234362804,0.1565428901500574
PDZ,Naive_vs_EM,-0.5027793918489528,0.6359014774133452,-0.7906561153059546,-0.7253573352816531,0.42914469134540334,0.6973601234362804,0.1565428901500574
Arc,Naive_vs_EM,-0.1875672320441366,0.3705084280787337,-0.5062428215648532,-0.27060231550334535,0.6126861972661937,0.9370494781718256,0.028237476850022904
USP7,Naive_vs_EM,0.2703763153330203,0.6841797890872441,0.39518313701392155,0.390070569304779,0.6927077367180676,0.9480301828644314,0.023177835612564836
FHA,Naive_vs_EM,-0.19778868442709596,0.5528006573789715,-0.35779386617390047,-0.2853487541669235,0.7204975812071432,0.9480301828644314,0.023177835612564836
Pex14,Naive_vs_EM,0.1534876112463076,0.514124219912252,0.29854188015593597,0.2214358155829411,0.7652896168094699,0.9480301828644314,0.023177835612564836
UBA3,Naive_vs_EM,-0.1188645863847535,0.42960314254516413,-0.2766846296340984,-0.1714853493146017,0.7820222750710066,0.9480301828644314,0.023177835612564836
PP1,Naive_vs_EM,0.23372551814643283,1.0839035999156674,0.21563312287607286,0.33719464595906207,0.829273734814405,0.9480301828644314,0.023177835612564836
SH2,Naive_vs_EM,-0.05640292539518954,0.45286645349938126,-0.12454648596590431,-0.08137222075927013,0.9008825963969038,0.9480301828644314,0.023177835612564836
CYCLIN,Naive_vs_EM,-0.13130782165348132,1.1495679002537937,-0.11422363274452259,-0.18943714312940996,0.9090605182910984,0.9480301828644314,0.023177835612564836
LIR,Naive_vs_EM,-0.06001956082371951,0.5472377032009712,-0.1096773129348464,-0.08658992275671365,0.9126652935071096,0.9480301828644314,0.023177835612564836
SH3,Naive_vs_EM,0.0589311645739754,0.9041208104841242,0.06518063060888941,0.08501969888468568,0.9480301828644313,0.9480301828644314,0.023177835612564836
SH3,PD1Low_vs_PD1High,1.563948145928662,0.3788312395940698,4.1283505225294626,2.2563002343387697,3.653748400105825e-05,0.0009499745840275145,3.022288013831425
WRC,PD1Low_vs_PD1High,-0.9540924040006543,0.3365387316555928,-2.8350151535516392,-1.3764643798015734,0.004582351205274931,0.05938601177073133,1.2263158399717315
PP2B,PD1Low_vs_PD1High,3.342237063873553,1.2360610917205386,2.703941646784883,4.821828837525665,0.006852232127392076,0.05938601177073133,1.2263158399717315
FHA,PD1Low_vs_PD1High,-0.7780657609938721,0.3050384859278527,-2.5507134243313128,-1.1225116148713568,0.010750268069016447,0.06987674244860691,1.1556673493898866
Arc,PD1Low_vs_PD1High,0.9062438778793367,0.38177736689296776,2.373749615527639,1.3074335484525024,0.017608486565059644,0.09156413013831015,1.0382746260474804
WD40,PD1Low_vs_PD1High,-1.2130283523446543,0.5460548530862627,-2.2214404752356023,-1.750029988385343,0.02632114216982238,0.09297377406697324,1.0316395394487838
PP4,PD1Low_vs_PD1High,-4.74967528560232,2.1924198688462697,-2.166407700045964,-6.852332980371338,0.030280046077004213,0.09297377406697324,1.0316395394487838
BIR,PD1Low_vs_PD1High,4.290976777480896,2.0119845354302677,2.132708627684984,6.190570917441394,0.03294863572192597,0.09297377406697324,1.0316395394487838
PP2A,PD1Low_vs_PD1High,0.5262689652153415,0.24984268765852705,2.106401312551603,0.7592456262899396,0.03516950738494023,0.09297377406697324,1.0316395394487838
BRCT,PD1Low_vs_PD1High,1.3304163887180664,0.633635515804771,2.099655646714065,1.919385126320958,0.035759143871912785,0.09297377406697324,1.0316395394487838
CYCLIN,PD1Low_vs_PD1High,-1.2811358763672689,0.6355540326886784,-2.0157780620909445,-1.848288375539995,0.04382318854757258,0.10358208202153518,0.9847153638203794
NRP,PD1Low_vs_PD1High,-0.7735500046023398,0.42821293000943716,-1.8064611093954868,-1.1159967555194306,0.07084634363826676,0.15350041121624466,0.8138904567424513
UBA3,PD1Low_vs_PD1High,-0.7904829999765619,0.4868302804964969,-1.6237342491727977,-1.1404259039732165,0.10443253811802111,0.20886507623604222,0.6801341711539017
USP7,PD1Low_vs_PD1High,0.39697250283614466,0.2707045918544287,1.4664417035438266,0.5727102612109859,0.14252799200979374,0.26469484230390267,0.5772545210363078
SH2,PD1Low_vs_PD1High,0.3878133485742248,0.28309379314015065,1.3699111671524034,0.559496394778577,0.17071463333896808,0.29590536445421134,0.5288471614640906
SUMO,PD1Low_vs_PD1High,-0.688902865745685,0.5738215743335011,-1.2005523956568762,-0.9938767480654952,0.2299248764767592,0.3576750508014776,0.4465113524905024
Pex14,PD1Low_vs_PD1High,0.7283457506679838,0.6118171991595722,1.1904630201120237,1.0507808025412497,0.2338644562932738,0.3576750508014776,0.4465113524905024
F_14_3_3,PD1Low_vs_PD1High,-0.22754580461553764,0.20162546311194401,-1.1285568851450198,-0.3282792038939252,0.25908480724688,0.3690506635778233,0.43291400944548136
PCNA,PD1Low_vs_PD1High,0.4359579372655069,0.3949700293604741,1.1037747293671862,0.6289543541291287,0.2696908695376401,0.3690506635778233,0.43291400944548136
PDZ,PD1Low_vs_PD1High,0.30717061844906507,0.3599511856062753,0.853367430730057,0.4431535279432621,0.39345557692477706,0.5114922500022102,0.29116094221921784
TYR,PD1Low_vs_PD1High,0.43331702899492175,0.7086994617644511,0.6114256499025568,0.6251443288637129,0.5409178260573441,0.661476343368441,0.17948568303847542
LIR,PD1Low_vs_PD1High,-0.23906343545217723,0.40986669414116184,-0.5832711924864078,-0.3448956327847349,0.5597107520809885,0.661476343368441,0.17948568303847542
MAPK,PD1Low_vs_PD1High,0.33968304454382103,0.6744323809603096,0.5036576744137845,0.4900590438374355,0.6145019561438518,0.6946543852060933,0.15823121833263648
WW,PD1Low_vs_PD1High,0.2457004440602978,0.625218196257386,0.3929835144451704,0.3544708121900078,0.694331657448511,0.7521926289025536,0.12367092675333212
PP1,PD1Low_vs_PD1High,-0.3591950353376099,1.1047850137439708,-0.3251266362858646,-0.5182088961935057,0.7450852303019366,0.7748886395140141,0.1107607061641141
APCC,PD1Low_vs_PD1High,-0.05632327235622292,0.4433129555842198,-0.12705081511095773,-0.08125730571496124,0.8989001797439912,0.8989001797439913,0.04628853273095419
