motif,Naive,CM,EM,PD1_Low
F_14_3_3,0.014294760586104082,-0.5855237330746041,-1.6971528831834395,-1.7116597195606063
APCC,-1.7135827293411352,-1.8206195354568562,-3.0464491247015344,-2.6660624801072874
Arc,3.1169549512330432,3.230334263137604,6.559921697011042,6.612332254408155
BIR,-0.5695220030289908,0.8169081204654705,7.250596666344455,3.7428832754416184
BRCT,-2.599958154902091,-2.230781390119675,-0.8484288595247959,-1.7243101160085714
CYCLIN,-3.47927194018793,-8.312594313960785,-3.9487038360788738,-5.119313943050485
FHA,-8.710887809178589,-19.508968764862708,-7.688942943204813,-14.42263928814871
LIR,-3.6721850432242094,-10.565773831571356,-3.1102195091574254,-10.65306771477683
MAPK,-9.165270813374523,-5.91977991648247,-8.522549374306198,-7.244502060059752
NRP,0.25650117056284255,2.1209863455098645,-1.6613803136330483,-0.516391569325727
PCNA,-6.1821251142129965,-3.461074723645062,-5.657413647814488,-5.267013097033094
PDZ,-0.683131702005854,-0.7645048849145134,0.16922740543118664,-0.1277895511448254
PP1,4.333586558841427,8.84912500130272,7.069151587145255,6.943837942898934
PP2A,-0.05727425004736001,-4.42474551759836,1.189030458998552,-0.21689514367498053
PP2B,-2.266911891694964,-4.6463269057213505,-0.776956656792025,-0.7609972403364748
PP4,1.341740299371873,-0.08411949180799791,-3.792101575339241,-2.767049410546192
Pex14,-1.3291593666017854,-5.790372076209122,-1.991240969865731,-2.3294903694291875
SH2,3.0769935410146294,6.627755598642577,2.809512405028651,5.084889358428483
SH3,5.8513682219401835,15.667449023728588,5.384135974537327,7.598350628496432
SUMO,0.86671850621657,2.8328521022532236,1.605477977736079,1.1380891418151087
TYR,-4.7282647954189265,-5.622613815158796,-4.506117967756847,-3.6708120913579134
UBA3,-5.701517736605295,-4.295326864202887,-5.278009324898253,-9.332140931506629
USP7,0.36493103718125625,0.22176380405722884,-0.10381271736301244,0.7905017670185954
WD40,-2.1802723607339716,-0.7429128976439296,-2.9383373827031907,-2.712705783583616
WRC,-2.361382464725536,-2.6532810970331395,-10.501940854652313,-8.523339365562784
WW,-7.717837280042296,-4.842241665097296,-8.29873252911545,-6.098882423144591
