ELM,phenotype,effect,se,pip,significant
REV1ctd,CM_Low,-0.016468734823864583,0.1310672660462407,0.09791910322176375,False
REV1ctd,EM_High,0.016321851265454376,0.1284476401736374,0.09791870597092964,False
REV1ctd,EM_Low,0.024203864406818664,0.11531791732360797,0.09791662494948962,False
SH2,Naive_High,-0.06127734766618959,0.051358775716879565,0.09795603159209997,False
SH2,CM_High,-0.05869314586326388,0.053134618946348196,0.09794202564235895,False
SH2,CM_Low,-0.04283081682165049,0.05632990478763719,0.0979062455529984,False
SH2,EM_High,-0.029641646253457412,0.05386071441228325,0.09788803207184761,False
SH2,EM_Low,-0.05141024758284646,0.04892822682667212,0.09793614926419464,False
SH3,Naive_High,-0.006474733180399232,0.05244085259171336,0.09786805818363904,False
SH3,CM_High,-0.058206538035073314,0.05480318090427051,0.09793603389950815,False
SH3,CM_Low,-0.03417862792359602,0.05807546908090846,0.09789592406429024,False
SH3,EM_High,-0.053331548625056076,0.05592687910561867,0.09792388385952074,False
SH3,EM_Low,-0.05421739696405564,0.050199715194616,0.0979399904217762,False
SUMO,Naive_High,0.0025014912155220358,0.0811376335159796,0.09790306405747072,False
SUMO,CM_High,0.03929609118793011,0.08483950129279914,0.09791030085435092,False
SUMO,CM_Low,-0.03347377921304512,0.08869823990559382,0.0979103217693667,False
SUMO,EM_High,-0.05288100143328782,0.08552595159648589,0.09791449091364932,False
SUMO,EM_Low,-0.044928693892812725,0.07749450033009034,0.09791005911543194,False
TRAF2like,Naive_High,-0.029843732593800132,0.09423724389944578,0.09791162808063335,False
TRAF2like,CM_High,-0.022705247376762765,0.0982678253773365,0.0979121855814466,False
TRAF2like,CM_Low,-0.0288847244394752,0.10502310712275305,0.09791460073725439,False
TRAF2like,EM_High,0.0036150007697991334,0.1000486737744951,0.0979118894081532,False
TRAF2like,EM_Low,0.013967233718504373,0.09107744902266739,0.09790884239925923,False
TRAF4,Naive_High,-0.010944136821572175,0.1690454877614471,0.0979229155628099,False
TRAF4,CM_High,0.013686300924364458,0.17345141186898708,0.09792322394157532,False
TRAF4,CM_Low,0.009694871358001313,0.18279580986445093,0.09792376557289449,False
TRAF4,EM_High,-0.002305603778125464,0.17248195724489443,0.09792312616399751,False
TRAF4,EM_Low,-0.023157717776910093,0.1558074802747774,0.09792199226857758,False
TRAF6,Naive_High,-0.02494081353735366,0.12084776309197362,0.09791769967377854,False
TRAF6,CM_High,-0.02862792905628228,0.1231276632057159,0.09791823661038936,False
TRAF6,CM_Low,-0.014424563359889477,0.1323440041084935,0.09791925215745226,False
TRAF6,EM_High,-0.010311902061097817,0.12689214165862397,0.09791835549841078,False
TRAF6,EM_Low,0.014344298513481703,0.1171193954310198,0.0979166379262875,False
TRFH,Naive_High,0.010867898248484668,0.15446848703936314,0.09792175111405388,False
TRFH,CM_High,-0.021938659737265255,0.1580954012249943,0.09792216961325989,False
TRFH,CM_Low,0.01909368750979415,0.17837596635463046,0.09792355739941061,False
TRFH,EM_High,0.0026437428796956246,0.15908802383809195,0.0979221251420013,False
TRFH,EM_Low,0.001545912845991876,0.1431708512270406,0.09792054908639193,False
TYR,Naive_High,-0.0702557628575095,0.08373517233739088,0.09792165970774695,False
TYR,CM_High,0.02702918975767668,0.08604263022947017,0.09790815864616907,False
TYR,CM_Low,-0.030172406595286774,0.09083241830066918,0.09791052109976386,False
TYR,EM_High,0.001692633338404316,0.08702418156151716,0.09790641857821057,False
TYR,EM_Low,0.023678092051330684,0.07844465041225039,0.0979037520601499,False
UBA3,Naive_High,-0.05788127467976625,0.09130990334382526,0.0979166480660641,False
UBA3,CM_High,-0.03692655072962377,0.09802625411183553,0.09791366757814203,False
UBA3,CM_Low,0.0019698025109847364,0.10210475166319319,0.09791254963428778,False
UBA3,EM_High,0.016618644780752034,0.09679825992678656,0.09791124304209986,False
UBA3,EM_Low,-0.007522851016581206,0.08898594001540158,0.09790754085543266,False
