ELM,phenotype,effect,se,pip,significant
NRBOX,EM_High,-0.09014589212337117,63155.212058108766,0.09999997860422523,False
NRBOX,EM_Low,0.47129596790126105,81226.32484654206,0.09999997860422524,False
NRP,Naive_High,-0.0641783962015665,31713.64101644958,0.09999997860422502,False
NRP,CM_High,0.2543583577155363,50811.775513612294,0.09999997860422516,False
NRP,CM_Low,0.40706138482618187,16860.882808307142,0.0999999786042244,False
NRP,EM_High,-0.1814386555248024,41317.36185728325,0.09999997860422513,False
NRP,EM_Low,-0.3989655319534212,56185.63126162056,0.09999997860422517,False
PCNA,Naive_High,-0.20342318802206888,0.0,,False
PCNA,CM_High,0.9233339740720479,39171.933442600064,0.0999999786042251,False
PCNA,CM_Low,0.24949810780712145,43185.87866799251,0.09999997860422513,False
PCNA,EM_High,-0.051102119047083075,44011.75818082114,0.09999997860422513,False
PCNA,EM_Low,-0.13965102768853366,0.0,,False
PDZ,Naive_High,0.15713854273821387,0.0,,False
PDZ,CM_High,0.13075377083482154,20830.18492964559,0.09999997860422467,False
PDZ,CM_Low,-0.007659702789687404,38085.54294528674,0.0999999786042251,False
PDZ,EM_High,0.37363004513775216,41252.50609164841,0.09999997860422512,False
PDZ,EM_Low,0.2560844182250358,28054.09977459543,0.09999997860422495,False
PP1,Naive_High,-0.24032236283268427,32751.074788289545,0.09999997860422503,False
PP1,CM_High,0.36084075951478833,0.0,,False
PP1,CM_Low,0.3659868962028776,36609.44177911126,0.0999999786042251,False
PP1,EM_High,0.19287537009197422,0.0,,False
PP1,EM_Low,-0.09121249077166649,54616.14322053931,0.09999997860422519,False
PP2A,Naive_High,-0.2081985721645478,0.0,,False
PP2A,CM_High,-0.1799455518173372,15660.416379150267,0.09999997860422423,False
PP2A,CM_Low,-0.370822145662006,32565.576586582913,0.09999997860422506,False
PP2A,EM_High,0.5619169550783544,0.0,,False
PP2A,EM_Low,-0.36607723177211204,0.0,,False
PP2B,Naive_High,0.06369754701813866,0.0,,False
PP2B,CM_High,-0.5442288601339872,32160.490875734016,0.09999997860422502,False
PP2B,CM_Low,-0.08287613636604205,39059.205628248645,0.0999999786042251,False
PP2B,EM_High,-0.08972191688889973,0.0,,False
PP2B,EM_Low,0.2526159576861499,26762.650916961502,0.09999997860422491,False
PP4,Naive_High,-0.28413091067599466,70745.3572040607,0.09999997860422521,False
PP4,CM_High,0.40616044065486917,71245.99024060598,0.09999997860422523,False
PP4,CM_Low,-0.14609024201776372,65926.21453980236,0.09999997860422523,False
PP4,EM_High,0.07150538900239244,66558.00614453023,0.09999997860422521,False
PP4,EM_Low,-0.2510170861159666,67533.25389589729,0.09999997860422523,False
PTB,Naive_High,0.14704494606428048,79412.84542005426,0.09999997860422521,False
PTB,CM_High,0.4731246425124529,70416.7032113936,0.09999997860422521,False
PTB,CM_Low,-0.028813297255652907,68744.51725551518,0.0999999786042252,False
PTB,EM_High,-0.017256497820644312,75225.14085531786,0.09999997860422523,False
PTB,EM_Low,-0.12810057240666,74398.1793721224,0.09999997860422523,False
Pex14,Naive_High,0.07488380042949397,0.0,,False
Pex14,CM_High,-0.9201255056115867,18897.554072808303,0.09999997860422456,False
