motif,Naive,CM,EM,PD1_Low
PCNA,-0.10171159401103444,0.5864160409395847,-0.09537657336780836,0.0366156933728626
Pex14,0.037441900214746984,-0.5048174988669027,0.2835560750558558,0.2466185550560949
SH3,-0.08725164311627777,-0.4962934180228804,0.1980917612522267,0.16829144908917157
Clathr,-0.061476317386367815,0.20921655630794805,-0.4828077295685384,-0.015822122828636754
deltaCOP1,0.4755080954314192,-0.3637214191882532,0.1665573893153775,0.14715726990771094
BRCT,-0.07428778419942962,-0.4630421272437631,0.33334762203595036,-0.048760215132591246
WW,-0.46205006390802983,-0.07502152148539099,-0.34060443995759815,-0.4300373974294372
WRC,-0.3244565583846034,0.43909385644253185,-0.3183261924526403,-0.05207627087898986
TRAF4,-0.15430327275601838,0.42518901766386363,-0.19480426154137778,-0.06901044763609511
FHA,0.35209025154363777,0.3576208675312351,0.37651379943852276,0.16156567317996048
PP1,-0.12016118141634213,0.36341382785883297,0.05083143966015387,0.09159146847707038
APCC,-0.013942812676337617,0.25319357161877787,-0.35988906224124406,-0.17203763327285157
LYPXL,-0.059694074519653154,0.35751922817015525,-0.05439885899277897,0.06848654232586862
NRP,-0.03208919810078325,0.33070987127085905,-0.2902020937391118,0.002698617624253552
PDZ,0.07856927136910694,0.06154703402256707,0.314857231681394,0.08280823847844947
PP2B,0.03184877350906933,-0.31355249825001463,0.08144702039862509,0.056579940440035954
CYCLIN,0.0373206066671008,0.2880447925239392,-0.19731894118374665,-0.14627298765039734
PP2A,-0.1040992860822739,-0.2753838487396716,0.09791986165312117,-0.24563312581137267
Arc,0.09885372543860092,0.045811748236879904,-0.2725334261769401,-0.09463274596629255
LIR,0.16069855058938376,-0.26941234398086733,-0.00952804135119173,-0.030186158786628087
WD40,0.00047959358727659796,0.21527925800390388,0.25065795357231385,0.06410087679183074
Integrin,0.13718293752956887,0.24382641190579907,-0.06685448791632223,0.15401446162672164
USP7,-0.12441765067118965,0.09111970104562528,-0.2389860219373501,-0.1492166791832473
UBA3,-0.22764875806254,0.18718170979518567,0.013749574463077938,0.052495470371040055
Actin,0.07352247303214024,0.2221556726284,-0.07267853511365216,-0.05230462322077097
PTB,0.07352247303214024,0.2221556726284,-0.07267853511365216,-0.05230462322077097
TRFH,0.08884818387062303,-0.21716140035690776,0.16219118044195405,0.13585443871950523
TYR,0.03902766913270294,0.03192866111997993,0.21542354889308385,0.17949386908771936
TRAF2like,0.08771506927737184,-0.15913990713670073,0.19057503788894495,0.12598132567637285
NRBOX,0.08771506927737184,-0.15913990713670073,0.19057503788894495,0.12598132567637285
MAPK,0.02567745664600106,0.18703925558316883,-0.1216297327323666,-0.08135861740211774
PP4,-0.14206545533799733,0.13003509931855273,-0.08975584855678709,-0.1323691093779101
BIR,-0.14206545533799733,0.13003509931855273,-0.08975584855678709,-0.1323691093779101
14-3-3,0.02920244406783252,-0.12828630873223942,0.07812753936135973,0.0038757175723467944
SH2,-0.054336417987318406,-0.08001798339800972,0.01042849859472987,0.05758799862050584
GBD,0.0607939868332532,0.0046455758991065105,0.07351800050076716,-0.03300052502399591
SUMO,-0.049652039083081134,0.016814620151010106,-0.023433183247148975,0.020006668186587473
MYND,0.0,0.0,0.0,0.0
IRF7,0.0,0.0,0.0,0.0
CDC14,0.0,0.0,0.0,0.0
CKS1,0.0,0.0,0.0,0.0
