ELM,effect,se,zscore,pvalue,contrast,pip,ci_excludes_zero,significant_pip,qvalue
BRCT,0.3887543430443335,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
CDC14,0.0,86602.54037844387,0.0,1.0,Naive_vs_CM,0.09999995766884145,False,False,1.0
CKS1,0.0,86602.54037844387,0.0,1.0,Naive_vs_CM,0.09999995766884145,False,False,1.0
CYCLIN,-0.2507241858568384,38807.78368273064,-6.460667476056099e-06,0.9999948451331684,Naive_vs_CM,0.09999995766884132,False,False,1.0
Clathr,-0.2706928736943159,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
FHA,-0.005530615987597354,25563.401340801465,-2.1634898712676383e-07,0.9999998273784835,Naive_vs_CM,0.0999999576688411,False,False,1.0
GBD,0.056148410934146686,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
IRF7,0.0,86602.54037844387,0.0,1.0,Naive_vs_CM,0.09999995766884145,False,False,1.0
Integrin,-0.1066434743762302,57030.486774415316,-1.8699379999693773e-06,0.9999985080053402,Naive_vs_CM,0.09999995766884141,False,False,1.0
LIR,0.4301108945702511,0.3959744818807942,1.086208617604135,0.277386705521635,Naive_vs_CM,0.10000027952337232,False,False,1.0
LYPXL,-0.41721330268980844,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
MAPK,-0.16136179893716776,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
MYND,0.0,86602.54037844387,0.0,1.0,Naive_vs_CM,0.09999995766884145,False,False,1.0
NRBOX,0.24685497641407259,57330.612121890386,4.305814420561832e-06,0.9999965644571521,Naive_vs_CM,0.09999995766884143,False,False,1.0
NRP,-0.3627990693716423,15279.936843718138,-2.3743492730521047e-05,0.9999810554337326,Naive_vs_CM,0.0999999576688403,False,False,1.0
PCNA,-0.6881276349506191,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
PDZ,0.01702223734653987,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
PP1,-0.4835750092751751,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
PP2A,0.17128456265739772,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
PP2B,0.34540127175908397,4689.647678346929,7.365185946779604e-05,0.9999412343185093,Naive_vs_CM,0.09999995766882874,False,False,1.0
PP4,-0.27210055465655003,60150.95811294261,-4.5236279386546045e-06,0.999996390667109,Naive_vs_CM,0.09999995766884144,False,False,1.0
PTB,-0.14863319959625976,58583.2724189442,-2.5371269555129173e-06,0.9999979756655734,Naive_vs_CM,0.09999995766884143,False,False,1.0
Pex14,0.5422593990816498,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
SH2,0.025681565410691314,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
SH3,0.40904177490660265,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
SUMO,-0.06646665923409124,31525.790011378383,-2.1083265228278782e-06,0.9999983177988183,Naive_vs_CM,0.09999995766884123,False,False,1.0
TRAF2like,0.24685497641407259,57331.172182458686,4.305772357635512e-06,0.9999965644907135,Naive_vs_CM,0.09999995766884144,False,False,1.0
TRAF4,-0.579492290419882,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
TRFH,0.30600958422753083,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
TYR,0.0070990080127230105,33602.040447626314,2.1126717062875546e-07,0.9999998314331864,Naive_vs_CM,0.09999995766884126,False,False,1.0
UBA3,-0.4148304678577257,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
USP7,-0.21553735171681493,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
WD40,-0.2147996644166273,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
WRC,-0.7635504148271353,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
