motif,Naive,CM,EM,PD1_Low
LYPXL,-0.43755739210284667,-0.299127640036731,-0.14061065197428835,-0.13490970309152128
ANK,-0.40819502074688796,-0.25795297372060855,-0.2125979714153988,-0.21511449208544645
EVH1,0.28615702479338845,0.05704775022956841,-0.3098025711662075,0.11853382307927764
CKS1,-0.27660571964369435,-0.020882169088920148,-0.11888576340053134,-0.08923269260822003
MSH2,-0.15479483633010604,-0.22833102812355927,0.17865375749193177,-0.060780697710158295
TRFH,-0.01790633608815427,-0.22359963269054178,-0.1345270890725436,0.009871441689623511
REV1ctd,0.07180728446288612,0.16534117104656523,-0.11773858921161826,0.1851467650222837
TRAF2like,-0.011468418626094976,0.1729483633010604,-0.011122637159981547,-0.111648993391732
NRBOX,-0.1282139577594123,-0.029269972451790624,-0.1526629935720845,-0.023492500765228037
TYR,-0.140625,0.14992283950617283,0.1050925925925926,0.007355967078189301
GBD,-0.14485766758494031,0.09653351698806244,0.03523875114784206,0.013238445056626871
Actin,-0.041717110573042775,0.1415287866559053,0.014275625504439067,0.012151376558156221
Integrin,-0.022222222222222227,-0.007445987654320987,0.13831018518518517,0.06405606995884773
DLG,-0.021380820654679576,-0.1286307053941909,0.05388427846934071,0.05029199323805133
WRC,0.002124183006535948,0.09470121381886087,0.1223622782446312,0.09231248054777468
PCNA,-0.11727357609710551,-0.004365079365079367,-0.030112044817927168,0.027061935885465294
IRF7,0.11433840479483631,0.04742969110189027,-0.05613185799907792,0.09508990318118948
TRAF6,0.0008101851851851864,0.02079475308641976,0.1111111111111111,0.10465534979423868
APCC,0.014313271604938275,0.05003858024691357,0.036111111111111115,0.1017746913580247
CDC14,0.05884047948363301,-0.09912402028584602,0.03042876901798064,-0.04045643153526971
PP1,-0.014691935878609886,0.09593734703866863,0.0458578071463534,0.031459047152879754
MYND,0.09436728395061728,-0.08668981481481482,-0.0283179012345679,-0.009799382716049387
Clathr,-0.05,-0.08962191358024692,0.023919753086419752,-0.06581790123456789
PP2B,-0.08734309623430962,-0.06084379358437936,0.061541143654114366,0.01784053928405393
PDZ,-0.014883931550598218,-0.08218337385004051,0.0856928356928357,0.01924146368590813
UBA3,0.00037617501859741687,0.07576756610536281,-0.020410664773111518,0.01393115574491107
WW,-0.07549957782155925,-0.027875504268693126,0.06266222597491948,-0.005264200310639937
CYCLIN,-0.07105845543345543,0.012171855921855922,-0.0006410256410256422,-0.03249643874643875
NRP,0.015335828654605949,-0.009981285090455396,0.07060546198100782,0.0585938402532289
eIF4E,0.07053941908713693,0.05924389119409867,0.05757261410788382,0.010027662517289074
PP2A,-0.0033794342866072828,0.07020628223159868,-0.014846069698390373,0.051212429025368544
LIR,-0.05303382991930478,0.07011124689633767,0.012402525605214154,0.0317414132009104
TRAF4,0.03092903828197946,-0.017717086834733893,0.00256769374416433,-0.05669156551509493
BRCT,-0.04954477889260498,0.016815310293571164,0.05571348940914158,-0.033952681778768735
SH3,-0.05295600765084334,-0.05047383063814989,0.01744044513997566,-0.031600301396858516
Pex14,-0.049642625081221574,-0.03164392462638077,-0.03382878492527615,-0.002756118691791206
SUMO,0.03904532386267546,0.0016436242178251292,0.047696812108912565,0.015254171599300976
BIR,-0.024002588701081164,0.047437312826760065,-0.04752931323283082,0.0019246061959629797
MAPK,0.017479333053103542,-0.015224984487279571,0.03174352969434937,0.03748907437432028
SH2,-0.03253565932060863,0.017807844257223093,0.02964007488853983,-0.0017651165373570056
Arc,0.012702455590386625,0.004745733194009054,-0.0163052943225357,0.032378381516312546
USP7,-0.028926981097782627,0.01783631709681328,0.027866760571913243,-0.003878640090472151
WD40,-0.017731746898413565,-0.02781569448236115,-0.022533897533897534,-0.020531263586819143
14-3-3,-0.007849822777007243,0.02332601325319772,0.02443750963168439,-0.02510145374223044
PP4,-0.006944444444444444,0.013087221420554754,-0.0007816257816257808,-0.012786596119929453
FHA,0.002729363350278383,0.004458161865569275,-0.005224723634309692,-0.001627262702062992
