motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
TRAF6,EM_vs_CM,-1.3153399794364964,-0.7583427339880201,-0.5569972454484763,0.5445935991135982,-1.0227759679053643,0.30641378318359913,,,,0.5305917610888594
USP7,EM_vs_CM,-0.8395901149358213,-1.0635850179403865,0.22399490300456526,0.26941832829652146,0.8314018738845294,0.4057466408326572,,,,0.5305917610888594
WD40,EM_vs_CM,-0.28837761132825757,-0.8928580980481622,0.6044804867199046,0.4676486667209305,1.2925953386297766,0.19615105264838673,,,,0.5305917610888594
WRC,EM_vs_CM,-2.762199896096656,-2.8726433233703457,0.11044342727368983,0.5558540777047067,0.19869140427959955,0.8425041483590714,,,,0.8425041483590714
WW,EM_vs_CM,-1.4247737810186905,-1.260155718446762,-0.16461806257192846,0.3160014889682443,-0.520940781353316,0.6024080250377817,,,,0.6833648574587141
14-3-3,Naive_vs_CM,,-3.5196016774368966,-1.306056661706993,0.4699580476950622,-2.7790920234532153,0.005451108004792472,-4.82565833914389,,,0.013238405154496003
BIR,Naive_vs_CM,,0.8762541215306694,0.3550340593402712,0.3432110596465144,1.034448189711409,0.30092668590529137,1.2312881808709406,,,0.3935195123376887
CYCLIN,Naive_vs_CM,,-1.3966943226848292,-0.905214304748513,0.3015973901847306,-3.0013996612970115,0.0026874159041481976,-2.3019086274333422,,,0.009137214074103872
FHA,Naive_vs_CM,,-7.49123040264641,-0.672342999111498,0.7208606304366993,-0.9326948521300029,0.3509775435769542,-8.163573401757908,,,0.42618701720058727
LIR,Naive_vs_CM,,-2.467826254320384,0.5132880446054084,0.39974005235008625,1.2840545789389115,0.19912285913796945,-1.9545382097149755,,,0.3031033557493347
MAPK,Naive_vs_CM,,-1.9339348267286591,-1.2040859068402816,0.42141209781790384,-2.8572646895404947,0.004273093382759594,-3.1380207335689407,,,0.012107097917818851
PDZ,Naive_vs_CM,,6.5898532049143,0.12113054646101151,0.7448076657521101,0.16263332405244962,0.870807147490628,6.710983751375312,,,0.870807147490628
PP2A,Naive_vs_CM,,4.244697469309617,1.4253126875142392,0.6871914872500506,2.074112840393213,0.038068832334104574,5.670010156823857,,,0.07190779440886419
PP4,Naive_vs_CM,,-1.0086363609692781,0.24258376041791796,0.3841672166840754,0.6314535699109632,0.5277439985770067,-0.7660526005513602,,,0.5981098650539409
SH2,Naive_vs_CM,,2.701671471711818,-1.2494763056189315,0.27455489899719426,-4.550916083386661,5.341284930550995e-06,1.4521951660928867,,,4.540092190968346e-05
SH3,Naive_vs_CM,,1.7987533497629844,1.91767036214627,0.461048845222388,4.159364852592304,3.191337809122476e-05,3.7164237119092545,,,0.00017754090842921294
SUMO,Naive_vs_CM,,1.94207171304215,-0.9558275149956431,0.37557484549592096,-2.544972131276625,0.01092864600123095,0.986244198046507,,,0.023223372752615767
TRAF6,Naive_vs_CM,,-0.7583427339880201,0.6214849094027761,0.5000833503378397,1.2427626494321828,0.21395530994070688,-0.13685782458524404,,,0.3031033557493347
USP7,Naive_vs_CM,,-1.0635850179403865,1.5189633239083378,0.25375071393490484,5.986045518271922,2.1500422119459154e-09,0.45537830596795126,,,3.655071760308056e-08
WD40,Naive_vs_CM,,-0.8928580980481622,0.8224640003056354,0.4370243167185344,1.881963929332892,0.059840913312048216,-0.0703940977425268,,,0.10172955263048196
WRC,Naive_vs_CM,,-2.8726433233703457,0.20113713634249653,0.5076909727232536,0.39618024969716764,0.6919720602820607,-2.671506187027849,,,0.7352203140496895
WW,Naive_vs_CM,,-1.260155718446762,-1.1830100533017769,0.2887192685474688,-4.097440601222901,4.177433139510893e-05,-2.443165771748539,,,0.00017754090842921294
14-3-3,Naive_vs_EM,-4.2263097892122845,,-0.5993485499316051,0.48540764230783845,-1.2347324139398428,0.21693010816796976,-4.82565833914389,,,0.40975687098394287
BIR,Naive_vs_EM,1.2449470477423703,,-0.013658866871429698,0.3545068786304078,-0.038529201250477825,0.9692657495327122,1.2312881808709406,,,0.9692657495327123
CYCLIN,Naive_vs_EM,-1.9584684094565146,,-0.34344021797682767,0.31152615618476664,-1.102444244755913,0.27026858525970987,-2.3019086274333422,,,0.4478308724308627
FHA,Naive_vs_EM,-7.869209441436797,,-0.29436396032111123,0.7490095503024659,-0.3930042817240993,0.6943163189614351,-8.163573401757908,,,0.7868918281562931
LIR,Naive_vs_EM,-2.8801842526003827,,0.9256460428854072,0.41443467252608374,2.2335149644776613,0.025515004611689186,-1.9545382097149755,,,0.0722925130664527
MAPK,Naive_vs_EM,-2.5530856728027076,,-0.5849350607662331,0.43615443942061155,-1.3411191263884923,0.17988177837672625,-3.1380207335689407,,,0.3822487790505433
PDZ,Naive_vs_EM,7.304458150522318,,-0.5934743991470057,0.7745455531361235,-0.7662227182688438,0.4435437928702106,6.710983751375312,,,0.6283537065661317
PP2A,Naive_vs_EM,5.364932865038235,,0.30507729178562126,0.7147121333897936,0.4268533826880431,0.6694861216481384,5.670010156823857,,,0.7868918281562931
PP4,Naive_vs_EM,-1.5022891980210904,,0.7362365974697302,0.39655851706070405,1.8565648341806493,0.06337309093458882,-0.7660526005513602,,,0.1539060779840014
SH2,Naive_vs_EM,2.8501537467455647,,-1.397958580652678,0.284578912379797,-4.912375864262818,8.997935107533425e-07,1.4521951660928867,,,7.648244841403412e-06
SH3,Naive_vs_EM,2.2986621904296975,,1.417761521479557,0.4772530743614066,2.9706702746265328,0.0029715062678524274,3.7164237119092545,,,0.012628901638372816
SUMO,Naive_vs_EM,1.396225385823756,,-0.4099811877772491,0.3872789330461922,-1.0586199062068504,0.2897729174552641,0.986244198046507,,,0.4478308724308627
TRAF6,Naive_vs_EM,-1.3153399794364964,,1.1784821548512523,0.5174855984480058,2.2773235784447823,0.022766909937289696,-0.13685782458524404,,,0.0722925130664527
USP7,Naive_vs_EM,-0.8395901149358213,,1.2949684209037726,0.26215953878358256,4.939619694604332,7.827508361263557e-07,0.45537830596795126,,,7.648244841403412e-06
WD40,Naive_vs_EM,-0.28837761132825757,,0.21798351358573076,0.4518621215270878,0.48241156583128925,0.6295136065882241,-0.0703940977425268,,,0.7868918281562931
WRC,Naive_vs_EM,-2.762199896096656,,0.0906937090688067,0.5264651721348745,0.17226915258427003,0.8632259344501869,-2.671506187027849,,,0.9171775553533236
WW,Naive_vs_EM,-1.4247737810186905,,-1.0183919907298484,0.2974228622195945,-3.424054166952186,0.0006169432255200146,-2.443165771748539,,,0.0034960116112800824
14-3-3,PD1Low_vs_PD1High,,,-0.6529620942724508,0.3836564237230889,-1.7019449014718915,0.08876569748486458,,-4.566344795710627,-3.9133827014381763,0.1509016857242698
BIR,PD1Low_vs_PD1High,,,0.3145031860907189,0.28008765238529154,1.1228741553307926,0.26149094533480965,,1.2599119174775772,0.9454087313868583,0.37044550589098035
CYCLIN,PD1Low_vs_PD1High,,,-0.02276587224999216,0.2471061205685981,-0.09212994076232207,0.9265948003192351,,-1.8113751874525532,-1.788609315202561,0.9845069753391873
FHA,PD1Low_vs_PD1High,,,-1.4305918014831018,0.6044990549354646,-2.3665740910642605,0.0179535803022955,,-8.609324417858165,-7.178732616375063,0.07630271628475588
LIR,PD1Low_vs_PD1High,,,-0.0005070571142149483,0.3313776792714491,-0.0015301486670126346,0.998779118479277,,-2.3553883505653777,-2.3548812934511627,0.9987791184792771
MAPK,PD1Low_vs_PD1High,,,-0.0775295855820306,0.348107645138415,-0.22271727342041908,0.8237555567554169,,-2.578038635959493,-2.5005090503774623,0.9335896309894725
PDZ,PD1Low_vs_PD1High,,,1.357384230238627,0.6261216017700298,2.1679242920246424,0.030164447256645997,,7.598118377656401,6.240734147417774,0.08546593389383032
PP2A,PD1Low_vs_PD1High,,,1.2929069426857351,0.5769271329636382,2.2410229452100023,0.02502458876487717,,5.715336654925432,4.422429712239697,0.08508360180058237
PP4,PD1Low_vs_PD1High,,,1.467349200117068,0.31699815475411686,4.628888774621523,3.6763314839069667e-06,,-0.22612741871795225,-1.6934766188350203,6.249763522641843e-05
SH2,PD1Low_vs_PD1High,,,-0.3916976493374671,0.2269154050244361,-1.7261835938167613,0.08431438862665164,,2.0383509313802635,2.4300485807177306,0.1509016857242698
SH3,PD1Low_vs_PD1High,,,1.1774603624517503,0.3795133812696457,3.102552954819689,0.0019185921921820574,,3.3085019695851234,2.131041607133373,0.010872022422364992
SUMO,PD1Low_vs_PD1High,,,0.27103597340258756,0.3063373153995936,0.8847631671937906,0.376284378824546,,1.6044699232742012,1.3334339498716137,0.4920641876936371
TRAF6,PD1Low_vs_PD1High,,,0.7572634591493486,0.41153791547117535,1.8400818750378014,0.06575621785262059,,-0.1791176223484054,-0.9363810814977539,0.13973196293681875
USP7,PD1Low_vs_PD1High,,,0.4236490635296649,0.2074393054940582,2.042279608103488,0.04112380367882184,,-0.2094619289902443,-0.6331109925199092,0.09987209464856732
WD40,PD1Low_vs_PD1High,,,0.09819948955288127,0.3580303711719037,0.2742769816746413,0.7838717724359163,,-0.3930135365172137,-0.491213026070095,0.9335896309894725
WRC,PD1Low_vs_PD1High,,,-0.6212826750131613,0.420174417964391,-1.4786304173944589,0.13923911857751858,,-3.031393093108533,-2.4101104180953716,0.2151877287107105
WW,PD1Low_vs_PD1High,,,-0.8895332658406345,0.23650803508701548,-3.761112240915449,0.00016915949785258514,,-2.2662864784308483,-1.3767532125902138,0.0014378557317469736
