CCD,total_counts,g_statistic,df,pvalue,Naive_High_prop,Naive_Low_prop,CM_High_prop,CM_Low_prop,EM_High_prop,EM_Low_prop,Naive_High_effect,Naive_Low_effect,CM_High_effect,CM_Low_effect,EM_High_effect,EM_Low_effect,Naive_High_se,Naive_Low_se,CM_High_se,CM_Low_se,EM_High_se,EM_Low_se,qvalue,Naive_High_pip,Naive_Low_pip,CM_High_pip,CM_Low_pip,EM_High_pip,EM_Low_pip,max_pip,Naive_High_ci_excludes_zero,Naive_Low_ci_excludes_zero,CM_High_ci_excludes_zero,CM_Low_ci_excludes_zero,EM_High_ci_excludes_zero,EM_Low_ci_excludes_zero,significant_pip
OR1P1-1,302638,3822.2321936652297,5,0.0,0.16549805378042415,0.14698418572684196,0.1946781303074961,0.10057560517846403,0.11840548774443395,0.27385853726233983,-0.12571651649108717,-0.08392169857357712,0.18410799979196413,-0.1896181204112568,-0.05023925609770852,0.132389863039438,0.004902326193818861,0.00514542910517299,0.004603449220602963,0.0060564956586589,0.005639433343663287,0.00408686542899834,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR2AE1-1,11794,651.7494472588446,5,1.3253881015683153e-138,0.17203662879430218,0.1823808716296422,0.12972697982024758,0.08283873155841953,0.10157707308801085,0.33143971510937764,-0.07853043010792149,0.17466297320267588,-0.3003728711728937,-0.402369140765789,-0.22224445971406204,0.40526262992941964,0.024400149091283865,0.023847913620459144,0.027406891848799297,0.033408705497329834,0.030483565841322613,0.019563459006779825,1.569420708107076e-138,0.9962990076710877,0.9999999999984324,1.0,1.0,0.9999999999983937,1.0,1.0,True,True,True,True,True,True,True
OR2AJ1-1,29375,3214.4686435522162,5,0.0,0.15080851063829787,0.16619574468085108,0.2868425531914894,0.06920851063829787,0.09528510638297873,0.2316595744680851,-0.23563115823169412,0.062124844486580066,0.6926879109919929,-0.5970516089428477,-0.2932527513426286,-0.09214721867272346,0.016307328161002735,0.01567746407753714,0.01290466443710574,0.022991537245470747,0.01987577496783793,0.013832690832862673,0.0,1.0,0.999602094951291,1.0,1.0,1.0,0.9999999997304517,1.0,True,True,True,True,True,True,True
OR2AK2-1,469765,38187.89432651013,5,0.0,0.13852671016359244,0.14944067778570136,0.1782806296765404,0.11679882494438709,0.2165125115749364,0.2004406458548423,-0.3371136327586932,-0.06454318700094652,0.07559736295182606,-0.02117460102124058,0.6780259068685413,-0.27863533291933695,0.004236230548759816,0.004107184489773088,0.0038271161943633615,0.0045596046082382515,0.003563524023508673,0.003656375761816973,0.0,1.0,1.0,1.0,0.9999274037483313,1.0,1.0,1.0,True,True,True,True,True,True,True
OR2AT4-1,80506,2603.57792263571,5,0.0,0.18184980001490572,0.17146548083372667,0.2106923707549748,0.13543089956028123,0.08404342533475766,0.21651802350135393,-0.011133631079655704,0.09978412081808119,0.2826963573517811,0.148516954489313,-0.43149133287076835,-0.17943631893967593,0.009143061207690508,0.009357122209941273,0.008649141384491004,0.010307198865540532,0.012708544287977718,0.008562080494973374,0.0,0.5460907147963893,1.0,1.0,1.0,1.0,1.0,1.0,False,True,True,True,True,True,True
OR2B2-1,4737,2417.283800481833,5,0.0,0.04095419041587502,0.33523327000211106,0.04728731264513405,0.18577158539159805,0.1933713320667089,0.19738230947857294,-1.660811454417249,0.9904192655973939,-1.4000835351167433,0.524409090486732,0.5294150192284592,-0.2958976314150876,0.073313471630945,0.03077994175487861,0.06845423904008531,0.03736021372568246,0.036790795766598675,0.036505124427561306,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999972,1.0,True,True,True,True,True,True,True
OR2C3-1,127496,1063.199130955144,5,1.2451099870971273e-227,0.18762157244148836,0.16195802221246156,0.19555123297985819,0.11898412499215662,0.11105446445378679,0.2248305829202485,0.027262560469966335,0.031260948501230734,0.18912995078297734,-1.853381194738546e-06,-0.12263747609889131,-0.13113464072574477,0.007180975915140375,0.007609774618985018,0.007069257541673718,0.008658845439596038,0.008921769056341613,0.006714917766472211,1.6344983163952925e-227,0.9983541040157361,0.9995458499962281,1.0,0.3518855809568042,1.0,1.0,1.0,True,True,True,False,True,True,True
OR2F1-1,140723,11486.100384732657,5,0.0,0.15911400410735985,0.1765738365441328,0.14236478756137944,0.21295026399380343,0.09832081465005721,0.21067629314326727,-0.1724579773582542,0.13551286427694564,-0.19314143906144987,0.6968809181215283,-0.25893589769380276,-0.2144523632513724,0.00729512836416399,0.006999694358667363,0.0076365018742905605,0.0065232303862463765,0.008961278571491576,0.006543635761894169,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR2F2-1,218785,5083.038348311678,5,0.0,0.17896108051283224,0.15765248988733233,0.19073062595698975,0.1524190415247846,0.12275978700550769,0.1974769751125534,-0.030763533907540053,-0.0008752109134699815,0.15836902308749345,0.2874549524936154,-0.00896545364476875,-0.296240905030998,0.005587002090581243,0.005877035108162924,0.005452298483057578,0.005961045878764025,0.0065262295592181,0.005378388567846473,0.0,0.9999992546290363,0.27147572967132133,1.0,1.0,0.5125039920444243,1.0,1.0,True,False,True,True,False,True,True
OR2G6-1,228031,6781.2263274032375,5,0.0,0.17317820822607452,0.1557595239243787,0.20133227499769768,0.10570931145326731,0.16294275778293302,0.20107792361564875,-0.07077563155407107,-0.015252255817305826,0.2259544936416511,-0.13371911161051298,0.3224527133854771,-0.2736432505636075,0.005543844206252026,0.005785358765633711,0.005233366120283099,0.006822204220221299,0.005683419952603088,0.005233030221340315,0.0,1.0,0.9213558369305054,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
