motif,contrast,log_effect,se_log_effect,z,logFC,pvalue,qvalue,neglog10_q
FHA,EM_vs_CM,-0.00823497598388545,0.03395350869876455,-0.242536818711319,-0.011880559013791252,0.8083642311040684,0.9838302454475407,0.007079830252943574
Pex14,EM_vs_CM,-0.015667953852350702,0.07032993901477184,-0.2227778677450561,-0.022604079323663488,0.8237083941347914,0.9838302454475407,0.007079830252943574
NRP,EM_vs_CM,-0.009200703775757213,0.06907436564378859,-0.13319997498354982,-0.013273809709973293,0.89403523063126,0.9838302454475407,0.007079830252943574
F_14_3_3,EM_vs_CM,0.0032341832366259843,0.031205938111375685,0.10363999393586595,0.004665940116806525,0.9174550479750372,0.9838302454475407,0.007079830252943574
Arc,EM_vs_CM,-0.0030800412312548264,0.038773461047015234,-0.07943684025318465,-0.004443560210064875,0.9366851669267959,0.9838302454475407,0.007079830252943574
PP2A,EM_vs_CM,0.004742277585245425,0.08735484250383282,0.054287518004938876,0.006841660354752463,0.9567060940780491,0.9838302454475407,0.007079830252943574
LIR,EM_vs_CM,-0.0008470771892724049,0.0417955351114024,-0.02026716937621671,-0.0012220740602134604,0.9838302454475407,0.9838302454475407,0.007079830252943574
USP7,Naive_vs_CM,0.2478091752409331,0.04970212974996627,4.985886449686822,0.3575130682068783,6.16783624995689e-07,1.4802806999896536e-05,4.829655923187801
F_14_3_3,Naive_vs_CM,0.11872821542213134,0.04854654555492995,2.4456573390539496,0.17128860760310544,0.014458834553953125,0.14415784665233589,0.8411617135597456
LIR,Naive_vs_CM,0.13546442004384757,0.05727367971234782,2.3652124453013337,0.1954338470141584,0.018019730831541986,0.14415784665233589,0.8411617135597456
TYR,Naive_vs_CM,-0.10638181061957391,0.054196905931131495,-1.9628760865934718,-0.15347651062164816,0.04966057404266212,0.29796344425597276,0.5258370142181966
WW,Naive_vs_CM,0.17412200410171969,0.11045852822693769,1.5763563655672201,0.25120495182719876,0.11494369837773717,0.4837848286732238,0.31534775508702173
LYPXL,Naive_vs_CM,0.09611203937273596,0.06262756477255699,1.5346603324236499,0.13866036257277098,0.12486728443133886,0.4837848286732238,0.31534775508702173
SUMO,Naive_vs_CM,0.06785596374884106,0.047175173267125725,1.4383829257947178,0.09789546239519428,0.15032543447148053,0.4837848286732238,0.31534775508702173
Pex14,Naive_vs_CM,-0.07230144065912714,0.051612879675136454,-1.400841051966279,-0.10430892988805039,0.16126160955774127,0.4837848286732238,0.31534775508702173
PDZ,Naive_vs_CM,-0.2304650772967618,0.18406049508415012,-1.2521159262958415,-0.3324908241141299,0.2105276251862026,0.5306624130636556,0.2751816724556748
PP4,Naive_vs_CM,0.19783146286997513,0.161682012013627,1.2235836281731907,0.2854104704143222,0.22110933877652317,0.5306624130636556,0.2751816724556748
PP2A,Naive_vs_CM,-0.09602933838340971,0.0929764060377594,-1.0328355598560184,-0.13854105026559338,0.3016808594206609,0.6582127841905329,0.18163368684036055
CYCLIN,Naive_vs_CM,-0.04191899457588785,0.044731657455651726,-0.9371214249650277,-0.060476325593684765,0.348696101828315,0.69739220365663,0.15652291203292806
SH2,Naive_vs_CM,-0.07938788172326139,0.10609709141127935,-0.748256909470956,-0.11453250326882879,0.454305210356571,0.7573703059872582,0.12069172614769842
FHA,Naive_vs_CM,0.052824129545331,0.07104064060389557,0.7435761994301942,0.07620910973432521,0.45713290652632965,0.7573703059872582,0.12069172614769842
SH3,Naive_vs_CM,-0.046630131076485504,0.0650324550229458,-0.7170286137903407,-0.06727305886004797,0.47335644124203635,0.7573703059872582,0.12069172614769842
Clathr,Naive_vs_CM,-0.0626714246561002,0.09798533796214218,-0.6396000254682396,-0.09041575355680208,0.5224326659175058,0.7836489988762587,0.10587841688827115
MAPK,Naive_vs_CM,0.017247410646480166,0.04089861182941529,0.4217113949592637,0.024882753807852445,0.6732356861246633,0.8694868262020298,0.060736993708544636
APCC,Naive_vs_CM,-0.0273319242429565,0.06622112076851101,-0.41273726457304505,-0.03943163156326618,0.6797991194707598,0.8694868262020298,0.060736993708544636
Arc,Naive_vs_CM,-0.0325451910270782,0.08113908368308052,-0.40110375357695427,-0.046952785699549714,0.6883437374099401,0.8694868262020298,0.060736993708544636
MYND,Naive_vs_CM,-0.030202910560996277,0.1236750195784902,-0.24421189229590567,-0.04357358928676223,0.8070667171451497,0.9513291108214822,0.02166921356997589
NRP,Naive_vs_CM,0.016332405527210048,0.11786021845405481,0.13857437005834902,0.02356268045989343,0.8897864976021164,0.9513291108214822,0.02166921356997589
BIR,Naive_vs_CM,-0.0031502921011725415,0.03716422018748754,-0.08476680218984342,-0.004544910791713298,0.9324467865318924,0.9513291108214822,0.02166921356997589
PP1,Naive_vs_CM,-0.006570828288992192,0.10713527726119842,-0.061332069669006894,-0.009479701387061949,0.9510947509657307,0.9513291108214822,0.02166921356997589
WD40,Naive_vs_CM,0.001429729639939259,0.023423678568813774,0.06103779283595521,0.002062663861352332,0.9513291108214822,0.9513291108214822,0.02166921356997589
SH3,Naive_vs_EM,0.18944377933907058,0.045951328665900314,4.122705149974337,0.2733096009797402,3.7444887032016425e-05,0.0006618439644530516,3.179244387243888
TYR,Naive_vs_EM,-0.15906611207552956,0.03944465653181692,-4.0326403133266835,-0.22948389106485456,5.515366370442096e-05,0.0006618439644530516,3.179244387243888
F_14_3_3,Naive_vs_EM,0.11549403218550536,0.03170328596676836,3.642967240259169,0.16662266748629892,0.00026951315033261623,0.00215610520266093,2.6663300524739553
LIR,Naive_vs_EM,0.13631149723311997,0.04226745088081991,3.2249755874200425,0.19665592107437185,0.0012598341126123778,0.007559004675674267,2.121535386022613
PP4,Naive_vs_EM,0.27494314180969676,0.09257334103595499,2.970003445191746,0.3966591072152805,0.0029779640927302792,0.01429422764510534,1.8448393057506043
USP7,Naive_vs_EM,0.14414769964207946,0.06344508301566514,2.272007424223689,0.20796117142917986,0.023086061919083113,0.09234424767633247,1.0345901525273082
MYND,Naive_vs_EM,0.19191045782794341,0.09049467335512859,2.1206823640859884,0.27686826580310453,0.03394854162842777,0.1163949998688952,0.9340656758372432
APCC,Naive_vs_EM,0.10285382593210027,0.05057073392793526,2.0338606530541936,0.14838670460869774,0.04196564709356113,0.1258969412806834,0.8999848211316734
PDZ,Naive_vs_EM,-0.1798679675784226,0.10910457026098287,-1.6485832550201207,-0.25949462484016717,0.09923304155471677,0.2646214441459114,0.577374964771057
WW,Naive_vs_EM,-0.08531531524650454,0.056131980480941805,-1.5199056672420672,-0.12308398221801067,0.1285346859211806,0.30848324621083345,0.5107684176137706
SUMO,Naive_vs_EM,0.04694542349453318,0.036395227870233554,1.28987854292096,0.06772792966799525,0.19709283184686366,0.42808650414257254,0.36846846352004253
PP2A,Naive_vs_EM,-0.10077161596865514,0.0811023427927052,-1.2425241059462848,-0.14538271062034586,0.21404325207128627,0.42808650414257254,0.36846846352004253
FHA,Naive_vs_EM,0.06105910552921645,0.05390724487876912,1.1326697490574968,0.08808966874811647,0.2573529658934369,0.4751131678032682,0.32320293290419966
CYCLIN,Naive_vs_EM,-0.06818343459587484,0.06870002183409803,-0.9924805374957423,-0.09836790296224561,0.32096316889934295,0.5502225752560165,0.25946159477515984
BIR,Naive_vs_EM,0.0421226477018357,0.04851353396387004,0.8682659097398701,0.060770134948551255,0.3852487799523846,0.5822018323040663,0.23492643208461278
WD40,Naive_vs_EM,0.023075254485883073,0.026738253611640967,0.8630052964953874,0.03329055521403432,0.38813455486937753,0.5822018323040663,0.23492643208461278
PP1,Naive_vs_EM,0.03882330614322066,0.04809492983191328,0.8072224302832758,0.056010191243738475,0.41953834511279087,0.5922894283945283,0.22746601888850848
Pex14,Naive_vs_EM,-0.056633486806776434,0.08362133920558913,-0.6772611793209733,-0.0817048505643869,0.4982402570129508,0.6643203426839344,0.17762244847654327
Arc,Naive_vs_EM,-0.029465149795823375,0.04993795222277261,-0.5900352033735724,-0.04250922548948484,0.5551670484810562,0.7012636401865974,0.15411867824892456
LYPXL,Naive_vs_EM,-0.027426673526060485,0.056038615072145775,-0.48942454217954123,-0.039568325884128085,0.6245411644199831,0.7494493973039796,0.12525768531544582
SH2,Naive_vs_EM,-0.02399484860825485,0.06474750091510437,-0.3705911157824673,-0.03461724909401072,0.7109421002032088,0.8125052573750958,0.09017382020557241
NRP,Naive_vs_EM,0.02553310930296726,0.08997855953613797,0.28376881597790454,0.036836490169866724,0.7765875537908188,0.8471864223172569,0.07202101319323524
MAPK,Naive_vs_EM,-9.167726674169652e-05,0.034825555038840376,-0.0026324710873796655,-0.00013226233809050027,0.997899594388555,0.9993367920128181,0.00028812312252962685
Clathr,Naive_vs_EM,0.00012909101041480575,0.15530529528988643,0.0008312080420300533,0.0001862389605487858,0.9993367920128182,0.9993367920128181,0.00028812312252962685
NRP,PD1Low_vs_PD1High,0.30318057141220384,0.046253658480513014,6.554737103443091,0.4373971068702687,5.573998620426109e-11,1.337759668902266e-09,8.8736219013997
PP2A,PD1Low_vs_PD1High,0.18152903989352154,0.031577626270306754,5.748660090521684,0.26189104563171833,8.99534498438986e-09,1.0794413981267833e-07,6.966800930134749
Arc,PD1Low_vs_PD1High,-0.12305026569235794,0.023507042559244372,-5.23461279241047,-0.17752400809443417,1.6533108610995362e-07,1.322648688879629e-06,5.878555494241631
CYCLIN,PD1Low_vs_PD1High,0.0423013605262606,0.015379547101071558,2.750494552815101,0.061027963054092325,0.005950538090181483,0.0357032285410889,1.4472925101011977
MYND,PD1Low_vs_PD1High,0.16534868586980866,0.07546584498785155,2.1910400114969413,0.23854772912188,0.02844889714414569,0.1365547062918993,0.8646933275170682
WW,PD1Low_vs_PD1High,-0.12849201035704788,0.06673271257303251,-1.9254726115984837,-0.1853747861359663,0.05417025917483435,0.2166810366993374,0.6641790952201286
F_14_3_3,PD1Low_vs_PD1High,0.07349526856080102,0.03993632456906589,1.840311279364186,0.10603125948147017,0.06572255035211695,0.22533445835011529,0.6471723904909225
TYR,PD1Low_vs_PD1High,0.06611330422641701,0.040001307789092756,1.652778568515809,0.09538133614423516,0.09837593733350777,0.2591642610418977,0.5864248882275197
USP7,PD1Low_vs_PD1High,-0.12241399653345561,0.07562835438023605,-1.6186256799664815,-0.17660606573421517,0.10552782634033546,0.2591642610418977,0.5864248882275197
PP1,PD1Low_vs_PD1High,-0.12620719830631233,0.0785204736039148,-1.607315805848884,-0.1820784991210068,0.10798510876745739,0.2591642610418977,0.5864248882275197
BIR,PD1Low_vs_PD1High,0.09679943220419554,0.06278480147155398,1.5417653625623493,0.13965206080186032,0.12313062197602448,0.2686486297658716,0.5708153701953746
WD40,PD1Low_vs_PD1High,-0.03499383322146422,0.023743907031283644,-1.4738026549446264,-0.05048542965030189,0.14053473328630176,0.2810694665726035,0.5511863305550277
LYPXL,PD1Low_vs_PD1High,-0.08903022158697793,0.06800475021354457,-1.3091765105733113,-0.1284434591727786,0.1904745670139838,0.3495592225544498,0.4564792352266643
Clathr,PD1Low_vs_PD1High,0.2105847019609559,0.16575055637068106,1.2704916747911765,0.30380950520615146,0.20390954649009574,0.3495592225544498,0.4564792352266643
PP4,PD1Low_vs_PD1High,-0.10327980961529169,0.08612012026464494,-1.1992529654849002,-0.14900126915593762,0.23042959786722328,0.36868735658755725,0.433341755419124
SH3,PD1Low_vs_PD1High,0.07145246814553396,0.06475069353442563,1.103501201999408,0.10308412145283848,0.26980956985203275,0.4047143547780491,0.3928513913822554
SUMO,PD1Low_vs_PD1High,0.05713029479139517,0.061940131861918636,0.9223469998216036,0.08242159298007039,0.3563476057254137,0.5030789727888193,0.29836383451807663
SH2,PD1Low_vs_PD1High,-0.048898171129622234,0.06051483641093683,-0.8080360789141104,-0.07054514899724589,0.41906981295150303,0.5587597506020041,0.2527748851652468
APCC,PD1Low_vs_PD1High,-0.03524188470281078,0.04798194229753018,-0.7344822450971273,-0.05084329229232574,0.46265487730430654,0.5844061608054398,0.23328521438438107
Pex14,PD1Low_vs_PD1High,0.027343373474180033,0.04963178070374209,0.5509246915277094,0.039448149312374364,0.5816853003648845,0.6914531804287675,0.16023722144017258
FHA,PD1Low_vs_PD1High,0.021371922570350886,0.04132292622936164,0.5171928641192224,0.030833166706508132,0.6050215328751716,0.6914531804287675,0.16023722144017258
PDZ,PD1Low_vs_PD1High,0.05234781668060373,0.11417237870339751,0.4584980822427761,0.07552193552647156,0.6465946399848205,0.7053759708925313,0.15157933895053427
MAPK,PD1Low_vs_PD1High,-0.018937359229545828,0.05291596762499271,-0.35787608314662156,-0.027320834247998606,0.720436049815728,0.7389347019614675,0.13139393756020745
LIR,PD1Low_vs_PD1High,0.028553437845273255,0.08567802917523988,0.3332644100259594,0.041193903179706975,0.7389347019614674,0.7389347019614675,0.13139393756020745
