motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
WW,EM_vs_CM,-0.11501826862135699,0.13894720343545477,-0.25396547205681175,0.06447456966302262,-3.9390022048098405,8.182117843266169e-05,,,,0.0020046188716002114
deltaCOP1,EM_vs_CM,0.28474974829643296,-0.3494505708986899,0.6342003191951229,0.23140537621839302,2.7406464342323007,0.00613184515957773,,,,0.03898093648437407
eIF4E,EM_vs_CM,0.5672451033595967,0.8589559438021831,-0.29171084044258644,0.20141964341742416,-1.448274038684707,0.14754042527599726,,,,0.29875951763509623
14-3-3,Naive_vs_CM,,-0.15747803507897434,-0.12875544155176882,0.05396079475122808,-2.3860923869887687,0.017028472629318104,-0.28623347663074317,,,0.046355286602032614
ANK,Naive_vs_CM,,-0.6548355676297184,0.598840364810125,0.18701227550586952,3.2021446891133625,0.0013640846388930394,-0.055995202819593304,,,0.007155644073903329
APCC,Naive_vs_CM,,-1.315383558492674,-0.08565080204144104,0.15476361158905874,-0.5534298480244064,0.5799691050691722,-1.4010343605341151,,,0.6490335002113299
Actin,Naive_vs_CM,,0.3575259607447909,-0.2373576606800848,0.1871589478006753,-1.2682143358321891,0.20472141887833972,0.12016830006470614,,,0.30398028863753473
Arc,Naive_vs_CM,,0.04955341646823798,0.14356688820979846,0.06863873066939453,2.091630873847348,0.03647154850522406,0.19312030467803643,,,0.0759219962771149
BIR,Naive_vs_CM,,0.7316691490073521,-0.2988440623285516,0.07892683693215802,-3.786342820065431,0.0001528807234024312,0.43282508667880054,,,0.0010701650638170184
BRCT,Naive_vs_CM,,-0.506656853114801,-0.12208479045847143,0.08515869359083825,-1.4336151167965527,0.15168212721056856,-0.6287416435732724,,,0.2322632572911831
CDC14,Naive_vs_CM,,-0.5204840358928999,-1.068026410856339,0.24974485087697534,-4.276470193903819,1.89879965826401e-05,-1.588510446749239,,,0.00023260295813734124
CKS1,Naive_vs_CM,,-0.22073929109947638,-0.1999152115808715,0.11999832221534873,-1.6659833895185976,0.09571672288025025,-0.4206545026803479,,,0.1617282559011125
CSL,Naive_vs_CM,,-0.21305243569841484,0.1806347236990085,0.22299113010168065,0.8100534026471893,0.41790948388738947,-0.03241771199940635,,,0.5119391177620521
CYCLIN,Naive_vs_CM,,-0.47424171709576424,-0.07642009635005798,0.08776315768435225,-0.8707537236172544,0.3838886377052674,-0.5506618134458222,,,0.482321621732259
Clathr,Naive_vs_CM,,-0.16714171656028942,0.1052552610628304,0.19162013101523534,0.5492912488117533,0.5828055920265003,-0.061886455497459025,,,0.6490335002113299
DLG,Naive_vs_CM,,-2.475796831815678,0.0010592615924873705,0.243709680102673,0.0043464075454085855,0.9965320794434621,-2.4747375702231906,,,0.9965320794434621
EVH1,Naive_vs_CM,,0.0536100192971663,-0.26781349841487895,0.16455613368655225,-1.6274902212093296,0.10363302380180278,-0.21420347911771265,,,0.1692672722096112
FHA,Naive_vs_CM,,-0.6161815348791448,0.168909240879777,0.054251516532977793,3.1134473591554324,0.0018491549359727659,-0.44727229399936785,,,0.008237144714787774
GBD,Naive_vs_CM,,-1.6391280588935415,0.49691888289676656,0.23615415756238048,2.104213993206978,0.035359784441881315,-1.142209175996775,,,0.0759219962771149
IRF7,Naive_vs_CM,,-2.2289781908485087,0.626952610467759,0.21971778370036377,2.853444996162689,0.004324801397180615,-1.6020255803807497,,,0.016301174497065397
Integrin,Naive_vs_CM,,-0.9227500563632607,-1.633603551543083,0.2252224744972818,-7.253288354945229,4.0677279469370735e-13,-2.5563536079063436,,,1.993186693999166e-11
LIR,Naive_vs_CM,,-0.5962234376719233,-0.03475299609189053,0.05990842195775514,-0.5801020116403143,0.5618458272740232,-0.6309764337638138,,,0.6490335002113299
LYPXL,Naive_vs_CM,,-0.005454056149262421,0.05675189332163294,0.252145495583463,0.22507597524321993,0.8219201704673188,0.05129783717237052,,,0.871894660303443
MAPK,Naive_vs_CM,,-0.1033789734686255,-0.17535856538819977,0.0694581035709969,-2.5246667612938247,0.01158080454406619,-0.2787375388568253,,,0.03783062817728289
MSH2,Naive_vs_CM,,-0.30015948803184905,-0.30671654409618837,0.14719711819771877,-2.0837129683761826,0.03718628389083179,-0.6068760321280374,,,0.0759219962771149
