ELM,phenotype,effect,se,pip,significant
14-3-3,Naive_High,-0.010203233966194445,0.028132198859020973,0.09394926633353834,False
14-3-3,CM_High,-0.051164639489809045,0.028715216138780166,0.09468515539545987,False
14-3-3,CM_Low,-0.048656603913787795,0.029951567562354547,0.09452529734507546,False
14-3-3,EM_High,0.011302674921572158,0.029197078950044968,0.09396892994442739,False
14-3-3,EM_Low,-0.031402323775852,0.026816123240093845,0.09426629234110072,False
ANK,Naive_High,0.0024588952669086506,0.13217355708893164,0.09415430012801479,False
ANK,CM_High,0.004269190702711527,0.1376614548815764,0.09415519092069166,False
ANK,CM_Low,-0.006190956372125767,0.13578290186863512,0.09415491239769408,False
ANK,EM_High,-0.0005835161264243,0.1347996646438623,0.09415473323382152,False
ANK,EM_Low,-0.003167299071497226,0.12399154395214233,0.09415276119212654,False
APCC,Naive_High,0.00545206244966705,0.08043638131851776,0.09413519500078456,False
APCC,CM_High,-0.0035272328082388855,0.07969526360098977,0.09413454478497385,False
APCC,CM_Low,0.0049086977760348025,0.08302554377106827,0.09413703061783209,False
APCC,EM_High,-0.004625705578221581,0.08014216753487054,0.09413493245498435,False
APCC,EM_Low,-0.013193599193376346,0.07482284112947338,0.09413139671151523,False
Actin,Naive_High,0.010054006809845814,0.07961072178529233,0.09413491508284728,False
Actin,CM_High,0.011221431026620567,0.08043405563968348,0.09413564751299046,False
Actin,CM_Low,0.002529708661482626,0.08320750252414236,0.09413708205092852,False
Actin,EM_High,-0.007106011518323209,0.07968352881790167,0.09413472221892483,False
Actin,EM_Low,-0.010377072825114096,0.07322771842791426,0.0941294846095008,False
Arc,Naive_High,-0.029846615563889914,0.04722520012654077,0.09411237187969561,False
Arc,CM_High,0.0065289071281543175,0.048142915190865956,0.094081939466199,False
Arc,CM_Low,0.007830821714708907,0.049968531841561456,0.09408842216103457,False
Arc,EM_High,0.0005955954395453274,0.04862580180219087,0.09408206875016957,False
Arc,EM_Low,-0.02133166219335903,0.044868921338147995,0.0940896443779982,False
BIR,Naive_High,-0.028815467345952767,0.036318611962745176,0.09410999117770844,False
BIR,CM_High,-0.006362551472673166,0.03699465533418934,0.09402565180279789,False
BIR,CM_Low,0.022167968224015035,0.038731724255467094,0.09407704137834029,False
BIR,EM_High,-0.010961035926893263,0.037668011488583016,0.09403824852173524,False
BIR,EM_Low,-0.006038311239434201,0.03457822814777202,0.09400560962252828,False
BRCT,Naive_High,0.028540921308564657,0.049974108093939915,0.09411227520972074,False
BRCT,CM_High,-0.01255414037652181,0.05048746644771795,0.09409288475076576,False
BRCT,CM_Low,-0.004951164357019339,0.052361516680045156,0.09409418453868683,False
BRCT,EM_High,0.007051553746523654,0.0512609290679699,0.09409183772157065,False
BRCT,EM_Low,-0.0018878267018116656,0.04682221078250434,0.09407565053574551,False
CDC14,Naive_High,-0.0016367557017724435,0.17529971276830614,0.09415918236678611,False
CDC14,CM_High,0.0019726500286565353,0.1829048539267061,0.09415970667919532,False
CDC14,CM_Low,-0.0005945752310384559,0.18465291709937728,0.09415981747694328,False
CDC14,EM_High,-0.000714283471605929,0.18144139133492984,0.0941596103131906,False
CDC14,EM_Low,-0.006064526459467234,0.16808990840975002,0.09415862686984311,False
CKS1,Naive_High,-0.00431223831957969,0.08362781678418715,0.09413741708506339,False
CKS1,CM_High,0.010022272816420374,0.08476952959315967,0.09413848270050217,False
CKS1,CM_Low,-0.010296851743632868,0.08805265610459921,0.09414046006835808,False
CKS1,EM_High,-0.0031527001774852206,0.08501142004737015,0.09413829211687441,False
CKS1,EM_Low,0.005381290990840222,0.07918654487395627,0.0941342282645006,False
CSL,Naive_High,-0.004854026836563691,0.182721416254523,0.09415969829422585,False
CSL,CM_High,-0.002083946491144989,0.18841781307190503,0.09416004763643053,False
CSL,CM_Low,0.004954905522970108,0.21200358664250832,0.09416122024286126,False
CSL,EM_High,-5.25534749640869e-05,0.1901434743297739,0.09416014763772389,False
CSL,EM_Low,-0.006065070273461719,0.17859132156437454,0.09415942405845827,False
CYCLIN,Naive_High,-0.04564463986793204,0.040771904170509556,0.09419552359466073,False
CYCLIN,CM_High,0.02534380150102225,0.04145376953800232,0.09409358160037985,False
CYCLIN,CM_Low,0.024145805086479327,0.04346682262651067,0.09409328778079794,False
CYCLIN,EM_High,0.008598831037809835,0.04217793484415027,0.0940592102655423,False
CYCLIN,EM_Low,-0.040268387697761275,0.03876119039609762,0.09417582597127071,False
Clathr,Naive_High,-0.008711263999149966,0.12573129705869243,0.09415316639655555,False
Clathr,CM_High,0.0008405706345170878,0.12960991465978042,0.09415384441514539,False
Clathr,CM_Low,0.003346180503929115,0.13895914966904613,0.09415538084757638,False
Clathr,EM_High,-0.0014600085803798952,0.13105884932765058,0.09415410423581727,False
Clathr,EM_Low,0.003747425356174778,0.12317944263925838,0.0941525946810664,False
DLG,Naive_High,0.005307198510616272,0.12293946100427686,0.09415255606670732,False
DLG,CM_High,-0.010043101834293442,0.11893805524517864,0.09415173612251246,False
DLG,CM_Low,-0.0009621037763468717,0.1260643268299307,0.09415317307819855,False
DLG,EM_High,-0.00025147431087911424,0.1236392372960091,0.09415267943532113,False
DLG,EM_Low,0.0015543781003073422,0.11344116297351305,0.09415025171266046,False
EVH1,Naive_High,-0.003803988585366763,0.21757810563503513,0.0941614417661191,False
EVH1,CM_High,-0.008236623869650132,0.20810195825508904,0.09416105840448247,False
EVH1,CM_Low,0.0025236540392609675,0.2445232569946921,0.0941623110864944,False
EVH1,EM_High,0.0033066155533124928,0.23566037580144777,0.0941620578829713,False
