ELM,effect,se,zscore,pvalue,contrast,pip,ci_excludes_zero,significant_pip,qvalue
EVH1,-0.004409334882946265,0.15277078007718972,-0.02886242304135897,0.9769743151963352,Naive_vs_EM,0.08982237849728503,False,False,0.9999149357438444
FHA,0.02067923131436594,0.02064355515690642,1.0017281983257416,0.31647488374714106,Naive_vs_EM,0.08983060076764046,False,False,0.9999149357438444
GBD,0.0009466699457566681,0.11135032973418985,0.008501725572043775,0.993216686141554,Naive_vs_EM,0.089813615092356,False,False,0.9999149357438444
IRF7,0.007916094011087206,0.07205660510216941,0.10985938068915317,0.9125208970060581,Naive_vs_EM,0.08978823819392326,False,False,0.9999149357438444
Integrin,-1.0721078820883842e-05,0.10056143010853631,-0.00010661223502204119,0.9999149357438444,Naive_vs_EM,0.08980939129139504,False,False,0.9999149357438444
LIR,0.03425317955229398,0.023143585008205018,1.4800291113131487,0.13886547788018694,Naive_vs_EM,0.0903409940125047,False,False,0.9999149357438444
LYPXL,0.0015426578801503743,0.08893933797032995,0.017345056927059687,0.9861613407708755,Naive_vs_EM,0.08980302563361749,False,False,0.9999149357438444
MAPK,-0.032554291006278546,0.02248988654745194,-1.4475080137728344,0.1477546936157264,Naive_vs_EM,0.09032724220647427,False,False,0.9999149357438444
MSH2,-0.006602031830745896,0.06202143595497847,-0.10644758105146629,0.9152272432761253,Naive_vs_EM,0.0897727983873361,False,False,0.9999149357438444
MYND,0.019745239778376004,0.06567953584233409,0.30063001397840433,0.7636966417550156,Naive_vs_EM,0.08978347430321201,False,False,0.9999149357438444
NRBOX,0.00614485138851701,0.05342188749617685,0.11502497714923995,0.9084253245360556,Naive_vs_EM,0.0897522833410375,False,False,0.9999149357438444
NRP,-0.0069754484185956585,0.05373346340915417,-0.1298157233134409,0.896712222777595,Naive_vs_EM,0.08975349717506464,False,False,0.9999149357438444
PCNA,0.004324597241796233,0.046391446283043515,0.09321971156947766,0.925729015006511,Naive_vs_EM,0.08972575458706675,False,False,0.9999149357438444
PDZ,-0.02549241802137574,0.025691686843178952,-0.9922438404679482,0.32107859127708516,Naive_vs_EM,0.0898254287195559,False,False,0.9999149357438444
PP1,0.02053102304452798,0.035193140570265784,0.583381383753923,0.5596365871419172,Naive_vs_EM,0.08970908703630653,False,False,0.9999149357438444
PP2A,-0.011094046003480048,0.05507832326823845,-0.20142308888835686,0.8403677628435362,Naive_vs_EM,0.0897591006033799,False,False,0.9999149357438444
PP2B,-0.007736123254315953,0.06846625767952738,-0.1129917643597043,0.9100370844882482,Naive_vs_EM,0.08978353455156118,False,False,0.9999149357438444
PP4,0.0025855907670725414,0.04459606633444238,0.05797800074298573,0.9537661519079147,Naive_vs_EM,0.08971640234193867,False,False,0.9999149357438444
PTB,-0.0011867496099846908,0.05723225205346893,-0.02073567905166437,0.9834565073652121,Naive_vs_EM,0.08976166713593557,False,False,0.9999149357438444
Pex14,0.02454342105071599,0.028446331488330947,0.8627974071378596,0.38824886500913125,Naive_vs_EM,0.08975864795937358,False,False,0.9999149357438444
REV1ctd,-0.008285662711357264,0.06266523489551895,-0.13222104289837672,0.8948094574181815,Naive_vs_EM,0.08977437569408753,False,False,0.9999149357438444
SH2,-0.011285123845268795,0.021995830778913723,-0.5130574043189706,0.6079111664152939,Naive_vs_EM,0.08948134877969675,False,False,0.9999149357438444
SH3,0.020880069511506408,0.028545153238539442,0.7314751242363542,0.46448899343579786,Naive_vs_EM,0.08970009002447794,False,False,0.9999149357438444
SUMO,0.014446862026094087,0.03381574352059916,0.42722295954526773,0.6692169399619428,Naive_vs_EM,0.08966708840021287,False,False,0.9999149357438444
TRAF2like,0.023731304439042533,0.06697009540939362,0.3543567363010482,0.7230715531046641,Naive_vs_EM,0.08978715149543723,False,False,0.9999149357438444
TRAF4,0.01627693038592628,0.05331736770514595,0.30528383313933377,0.760149987887607,Naive_vs_EM,0.0897584705278987,False,False,0.9999149357438444
TRAF6,-0.0021436109019958433,0.08113129998417963,-0.02642150319807326,0.9789211430639425,Naive_vs_EM,0.08979713782207557,False,False,0.9999149357438444
TRFH,-0.0008394224565761573,0.1216561021939908,-0.006899961789320098,0.9944946707025106,Naive_vs_EM,0.08981664509919426,False,False,0.9999149357438444
TYR,-0.0002410229424126718,0.04737677341400634,-0.005087365074579275,0.9959408874610067,Naive_vs_EM,0.08972924114978134,False,False,0.9999149357438444
UBA3,0.006794771829496783,0.031887439277107014,0.21308615503581566,0.8312597633451904,Naive_vs_EM,0.08961555402127408,False,False,0.9999149357438444
USP7,0.016540996099865743,0.01968341398321899,0.8403519894449052,0.40071105957363284,Naive_vs_EM,0.0896549650649747,False,False,0.9999149357438444
WD40,0.0024858135483000615,0.020373060241157023,0.12201473509013135,0.9028873485506401,Naive_vs_EM,0.08928745841205203,False,False,0.9999149357438444
WRC,0.0016508072794783933,0.05674947408628595,0.02908938463409173,0.9767933020515293,Naive_vs_EM,0.08976049166227217,False,False,0.9999149357438444
