ELM,effect,se,zscore,pvalue,contrast,pip,ci_excludes_zero,significant_pip,qvalue
WD40,-0.6131350265119824,0.39909028153293397,-1.5363316394397966,0.12445706341131657,EM_vs_CM,0.5492784330061038,False,False,1.0
WW,-0.017886882856385154,0.0,0.0,1.0,EM_vs_CM,,True,False,1.0
14-3-3,0.06327939325571941,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
Actin,0.10981055129660937,3100234113.2130795,3.5420083544207516e-11,0.9999999999717388,Naive_vs_CM,0.4978070292055542,False,False,1.0
Arc,0.31518908305895404,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
BIR,-0.2012249661044776,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
BRCT,-0.11295381790598846,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
CYCLIN,0.20295368590006743,79841550937928.94,2.54195570496682e-15,0.999999999999998,Naive_vs_CM,0.4978070292055542,False,False,1.0
Clathr,-0.01843190964447275,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
FHA,0.028099248396417142,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
IRF7,0.06327939325571941,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
LIR,-0.2424221155371412,18171.407772933166,-1.3340854961068888e-05,0.999989355537799,Naive_vs_CM,0.49780702916979275,False,False,1.0
MAPK,0.2912248340985568,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
MSH2,-0.08171130290019227,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
PDZ,-0.4092288507659947,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
PP1,-0.26450435936019734,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
PP2B,-0.2507106806310279,169863406952289.8,-1.475954622183258e-15,0.9999999999999988,Naive_vs_CM,0.4978070292055542,False,False,1.0
PP4,0.13967429264434789,107112.80778969148,1.3039924498906667e-06,0.9999989595645569,Naive_vs_CM,0.497807029204525,False,False,1.0
Pex14,-0.5920219072260001,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
REV1ctd,0.15155054145420882,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
SH2,0.22680080677258652,21092.17726019762,1.075283997354674e-05,0.9999914204750004,Naive_vs_CM,0.4978070291790113,False,False,1.0
SH3,-0.2507106806310279,169815265425167.78,-1.476373045752522e-15,0.9999999999999988,Naive_vs_CM,0.49780702920555414,False,False,1.0
SUMO,0.13311863180973607,105956.58662785048,1.2563507002852627e-06,0.9999989975771733,Naive_vs_CM,0.49780702920450237,False,False,1.0
TRFH,-0.3275175478658023,151201.97532374252,-2.1660930498066964e-06,0.9999982717077983,Naive_vs_CM,0.4978070292050377,False,False,1.0
UBA3,0.20295368590006743,79805835019641.14,2.543093319556373e-15,0.999999999999998,Naive_vs_CM,0.4978070292055542,False,False,1.0
USP7,-0.08365556033736447,0.0,0.0,1.0,Naive_vs_CM,,True,False,1.0
WD40,-0.6924121289168202,0.31099463887878814,-2.226443939397591,0.025984460098491015,Naive_vs_CM,0.7058243344761992,True,True,0.6755959625607664
WW,0.02818568866068051,13956.625453781991,2.019520317000604e-06,0.9999983886559188,Naive_vs_CM,0.497807029144932,False,False,1.0
14-3-3,0.06940297240871111,3251510787128.4014,2.134483843124658e-14,0.999999999999983,Naive_vs_EM,0.4978070292055542,False,False,1.0
Actin,0.04674537788536071,2364844324.190631,1.9766788624176917e-11,0.9999999999842284,Naive_vs_EM,0.49780702920555425,False,False,1.0
Arc,0.14338173927384726,51061.92520857857,2.8079971267859415e-06,0.9999977595424457,Naive_vs_EM,0.4978070292010253,False,False,1.0
BIR,-0.06521088606380376,43710.49174880254,-1.491881776086178e-06,0.9999988096505643,Naive_vs_EM,0.4978070291993737,False,False,1.0
BRCT,-0.03679955392538908,94032.30852750693,-3.913501061672248e-07,0.9999996877477925,Naive_vs_EM,0.4978070292042187,False,False,1.0
CYCLIN,0.12823949248322924,231926978488273.1,5.529304668180869e-16,0.9999999999999996,Naive_vs_EM,0.4978070292055542,False,False,1.0
Clathr,0.08588414339435835,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
FHA,0.0632265488710079,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
IRF7,0.06940297240871111,3326445455275.0186,2.0864004337919658e-14,0.9999999999999833,Naive_vs_EM,0.4978070292055542,False,False,1.0
LIR,-0.08039195267583936,16267.437017317647,-4.941894201911302e-06,0.9999960569389151,Naive_vs_EM,0.4978070291609317,False,False,1.0
MAPK,0.15665082462164379,19958.25723971305,7.848923016681994e-06,0.9999937374655061,Naive_vs_EM,0.4978070291759095,False,False,1.0
MSH2,0.016481170985647105,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
PDZ,-0.04916575917345184,63261.416773437275,-7.771839721758486e-07,0.9999993798969077,Naive_vs_EM,0.49780702920260356,False,False,1.0
PP1,-0.13461385847251509,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
PP2B,-0.1883130622193263,3.3728227520357786e+19,-5.5832480999976576e-21,1.0,Naive_vs_EM,0.49780702920555414,False,False,1.0
PP4,0.058836520074517965,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
Pex14,-0.2002607886316142,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
REV1ctd,0.09781430454712586,60418.16248146207,1.6189553030040914e-06,0.9999987082605591,Naive_vs_EM,0.49780702920231934,False,False,1.0
SH2,0.010332128983594318,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
SH3,-0.1883130622193263,3.372822752035785e+19,-5.583248099997646e-21,1.0,Naive_vs_EM,0.49780702920555425,False,False,1.0
SUMO,0.18369844794148377,109601.84914939331,1.6760524513696182e-06,0.9999986627036259,Naive_vs_EM,0.49780702920457115,False,False,1.0
TRFH,-0.06564693015909898,72909.21934067349,-9.003927178586161e-07,0.9999992815905517,Naive_vs_EM,0.49780702920333275,False,False,1.0
UBA3,0.12823949248322924,231906749751407.38,5.529786977769973e-16,0.9999999999999996,Naive_vs_EM,0.4978070292055542,False,False,1.0
USP7,-0.08790730040857132,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
WD40,-0.07927710240483787,0.2688564051529072,-0.29486782120645577,0.7680948545235028,Naive_vs_EM,0.4008078272057195,False,False,1.0
WW,0.04607257151706566,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
14-3-3,-0.1908525441473902,0.0,0.0,1.0,PD1Low_vs_PD1High,,True,False,1.0
Actin,0.1588295335848661,1776602163.2216759,8.940073184243224e-11,0.9999999999286685,PD1Low_vs_PD1High,0.4978070292055542,False,False,1.0
Arc,-0.008235111469470924,86646.09275236272,-9.504307935739391e-08,0.9999999241665943,PD1Low_vs_PD1High,0.4978070292039813,False,False,1.0
BIR,-0.01973825840585858,69186.08867023054,-2.8529230059440517e-07,0.9999997723696781,PD1Low_vs_PD1High,0.4978070292030874,False,False,1.0
BRCT,0.19959682563359876,0.0,0.0,1.0,PD1Low_vs_PD1High,,True,False,1.0
CYCLIN,0.01467816524052569,202833333437527.53,7.236564617741467e-17,0.9999999999999999,PD1Low_vs_PD1High,0.49780702920555414,False,False,1.0
Clathr,-0.16631091870823164,0.0,0.0,1.0,PD1Low_vs_PD1High,,True,False,1.0
FHA,0.18337115902402484,675252627.3572086,2.715593417854582e-10,0.999999999783327,PD1Low_vs_PD1High,0.4978070292055542,False,False,1.0
IRF7,-0.1908525441473902,0.0,0.0,1.0,PD1Low_vs_PD1High,,True,False,1.0
LIR,-0.02641668864241143,30462.577619477106,-8.671849431914513e-07,0.9999993080865225,PD1Low_vs_PD1High,0.49780702919282915,False,False,1.0
MAPK,0.23401324927998302,96137.6828186137,2.43414696941993e-06,0.9999980578317144,PD1Low_vs_PD1High,0.4978070292042765,False,False,1.0
MSH2,0.024541625439158693,44225.02560816244,5.549262007579062e-07,0.9999995572329521,PD1Low_vs_PD1High,0.4978070291995167,False,False,1.0
PDZ,0.05491248819015605,0.0,0.0,1.0,PD1Low_vs_PD1High,,True,False,1.0
PP1,0.17111428574153176,0.0,0.0,1.0,PD1Low_vs_PD1High,,True,False,1.0
PP2B,-0.26523330495569447,5.724000326752636e+19,-4.6337052727977e-21,1.0,PD1Low_vs_PD1High,0.4978070292055542,False,False,1.0
PP4,0.20553070938791584,69286.12268416389,2.966405124512649e-06,0.9999976331511501,PD1Low_vs_PD1High,0.49780702920309444,False,False,1.0
Pex14,0.20148514849252908,75740.49206681378,2.660203848620244e-06,0.9999978774644206,PD1Low_vs_PD1High,0.4978070292034958,False,False,1.0
REV1ctd,0.028482539892067137,0.0,0.0,1.0,PD1Low_vs_PD1High,,True,False,1.0
SH2,-0.03539288811263344,16321.22442578534,-2.1685191741323916e-06,0.9999982697720311,PD1Low_vs_PD1High,0.4978070291612253,False,False,1.0
SH3,-0.26523330495569447,5.724000326752631e+19,-4.633705272797704e-21,1.0,PD1Low_vs_PD1High,0.4978070292055542,False,False,1.0
SUMO,-0.13782837881616428,0.0,0.0,1.0,PD1Low_vs_PD1High,,True,False,1.0
TRFH,0.03037086275099714,0.0,0.0,1.0,PD1Low_vs_PD1High,,True,False,1.0
UBA3,0.01467816524052569,202898936538656.38,7.234224826865566e-17,0.9999999999999999,PD1Low_vs_PD1High,0.4978070292055542,False,False,1.0
USP7,0.30035211237984843,44899.69559521052,6.689401974740497e-06,0.9999946626294434,PD1Low_vs_PD1High,0.4978070291996968,False,False,1.0
WD40,0.19588663772589077,0.2683479844608478,0.7299724576633472,0.465407020157074,PD1Low_vs_PD1High,0.4312835551384102,False,False,1.0
WW,-0.009084304394185056,39919.5770333955,-2.2756514645897686e-07,0.9999998184292831,PD1Low_vs_PD1High,0.4978070291981441,False,False,1.0
