ELM,phenotype,effect,se,pip,significant
14-3-3,Naive_High,-0.095908512456834,2578635119912.817,0.5002863644072639,False
14-3-3,CM_High,-0.2390013755552669,0.0,,False
14-3-3,CM_Low,0.01653407658699406,0.0,,False
14-3-3,EM_High,-0.22791406255866595,0.0,,False
14-3-3,EM_Low,-0.006800394715590257,0.0,,False
Actin,Naive_High,-0.08918489773665952,1235276852.395222,0.5002863644072639,False
Actin,CM_High,0.0436797336481597,0.0,,False
Actin,CM_Low,-0.35248573397803795,3063589972.275722,0.5002863644072639,False
Actin,EM_High,-0.006583811321160386,0.0,,False
Actin,EM_Low,-0.17609184218622057,1329197568.1766415,0.5002863644072639,False
Arc,Naive_High,0.22923091714747948,167454.59512105977,0.5002863644067784,False
Arc,CM_High,-0.3064115861495651,0.0,,False
Arc,CM_Low,-0.09473566282086357,0.0,,False
Arc,EM_High,-0.049896444813702874,69969.49054085552,0.5002863644044829,False
Arc,EM_Low,-0.007636116586512135,37927.77973863014,0.5002863643977994,False
BIR,Naive_High,-0.186448420102625,60162.27350670887,0.5002863644035024,False
BIR,CM_High,0.06981261581344562,0.0,,False
BIR,CM_Low,0.14618889629288456,0.0,,False
BIR,EM_High,0.07379163869473537,0.0,,False
BIR,EM_Low,-0.1298182866697528,72406.06232631362,0.500286364404667,False
BRCT,Naive_High,0.0807044510051546,0.0,,False
BRCT,CM_High,0.27036672153365393,0.0,,False
BRCT,CM_Low,0.036245365283477604,0.0,,False
BRCT,EM_High,0.21913411425069906,0.0,,False
BRCT,EM_Low,-0.0648305553947663,0.0,,False
CYCLIN,Naive_High,0.0528951859309434,123817.92094578163,0.5002863644063759,False
CYCLIN,CM_High,-0.22908329605784644,0.0,,False
CYCLIN,CM_Low,-0.12392888981134505,159650899430910.5,0.5002863644072639,False
CYCLIN,EM_High,-0.053645041499190034,463938597408508.94,0.5002863644072639,False
CYCLIN,EM_Low,-0.14993875753632507,0.0,,False
Clathr,Naive_High,-0.008909386557210955,0.0,,False
Clathr,CM_High,-0.1504184793587589,0.0,,False
Clathr,CM_Low,0.17837291209049344,1851633221.3830462,0.5002863644072639,False
Clathr,EM_High,-0.17095482573207965,0.0,,False
Clathr,EM_Low,-0.009722847613847998,0.0,,False
FHA,Naive_High,-0.002185771837036294,0.0,,False
FHA,CM_High,0.13226262984466786,0.0,,False
FHA,CM_Low,-0.19064689847453845,5648661670.266735,0.5002863644072639,False
FHA,EM_High,0.050375425505426244,905565170.702256,0.5002863644072639,False
FHA,EM_Low,-0.17901429508447833,0.0,,False
IRF7,Naive_High,-0.095908512456834,929373138865.3315,0.5002863644072639,False
IRF7,CM_High,-0.2390013755552669,30640177126.16843,0.5002863644072639,False
IRF7,CM_Low,0.01653407658699406,877338572311.9612,0.5002863644072639,False
IRF7,EM_High,-0.22791406255866595,0.0,,False
IRF7,EM_Low,-0.006800394715590257,3787477215170.273,0.5002863644072639,False
LIR,Naive_High,-0.08965426122808147,0.0,,False
LIR,CM_High,0.13599451633450682,45481.36011868183,0.500286364400682,False
LIR,CM_Low,0.2591954535116941,0.0,,False
