ELM,n_with,n_without,u_stat,pvalue,cliff_delta,n_pairs,mean_with,mean_without,median_with,median_without,phenotype,qvalue,sig_stars
WW,254,739,3464520.0,0.1385120463184531,0.025397873980231498,6757416,-1.2023400811342575,-0.798352306890933,-3.7773804427149535,-4.998437566156689,Naive_Low,0.318617701099905,
deltaCOP1,14,979,239202.0,0.6315921289977462,-0.030424631548227055,493416,-4.372923659656693,-0.8520488295866262,-4.042028645387904,-4.593803795006556,Naive_Low,0.7834940334402422,
eIF4E,14,979,289169.0,0.006676183422707788,0.17211034907664122,493416,4.660013930048777,-0.9812226051288901,-2.9820865534202134,-4.593803795006556,Naive_Low,0.045646463401769526,*
14-3-3,393,600,4313388.0,0.2879840614890966,0.016253887475261523,8488800,-0.8487651005931578,-2.3412407982884464,-5.006057998889456,-5.252976614962048,CM_High,0.5024735345904315,
ANK,16,977,291118.0,0.5600715828400342,0.0346227112475833,562752,-4.586315723625234,-1.7041229395375386,-3.361849435924527,-5.165494666305536,CM_High,0.7372341347600978,
APCC,38,955,661575.0,0.7429083416577494,0.012790484063562046,1306440,-2.401669040172802,-1.724655225109542,-4.551329220202422,-5.1439614560059335,CM_High,0.8599017812888912,
Actin,26,967,454644.0,0.9215635366592485,0.00461379365205632,905112,-4.3712855674484405,-1.680099005948831,-4.475768587714258,-5.11685656531157,CM_High,0.9506655430800668,
Arc,147,846,2350819.0,0.017230056524459827,0.050168504491368386,4477032,-1.1203369810815962,-1.860070481426932,-4.205442431985475,-5.358166925819393,CM_High,0.08170381642243854,
BIR,163,830,2348957.5,0.07942374905992496,-0.03542287760448748,4870440,-2.442346846133051,-1.6147067802246888,-5.730086903733476,-5.019100845310391,CM_High,0.21822974040764428,
BRCT,103,890,1660458.0,0.7972998555938311,0.0063015890331260685,3300120,-0.41527610059309183,-1.9050963203877425,-4.658331419788922,-5.172151910868682,CM_High,0.8720680134303134,
CDC14,12,981,204562.0,0.6131932401650515,-0.03461131876014649,423792,-7.643453965553369,-1.678478813373638,-4.082985374453148,-5.126884212398724,CM_High,0.7781525411853807,
CKS1,45,948,708988.5,0.0329649001359852,-0.07669362400375059,1535760,-5.462704867092587,-1.574353844395583,-6.326986148871945,-5.051543951681143,CM_High,0.12752211368394276,
CSL,10,983,170886.0,0.6479233860506168,-0.03421498813157002,353880,-5.30986437442858,-1.7143545470619463,-4.136058057676339,-5.1130234701578114,CM_High,0.7915657642086564,
CYCLIN,139,854,2234303.5,0.034126371544927,0.0456756374759677,4273416,-1.2970947748431887,-1.8243711824390816,-4.30555378639396,-5.28011350686166,CM_High,0.12863016966934024,
Clathr,14,979,241795.0,0.7536471815066386,-0.019914230588387892,493416,-2.60342590465081,-1.7383669058642164,-5.633577040753673,-5.097389507255738,CM_High,0.8621489158091508,
DLG,13,980,195405.0,0.024623394796855002,-0.1478937728937729,458640,-5.99943202564019,-1.6942005583396498,-7.501949883484902,-5.064796599322525,CM_High,0.10341825814679101,
EVH1,12,981,202994.0,0.5394746419943872,-0.042011175293540225,423792,-3.855917671773373,-1.7248095325636073,-5.518559334736055,-5.1011631098855865,CM_High,0.7242262317184924,
FHA,402,591,4295899.0,0.7656849488937681,0.004541823688476213,8552952,-2.217447670181945,-1.4329868021878804,-4.960591205887823,-5.271037399810888,CM_High,0.8644105565385074,
GBD,11,982,153843.0,0.0034879809118403215,-0.20877306671604023,388872,-9.253393805629365,-1.6665191768271446,-7.90086721838723,-5.061778419771713,CM_High,0.029299039659458702,*
IRF7,17,976,292079.0,0.7025691463380408,-0.02202199185685203,597312,-4.657805387887015,-1.6999246638443648,-6.389566480570673,-5.084704866587245,CM_High,0.8341216202594965,
Integrin,11,982,211779.0,0.21203346562221093,0.08919644510275875,388872,-0.07914310953199409,-1.7692857324860765,-3.093723489814883,-5.11685656531157,CM_High,0.399601531364936,
LIR,412,581,4312295.0,0.956130913983199,0.0008352875208647814,8617392,-1.9421003623455662,-1.614739783510853,-4.963602553666406,-5.215029971934484,CM_High,0.9664980980793746,
LYPXL,12,981,188366.0,0.10481182332859873,-0.11104504096349152,423792,-6.958742400855005,-1.6868544900060336,-5.569977221240756,-5.1011631098855865,CM_High,0.25257931195580346,
MAPK,271,722,3540245.0,0.7566344070375156,0.005204269494218488,7043832,-1.8456327351835051,-1.7148790751682124,-4.962853547523725,-5.175782993719471,CM_High,0.8622113010427503,
MSH2,28,965,443138.0,0.049232578683188435,-0.08886832798749897,972720,-5.050666517595838,-1.6548088093404099,-6.115874103194636,-5.0595279190541,CM_High,0.15905910036107032,
MYND,25,968,418101.0,0.4001853913892668,-0.04017217630853995,871200,-5.102181542178411,-1.6640027117269822,-4.945277717827107,-5.111482409658901,CM_High,0.6096088345515256,
NRBOX,26,967,388862.0,0.00266164951509524,-0.14074280310061074,905112,-5.156448933390612,-1.6589880984881318,-8.228911063170953,-5.01707554018461,CM_High,0.02301543992464708,*
NRP,32,961,560998.0,0.7503099102041584,0.013480604694184299,1107072,-3.0917622536105682,-1.7059029879195016,-3.3117338939782215,-5.126884212398724,CM_High,0.8616840375000882,
PCNA,35,958,594225.0,0.7036127953209359,-0.015433939755442888,1207080,-2.8824853886105553,-1.7092089508400934,-5.663809126132539,-5.078843985993707,CM_High,0.8341216202594965,
PDZ,207,786,2722376.0,0.0001310586839308029,-0.07042869103569034,5857272,-4.006406226050173,-1.1564670161753094,-6.182384851814347,-4.893440523180403,CM_High,0.002963942544281235,**
PP1,77,916,1290183.0,0.5617021979124555,0.016231403240136864,2539152,-2.3606193761619862,-1.6992810824691116,-4.806009574480823,-5.1384871273418025,CM_High,0.7372341347600978,
PP2A,56,937,1023334.5,0.010050284822980319,0.08347150226152361,1888992,-0.4382872800023874,-1.8289915430374017,-3.652023157437892,-5.311531041436777,CM_High,0.060301708937881913,
PP2B,32,961,549117.0,0.8505257051168528,-0.007983220603537981,1107072,-4.388357304538821,-1.6627281267023275,-4.458091200557744,-5.11685656531157,CM_High,0.915592546168298,
PP4,66,927,1095160.5,0.8533073389459648,-0.005553103854074728,2202552,-2.036957580615473,-1.7301725600707205,-4.986410382142289,-5.113870788783727,CM_High,0.915592546168298,
PTB,46,947,798764.0,0.5996647174816652,0.01868090945727418,1568232,-1.9702237180992532,-1.7398932127493278,-4.686098763250705,-5.1531301719355955,CM_High,0.7732518725421472,
Pex14,131,862,2010533.5,0.6234050271083968,-0.010854345870994531,4065192,-2.427940484789986,-1.647620603246741,-5.745229263341548,-5.029758486237724,CM_High,0.7801733651118551,
REV1ctd,29,964,532028.0,0.19734784941037964,0.05727253938729114,1006416,0.46759149044214415,-1.8172918223329888,-5.13759281568373,-5.107149297347338,CM_High,0.3947472205267471,
SH2,452,541,4378183.0,0.7234865512332108,-0.005314687284736195,8803152,-2.3259451578773023,-1.269837249807095,-4.969981059863727,-5.271037399810888,CM_High,0.8440676431054126,
SH3,231,762,3204690.0,0.5176379449187397,0.011455007517999645,6336792,-2.5121034191668317,-1.5197024588958545,-4.573347098940361,-5.4917476823420515,CM_High,0.7078397944470208,
SUMO,105,888,1692795.5,0.7229312477483965,0.008624994041660708,3356640,-1.8633940478664044,-1.7372216086488812,-4.951052038907891,-5.1463597984735925,CM_High,0.8440676431054126,
TRAF2like,45,948,829508.0,0.025641257968209874,0.0802573318747721,1535760,-0.5963684059942531,-1.8053508283084787,-3.4221388214635993,-5.266495729875015,CM_High,0.10617647665709441,
TRAF4,32,961,598172.0,0.05695047103261062,0.08063793502138976,1107072,-1.0242867741619959,-1.7747471245920865,-3.1527427239490304,-5.208671479605789,CM_High,0.17458670302701051,
TRAF6,30,963,490147.5,0.18869569019281252,-0.05744490596515519,1040040,-5.538486552180925,-1.6325592595438745,-5.676664566272339,-5.081184761867439,CM_High,0.39221620385498646,
TRFH,11,982,166753.0,0.04636272033693808,-0.14237589746754717,388872,-7.640527811356693,-1.6845859038505657,-6.75845982063439,-5.071949611969657,CM_High,0.15315325594449208,
TYR,88,905,1390346.0,0.25253811583190433,-0.030117473073274177,2867040,-4.527282155898764,-1.480561694792362,-4.776220767919128,-5.1463597984735925,CM_High,0.45272076862548705,
UBA3,92,901,1421176.5,0.06558419055376186,-0.04750458427833808,2984112,-3.0004197538748447,-1.6229417826300705,-6.216324531720613,-5.0595279190541,CM_High,0.18753638773298636,
USP7,449,544,4533863.0,0.03779266335085713,0.031218384718401094,8793216,-1.4928804662171662,-1.9632460187034406,-4.644284599426339,-5.791130877456061,CM_High,0.13717337068088883,
WD40,534,459,4343099.5,0.29858321747297867,-0.015596086772434965,8823816,-2.78170301829987,-0.5509362782876877,-5.061778419771713,-5.253351246506114,CM_High,0.510368988006138,
WRC,44,949,734511.0,0.5314793215467131,-0.022747229939010762,1503216,-3.260431895702326,-1.680558651312199,-5.644510074588322,-5.073693472463055,CM_High,0.716765690526301,
WW,254,739,3545455.5,0.0039952596036871655,0.04935244478066764,6757416,-1.8561709981524976,-1.7142648578828747,-4.2019453030357825,-5.81920168486463,CM_High,0.03174611685091964,*
deltaCOP1,14,979,284767.0,0.01504232629416931,0.15426739303143797,493416,2.0220483051300344,-1.8045126044719095,-2.24870911781285,-5.160212754734264,CM_High,0.07495667678789454,
eIF4E,14,979,258630.0,0.4462974304914591,0.048324334841188775,493416,-0.1527742889925354,-1.7734119749338952,-6.141664527815511,-5.090849091581209,CM_High,0.6431933557082793,
14-3-3,393,600,4135017.0,0.09204193705764854,-0.025771133729148996,8488800,-1.400105058193462,-0.08924578869540804,-4.841299238031968,-4.4530917040772815,CM_Low,0.23226520813404058,
ANK,16,977,267309.0,0.4000924748517004,-0.04999360286591607,562752,-2.649830983564772,-0.5746074363871434,-3.6451335112878294,-4.64748483153394,CM_Low,0.6096088345515256,
APCC,38,955,643006.0,0.6884273184800733,-0.015636385903677167,1306440,-2.9623597042660053,-0.5143655417017458,-4.873803074170755,-4.589429966366245,CM_Low,0.826112782176088,
Actin,26,967,442897.0,0.6486936854383242,-0.02134321498333908,905112,-0.9110444188465021,-0.5998982483942775,-4.3491455423203735,-4.612388070431667,CM_Low,0.7915657642086564,
Arc,147,846,2299631.5,0.1949223898992326,0.027301792794869457,4477032,-0.06315510836452685,-0.7027245391934871,-3.7934331542569137,-4.821078384607903,CM_Low,0.3947472205267471,
BIR,163,830,2494105.5,0.23116651940925292,0.024180772168428316,4870440,1.4235517615435442,-1.0070213231552687,-4.140737830698341,-4.672952533392385,CM_Low,0.4274399792850337,
BRCT,103,890,1630345.0,0.6262616128108769,-0.011948050373925797,3300120,0.10592851712896748,-0.6906734812938867,-4.3456406192185515,-4.655346300312894,CM_Low,0.7801733651118551,
CDC14,12,981,210663.5,0.9323205958321029,-0.005816532638652924,423792,7.218170077269046,-0.7037785953256923,-3.4140547072191176,-4.621427872150669,CM_Low,0.9525050520191274,
CKS1,45,948,772096.5,0.8786615275660182,0.005491092358180966,1535760,2.299674451715251,-0.7460697377789679,-4.34304200545056,-4.618700114377965,CM_Low,0.9297038077393421,
