ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
PCNA,Naive_vs_EM,-0.09935897435897437,0.07264957264957267,-0.17200854700854704,0.14646762949593684,0.6591043327317158
PDZ,Naive_vs_EM,0.21026234567901236,-0.027006172839506168,0.23726851851851855,0.12209296448225238,0.627906674480155
PP1,Naive_vs_EM,0.08967391304347826,0.06702898550724638,0.022644927536231874,0.3151285181318815,0.9453855543956444
PP2A,Naive_vs_EM,-0.14316239316239315,-0.09829059829059829,-0.044871794871794865,1.0,1.0
PP2B,Naive_vs_EM,0.28739316239316237,0.16880341880341881,0.11858974358974356,0.4444245984281998,1.0
PP4,Naive_vs_EM,0.004528985507246376,-0.05464975845410627,0.05917874396135265,1.0,1.0
PTB,Naive_vs_EM,0.0010683760683760646,-0.3632478632478633,0.36431623931623935,0.10358476153910212,0.6215085692346127
Pex14,Naive_vs_EM,0.08449074074074074,0.029706790123456794,0.054783950617283944,1.0,1.0
REV1ctd,Naive_vs_EM,0.21901709401709402,0.1485042735042735,0.07051282051282051,0.826762781032329,1.0
SH2,Naive_vs_EM,0.07145061728395062,-0.02391975308641975,0.09537037037037037,0.6796298985887366,1.0
SH3,Naive_vs_EM,-0.058421516754850085,-0.1867283950617284,0.1283068783068783,0.0913797923858366,0.6215085692346127
SUMO,Naive_vs_EM,-0.16696859903381642,0.07548309178743962,-0.24245169082125603,0.27630152153174614,0.9453855543956444
TRAF2like,Naive_vs_EM,0.010683760683760674,0.08867521367521367,-0.07799145299145299,0.9388396540265287,1.0
TRAF4,Naive_vs_EM,-0.04166666666666667,-0.13034188034188035,0.08867521367521368,0.8186336757109809,1.0
UBA3,Naive_vs_EM,-0.04797979797979798,0.147979797979798,-0.19595959595959597,0.27120857541815946,0.9453855543956444
USP7,Naive_vs_EM,-0.09390096618357488,-0.012681159420289856,-0.08121980676328502,0.9553808954876022,1.0
WD40,Naive_vs_EM,0.07419590643274854,0.024122807017543865,0.05007309941520467,0.6984478769674625,1.0
WRC,Naive_vs_EM,0.013888888888888888,-0.0010683760683760646,0.014957264957264953,1.0,1.0
WW,Naive_vs_EM,0.12196969696969696,-0.09015151515151515,0.2121212121212121,0.5610050653508818,1.0
deltaCOP1,Naive_vs_EM,-0.14316239316239315,-0.09829059829059829,-0.044871794871794865,1.0,1.0
eIF4E,Naive_vs_EM,-0.14316239316239315,-0.09829059829059829,-0.044871794871794865,1.0,1.0
